gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,554,554,0.25,0.8018594670471281,0.9300470590942563,0.13606808159838973,0.0196078431372549,0.08605955690678538,1.0,0.14471726609152277
1,149,685,736,0.25,0.8086413268593521,0.9313357188880708,0.12410028797885846,0.017857142857142856,0.08686276074786875,1.0,0.11233572304051287
2,145,680,911,0.25,0.8110082612297498,0.9447285760309279,0.12825332164689138,0.017241379310344827,0.09268006101290924,1.0,0.11397761367952473
3,153,663,1097,0.25,0.8260580242083947,0.9447285760309279,0.125333617288609,0.016666666666666666,0.09234541509512927,1.0,0.1201816622830326
4,146,644,1272,0.25,0.8285999200340575,0.9447285760309279,0.12668688387872418,0.015151515151515152,0.09669523597114153,1.0,0.12415321181630265
5,143,665,1446,0.25,0.8314659943391015,0.9447285760309279,0.12359074254699132,0.015151515151515152,0.098518052669273,1.0,0.12387580646829394
6,150,684,1659,0.25,0.8375799227954712,0.9447285760309279,0.11948228171273033,0.015151515151515152,0.09836773934398323,1.0,0.12479669435330777
7,136,604,1815,0.25,0.8400978288383653,0.9447285760309279,0.11838237372396829,0.015151515151515152,0.0992735097865508,1.0,0.12486739265636274
8,152,601,1976,0.25,0.8420160190767674,0.9447285760309279,0.1175421096694016,0.015151515151515152,0.0995964254041537,1.0,0.12475059778954374
9,139,556,2123,0.25,0.8437858408505156,0.9447285760309279,0.12035769892429851,0.015151515151515152,0.10203941387399759,1.0,0.1283400191445164
10,149,571,2280,0.25,0.8486798572118925,0.9483759434830634,0.11408833218985737,0.015151515151515152,0.09953461778644876,1.0,0.12525012704259703
11,153,588,2452,0.25,0.8563299803249264,0.9543014773564065,0.11513484049016375,0.017543859649122806,0.09568561425857211,1.0,0.12637921918691963
