gen,evals,gen_feats,explored,PanKidney logistic classifier (max_iter=100) balanced accuracy_min,PanKidney logistic classifier (max_iter=100) balanced accuracy_avg,PanKidney logistic classifier (max_iter=100) balanced accuracy_max,PanKidney logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,562,562,0.25,0.7890443955408315,0.9456791879190397,0.1399454277855985,0.0196078431372549,0.08924742740670512,1.0,0.14065626232668915
1,149,665,739,0.25,0.8023425625799782,0.9456791879190397,0.13616483573819044,0.017857142857142856,0.09137832401524819,1.0,0.11503100875044349
2,140,674,917,0.25,0.8099079565730662,0.9461432293544085,0.13705138764103367,0.017857142857142856,0.09581903509884851,1.0,0.1164243634318768
3,145,655,1091,0.25,0.824659064296689,0.9500798653665923,0.12996134359560524,0.016129032258064516,0.09638534729324975,1.0,0.11648644282396695
4,147,662,1262,0.25,0.8282131780107779,0.9500798653665923,0.13076085237743873,0.016129032258064516,0.10010409362673701,1.0,0.12022194859978101
5,146,640,1428,0.25,0.8358961506639301,0.9500798653665923,0.12790563643923403,0.016129032258064516,0.09716062306610297,1.0,0.11954945988138317
6,154,666,1631,0.25,0.8416585676726623,0.9527821365168337,0.1240976234920799,0.016129032258064516,0.09649960923762112,1.0,0.1182497677314021
7,150,623,1795,0.25,0.8485392468155234,0.9611737449084421,0.12246483727141784,0.016129032258064516,0.09443881927698816,1.0,0.11837102129657763
8,149,608,1949,0.25,0.8490781145803296,0.9611737449084421,0.12698702601130632,0.016129032258064516,0.0964924815524109,1.0,0.12211187227000822
9,135,577,2097,0.25,0.845994123305818,0.9611737449084421,0.13405398893693296,0.015873015873015872,0.10096588120110099,1.0,0.12848576202302878
10,143,585,2246,0.25,0.8564917103072509,0.9611737449084421,0.12357894486061882,0.015873015873015872,0.09539780292425987,1.0,0.12622787461522078
11,143,584,2400,0.25,0.855919697288858,0.9611737449084421,0.12107943043091077,0.018867924528301886,0.0981792318378638,1.0,0.1255647388324789
