gen,evals,gen_feats,explored,expression_subtype logistic classifier (max_iter=100) balanced accuracy_min,expression_subtype logistic classifier (max_iter=100) balanced accuracy_avg,expression_subtype logistic classifier (max_iter=100) balanced accuracy_max,expression_subtype logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,580,580,0.14285714285714285,0.578398556014546,0.8395823938024007,0.15440465112383764,0.0196078431372549,0.08987146709110615,1.0,0.1383359581064361
1,143,700,750,0.14285714285714285,0.5969420292939014,0.8413480222283708,0.1519575934298984,0.019230769230769232,0.08684969382814199,1.0,0.10677480256388713
2,148,713,924,0.14285714285714285,0.6199749497836263,0.8413480222283708,0.15864574885440857,0.017241379310344827,0.08887179395269935,1.0,0.11362443277150684
3,147,681,1088,0.14285714285714285,0.6173418852708347,0.8555667257260114,0.16195874430172041,0.016129032258064516,0.09480865541049122,1.0,0.1176704664377111
4,144,619,1260,0.14285714285714285,0.6286161904371207,0.8647837783725214,0.16193143289589848,0.016129032258064516,0.09612350340779895,1.0,0.11812998258319507
5,131,581,1420,0.14285714285714285,0.6436289961586283,0.8647837783725214,0.16672753344496902,0.019230769230769232,0.09479891759786473,1.0,0.12217825241871764
6,143,576,1579,0.14285714285714285,0.6617048129908594,0.8647837783725214,0.16089445840215014,0.019230769230769232,0.08876955042377198,1.0,0.12006598573905294
7,143,573,1748,0.14285714285714285,0.6638094151552272,0.8734244548513465,0.16058048149604803,0.015384615384615385,0.09017884526807249,1.0,0.12041437564743777
8,134,520,1891,0.14285714285714285,0.6666803129877401,0.8734244548513465,0.15482099386914303,0.015151515151515152,0.09038143539589777,1.0,0.11986312502374724
9,141,530,2047,0.14285714285714285,0.6738015846034928,0.8734244548513465,0.1584254392902594,0.014705882352941176,0.09056714176940449,1.0,0.12041798210631577
10,146,502,2191,0.14285714285714285,0.6796291889952525,0.8796057907758471,0.1608867787913315,0.014285714285714285,0.09093717936071301,1.0,0.12076344688117215
11,130,490,2339,0.14285714285714285,0.6868277797070859,0.8978217397786042,0.15854784215459422,0.014705882352941176,0.08920916021793936,1.0,0.12050252405580743
12,159,517,2487,0.14285714285714285,0.6943972562368279,0.8978217397786042,0.15885358464161636,0.014492753623188406,0.08819495682129151,1.0,0.12085320982648776
13,147,506,2636,0.14285714285714285,0.702201555026207,0.8978217397786042,0.15690386189910766,0.014285714285714285,0.08593043673503513,1.0,0.12046518410083515
14,135,440,2760,0.14285714285714285,0.7090283883607106,0.8978217397786042,0.153537054591053,0.014492753623188406,0.0835646707915596,1.0,0.11920592808576261
