gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,303,303,0.14002800840280097,0.2616697074277166,1.0,0.163819255763635,0.34797144006399566,0.5456093008696007,0.6485239189543759,0.057456444733387256
1,509,503,505,0.14002800840280097,0.29763515579447664,1.0,0.14722729486532565,0.3989007324724044,0.5696254386549888,0.652649820488611,0.04627248822545492
2,500,526,679,0.14002800840280097,0.29442083046055434,1.0,0.14955160918105434,0.39952859073214364,0.5833548568650149,0.6548330737710522,0.039283647607530885
3,500,598,874,0.14002800840280097,0.29548109101904013,1.0,0.14974866406947693,0.39952859073214364,0.5912932083457287,0.6548330737710522,0.034966310020406684
4,500,597,1034,0.14002800840280097,0.29562847357398714,1.0,0.14919015169981276,0.39952859073214364,0.5976760732843523,0.6548330737710522,0.03320923282867097
5,500,614,1187,0.14002800840280097,0.29259962824245933,1.0,0.149818229062795,0.39952859073214364,0.602842697809737,0.6548330737710522,0.03219248126111272
6,500,648,1334,0.1386750490563073,0.29248264186623113,1.0,0.14764120186648289,0.39952859073214364,0.6069875062664853,0.6548330737710522,0.031145448973222106
7,500,637,1447,0.13483997249264842,0.29381576976325086,1.0,0.1483066652220574,0.39952859073214364,0.6103155833891014,0.6548330737710522,0.03070842548702999
8,500,674,1558,0.13483997249264842,0.2902076120638002,1.0,0.1498772264551914,0.39952859073214364,0.613894780022037,0.6548330737710522,0.030862317435528495
9,500,661,1658,0.13483997249264842,0.29299842192728126,1.0,0.14891745939376239,0.39952859073214364,0.616443218949019,0.6620225762027246,0.02995992164948604
10,500,713,1774,0.13483997249264842,0.28678724370426106,1.0,0.14828501753753648,0.39952859073214364,0.6204905436011509,0.6620225762027246,0.02902216006622096
11,500,691,1853,0.13608276348795434,0.28609534937197734,1.0,0.14848860723765586,0.39952859073214364,0.6233230706437294,0.6620225762027246,0.028250893064669
12,500,727,1952,0.13608276348795434,0.28758316333779144,1.0,0.14792822747646334,0.39952859073214364,0.6252800833243234,0.6620225762027246,0.027827618695688165
13,500,724,2045,0.1414213562373095,0.2946993539502604,1.0,0.148691747146327,0.39952859073214364,0.6264807073886196,0.6653161561267548,0.028499799204860038
14,500,725,2122,0.1414213562373095,0.29423853711457015,1.0,0.14846424429233995,0.39952859073214364,0.6287294678938093,0.6653161561267548,0.02826617367161626
15,500,735,2200,0.1414213562373095,0.29234187001678,1.0,0.1493316908730665,0.39952859073214364,0.6310250477089023,0.6653161561267548,0.028251359592252688
16,500,736,2252,0.1414213562373095,0.2919871599215746,1.0,0.14911625401950734,0.39952859073214364,0.6325419621943225,0.6653161561267548,0.02793291024465572
17,500,735,2305,0.1414213562373095,0.29178721137451213,1.0,0.1493768090871532,0.39952859073214364,0.6344137322917408,0.6653161561267548,0.027956148945824034
18,500,745,2361,0.1414213562373095,0.2918822921000577,1.0,0.1497393995496639,0.39952859073214364,0.6360770000592408,0.6723877600223526,0.02825158408521075
19,500,756,2415,0.1414213562373095,0.2946269098135467,1.0,0.1518289166220047,0.39952859073214364,0.6373012175722658,0.6723877600223526,0.028956071839985352
20,500,747,2465,0.1414213562373095,0.290814261232921,1.0,0.1513128406138797,0.39952859073214364,0.6393817860303054,0.6738666459902111,0.0279926441978504
