gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,69,69,0.14002800840280097,0.24638399692711188,1.0,0.1418290997253419,0.39999999999999736,0.6228359167963429,0.6991289124245129,0.05136665052555257
1,507,322,322,0.1386750490563073,0.2770061685308699,1.0,0.13499075977830244,0.39999999999999736,0.6369516278049069,0.6991289124245129,0.05019503556627508
2,500,371,547,0.1386750490563073,0.2925459379546076,1.0,0.14544481951136173,0.39999999999999736,0.6400170477438344,0.6991289124245129,0.049803639178866925
3,500,390,740,0.14002800840280097,0.2894711200985181,1.0,0.14344895780194855,0.39999999999999736,0.647147535338796,0.6991289124245129,0.04591259504991687
4,500,420,901,0.14002800840280097,0.29224160874618643,1.0,0.14181782389197217,0.39999999999999736,0.6514932185140838,0.7044813178186797,0.04295010310467727
5,500,414,1059,0.1414213562373095,0.28828298870682817,1.0,0.13974453814206209,0.39999999999999736,0.655906106708545,0.7044813178186797,0.0400470427875702
6,500,416,1197,0.14002800840280097,0.28846724148211617,1.0,0.13997467979113526,0.39999999999999736,0.6582091650250921,0.7081553990521237,0.03943067655364855
7,500,407,1332,0.1414213562373095,0.28705868682648394,1.0,0.14095022091632461,0.39999999999999736,0.6609048404761952,0.7081553990521237,0.03846015180924129
8,500,436,1471,0.1414213562373095,0.2860219616856806,1.0,0.141152189249316,0.39999999999999736,0.6630553502511397,0.7081553990521237,0.038415471885102956
9,500,457,1599,0.14285714285714285,0.28597612101071357,1.0,0.14080940751180235,0.39999999999999736,0.6650126426650986,0.7081553990521237,0.03737314746830979
10,500,466,1706,0.14586499149789456,0.2863897269259424,1.0,0.14094203674245204,0.39999999999999736,0.6663533503144317,0.709419313215328,0.03768941132905409
11,500,492,1803,0.14433756729740643,0.28142526073251284,1.0,0.13919215646839986,0.39999999999999736,0.6689748153157548,0.7133628041006145,0.03710457236414746
12,500,485,1907,0.14433756729740643,0.2824490418575331,1.0,0.1385572392589343,0.39999999999999736,0.6699734735644045,0.7133628041006145,0.03682868059685579
13,500,494,2004,0.14433756729740643,0.28116406767407304,1.0,0.13933643513642913,0.39999999999999736,0.6714100279888364,0.7146252402364952,0.03725254371926646
14,500,511,2086,0.14285714285714285,0.2824207084042564,1.0,0.1387643579452416,0.39999999999999736,0.6723008611516657,0.7146252402364952,0.037049250163280756
15,500,481,2166,0.14285714285714285,0.28159221434858134,1.0,0.13917157039643707,0.39999999999999736,0.6735364966164323,0.7146252402364952,0.03729609917844539
16,500,485,2232,0.1414213562373095,0.28183986550523943,1.0,0.1390733915718304,0.39999999999999736,0.6746315233581536,0.7146252402364952,0.037015480535534565
17,500,479,2289,0.14002800840280097,0.281249625655794,1.0,0.13916249877317433,0.39999999999999736,0.6757989005609102,0.7146252402364952,0.036988415188498554
18,500,494,2342,0.14433756729740643,0.2795299019505742,1.0,0.1396675036901439,0.39999999999999736,0.6771779432338352,0.7172039409976854,0.037350474055157123
19,500,486,2388,0.14285714285714285,0.2714924536289369,1.0,0.13560012686531653,0.39999999999999736,0.6800697177816589,0.7172039409976854,0.03569874021358447
20,500,493,2433,0.14285714285714285,0.27647418789415673,1.0,0.13716749844435686,0.39999999999999736,0.679492763511058,0.7172039409976854,0.03696882932381303
21,500,486,2467,0.14285714285714285,0.2759593654587783,1.0,0.13738103115546563,0.39999999999999736,0.6803982662188971,0.7172039409976854,0.036925378048370816
22,500,481,2514,0.14285714285714285,0.275435700397002,1.0,0.13787016695653867,0.39999999999999736,0.6810808490380753,0.7172039409976854,0.037122496522589844
23,500,517,2560,0.14433756729740643,0.2693958438630223,1.0,0.13593245999230366,0.39999999999999736,0.683088643481996,0.7178676067329436,0.03636263285200339
24,500,517,2580,0.14433756729740643,0.26865129284614747,1.0,0.136374965206803,0.39999999999999736,0.6838830664516387,0.7241429632216514,0.036659169180694944
25,500,523,2605,0.14433756729740643,0.2685908723409275,1.0,0.13633370664835776,0.39999999999999736,0.6844255404459066,0.7241429632216514,0.03672322206766783
26,500,494,2637,0.14433756729740643,0.26898897760539614,1.0,0.13608465070051637,0.39999999999999736,0.6847437706643413,0.7241429632216514,0.03668882178727614
27,500,507,2666,0.14433756729740643,0.26633404381828335,1.0,0.13698364778203667,0.39999999999999736,0.6857313612160737,0.7241429632216514,0.0369000608602141
28,500,496,2688,0.14433756729740643,0.2657693385592983,1.0,0.13642996020041032,0.39999999999999736,0.6863184203375351,0.7241429632216514,0.03696952060683538
