gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,67,67,0.14002800840280097,0.24178811742551773,1.0,0.13573810966346714,0.3993621615875663,0.6001895885202916,0.6403761327368429,0.03339090534142389
1,504,314,314,0.14002800840280097,0.2880719506211967,1.0,0.1297268887104796,0.38674099552709407,0.6002717559153576,0.6405210603059602,0.03589753418437734
2,500,358,527,0.14002800840280097,0.3187535418058147,1.0,0.13743965767808833,0.38674099552709407,0.5999320036798668,0.6421954978726194,0.041051575050300035
3,500,382,732,0.1386750490563073,0.32963933345920904,1.0,0.14234412926269255,0.3993621615875663,0.6054191250363059,0.6467219363503898,0.03729608348111495
4,500,407,930,0.1386750490563073,0.3419631576046504,1.0,0.1461370958787864,0.3993621615875663,0.6077795761506078,0.6467219363503898,0.03929877218793857
5,500,418,1097,0.1386750490563073,0.35433204187588924,1.0,0.1496103673794169,0.3993621615875663,0.6090387743352247,0.6467219363503898,0.04126870494130078
6,500,423,1251,0.13736056394868904,0.3761146814700212,1.0,0.14561570044241365,0.3993621615875663,0.6086724150410274,0.6467219363503898,0.04307031908766837
7,500,422,1392,0.13608276348795434,0.3779669891902314,1.0,0.14180423936634828,0.3993621615875663,0.6122876815366064,0.6496521004421825,0.04030514467894197
8,500,425,1537,0.13608276348795434,0.38737915084563085,1.0,0.13900763439479788,0.3993621615875663,0.6132601976085439,0.6496521004421825,0.039994283597987
9,500,412,1660,0.13608276348795434,0.38630594427521725,1.0,0.1404046019944976,0.3993621615875663,0.6161442481448681,0.6496521004421825,0.03740109425146142
10,500,407,1782,0.13608276348795434,0.3833695080668285,1.0,0.13979660911258804,0.3993621615875663,0.6186847340965658,0.6496521004421825,0.03643876047667959
11,500,397,1869,0.1386750490563073,0.38431024330227354,1.0,0.13817380792727788,0.3993621615875663,0.6207858797871126,0.6523010369461715,0.03579762944870836
12,500,402,1954,0.1386750490563073,0.38778745519738184,1.0,0.13609813538298182,0.3993621615875663,0.6219450641321914,0.6523010369461715,0.03559656775158565
13,500,434,2039,0.14433756729740643,0.39285045279545866,1.0,0.1343367753678309,0.3993621615875663,0.6225312875110827,0.6523010369461715,0.0361482571285858
14,500,450,2122,0.17407765595569785,0.39786459196373436,1.0,0.1327709308677369,0.3993621615875663,0.6229563018004167,0.6523010369461715,0.036356596378758155
15,500,403,2187,0.17407765595569785,0.39980747124258265,1.0,0.13215390681105899,0.3993621615875663,0.6239978225279067,0.6588906878682864,0.03601746130056152
16,500,398,2262,0.17407765595569785,0.39937561104583896,1.0,0.13246263965339786,0.3993621615875663,0.6250523197582711,0.6588906878682864,0.035414848275570544
17,500,406,2308,0.17407765595569785,0.39573001294098775,1.0,0.1327962523603112,0.3993621615875663,0.6263658607099747,0.6588906878682864,0.03513236029658102
18,500,427,2371,0.17407765595569785,0.3959605506836396,1.0,0.13219264916782028,0.3993621615875663,0.6270793672350796,0.6588906878682864,0.03532562343303681
19,500,400,2415,0.22360679774997896,0.39695845985691836,1.0,0.1317035922469289,0.3993621615875663,0.6277637844277502,0.6588906878682864,0.03525845669328208
20,500,401,2469,0.22941573387056177,0.4003440981123033,1.0,0.13149106441744926,0.3993621615875663,0.6276764923857269,0.6588906878682864,0.035841309163901096
21,500,400,2515,0.23570226039551584,0.40062682968743935,1.0,0.13116779237352344,0.3993621615875663,0.6282412321136187,0.6593629219837626,0.03605459867729778
22,500,397,2556,0.23570226039551584,0.39740291775758224,1.0,0.1311893247163696,0.3993621615875663,0.6293012112009453,0.6601734655880955,0.035598263248609596
23,500,396,2601,0.23570226039551584,0.3969079219904371,1.0,0.1316447887626562,0.3993621615875663,0.6296979089737779,0.6601734655880955,0.035650807035525874
24,500,411,2640,0.22941573387056177,0.4028357955113937,1.0,0.1315275979527766,0.3993621615875663,0.629094235409243,0.6601734655880955,0.036528794704935405
