gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,388,388,0.2,0.7948706508452226,0.9129853579619148,0.14551937658555594,0.0,0.5813567457979021,0.6661404706058398,0.10376782225256184,0.14002800840280097,0.27250178817108295,1.0,0.16386323026166058
1,662,605,610,0.2,0.7889149316646995,0.923745775738792,0.12912563455577047,0.0,0.5944486443937838,0.6661404706058398,0.05166950742106545,0.1336306209562122,0.30776546415057365,1.0,0.13706903131388662
2,759,618,801,0.2,0.8013395000816698,0.923745775738792,0.09816316398276288,0.0,0.6023264789625882,0.6661404706058398,0.042917459768900115,0.14002800840280097,0.3143386625799509,1.0,0.12024867292303734
3,731,672,1008,0.2,0.8048146386014609,0.923745775738792,0.1018574201274753,0.0,0.6043805363700616,0.6661404706058398,0.04276333888672252,0.14002800840280097,0.3231662658740789,1.0,0.12538711640055356
4,714,673,1199,0.2,0.7880825428394812,0.923745775738792,0.11320993863840405,0.0,0.6037154917015621,0.6661404706058398,0.045459958215708626,0.14002800840280097,0.34596843197764304,1.0,0.13955373500977108
5,708,693,1390,0.2,0.7908688427320428,0.923745775738792,0.11425389159083786,0.0,0.602781945345378,0.6679878350257595,0.04507022045740565,0.1336306209562122,0.35530309257984033,1.0,0.14214810484404403
6,720,694,1573,0.2,0.7912721787447967,0.923745775738792,0.10980685414663262,0.0,0.607330334638406,0.6679878350257595,0.04500036781111567,0.13483997249264842,0.35346416305491674,1.0,0.1420045895094404
7,714,725,1756,0.2,0.7921443825638614,0.9254405883485155,0.10818243346595681,0.0,0.6065647225408919,0.6679878350257595,0.044457657949889,0.13483997249264842,0.3631805507930415,1.0,0.138442092489238
8,704,720,1921,0.2,0.791520876604706,0.9254405883485155,0.1045110534725483,0.0,0.6073648404197339,0.6704753499274828,0.04392896920038338,0.13483997249264842,0.3721835023346597,1.0,0.13378044998750524
9,690,738,2084,0.2,0.7856023925334807,0.9254405883485155,0.11337796371548012,0.0,0.6082373307202141,0.6704753499274828,0.04526877170965056,0.13483997249264842,0.3782447023281035,1.0,0.14828147130086775
10,690,735,2259,0.2,0.7725634285765752,0.923745775738792,0.11965655332651487,0.0,0.6060779162069602,0.6704753499274828,0.048126501767282046,0.13483997249264842,0.40147614058844455,1.0,0.15152115130092023
11,709,732,2424,0.2,0.782739070395496,0.923745775738792,0.11783874215766521,0.0,0.607744952185285,0.6704753499274828,0.04749125937015561,0.13483997249264842,0.39322103547494985,1.0,0.15323276594637922
12,710,727,2564,0.2,0.7906797791191555,0.9254405883485155,0.11006125613199635,0.0,0.6117335019578227,0.6688244360312245,0.04446404127361281,0.13483997249264842,0.3900503282817558,1.0,0.14775056441039058
13,715,746,2711,0.2,0.7918480282870455,0.9279192555569674,0.10527792155679008,0.0,0.6142133218992821,0.6688244360312245,0.043801907574831246,0.13483997249264842,0.3936207646201169,1.0,0.14398443194335905
14,723,736,2851,0.2,0.8014286603160785,0.928538450603407,0.09721583028626302,0.0,0.6172239937650973,0.6688244360312245,0.04115020257510245,0.14285714285714285,0.38996400849210194,1.0,0.14080363980578872
15,710,773,3003,0.2,0.796740280634656,0.9310268045283513,0.09671263803419564,0.0,0.6175211610010445,0.6688244360312245,0.041124493184017744,0.14586499149789456,0.4020390170555236,1.0,0.13524479045956267
16,712,767,3134,0.2,0.7912618430823378,0.9310268045283513,0.09859098952464868,0.0,0.6170375076578405,0.6688244360312245,0.04137402702094543,0.14586499149789456,0.41135826301751427,1.0,0.13839796421424994
17,692,751,3246,0.2,0.7898368927152876,0.9310268045283513,0.10011701881818805,0.0,0.617238664973898,0.6688244360312245,0.04105525669390361,0.14744195615489714,0.41600754145470886,1.0,0.1444505598804865
18,691,750,3345,0.2,0.7876356578578226,0.9310268045283513,0.10243578285098161,0.0,0.6167118085366696,0.6688244360312245,0.04200168265990029,0.14907119849998599,0.4241738598470155,1.0,0.14068239674700508
19,706,736,3439,0.2,0.7925395779531312,0.9310268045283513,0.09396607707502562,0.0,0.616196440845629,0.6711536961632936,0.04169099724687093,0.1414213562373095,0.42886138704403853,1.0,0.13037745175833249
20,724,732,3543,0.2,0.7946197046738946,0.9310268045283513,0.09196523148353614,0.0,0.6154798515773711,0.6711536961632936,0.041565900220405294,0.14002800840280097,0.42771650098795694,1.0,0.1328262996487315
21,704,741,3641,0.2,0.7978889786905813,0.9310268045283513,0.1005936671672352,0.0,0.6161114217608498,0.6711536961632936,0.04248420904692369,0.1414213562373095,0.4220543664457939,1.0,0.1379307683328839
22,713,768,3739,0.2,0.7963578561605287,0.9310268045283513,0.09598550363893622,0.0,0.6173425295130938,0.6711536961632936,0.04205506678766671,0.1414213562373095,0.4233321360022451,1.0,0.13654174344987788
23,691,708,3816,0.2,0.7912530453176935,0.9310268045283513,0.10012400643681468,0.0,0.6156141032552924,0.6711536961632936,0.04208468570345685,0.14285714285714285,0.43274497747534635,1.0,0.14108030423050727
24,696,745,3893,0.2,0.8051527140175131,0.9310268045283513,0.09728039457221774,0.0,0.6177929194042266,0.6697830914255164,0.04263106453871807,0.14285714285714285,0.41560576788406617,1.0,0.14543907733946781
25,689,744,3959,0.2,0.7936940128209165,0.9310268045283513,0.10051115404725933,0.0,0.615411393846032,0.67094811186806,0.043104601927437265,0.14433756729740643,0.4370759406327337,1.0,0.1407754815428308
26,706,761,4034,0.2,0.8078372408814309,0.9310268045283513,0.09548243221499549,0.0,0.6192015803860316,0.6697830914255164,0.04210631781698799,0.1414213562373095,0.4157616832463501,1.0,0.1403861769053117
27,692,771,4124,0.2,0.8048104302279221,0.9310268045283513,0.09886620117554384,0.0,0.617132349758047,0.6697830914255164,0.04247172455516363,0.1414213562373095,0.4278558382621047,1.0,0.13719938808183518
28,700,768,4193,0.2,0.8113030590219857,0.9310268045283513,0.0941212938904295,0.0,0.618903297964331,0.6697830914255164,0.04112671228718661,0.1414213562373095,0.4245013403826401,1.0,0.1371035377250367
29,695,760,4261,0.2,0.796746051775484,0.9310268045283513,0.10521760825165956,0.0,0.6172006301710403,0.6697830914255164,0.04290296729744373,0.1414213562373095,0.4415886267464775,1.0,0.14054671571518387
30,709,771,4345,0.2,0.79857655699968,0.9310268045283513,0.10596028107989869,0.0,0.6159581020121984,0.6697830914255164,0.04291357459084329,0.1414213562373095,0.4385104475668697,1.0,0.1482799522293037
31,704,707,4398,0.2,0.8029490172224905,0.9310268045283513,0.10585101077983679,0.0,0.6177400860921565,0.6697830914255164,0.044600236063011306,0.15075567228888181,0.4237806783717131,1.0,0.15401921891867104
32,689,771,4469,0.2,0.809354259594096,0.9310268045283513,0.10294294869823394,0.0,0.6230415147211088,0.6697830914255164,0.04262211713805116,0.15075567228888181,0.40720023154957086,1.0,0.1551794395320728
33,683,774,4527,0.2,0.8088163984517192,0.9310268045283513,0.10760074263148946,0.0,0.6214859523767061,0.6697830914255164,0.043708326256681654,0.14907119849998599,0.40975180941610195,1.0,0.15045623079068307
34,682,747,4575,0.2,0.8084756882063052,0.9310268045283513,0.10472750878781403,0.0,0.62157950657429,0.6697830914255164,0.04350075894250991,0.14744195615489714,0.41700002839514627,1.0,0.1426341302016139
35,678,777,4625,0.2,0.8100230316196209,0.9353649438988153,0.10526568098909933,0.0,0.6203197725897094,0.6697830914255164,0.04306649433890191,0.14907119849998599,0.42086985235378654,1.0,0.14515806811330487
36,690,783,4683,0.2,0.8053174480976086,0.9353649438988153,0.10857742762343726,0.0,0.6197854635226984,0.6697830914255164,0.04476139845152864,0.1414213562373095,0.42755060158305197,1.0,0.1454801922436028
37,691,775,4723,0.2,0.8012283341590236,0.9353649438988153,0.11311134699367226,0.0,0.61695118734659,0.6697830914255164,0.04510686438351209,0.1414213562373095,0.44091900868131395,1.0,0.14782757765342816
38,692,766,4784,0.2,0.8060482404512429,0.9353649438988153,0.10332650124750013,0.0,0.6182829537895425,0.6697830914255164,0.04338640277862929,0.1414213562373095,0.42987592988294393,1.0,0.1465964551980276
39,674,782,4835,0.2,0.812035565616816,0.9353649438988153,0.09936854094952664,0.0,0.6171923143088093,0.6697830914255164,0.04230753681014757,0.1414213562373095,0.4288129232659843,1.0,0.1461688604228365
40,686,737,4874,0.2,0.8144682941975717,0.9353649438988153,0.09649691758748008,0.0,0.6196097398848717,0.6697830914255164,0.04199507745387734,0.1414213562373095,0.4242139145447628,1.0,0.14127738112839275
41,664,763,4911,0.2,0.8079415834500766,0.9328862766903635,0.1024839101642075,0.0,0.619090415935665,0.6697830914255164,0.04451777911364987,0.14002800840280097,0.43916714689512104,1.0,0.14445248683948717
42,695,722,4947,0.2,0.8113919138311257,0.9328862766903635,0.09948310749278469,0.0,0.6200948897510952,0.6697830914255164,0.0431038208471428,0.1414213562373095,0.4362522612848286,1.0,0.1456692690557842
43,712,732,4981,0.2,0.8033194493825331,0.9328862766903635,0.10413375163875836,0.0,0.6183541931519205,0.6697830914255164,0.0442585130228,0.1414213562373095,0.4482235059068322,1.0,0.1444837768188681
44,705,755,5015,0.2,0.8053715079508674,0.9328862766903635,0.09959670686725076,0.0,0.6195158067570787,0.6697830914255164,0.042846255201288756,0.1414213562373095,0.4417963254259536,1.0,0.1436841787548
