gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,383,383,0.2,0.7791808084619165,0.8992319751540864,0.132434682967812,0.0,0.5674048289262908,0.636446898535957,0.08116002425708324,0.14002800840280097,0.2785880747978439,1.0,0.14968981570838374
1,670,612,614,0.2,0.7684130551702167,0.9103030633969746,0.13755922025729145,0.0,0.5739713935926247,0.636446898535957,0.05054044883923381,0.13736056394868904,0.32050219913935896,1.0,0.14801715811237395
2,733,649,828,0.2,0.7830376737985689,0.9103030633969746,0.10837477513021136,0.0,0.5803401594980933,0.636446898535957,0.04020441344533346,0.13736056394868904,0.32974930624173193,1.0,0.13870263040177375
3,733,682,1036,0.2,0.7931883880570293,0.9103030633969746,0.09476438163883917,0.0,0.5843626893989604,0.636446898535957,0.03592814355615358,0.13130643285972254,0.33554421705119564,1.0,0.1322675036606104
4,720,719,1243,0.2,0.7823534065989425,0.9103030633969746,0.10026636329332653,0.0,0.5819404676175138,0.636446898535957,0.03690009171897927,0.13736056394868904,0.36199287450551987,1.0,0.13858157170032262
5,736,710,1438,0.2,0.7911897240938015,0.9103030633969746,0.0985858227674425,0.0,0.5849560762401748,0.636446898535957,0.036863478946631285,0.13736056394868904,0.35864051692734905,1.0,0.135619032827947
6,723,735,1630,0.2,0.7710267984075279,0.9103030633969746,0.12306179047598992,0.0,0.5820983720301379,0.6363607403629967,0.04113786019063053,0.14002800840280097,0.384543099429987,1.0,0.15544946750588215
7,737,712,1798,0.2,0.7732192644266783,0.9103030633969746,0.11719361515176739,0.0,0.5821551227216671,0.6363607403629967,0.039668362788839506,0.14002800840280097,0.39039547127164165,1.0,0.15025128770047075
8,731,715,1958,0.2,0.7781315662583193,0.9103030633969746,0.11375710509067383,0.0,0.5833172394497516,0.6363607403629967,0.03998428392795285,0.1386750490563073,0.3926683737056071,1.0,0.14740092462905882
9,708,702,2120,0.2,0.7760378722277549,0.9103030633969746,0.1261489498684411,0.0,0.5840508396828591,0.6363607403629967,0.041959252142870995,0.14002800840280097,0.3868301427274212,1.0,0.16152958369403742
10,712,750,2288,0.2,0.7811680549388058,0.9103030633969746,0.11404076870692292,0.0,0.5864173749781867,0.6363607403629967,0.038255294467578485,0.1386750490563073,0.39511350972020143,1.0,0.14910232233364007
11,713,743,2442,0.2,0.7892600088470861,0.9103030633969746,0.10962924449043993,0.0,0.5896644932312113,0.6363607403629967,0.038595127285423365,0.1386750490563073,0.3802507159838795,1.0,0.155021420869249
12,705,726,2581,0.2,0.7897158243864755,0.9233063737007102,0.10278982934133532,0.0,0.5900632229254876,0.6363607403629967,0.038395746149241336,0.14285714285714285,0.39493688584429676,1.0,0.1408366068329551
13,727,771,2735,0.2,0.7979673908173409,0.9233063737007102,0.09937659788302482,0.0,0.5904134779251647,0.6363607403629967,0.037146815902409765,0.14002800840280097,0.3887022519741131,1.0,0.14654069287733937
14,719,731,2853,0.2,0.7792045428490967,0.9233063737007102,0.10923576052811573,0.0,0.5868616210704738,0.6363607403629967,0.03944113902854487,0.14002800840280097,0.42567702876353075,1.0,0.13696590559934915
15,730,740,2994,0.2,0.7779334497860926,0.9233063737007102,0.10538505194920722,0.0,0.5896249777961364,0.6363607403629967,0.03916745831593126,0.1414213562373095,0.4190385124787409,1.0,0.1475899258911642
16,721,770,3131,0.2,0.7749997979965774,0.9233063737007102,0.11143452383097399,0.0,0.5877328440241454,0.6399012589410737,0.03924851326710466,0.1414213562373095,0.43175577614403343,1.0,0.14391098698230043
17,723,746,3249,0.2,0.7767437238823097,0.9233063737007102,0.10684242084602047,0.0,0.5882878064784375,0.6399012589410737,0.03877435264151621,0.14002800840280097,0.4333894028342371,1.0,0.14732735957367432
18,739,740,3355,0.2,0.779168851072759,0.9233063737007102,0.10278814863991001,0.0,0.589724412316795,0.6399012589410737,0.0387246401729827,0.14002800840280097,0.43246297843281045,1.0,0.14416397599127306
19,716,748,3454,0.2,0.7793717286036872,0.9233063737007102,0.10589435290088936,0.0,0.5906494467769735,0.6399012589410737,0.03894135306736635,0.14002800840280097,0.42812922817215143,1.0,0.1523807054376993
20,718,737,3556,0.2,0.7765554823345241,0.9233063737007102,0.11281482756867345,0.0,0.5900909207691982,0.6399012589410737,0.04115414360719292,0.14002800840280097,0.43383258456656626,1.0,0.15380109575554538
21,718,739,3647,0.2,0.7829071723134193,0.9233063737007102,0.10874097471839875,0.0,0.5928705228809833,0.6399012589410737,0.04069618690958649,0.14002800840280097,0.4266808089552005,1.0,0.15132825112755377
22,706,770,3745,0.2,0.7763629580238721,0.9233063737007102,0.11766737211548743,0.0,0.5916640866209898,0.6399012589410737,0.041282211882063824,0.14002800840280097,0.4300896783517007,1.0,0.1634637178438884
23,716,755,3824,0.2,0.7758536447717629,0.9233063737007102,0.11375441332581088,0.0,0.5934011792780534,0.6399012589410737,0.041414407709419704,0.1414213562373095,0.4351547028915953,1.0,0.15155933207503916
24,720,780,3923,0.2,0.7740036961674237,0.9233063737007102,0.11228420218688388,0.0,0.5913564896689743,0.6399012589410737,0.03977508625797005,0.1414213562373095,0.44007668433108177,1.0,0.1522329663610866
25,709,745,4006,0.2,0.7922272957003665,0.9233063737007102,0.10368184369186977,0.0,0.5958723046756633,0.6399012589410737,0.038462611994882295,0.14002800840280097,0.41944728021395733,1.0,0.15323644146114734
26,703,759,4095,0.2,0.7909412302195826,0.9233063737007102,0.1054467584864263,0.0,0.5956854948831203,0.6399012589410737,0.03985336852559659,0.1414213562373095,0.4212753986880035,1.0,0.15143847359094087
27,699,763,4177,0.2,0.7822868636700371,0.9233063737007102,0.10164459265641584,0.0,0.5938418992601759,0.6469365711196176,0.038363395486594246,0.14586499149789456,0.44982245907672475,1.0,0.13353539405077952
28,718,745,4247,0.2,0.7878622682775819,0.9233063737007102,0.10416988802855584,0.0,0.5955024695661805,0.6469365711196176,0.03840836986498304,0.14285714285714285,0.4421060306062641,1.0,0.1327908308897867
29,726,735,4307,0.2,0.7750664651055539,0.9233063737007102,0.11060432883478984,0.0,0.592934516726238,0.6469365711196176,0.040523326510279935,0.1414213562373095,0.4515549734897895,1.0,0.1485332715618511
30,725,741,4374,0.2,0.7894097491489335,0.9233063737007102,0.10183198598209545,0.0,0.5972314226118024,0.6469365711196176,0.03852226190637563,0.14285714285714285,0.4359352726775925,1.0,0.13847771835449335
31,717,759,4439,0.2,0.7888806093935374,0.9233063737007102,0.10125701015022788,0.0,0.600301243403309,0.6469365711196176,0.039127064643924646,0.14285714285714285,0.43434163862210057,1.0,0.14137522299047275
32,700,754,4499,0.2,0.794994939456765,0.9233063737007102,0.09637873269258793,0.0,0.6003965382549479,0.6469365711196176,0.038533538418592035,0.14002800840280097,0.42894855281366995,1.0,0.14221797905869527
33,706,773,4557,0.2,0.7953655709503341,0.9233063737007102,0.09853356466531636,0.0,0.6003726251379529,0.6469365711196176,0.03876657376938484,0.14002800840280097,0.42791885467868646,1.0,0.1451292765376502
34,713,774,4608,0.2,0.7877548048681301,0.9233063737007102,0.10780941361402963,0.0,0.5988313470840937,0.6469365711196176,0.040223604804539265,0.13245323570650439,0.4402179632758564,1.0,0.14571640172480999
35,722,754,4661,0.2,0.7923389872685435,0.9233063737007102,0.09868455986004476,0.0,0.6001462763092174,0.6488805099222099,0.039328400384145194,0.13245323570650439,0.4385628553971348,1.0,0.14197797023013528
36,699,731,4707,0.2,0.7896611225812076,0.9233063737007102,0.10043509789307246,0.0,0.6003213118161153,0.6469365711196176,0.039576923629378716,0.14002800840280097,0.44022456595764825,1.0,0.14428342205553293
37,719,734,4760,0.2,0.7927030866092499,0.9233063737007102,0.0981425550533487,0.0,0.5999390987582934,0.6488805099222099,0.03987222161650679,0.14002800840280097,0.4463942344503216,1.0,0.13588896595856242
38,721,724,4807,0.2,0.7933964009829843,0.9233063737007102,0.10109194469732206,0.0,0.5986424373140533,0.6488805099222099,0.04056033530756878,0.14002800840280097,0.43951340967422287,1.0,0.14168200617205703
39,689,769,4854,0.2,0.7921326187976437,0.9233063737007102,0.10028230131619095,0.0,0.600196503400505,0.6488805099222099,0.03992444396763352,0.1414213562373095,0.4463451121767043,1.0,0.13674164293752142
