gen,evals,gen_feats,explored,Pam50 logistic classifier (max_iter=100) balanced accuracy_min,Pam50 logistic classifier (max_iter=100) balanced accuracy_avg,Pam50 logistic classifier (max_iter=100) balanced accuracy_max,Pam50 logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,765,765,0.19985831907613344,0.6353249438081615,0.8319925223295457,0.16564595239375698,0.0196078431372549,0.09394667478943991,1.0,0.16787495390302767
1,204,839,901,0.19985831907613344,0.6259029620523268,0.8424680944646277,0.1837046608294708,0.018867924528301886,0.10152765885585417,1.0,0.12460917860570321
2,200,802,1018,0.2,0.6345748280044884,0.8446769748530703,0.18306716763537947,0.018867924528301886,0.1124114261260377,1.0,0.1327677751609774
3,200,788,1136,0.2,0.6656352968621749,0.8496357660618614,0.16032020543219277,0.0196078431372549,0.10700607498453305,1.0,0.12752711011927453
4,200,806,1250,0.2,0.6800854022976314,0.8496357660618614,0.15719822002871525,0.0196078431372549,0.10782915310115854,1.0,0.12876023581475857
5,200,798,1362,0.2,0.6924053639070904,0.852057227361356,0.15002322698695783,0.0196078431372549,0.10780859047801726,1.0,0.12723585201530274
6,200,819,1485,0.2,0.6970575432997509,0.852667807098354,0.14814920383508268,0.01818181818181818,0.11056312078113355,1.0,0.1277404949310706
7,200,754,1577,0.2,0.7109180418334817,0.852667807098354,0.14019372411627884,0.018867924528301886,0.10948151895851704,1.0,0.12689274802206432
8,200,761,1677,0.2,0.7217933182579318,0.852901362543854,0.13860784861037626,0.018867924528301886,0.10797915382337486,1.0,0.1280928042969173
9,200,729,1763,0.2,0.7374234647355087,0.8605334198577974,0.12668184709412877,0.018867924528301886,0.10154017615795834,1.0,0.12332738939384301
10,200,773,1833,0.2,0.7436647206815402,0.8605334198577974,0.12385677807725998,0.018867924528301886,0.10150012920713265,1.0,0.12381335223153785
11,200,752,1931,0.2,0.7395867621682604,0.8638706479464437,0.13211598641827038,0.018867924528301886,0.1091059826921139,1.0,0.12830593554923087
12,200,729,2034,0.2,0.7502909925197321,0.8751753592294879,0.1295773528795261,0.018518518518518517,0.10764467947193956,1.0,0.12889739515727205
13,200,719,2120,0.2,0.757875703794118,0.8751753592294879,0.12829386654213648,0.018867924528301886,0.10624696753192044,1.0,0.12917550310681314
14,200,765,2215,0.2,0.7652095603399909,0.8751753592294879,0.1271232469939245,0.02,0.10499873859039097,1.0,0.12975806692277966
15,200,743,2311,0.2,0.7682061255381083,0.8751753592294879,0.12547611150418606,0.018867924528301886,0.10667733448501888,1.0,0.1292095165877568
16,200,769,2396,0.2,0.7691342720862496,0.8821284585254017,0.12465628808264993,0.018867924528301886,0.10983793644872104,1.0,0.12804152794291085
17,200,796,2476,0.2,0.7742331534119441,0.8821284585254017,0.12409209319841767,0.018867924528301886,0.10910218039653,1.0,0.12823509468782338
18,200,756,2548,0.2,0.7770954798904216,0.8821284585254017,0.12401634492965302,0.0196078431372549,0.11038122886951544,1.0,0.1278548973773134
19,200,705,2630,0.2,0.7803282729797779,0.8843993577333477,0.12676411980672056,0.0196078431372549,0.11238736516273416,1.0,0.1308300074540328
20,200,773,2732,0.2,0.7877184985328648,0.8843993577333477,0.12537895148479825,0.019230769230769232,0.1102378096784145,1.0,0.13118812018235407
21,200,749,2820,0.2,0.7930602340143311,0.8843993577333477,0.12085253157453542,0.0196078431372549,0.10928316832985058,1.0,0.12782775308031094
22,200,767,2902,0.2,0.7971752741733132,0.8843993577333477,0.11894725907761437,0.0196078431372549,0.10941688700801816,1.0,0.12806368128555196
23,200,792,2991,0.2,0.7988862196983996,0.8843993577333477,0.11849942772199888,0.0196078431372549,0.10990621621557586,1.0,0.12785278502512665
24,200,762,3060,0.2,0.7982601015868782,0.9004953669872517,0.12447223200227053,0.0196078431372549,0.11227828069705606,1.0,0.13085956792285386
25,200,753,3133,0.2,0.7962023408792593,0.9004953669872517,0.12694484539310336,0.0196078431372549,0.11607034314503954,1.0,0.1317377695382837
26,200,787,3214,0.2,0.7984790857483992,0.9004953669872517,0.126576961643293,0.0196078431372549,0.11499061712714362,1.0,0.1321453218775718
27,200,796,3307,0.2,0.7976318285421639,0.9012952651666014,0.1264055867589664,0.02,0.11808179709399719,1.0,0.13117974102271893
28,200,761,3392,0.2,0.7988189266601269,0.908178256702327,0.12693613678296922,0.02,0.11746139911626573,1.0,0.13146236437126643
29,200,769,3464,0.2,0.8070355410888749,0.908178256702327,0.12078937716440853,0.018867924528301886,0.11048624781514105,1.0,0.12752401699760668
30,200,777,3549,0.2,0.8011720629699249,0.908178256702327,0.12916330346419994,0.018867924528301886,0.11740230407695992,1.0,0.13115297418915672
31,200,744,3630,0.2,0.8027891030799882,0.908178256702327,0.12695486332937897,0.018867924528301886,0.11845938841470223,1.0,0.13085889717967203
32,200,761,3710,0.2,0.8035681494551383,0.9117475748329829,0.12725705576816446,0.02040816326530612,0.11914132573121,1.0,0.13049237794311802
33,200,736,3805,0.2,0.8047803974685102,0.9117475748329829,0.1277269104722868,0.02040816326530612,0.11947672939707742,1.0,0.13061306860920474
34,200,776,3887,0.2,0.8081861395990552,0.9117475748329829,0.12871912574634653,0.020833333333333332,0.11568637952383592,1.0,0.1315013713527271
35,200,745,3961,0.2,0.8087238827759461,0.9117475748329829,0.12830543308949463,0.020833333333333332,0.11676262637209074,1.0,0.13167364767080128
36,200,745,4026,0.2,0.8105164440241842,0.9117475748329829,0.12877647572426415,0.020833333333333332,0.1156682320696857,1.0,0.1319597162282256
37,200,735,4101,0.2,0.8124037055876678,0.9117475748329829,0.12942886860958572,0.020833333333333332,0.11446395851062287,1.0,0.13216122298696045
38,200,742,4195,0.2,0.8115913905272163,0.915833810256872,0.12918355554431615,0.02127659574468085,0.11660473421112336,1.0,0.13151554161085977
39,200,736,4269,0.2,0.8114325477803791,0.9229542556010015,0.1294144266535582,0.02127659574468085,0.11860289653731904,1.0,0.1310817234721074
40,200,740,4343,0.2,0.8132303989620527,0.9229542556010015,0.1299419440376853,0.02127659574468085,0.11800015194302149,1.0,0.13144368359638192
41,200,738,4424,0.2,0.8147338686240879,0.9229542556010015,0.1304406599812268,0.02127659574468085,0.11677855142217551,1.0,0.13173591025252096
42,200,743,4489,0.2,0.8217901407783046,0.9229542556010015,0.12444127517680979,0.02127659574468085,0.11063559540794232,1.0,0.12789831207584854
43,200,694,4569,0.2,0.8220287422227551,0.9229542556010015,0.12452144823376647,0.020833333333333332,0.11086763508918242,1.0,0.12777250001649695
44,200,721,4657,0.2,0.8229862271119992,0.9229542556010015,0.12486034385962733,0.02127659574468085,0.11020834680464174,1.0,0.12813786109969774
45,200,740,4740,0.2,0.823511526989399,0.9229542556010015,0.12503724546837483,0.02127659574468085,0.11003207757852054,1.0,0.12819523887056652
46,200,710,4817,0.2,0.8256544257349963,0.9229542556010015,0.1258245599860207,0.02127659574468085,0.1079833096918014,1.0,0.12880494415613
47,200,713,4880,0.2,0.8267892259509323,0.9238460283019847,0.12600053154012478,0.02040816326530612,0.10706703861590668,1.0,0.12853188679867175
48,200,747,4957,0.2,0.8323421060640431,0.9238460283019847,0.119451674160069,0.02127659574468085,0.10231001469340807,1.0,0.12423505366713253
49,200,713,5042,0.2,0.8329017910607357,0.9249271778882951,0.11970499689062511,0.020833333333333332,0.10236375469499066,1.0,0.12420056637919612
50,200,706,5115,0.2,0.8280732353792993,0.928169717534278,0.1321176769390112,0.020833333333333332,0.10572193171272648,1.0,0.128341685520513
51,200,730,5182,0.2,0.8348843931822588,0.928169717534278,0.11993960526426732,0.02040816326530612,0.10157168070323179,1.0,0.1245405035382761
52,200,711,5254,0.2,0.8347563726653113,0.928169717534278,0.11981833665948684,0.02040816326530612,0.10221729628900694,1.0,0.12429291273284854
53,200,742,5320,0.2,0.8355395662622125,0.928169717534278,0.11971735784968629,0.02040816326530612,0.10176552583723648,1.0,0.12445842048755544
54,200,718,5396,0.2,0.8357153083256564,0.928169717534278,0.11979116904613134,0.02040816326530612,0.10200390385447669,1.0,0.1243637905738514
55,200,718,5462,0.2,0.8355926455468184,0.928169717534278,0.1184289874215813,0.020833333333333332,0.10238287028754924,1.0,0.12416733169419769
56,200,703,5538,0.2,0.8358755500458019,0.928169717534278,0.11848016906056165,0.02040816326530612,0.10234195024564922,1.0,0.12418741504380366
57,200,792,5606,0.2,0.8364227676190419,0.928169717534278,0.11869557603632314,0.02040816326530612,0.10190973043777612,1.0,0.1243818381890705
58,200,766,5672,0.2,0.8372505639530655,0.928169717534278,0.1185987165414742,0.02040816326530612,0.10141876128042313,1.0,0.12461541353485835
59,200,732,5735,0.2,0.8373383294465149,0.9304526927925526,0.1186555761738833,0.02040816326530612,0.10142117673936035,1.0,0.12461387372907085
