gen,evals,gen_feats,explored,expression_subtype random forest balanced accuracy_min,expression_subtype random forest balanced accuracy_avg,expression_subtype random forest balanced accuracy_max,expression_subtype random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,648,648,0.14285714285714285,0.5809027227387885,0.7806957640405386,0.1424688149995505,0.0196078431372549,0.09017529963257252,1.0,0.1704078492155691
1,513,884,906,0.14285714285714285,0.5847845582436658,0.7806957640405386,0.14767947680720436,0.017241379310344827,0.0868112796704684,1.0,0.10125458848944134
2,500,947,1147,0.14285714285714285,0.6010368584038888,0.7806957640405386,0.14515255403309457,0.017241379310344827,0.09261320847377587,1.0,0.11109033109751285
3,500,1008,1403,0.14285714285714285,0.6154313187492404,0.7834168524759126,0.1345278905713776,0.017241379310344827,0.0924614488319087,1.0,0.11037770621154126
4,500,969,1626,0.14285714285714285,0.6286538412432505,0.7834168524759126,0.12805703841244664,0.01694915254237288,0.09092741610136107,1.0,0.10846362782851551
5,500,1000,1858,0.14285714285714285,0.6364658175816371,0.7834168524759126,0.1259075790957399,0.016666666666666666,0.09168598094325285,1.0,0.10848875978182244
6,500,990,2081,0.14285714285714285,0.64635460132193,0.78808296883217,0.12397452860202803,0.016666666666666666,0.09057490695341336,1.0,0.10888666737428107
7,500,999,2292,0.14285714285714285,0.6529206217178096,0.78808296883217,0.1226108062615659,0.016666666666666666,0.09079497697390894,1.0,0.10884875881914974
8,500,1002,2499,0.14285714285714285,0.6586969589742723,0.797195521039763,0.12004845703980617,0.016129032258064516,0.09105979766191277,1.0,0.10871983252630966
9,500,1024,2712,0.14285714285714285,0.6639320958950573,0.8011781108254065,0.11904247848326789,0.014285714285714285,0.0908821125090783,1.0,0.10872560436110854
10,500,1006,2918,0.14285714285714285,0.6659198555348467,0.8011781108254065,0.1220969117893648,0.014084507042253521,0.09361170313683774,1.0,0.11118463571303555
11,500,1033,3121,0.14285714285714285,0.6703335324104361,0.8056972518151355,0.12183067526760186,0.014084507042253521,0.09416120729294038,1.0,0.11109395093065443
12,500,1040,3328,0.14285714285714285,0.6764796251993032,0.807403472765054,0.12268457255861158,0.014084507042253521,0.0930122814293267,1.0,0.11145589114492738
13,500,1029,3523,0.14285714285714285,0.6839626730778985,0.8197499209145559,0.11937888063057515,0.014084507042253521,0.09043356972287493,1.0,0.1091700222932754
14,500,1073,3746,0.14285714285714285,0.6880293826826506,0.8197499209145559,0.11922375317216856,0.013513513513513514,0.09035645467370379,1.0,0.10918394422682866
15,500,1030,3936,0.14285714285714285,0.6933344237832366,0.8197499209145559,0.12045766220408394,0.013513513513513514,0.0901694291853548,1.0,0.11101049456200822
16,500,1030,4124,0.14285714285714285,0.6969671801577259,0.8197499209145559,0.11822887732755531,0.013888888888888888,0.0901294109162744,1.0,0.10934273756452569
17,500,1059,4322,0.14285714285714285,0.7000335544546457,0.8197499209145559,0.11801969106373322,0.014084507042253521,0.09027033572444296,1.0,0.10930053976659303
18,500,1062,4527,0.14285714285714285,0.7037721722939807,0.8197499209145559,0.11776500839558872,0.014084507042253521,0.08977810191270005,1.0,0.10935852218591628
