gen,evals,gen_feats,explored,expression_subtype random forest balanced accuracy_min,expression_subtype random forest balanced accuracy_avg,expression_subtype random forest balanced accuracy_max,expression_subtype random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,644,644,0.14285714285714285,0.5771433751748349,0.7745693580266482,0.1432868136569548,0.0196078431372549,0.08932371069493916,1.0,0.1570766497968292
1,509,896,908,0.14285714285714285,0.579032914743502,0.7745693580266482,0.14699376169221318,0.018867924528301886,0.09229397203230301,1.0,0.1108080753269251
2,500,952,1166,0.14285714285714285,0.591691225229476,0.7745693580266482,0.13785513971362495,0.017241379310344827,0.09489489886041659,1.0,0.11003109673284502
3,500,1009,1423,0.14285714285714285,0.6063191754554546,0.7745693580266482,0.13293341017053614,0.016666666666666666,0.09538925260645621,1.0,0.11019603430202224
4,500,967,1639,0.14285714285714285,0.6182484976040532,0.7867008194953093,0.12814666753126688,0.016666666666666666,0.0953388548083324,1.0,0.11027103893421501
5,500,1009,1875,0.14285714285714285,0.6265215429155622,0.7867008194953093,0.12562529403552566,0.016666666666666666,0.09561931072277126,1.0,0.11013205191131063
6,500,1007,2096,0.14285714285714285,0.6335203966855677,0.7867008194953093,0.1236430676041984,0.016666666666666666,0.09604042795154927,1.0,0.10996170943138969
7,500,1015,2335,0.14285714285714285,0.6398251511431818,0.7867008194953093,0.12408452396044842,0.016666666666666666,0.09740401797182668,1.0,0.11194398325882486
8,500,1002,2552,0.14285714285714285,0.644884748658489,0.7867008194953093,0.12407016972857281,0.016666666666666666,0.09869069246215434,1.0,0.11220670619956669
9,500,1007,2763,0.14285714285714285,0.6495681369839377,0.7969334009772083,0.12317396779835711,0.016666666666666666,0.09946129589204089,1.0,0.11188086987613467
10,500,1025,2980,0.14285714285714285,0.6549591176686661,0.7969334009772083,0.12225854262487976,0.016666666666666666,0.09989950788261216,1.0,0.11171173645801379
11,500,1040,3207,0.14285714285714285,0.6589848173023097,0.7969334009772083,0.12109943627777528,0.01694915254237288,0.10071450302484315,1.0,0.11118631677150281
12,500,1035,3420,0.14285714285714285,0.6643129459115978,0.8035505845996876,0.12019104291220668,0.01694915254237288,0.1008555153355622,1.0,0.11117731119339053
13,500,1023,3604,0.14285714285714285,0.6696257221988504,0.8066306192557056,0.12022875831799956,0.01818181818181818,0.10072993362083422,1.0,0.11118295693182868
14,500,1043,3802,0.14285714285714285,0.6717279125259301,0.8066306192557056,0.12057219642980602,0.01818181818181818,0.10248363086611292,1.0,0.11219376016606283
15,500,1017,3984,0.14285714285714285,0.6776900991662174,0.8169275440928129,0.117821481670797,0.01818181818181818,0.10134466106346701,1.0,0.1109016818558273
16,500,1042,4170,0.14285714285714285,0.6800659401089622,0.8169275440928129,0.12038019499872377,0.01818181818181818,0.10249659250106902,1.0,0.11287650496617581
17,500,1026,4354,0.14285714285714285,0.6857120819082185,0.8169275440928129,0.11654777798723855,0.01818181818181818,0.10114265778673857,1.0,0.11097359927146737
18,500,1059,4556,0.14285714285714285,0.6874878650513083,0.8169275440928129,0.11621312124154144,0.01818181818181818,0.10159409925853326,1.0,0.11076504926014494
19,500,1024,4746,0.14285714285714285,0.6898302961208249,0.8169275440928129,0.11593331535763887,0.01818181818181818,0.10202421819771419,1.0,0.11061419180695503
20,500,1037,4928,0.14285714285714285,0.6919372628399908,0.8169275440928129,0.11575380205711935,0.01818181818181818,0.10222561912948433,1.0,0.11057729390503364
21,500,1050,5117,0.14285714285714285,0.6944851998213749,0.8169275440928129,0.11598177503522215,0.01818181818181818,0.10190106336041053,1.0,0.11072458715616995
22,500,1034,5277,0.14285714285714285,0.6984737148401458,0.8236304342447844,0.11637578460595888,0.02127659574468085,0.10137213093566914,1.0,0.11090582686814492
23,500,1049,5447,0.14285714285714285,0.7007233959225182,0.8236304342447844,0.11585790611889059,0.02127659574468085,0.10141300732156601,1.0,0.11086766751396814
24,500,1024,5605,0.14285714285714285,0.7000955247174184,0.8236304342447844,0.11896137930293127,0.02127659574468085,0.10387674103539703,1.0,0.11300844646247053
25,500,1030,5765,0.14285714285714285,0.7018118563960026,0.8236304342447844,0.11863847185309458,0.020833333333333332,0.10438088820465058,1.0,0.11291673271588461
26,500,1065,5932,0.14285714285714285,0.7045923439476794,0.8236304342447844,0.11816614775929765,0.020833333333333332,0.10423441618934962,1.0,0.11302213158968277
27,500,1004,6081,0.14285714285714285,0.7065799233599707,0.8236304342447844,0.1179679280416372,0.020833333333333332,0.10425995027484845,1.0,0.11302796575643373
28,500,1096,6268,0.14285714285714285,0.7103155265908832,0.8395636974252882,0.11864317544439211,0.02040816326530612,0.10303971135407039,1.0,0.11352918365613071
29,500,1057,6424,0.14285714285714285,0.7110401354222884,0.8395636974252882,0.11789672913741625,0.02040816326530612,0.10392384847422878,1.0,0.11311667920289975
30,500,1057,6586,0.14285714285714285,0.7133261789180775,0.8395636974252882,0.11832335208180728,0.02040816326530612,0.10371455415511792,1.0,0.11319903860511304
31,500,1044,6756,0.14285714285714285,0.7149325637877559,0.8395636974252882,0.11821126334378489,0.02040816326530612,0.1037583459860511,1.0,0.11320857921046873
32,500,1073,6914,0.14285714285714285,0.7160726069381376,0.8395636974252882,0.11820330014048203,0.02040816326530612,0.10411138228530782,1.0,0.11301411242031491
33,500,1074,7073,0.14285714285714285,0.7179537116199012,0.8395636974252882,0.118709642792133,0.02040816326530612,0.10397464559061163,1.0,0.11311773971488487
34,500,1038,7209,0.14285714285714285,0.7222464880181967,0.8395636974252882,0.1173795205092948,0.02040816326530612,0.10181908284261837,1.0,0.11252908425812483
35,500,1062,7355,0.14285714285714285,0.721288716283354,0.8463054057466833,0.11877354135402203,0.0196078431372549,0.10401704343697124,1.0,0.1130454659755151
36,500,1071,7504,0.14285714285714285,0.7227765689814876,0.8463054057466833,0.11887803717695629,0.0196078431372549,0.10350599241126039,1.0,0.11319228870343909
37,500,1059,7646,0.14285714285714285,0.7224336279928391,0.8463054057466833,0.11869764585260961,0.0196078431372549,0.10511898706641418,1.0,0.11262637547734203
38,500,1072,7787,0.14285714285714285,0.7236173862757977,0.8463054057466833,0.11881758631709316,0.0196078431372549,0.10524071856388718,1.0,0.11255327177198873
39,500,1021,7919,0.14285714285714285,0.7251195819746136,0.8463054057466833,0.11931005621770792,0.0196078431372549,0.10490947902589082,1.0,0.11271524961404092
40,500,1041,8052,0.14285714285714285,0.7260229877852655,0.8463054057466833,0.11951909882370036,0.0196078431372549,0.10515011713580556,1.0,0.11259816428144322
41,500,1070,8190,0.14285714285714285,0.7270662477090232,0.8463054057466833,0.11973056549516567,0.0196078431372549,0.10512197035303532,1.0,0.11264038592888011
42,500,1027,8311,0.14285714285714285,0.7264721622490258,0.8463054057466833,0.12262631196386015,0.0196078431372549,0.10658058396554859,1.0,0.11440430869067274
43,500,1056,8437,0.14285714285714285,0.7257359373330291,0.8463054057466833,0.1229922214881978,0.0196078431372549,0.10852260809217089,1.0,0.11426384889908611
44,500,1054,8578,0.14285714285714285,0.7273608487256085,0.8463054057466833,0.12273493872904762,0.0196078431372549,0.10849055317227183,1.0,0.1142723868530065
45,500,1062,8711,0.14285714285714285,0.7250324147720809,0.8463054057466833,0.12599152258454685,0.0196078431372549,0.1113999849234417,1.0,0.11595535447617711
46,500,1062,8855,0.14285714285714285,0.7295993680413486,0.8463054057466833,0.12342863129660943,0.0196078431372549,0.10846074438943978,1.0,0.11427858743877069
47,500,1062,8995,0.14285714285714285,0.7307960373007414,0.8463054057466833,0.1237301873829344,0.019230769230769232,0.10839449807170173,1.0,0.114338772815265
48,500,1078,9122,0.14285714285714285,0.7327876408173447,0.8541465570955602,0.12433794433972817,0.017857142857142856,0.10775019632693546,1.0,0.11471343306853973
49,500,1048,9242,0.14285714285714285,0.7361931002967712,0.8541465570955602,0.12468907071314259,0.017857142857142856,0.10569782069512945,1.0,0.1149351643123615
50,500,1040,9346,0.14285714285714285,0.7384353309897684,0.8541465570955602,0.12428826007341211,0.017857142857142856,0.10509574971833589,1.0,0.11457131383775043
51,500,1028,9462,0.14285714285714285,0.7366830243060772,0.8541465570955602,0.1257568078394915,0.017857142857142856,0.10746176168311976,1.0,0.11491999189276932
52,500,1006,9563,0.14285714285714285,0.7400465185535997,0.8541465570955602,0.12464178182445672,0.019230769230769232,0.10533615550537177,1.0,0.11451952405775982
53,500,1045,9688,0.14285714285714285,0.7426255712783838,0.8599278833610821,0.12358340360374297,0.018867924528301886,0.10402002160289314,1.0,0.11340679904914862
