0_A1BG,0_A1CF,0_A2BP1,0_A2LD1,0_A2ML1,0_A2M,0_A4GALT,0_A4GNT,0_AAA1,0_AAAS,0_AACSL,0_AACS,0_AADACL2,0_AADACL3,0_AADACL4,0_AADAC,0_AADAT,0_AAGAB,0_AAK1,0_AAMP,0_AANAT,0_AARS2,0_AARSD1,0_AARS,0_AASDHPPT,0_AASDH,0_AASS,0_AATF,0_AATK,0_ABAT,0_ABCA10,0_ABCA11P,0_ABCA12,0_ABCA13,0_ABCA17P,0_ABCA1,0_ABCA2,0_ABCA3,0_ABCA4,0_ABCA5,0_ABCA6,0_ABCA7,0_ABCA8,0_ABCA9,0_ABCB10,0_ABCB11,0_ABCB1,0_ABCB4,0_ABCB5,0_ABCB6,0_ABCB7,0_ABCB8,0_ABCB9,0_ABCC10,0_ABCC11,0_ABCC12,0_ABCC13,0_ABCC1,0_ABCC2,0_ABCC3,0_ABCC4,0_ABCC5,0_ABCC6P1,0_ABCC6P2,0_ABCC6,0_ABCC8,0_ABCC9,0_ABCD1,0_ABCD2,0_ABCD3,0_ABCD4,0_ABCE1,0_ABCF1,0_ABCF2,0_ABCF3,0_ABCG1,0_ABCG2,0_ABCG4,0_ABCG5,0_ABCG8,0_ABHD10,0_ABHD11,0_ABHD12B,0_ABHD12,0_ABHD13,0_ABHD14A,0_ABHD14B,0_ABHD15,0_ABHD1,0_ABHD2,0_ABHD3,0_ABHD4,0_ABHD5,0_ABHD6,0_ABHD8,0_ABI1,0_ABI2,0_ABI3BP,0_ABI3,0_ABL1,0_ABL2,0_ABLIM1,0_ABLIM2,0_ABLIM3,0_ABO,0_ABP1,0_ABRA,0_ABR,0_ABT1,0_ABTB1,0_ABTB2,0_ACAA1,0_ACAA2,0_ACACA,0_ACACB,0_ACAD10,0_ACAD11,0_ACAD8,0_ACAD9,0_ACADL,0_ACADM,0_ACADSB,0_ACADS,0_ACADVL,0_ACAN,0_ACAP1,0_ACAP2,0_ACAP3,0_ACAT1,0_ACAT2,0_ACBD3,0_ACBD4,0_ACBD5,0_ACBD6,0_ACBD7,0_ACCN1,0_ACCN2,0_ACCN3,0_ACCN4,0_ACCN5,0_ACCSL,0_ACCS,0_ACD,0_ACE2,0_ACER1,0_ACER2,0_ACER3,0_ACE,0_ACHE,0_ACIN1,0_ACLY,0_ACMSD,0_ACN9,0_ACO1,0_ACO2,0_ACOT11,0_ACOT12,0_ACOT13,0_ACOT1,0_ACOT2,0_ACOT4,0_ACOT6,0_ACOT7,0_ACOT8,0_ACOT9,0_ACOX1,0_ACOX2,0_ACOX3,0_ACOXL,0_ACP1,0_ACP2,0_ACP5,0_ACP6,0_ACPL2,0_ACPP,0_ACPT,0_ACRBP,0_ACRC,0_ACRV1,0_ACR,0_ACSBG1,0_ACSBG2,0_ACSF2,0_ACSF3,0_ACSL1,0_ACSL3,0_ACSL4,0_ACSL5,0_ACSL6,0_ACSM1,0_ACSM2A,0_ACSM2B,0_ACSM3,0_ACSM4,0_ACSM5,0_ACSS1,0_ACSS2,0_ACSS3,0_ACTA1,0_ACTA2,0_ACTBL2,0_ACTB,0_ACTC1,0_ACTG1,0_ACTG2,0_ACTL6A,0_ACTL6B,0_ACTL7A,0_ACTL7B,0_ACTL8,0_ACTL9,0_ACTN1,0_ACTN2,0_ACTN3,0_ACTN4,0_ACTR10,0_ACTR1A,0_ACTR1B,0_ACTR2,0_ACTR3B,0_ACTR3C,0_ACTR3,0_ACTR5,0_ACTR6,0_ACTR8,0_ACTRT1,0_ACTRT2,0_ACVR1B,0_ACVR1C,0_ACVR1,0_ACVR2A,0_ACVR2B,0_ACVRL1,0_ACY1,0_ACY3,0_ACYP1,0_ACYP2,0_ADAD1,0_ADAD2,0_ADAL,0_ADAM10,0_ADAM11,0_ADAM12,0_ADAM15,0_ADAM17,0_ADAM18,0_ADAM19,0_ADAM20,0_ADAM21P1,0_ADAM21,0_ADAM22,0_ADAM23,0_ADAM28,0_ADAM29,0_ADAM2,0_ADAM30,0_ADAM32,0_ADAM33,0_ADAM3A,0_ADAM5P,0_ADAM6,0_ADAM7,0_ADAM8,0_ADAM9,0_ADAMDEC1,0_ADAMTS10,0_ADAMTS12,0_ADAMTS13,0_ADAMTS14,0_ADAMTS15,0_ADAMTS16,0_ADAMTS17,0_ADAMTS18,0_ADAMTS19,0_ADAMTS1,0_ADAMTS20,0_ADAMTS2,0_ADAMTS3,0_ADAMTS4,0_ADAMTS5,0_ADAMTS6,0_ADAMTS7,0_ADAMTS8,0_ADAMTS9,0_ADAMTSL1,0_ADAMTSL2,0_ADAMTSL3,0_ADAMTSL4,0_ADAMTSL5,0_ADAP1,0_ADAP2,0_ADARB1,0_ADARB2,0_ADAR,0_ADAT1,0_ADAT2,0_ADAT3,0_ADA,0_ADCK1,0_ADCK2,0_ADCK4,0_ADCK5,0_ADCY10,0_ADCY1,0_ADCY2,0_ADCY3,0_ADCY4,0_ADCY5,0_ADCY6,0_ADCY7,0_ADCY8,0_ADCY9,0_ADCYAP1R1,0_ADCYAP1,0_ADC,0_ADD1,0_ADD2,0_ADD3,0_ADH1A,0_ADH1B,0_ADH1C,0_ADH4,0_ADH5,0_ADH6,0_ADH7,0_ADHFE1,0_ADI1,0_ADIG,0_ADIPOQ,0_ADIPOR1,0_ADIPOR2,0_ADK,0_ADM2,0_ADM,0_ADNP2,0_ADNP,0_ADORA1,0_ADORA2A,0_ADORA2B,0_ADORA3,0_ADO,0_ADPGK,0_ADPRHL1,0_ADPRHL2,0_ADPRH,0_ADRA1A,0_ADRA2B,0_AGA,0_AGPAT6,0_AGXT2L1,0_AIM1,0_AKAP5,0_AKNAD1,0_ALAS1,0_ALDH2,0_ALDH4A1,0_ALOX12P2,0_ALPL,0_ALPPL2,0_ALPP,0_ALX3,0_AMBP,0_AMIGO1,0_AMN,0_AMPD3,0_ANAPC13,0_ANKRD19,0_ANKRD32,0_ANKRD33,0_ANKRD34B,0_API5,0_APLN,0_APOBEC3H,0_APOC4,0_AQP7P3,0_ARF6,0_ARHGEF35,0_ARRB2,0_ARSF,0_ASB1,0_ASB2,0_ASGR2,0_ASPM,0_ASZ1,0_ATAD1,0_ATP2B3,0_ATP5A1,0_ATP6V1B1,0_AURKA,0_AVPR2,0_AWAT2,0_B3GALT1,0_B4GALT1,0_BAALC,0_BAG3,0_BCAT1,0_BCL11A,0_BEND2,0_BEX2,0_BEX5,0_BFSP1,0_BIRC5,0_BMP7,0_BNIP3,0_BPIL2,0_BSX,0_C10orf26,0_C10orf28,0_C11orf16,0_C12orf39,0_C13orf33,0_C14orf162,0_C14orf181,0_C14orf182,0_C15orf21,0_C15orf5,0_C17orf50,0_C17orf67,0_C18orf1,0_C18orf26,0_C19orf36,0_C1orf146,0_C1orf187,0_C1orf201,0_C1orf63,0_C20orf144,0_C20orf200,0_C20orf71,0_C2orf34,0_C2orf72,0_C3orf24,0_C3orf27,0_C3orf74,0_C5orf4,0_C6orf123,0_C6orf147,0_C6orf150,0_C6orf203,0_C6orf218,0_C6orf223,0_C7orf61,0_C7orf66,0_C8G,0_C9orf122,0_C9orf4,0_C9,0_CAB39,0_CACNB1,0_CALM3,0_CALR3,0_CAPN14,0_CAPN6,0_CARD14,0_CARD18,0_CASP14,0_CASR,0_CAV3,0_CBR1,0_CBWD1,0_CBX2,0_CCDC99,0_CCL1,0_CCNB1,0_CCT3,0_CD101,0_CD300LG,0_CD40,0_CD70,0_CDH24,0_CDRT4,0_CEACAM3,0_CELA3B,0_CELP,0_CENPA,0_CENPE,0_CENPI,0_CEP55,0_CFHR2,0_CH25H,0_CHKA,0_CHKB,0_CHRM3,0_CHRM5,0_CHST2,0_CHST5,0_CLCA4,0_CLCN1,0_CLC,0_CLDN12,0_CLDN22,0_CLDN8,0_CLEC12B,0_CLEC1A,0_CLEC6A,0_CLINT1,0_CLVS1,0_CMTM2,0_CMTM3,0_CNTN6,0_COL24A1,0_COX4I2,0_CPA4,0_CPA5,0_CPA6,0_CPLX2,0_CPNE7,0_CPSF4L,0_CR1L,0_CRISP1,0_CRYGA,0_CRYGB,0_CST5,0_CST9,0_CSTT,0_CT47A1,0_CTAGE6,0_CTAGE9,0_CTDSPL,0_CTHRC1,0_CTNNAL1,0_CTNNBIP1,0_CTRC,0_CTSL3,0_CWC27,0_CXCR1,0_CXorf59,0_CXorf64,0_CYCSP52,0_CYP21A2,0_CYP27A1,0_CYP2D6,0_CYTSB,0_DBX2,0_DCAF17,0_DCAF8L1,0_DCBLD2,0_DDIT4L,0_DEFA1B,0_DEFB119,0_DEPDC1,0_DFFB,0_DHRS4L2,0_DHRS7C,0_DIS3L,0_DMRTC1,0_DNAJC10,0_DNTTIP1,0_DPEP3,0_DRD4,0_DRP2,0_DUSP5P,0_DYM,0_DYNC1I2,0_DYNC1LI1,0_DYNLT3,0_E2F8,0_EDA,0_EDN3,0_EGR1,0_EID2B,0_EIF2S3,0_ELANE,0_ELN,0_EME1,0_ENTPD6,0_EPB41L2,0_EPHA4,0_ERBB2,0_ERO1L,0_ESX1,0_ESYT2,0_EXO1,0_EXOC4,0_F12,0_FAM104B,0_FAM123B,0_FAM124A,0_FAM157A,0_FAM190A,0_FAM45A,0_FAM46D,0_FAM58B,0_FAM64A,0_FAM75A3,0_FAR2,0_FATE1,0_FBXL14,0_FBXO47,0_FBXW12,0_FCN3,0_FER1L6,0_FFAR1,0_FGD4,0_FGF21,0_FGF22,0_FGFBP2,0_FGL1,0_FKBP11,0_FLJ35024,0_FLJ46111,0_FLVCR2,0_FMO4,0_FMO6P,0_FN3KRP,0_FOLR3,0_FOSB,0_FOXD4,0_FOXI3,0_FOXK2,0_FRG2B,0_FTHL3,0_FUT2,0_FUT6,0_FYN,0_FZD3,0_GABRA1,0_GALNT1,0_GALNT4,0_GAST,0_GATC,0_GATSL1,0_GBA3,0_GBX2,0_GDNF,0_GEMIN4,0_GFI1,0_GIPC1,0_GJA9,0_GLI2,0_GLIPR2,0_GLS,0_GNPDA2,0_GNRHR2,0_GNRHR,0_GP6,0_GPR110,0_GPR115,0_GPR26,0_GPR37,0_GPR98,0_GRIA2,0_GRIK3,0_GSC2,0_GSTM2,0_GSTM4,0_GUF1,0_HAPLN1,0_HBM,0_HHATL,0_HHIPL2,0_HIST1H2BG,0_HIST1H4F,0_HIST1H4G,0_HLA-DQA2,0_HMX3,0_HOXA9,0_HOXB8,0_HPS1,0_HSD17B6,0_HTN3,0_HTR3B,0_IFNK,0_IFT57,0_IL17REL,0_IL2,0_IL9R,0_INO80C,0_INPP5A,0_INS-IGF2,0_INSL4,0_INTS8,0_IQGAP3,0_IRAK3,0_ISCA1P1,0_ISX,0_ITPR3,0_IVNS1ABP,0_KANK1,0_KCNC1,0_KCNJ6,0_KCNK10,0_KCNK2,0_KCNMB4,0_KCNQ2,0_KCNQ5,0_KCNU1,0_KCTD6,0_KIAA0408,0_KIAA1826,0_KIAA1958,0_KIF11,0_KIF20A,0_KIF2C,0_KLHL38,0_KLK12,0_KLK14,0_KLRG2,0_KMO,0_KREMEN2,0_KRT1,0_KRT37,0_KRT84,0_KRT86,0_KRTAP1-3,0_KRTAP12-2,0_KRTAP19-1,0_KRTAP2-2,0_KRTAP20-4,0_KRTAP21-1,0_KRTAP4-7,0_KRTAP4-8,0_KRTAP5-6,0_KSR1,0_LARP1,0_LCE1F,0_LEFTY2,0_LHB,0_LHX6,0_LILRA3,0_LMBR1,0_LOC100101938,0_LOC100131726,0_LOC100190940,0_LOC100192379,0_LOC100271831,0_LOC121838,0_LOC134466,0_LOC152225,0_LOC158376,0_LOC253724,0_LOC284100,0_LOC284661,0_LOC285359,0_LOC285419,0_LOC339535,0_LOC342346,0_LOC389493,0_LOC400794,0_LOC401387,0_LOC440563,0_LOC441601,0_LOC646498,0_LOC723809,0_LOC728606,0_LOC728758,0_LOC728875,0_LOC90586,0_LPO,0_LRFN2,0_LRRC3,0_LRRCC1,0_LRRFIP2,0_LRTM1,0_LY6G6E,0_LYG2,0_LYPD1,0_MAFG,0_MAGEB3,0_MAK16,0_MANBA,0_MAP3K13,0_MAP3K14,0_MAP3K5,0_MAPRE2,0_METTL11B,0_METTL8,0_MFSD11,0_MFSD6L,0_MFSD9,0_MMP26,0_MMP27,0_MOBP,0_MON1A,0_MORC1,0_MORF4,0_MPP4,0_MRGPRE,0_MRPL42P5,0_MS4A10,0_MSGN1,0_MT1E,0_MTVR2,0_MUC7,0_MXI1,0_MYBL1,0_MYH2,0_MYOZ2,0_NBLA00301,0_NCRNA00052,0_NCRNA00110,0_NCRNA00162,0_NCRNA00207,0_NEIL3,0_NETO1,0_NEUROG1,0_NFATC3,0_NFE2L2,0_NGB,0_NGEF,0_NOTCH2NL,0_NPY5R,0_NRK,0_NT5C1A,0_NT5C2,0_NTN3,0_NTNG1,0_NUF2,0_OAT,0_OBFC2A,0_OBP2A,0_OLA1,0_OR10A2,0_OR10G4,0_OR2A4,0_OR2T10,0_OR3A4,0_OR4D5,0_OR4F21,0_OR52L1,0_OR56A5,0_OR5K2,0_OR5M10,0_OR5M1,0_OR6M1,0_OR7D2,0_OTOP2,0_OTOR,0_OTX2,0_OXCT1,0_P2RY2,0_PABPC5,0_PAGE1,0_PAK3,0_PALB2,0_PAPOLB,0_PAX4,0_PAX8,0_PBX3,0_PCDHA13,0_PCDHA8,0_PCDHGA6,0_PDC,0_PDILT,0_PDK4,0_PDZD2,0_PEF1,0_PEMT,0_PHC2,0_PHF1,0_PHF8,0_PI15,0_PIK3C2A,0_PIM3,0_PIP,0_PITX2,0_PKHD1,0_PLA2G4F,0_PLB1,0_PLCD1,0_PLCXD1,0_PLEKHG5,0_PLUNC,0_PNLIPRP3,0_PODXL,0_POLE2,0_POMC,0_POU3F1,0_POU5F1,0_PPIAL4B,0_PPIAL4G,0_PPP2R2A,0_PPP2R2B,0_PPP2R2C,0_PPP4R1L,0_PPP4R1,0_PRAC,0_PRPH2,0_PRR4,0_PRRT2,0_PRSS42,0_PSG5,0_PSIMCT-1,0_PSIP1,0_PSMC3IP,0_PTGER4,0_PTGFR,0_PTH2,0_PTHLH,0_PTPN3,0_PYGL,0_QDPR,0_QRFPR,0_R3HDML,0_RAB15,0_RAB28,0_RAB36,0_RAB40B,0_RAC3,0_RAD21L1,0_RAD21,0_RAD51AP2,0_RAGE,0_RAP1GAP,0_RAPSN,0_RASAL2,0_RASIP1,0_RBM19,0_RBMY1J,0_RBMY3AP,0_RDM1,0_RFPL3,0_RFX2,0_RGS10,0_RGS21,0_RHOBTB1,0_RHOBTB3,0_RILPL2,0_RIMKLB,0_RIN2,0_RNASE12,0_RNF19A,0_RNF19B,0_RNF212,0_RPS6KA6,0_RPTN,0_RSPO1,0_RSPO2,0_RTL1,0_RTN4RL1,0_RXRG,0_SAA4,0_SARS,0_SAV1,0_SCAND3,0_SCARNA18,0_SCARNA27,0_SCN9A,0_SCO1,0_SCRG1,0_SDR42E1,0_SEL1L2,0_SEMA3A,0_SEMA6D,0_SEPT2,0_SEPT7L,0_SGPL1,0_SHISA7,0_SILV,0_SIRT3,0_SIRT5,0_SIX3,0_SKA2,0_SKINTL,0_SLC16A9,0_SLC17A3,0_SLC22A14,0_SLC22A2,0_SLC25A26,0_SLC26A5,0_SLC29A3,0_SLC35F4,0_SLC4A5,0_SLC5A6,0_SLC6A19,0_SLC7A5P1,0_SLCO3A1,0_SLN,0_SNAI1,0_SNAR-G1,0_SNORA11E,0_SNORA12,0_SNORA28,0_SNORA2A,0_SNORA38,0_SNORA40,0_SNORA42,0_SNORA4,0_SNORA56,0_SNORA57,0_SNORA69,0_SNORA70B,0_SNORA79,0_SNORD15B,0_SNX21,0_SNX30,0_SNX33,0_SOX13,0_SPACA1,0_SPACA5,0_SPAG11B,0_SPANXN5,0_SPATA3,0_SPIB,0_SPRED3,0_SPTA1,0_SRD5A3,0_SRPX,0_SSX3,0_ST6GAL1,0_ST7L,0_STK39,0_STL,0_STOX1,0_STX6,0_STYXL1,0_SUN5,0_SUSD1,0_SYCP3,0_SYPL1,0_SYT14L,0_TAS2R41,0_TBC1D8,0_TBX6,0_TCEAL2,0_TCF7L1,0_TDRD1,0_TDRD6,0_TEF,0_TEPP,0_TGM7,0_THEM5,0_TIGIT,0_TKT,0_TLR10,0_TLR6,0_TM7SF4,0_TMEM130,0_TMEM139,0_TMEM144,0_TMEM151B,0_TMEM164,0_TMEM17,0_TMEM229B,0_TMEM39B,0_TMEM54,0_TMEM63B,0_TMEM79,0_TMIGD1,0_TMPRSS15,0_TNNI3K,0_TOX3,0_TP53TG5,0_TPD52L1,0_TREML2P1,0_TRHDE,0_TRIM50,0_TSKS,0_TSPAN18,0_TSPY1,0_TSPYL2,0_TTK,0_TTLL2,0_TTTY14,0_TTTY20,0_TUBA8,0_TUBB1,0_TXNDC3,0_TXNDC8,0_U2AF2,0_UBE2C,0_UGDH,0_UGT1A7,0_UGT2A1,0_UNC5D,0_UOX,0_UPK3B,0_UROC1,0_USP26,0_VPREB3,0_VSIG10,0_VTI1A,0_VWA5B1,0_VWC2,0_WDR37,0_WDR75,0_WFDC8,0_WFDC9,0_XAGE5,0_YARS,0_ZBED2,0_ZCCHC13,0_ZFAND2B,0_ZNF107,0_ZNF185,0_ZNF267,0_ZNF271,0_ZNF285,0_ZNF431,0_ZNF57,0_ZNF580,0_ZNF607,0_ZNF705D,0_ZNF750,0_ZNF80,0_ZP4,0_ZPBP,0_ZSCAN4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
