gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,423,423,0.24895870531040987,0.7453544626604471,0.8303269649117397,0.1153435050054433,0.14002800840280097,0.25291210650087503,1.0,0.1567249299063553,0.49761980689832663,0.6757900321524756,0.7163755109936161,0.049795250141651926
1,509,614,622,0.24895870531040987,0.7419086256812566,0.8303269649117397,0.11212927353937492,0.13483997249264842,0.28434118086610943,1.0,0.1329849170384803,0.4670687736374153,0.6745730082654434,0.718580763170059,0.049800183944079014
2,500,682,849,0.24895870531040987,0.7283853700470541,0.8303298903496711,0.1220877696397498,0.1414213562373095,0.31362253064136486,1.0,0.1377793409214342,0.49409127283076015,0.6753815596479994,0.7198761741576766,0.047700978024890775
3,500,737,1079,0.24895870531040987,0.7233706206215926,0.8303298903496711,0.1241862501315016,0.14285714285714285,0.3299594208597773,1.0,0.1453480854151429,0.49409127283076015,0.6750472259672683,0.7198761741576766,0.049258361553939596
4,500,757,1299,0.24895870531040987,0.7337728516582206,0.8303298903496711,0.11608349403169592,0.14285714285714285,0.3268082120597985,1.0,0.13954026598859712,0.49409127283076015,0.6799266246048203,0.7198761741576766,0.04529904305799565
5,500,739,1490,0.24895870531040987,0.7312021439802107,0.8303298903496711,0.11417436748761163,0.14285714285714285,0.34209971298589276,1.0,0.14176003028856474,0.49409127283076015,0.6783648423254035,0.7222399494368217,0.045768476741080956
6,500,720,1662,0.24895870531040987,0.7268818100154296,0.8309621847570392,0.11509996189187255,0.14285714285714285,0.35264343464712655,1.0,0.14258102203119047,0.48676957453156605,0.6788222674779373,0.7222399494368217,0.0473505883893563
7,500,733,1820,0.24895870531040987,0.7243508889428335,0.8309621847570392,0.11418473492502432,0.14586499149789456,0.359607344212871,1.0,0.14445510846537005,0.48676957453156605,0.6788866569810313,0.7222399494368217,0.04858362509047762
8,500,770,1989,0.24895870531040987,0.7198249528687054,0.8309621847570392,0.11731742044748597,0.14586499149789456,0.3688806090979293,1.0,0.14408116482791353,0.48676957453156605,0.6793965215461091,0.7232307157666991,0.048812750652620515
9,500,758,2160,0.24895870531040987,0.7167142671838046,0.8309621847570392,0.11922091208049902,0.14285714285714285,0.37621940242838914,1.0,0.1454682309709898,0.48676957453156605,0.6797266609935918,0.7232307157666991,0.04895798293902009
