0_AAMP,0_ABCA5,0_ABCB6,0_ABCB9,0_ABHD11,0_ABHD14A,0_ABHD3,0_ABLIM3,0_ACACA,0_ACADM,0_ACBD5,0_ACE2,0_ACOT13,0_ACOT8,0_ACOT9,0_ACOX1,0_ACSL6,0_ACTN4,0_ACTR3,0_ADAM17,0_ADAMTS13,0_ADCY2,0_ADCY4,0_ADD3,0_ADRM1,0_AGFG1,0_AGK,0_AGL,0_AGMAT,0_AGPAT4,0_AGTPBP1,0_AGTRAP,0_AHCYL1,0_AK2,0_AK7,0_AKAP13,0_AKR7A2,0_ALB,0_ALDH18A1,0_ALDH1A1,0_ALDH1A2,0_ALDH1B1,0_ALDH5A1,0_ALDH9A1,0_ALG10B,0_ALG13,0_ALG1L2,0_ALK,0_ALKBH4,0_ALKBH8,0_AMACR,0_AMDHD2,0_AMFR,0_AMIGO1,0_ANKRD31,0_ANKRD6,0_ANXA1,0_ANXA6,0_AOAH,0_AP1S1,0_AP2A2,0_APBB2,0_APH1A,0_API5,0_APLP2,0_APOBEC3D,0_APOD,0_APOLD1,0_APOO,0_ARFGAP2,0_ARHGAP24,0_ARHGEF10L,0_ARL10,0_ARL2,0_ARL3,0_ARL6,0_ARMC10,0_ARMC9,0_ARRDC4,0_ASB6,0_ASCC2,0_ASNSD1,0_ATAD2,0_ATN1,0_ATP11C,0_ATP1A1,0_ATP1B1,0_ATP2B2,0_ATP2B3,0_ATP6AP1,0_ATP6AP2,0_ATP6V1C2,0_ATP8A1,0_ATPAF1,0_AUP1,0_AXIN2,0_B3GNT3,0_BBOX1,0_BCAP31,0_BCKDHA,0_BCL10,0_BCL9,0_BIN1,0_BIRC6,0_BLOC1S1,0_BLOC1S3,0_BMP6,0_BNIP1,0_BNIP3L,0_BSCL2,0_BTBD1,0_BUD31,0_C11orf45,0_C14orf93,0_C16orf46,0_C17orf75,0_C1GALT1,0_C1orf109,0_C3orf14,0_C4BPA,0_C5orf46,0_C6orf132,0_C6orf226,0_C6orf62,0_C9orf116,0_CADM4,0_CANT1,0_CARD10,0_CASP4,0_CBX4,0_CBX5,0_CC2D1A,0_CCAR1,0_CCDC102B,0_CCDC124,0_CCDC130,0_CCDC28A,0_CCDC50,0_CCDC57,0_CCL27,0_CCNB2,0_CCNG2,0_CCNJL,0_CCT2,0_CCT3,0_CD44,0_CD86,0_CD9,0_CDAN1,0_CDC16,0_CDC23,0_CDC45,0_CDC5L,0_CDCA7L,0_CDCA8,0_CDH23,0_CDIPT,0_CDK11A,0_CDK12,0_CDK19,0_CDK4,0_CDKN1A,0_CDKN2AIP,0_CELF1,0_CELSR3,0_CENPA,0_CES3,0_CFHR1,0_CFI,0_CFL2,0_CHAC1,0_CHCHD6,0_CHD4,0_CHRD,0_CHRM3,0_CHRNB1,0_CHST10,0_CIB2,0_CITED2,0_CLCN7,0_CLEC11A,0_CLEC4C,0_CLEC4D,0_CLMN,0_CLN5,0_CLP1,0_CLPB,0_CLPTM1,0_CNNM1,0_CNST,0_CNTNAP1,0_COBLL1,0_COG1,0_COL13A1,0_COL1A1,0_COMMD3,0_COPA,0_COPS2,0_COPS3,0_COPS6,0_COPS7A,0_COQ2,0_COX11,0_COX17,0_COX19,0_COX4I1,0_COX5A,0_CPD,0_CPSF2,0_CREB3L4,0_CROT,0_CRP,0_CRY1,0_CRY2,0_CRYAB,0_CRYL1,0_CSDE1,0_CSNK2A1,0_CSTF1,0_CTAGE6,0_CTNNA1,0_CTNNA2,0_CTR9,0_CTSD,0_CTTN,0_CUEDC1,0_CUL4B,0_CUX1,0_CWC25,0_CXorf38,0_CYB561D2,0_CYB5B,0_CYB5R1,0_CYCS,0_CYP2S1,0_CYTH4,0_CYTIP,0_DAAM2,0_DACT1,0_DBNL,0_DCLRE1A,0_DCUN1D3,0_DDR1,0_DDX1,0_DDX41,0_DEAF1,0_DEPDC1,0_DERL3,0_DFFA,0_DGKA,0_DHX16,0_DHX8,0_DIABLO,0_DIAPH2,0_DIDO1,0_DLAT,0_DLD,0_DLG1,0_DLST,0_DMGDH,0_DNAJA2,0_DNAJB6,0_DNAJC12,0_DNAJC7,0_DNAJC8,0_DNAJC9,0_DNM1L,0_DOCK1,0_DOK4,0_DPP9,0_DPY30,0_DSC2,0_DSTYK,0_DTNA,0_DUSP10,0_DUSP22,0_DUT,0_E2F1,0_ECD,0_ECE1,0_EFCAB2,0_EFR3A,0_EGFL7,0_EHF,0_EHMT1,0_EIF3A,0_EIF3E,0_EIF4EBP1,0_EIF4G1,0_EME1,0_EMX1,0_ENO1,0_ENPEP,0_ENPP2,0_ENTPD1,0_ENTPD5,0_ERAL1,0_ERBB3,0_ERGIC3,0_ERLIN2,0_ESYT1,0_ESYT2,0_EVPL,0_EWSR1,0_EXOC7,0_EXTL3,0_EZH2,0_F2,0_FAM104A,0_FAM122B,0_FAM13C,0_FAM160A1,0_FAM20A,0_FAM47E,0_FANCE,0_FANCI,0_FAR1,0_FAS,0_FAT4,0_FBXW9,0_FGB,0_FGF19,0_FGF9,0_FH,0_FLII,0_FLNA,0_FLRT3,0_FLT4,0_FLVCR1,0_FMO2,0_FOS,0_FOXK2,0_FRAS1,0_FRAT1,0_FUCA1,0_FUT11,0_FXR1,0_FZD1,0_G6PD,0_GABARAPL1,0_GALC,0_GALNT5,0_GAR1,0_GART,0_GAS8,0_GATAD2B,0_GBA2,0_GBE1,0_GCNT2,0_GDA,0_GDI1,0_GFM1,0_GGA2,0_GGA3,0_GGCX,0_GGTA1,0_GIGYF1,0_GIMAP8,0_GLCCI1,0_GLIPR1,0_GLOD5,0_GMDS,0_GMPR,0_GNAI3,0_GNB1L,0_GOLGA3,0_GOLIM4,0_GPC4,0_GPC6,0_GPR132,0_GPR27,0_GPRIN2,0_GRB2,0_GRHL1,0_GRPEL2,0_GRSF1,0_GSTO2,0_GTF2E2,0_GTF3A,0_GTF3C6,0_GYS1,0_HAPLN3,0_HAUS1,0_HAUS4,0_HAX1,0_HBA1,0_HDAC1,0_HDDC3,0_HELQ,0_HERPUD2,0_HEY2,0_HIBADH,0_HINT2,0_HINT3,0_HIPK2,0_HLA-DRB1,0_HLA-DRB5,0_HMGA1,0_HMGB1,0_HMGCL,0_HMGN2,0_HMOX1,0_HNRNPAB,0_HNRNPM,0_HOXD4,0_HP1BP3,0_HSD17B14,0_HSPA8,0_HSPA9,0_HSPB7,0_HSPB8,0_HSPE1,0_HTR2B,0_HUNK,0_HUS1,0_ICA1L,0_IDH2,0_IER5,0_IFI30,0_IFIT3,0_IFRD2,0_IL17RD,0_IL23A,0_IL7,0_IMMP2L,0_IMPA1,0_IMPA2,0_INTS3,0_IP6K2,0_IQCG,0_IRAK1,0_IRF1,0_IRF2,0_IRF2BP2,0_IRF9,0_ISOC2,0_ISYNA1,0_ITGA3,0_ITIH5,0_JAK1,0_JARID2,0_JMJD1C,0_JMJD6,0_JPH2,0_KCMF1,0_KCNA5,0_KCNJ15,0_KCNS3,0_KCTD20,0_KHDRBS2,0_KIAA0232,0_KIAA1143,0_KIAA1755,0_KIAA1958,0_KIF11,0_KIF18A,0_KIF7,0_KIF9,0_KIFAP3,0_KLC4,0_KLF2,0_KLHDC8B,0_KLHL36,0_KLRB1,0_KMO,0_KNTC1,0_KRBA1,0_KRT19,0_KRT7,0_KRT8,0_KTN1,0_L3MBTL3,0_LAMB2,0_LARS2,0_LAYN,0_LBH,0_LDOC1,0_LENG8,0_LETM2,0_LFNG,0_LGALS9,0_LGI4,0_LIG1,0_LIG3,0_LIMS3,0_LIN54,0_LMBR1,0_LMO4,0_LPAR2,0_LRCH2,0_LRG1,0_LRP4,0_LRPPRC,0_LSG1,0_LTV1,0_LUC7L2,0_LUC7L3,0_LXN,0_LYSMD2,0_LZTS1,0_MAGEA4,0_MAML1,0_MANF,0_MAP2K1,0_MAP2K6,0_MAP3K2,0_MAP7,0_MAPK13,0_MAPKAP1,0_MAPT,0_MATN2,0_MCC,0_MCL1,0_MCM9,0_MCRS1,0_MDFIC,0_MDH2,0_MED25,0_MEF2A,0_MET,0_METAP2,0_MFGE8,0_MGAT5,0_MGMT,0_MGST3,0_MIF4GD,0_MKKS,0_MLF2,0_MLH1,0_MLLT3,0_MLST8,0_MOGS,0_MOXD1,0_MPG,0_MPRIP,0_MRPL11,0_MRPL27,0_MRPL3,0_MRPL33,0_MRPL38,0_MRPL49,0_MRPL52,0_MRPS16,0_MRPS17,0_MRPS2,0_MRPS34,0_MRPS7,0_MRPS9,0_MSN,0_MTCH1,0_MTX2,0_MUS81,0_MVK,0_MX1,0_MYO1E,0_MYO3A,0_MYO3B,0_MYO9B,0_N6AMT1,0_NAA50,0_NAAA,0_NAB2,0_NAGK,0_NAGPA,0_NAIP,0_NAV1,0_NBEA,0_NCALD,0_NCAM2,0_NCAPH,0_NCLN,0_NCSTN,0_NDRG2,0_NDUFA4L2,0_NDUFA7,0_NDUFA9,0_NDUFB2,0_NDUFV3,0_NECAB3,0_NECAP2,0_NEK9,0_NEUROD1,0_NEXN,0_NFAT5,0_NFE2L1,0_NGB,0_NGDN,0_NGRN,0_NIPSNAP3B,0_NIT2,0_NKIRAS1,0_NKTR,0_NLK,0_NLRP12,0_NME1,0_NMT1,0_NMT2,0_NNT,0_NPM3,0_NR2C2,0_NR3C1,0_NR3C2,0_NR5A2,0_NRP1,0_NSMCE2,0_NSUN4,0_NSUN6,0_NUDT15,0_NUMB,0_NUP210,0_NUP35,0_NUP85,0_OAS2,0_OBSL1,0_OCIAD1,0_OCLN,0_OGDHL,0_OLA1,0_OLFML1,0_OMA1,0_OPTN,0_OSBP,0_OTUD1,0_OTUD5,0_P2RY1,0_P4HTM,0_PAIP1,0_PALM3,0_PALMD,0_PAM,0_PAPOLA,0_PAPSS2,0_PARN,0_PARP4,0_PARP6,0_PAWR,0_PBX2,0_PCDHB7,0_PCDHGA1,0_PCDHGA12,0_PCDHGA2,0_PCGF3,0_PCIF1,0_PCK2,0_PCNT,0_PDCL2,0_PDE5A,0_PDHX,0_PDIA5,0_PDK2,0_PDK4,0_PDZD11,0_PDZK1IP1,0_PELI2,0_PER2,0_PEX16,0_PEX2,0_PFDN2,0_PGAP3,0_PGPEP1,0_PHB,0_PHC1,0_PHC3,0_PHIP,0_PI4KB,0_PIAS1,0_PIGH,0_PIH1D1,0_PIK3C2B,0_PIK3R3,0_PILRB,0_PINK1,0_PLAA,0_PLCB4,0_PLCD1,0_PLCG1,0_PLCG2,0_PLEKHM1,0_PLK2,0_PLK3,0_PLOD3,0_PLS1,0_PLXDC1,0_PMPCB,0_PNKD,0_PNPO,0_POLD1,0_POLD2,0_POLR3E,0_POLR3H,0_POM121,0_POU5F1,0_PPIC,0_PPIL3,0_PPM1G,0_PPME1,0_PPP2R2C,0_PPP2R5A,0_PPP3CA,0_PPP3R1,0_PPP3R2,0_PRAF2,0_PRAM1,0_PRDM10,0_PRDM2,0_PRDM5,0_PREX2,0_PRKCB,0_PRKCD,0_PRKCH,0_PRKCI,0_PRKG2,0_PRMT1,0_PRPF18,0_PRPF40B,0_PRR16,0_PSKH1,0_PSMB2,0_PSMD2,0_PSMD3,0_PSMD8,0_PSME3,0_PTBP1,0_PTCD3,0_PTGES3,0_PTGIS,0_PTGR1,0_PTMA,0_PTPN7,0_PXMP4,0_PYCR1,0_PYGL,0_QPCT,0_RAB11FIP1,0_RAB13,0_RAB22A,0_RAB35,0_RAD9A,0_RALA,0_RANBP3,0_RAP1GAP2,0_RAPGEF3,0_RASGRF1,0_RBBP8,0_RBL1,0_RBM15,0_RBM17,0_RBM34,0_RBM45,0_RBM4B,0_RBM6,0_RBMS2,0_RBMX,0_RBP7,0_RCE1,0_RECQL4,0_REEP6,0_REN,0_REPIN1,0_RFC1,0_RFC4,0_RFC5,0_RFX5,0_RFX7,0_RGPD3,0_RHOBTB1,0_RHOT1,0_RICTOR,0_RIMS4,0_RIPK1,0_RNASEL,0_RNF10,0_RNF113A,0_RNF146,0_RNF181,0_RNF19B,0_RNF216,0_RNMT,0_ROCK1,0_RORA,0_RPE,0_RPGR,0_RPL26,0_RPRD1B,0_RPUSD2,0_RRAGD,0_RRP15,0_RSC1A1,0_RUFY3,0_RUNX1,0_RXRB,0_S100A6,0_S1PR2,0_SAA4,0_SACM1L,0_SAP30,0_SAR1B,0_SCARB2,0_SCML4,0_SDHB,0_SDK1,0_SDSL,0_SEC14L1,0_SEC14L2,0_SEC23IP,0_SEC31A,0_SEC63,0_SECTM1,0_SEPHS2,0_SERAC1,0_SERPINA6,0_SEZ6L2,0_SF3B5,0_SHE,0_SHPK,0_SIK3,0_SIKE1,0_SIRT5,0_SIRT7,0_SKP1,0_SLC16A4,0_SLC22A11,0_SLC25A42,0_SLC25A46,0_SLC26A11,0_SLC26A6,0_SLC2A13,0_SLC35B4,0_SLC36A1,0_SLC38A10,0_SLC38A2,0_SLC41A3,0_SLC44A3,0_SLC48A1,0_SLC6A2,0_SLC9A9,0_SMC2,0_SMC4,0_SMG6,0_SMTN,0_SMU1,0_SNAPC2,0_SNAPIN,0_SNRNP70,0_SNX29,0_SOCS1,0_SOD2,0_SORBS1,0_SOS2,0_SOX6,0_SP100,0_SP3,0_SPAG5,0_SPATA18,0_SPCS2,0_SPTBN2,0_SQSTM1,0_SRPRB,0_SSC5D,0_SSR1,0_ST6GALNAC6,0_STAG1,0_STAP2,0_STARD3NL,0_STARD4,0_STAT3,0_STAT4,0_STOML1,0_STRADB,0_STRAP,0_STRBP,0_STT3A,0_STX12,0_STX4,0_SUMO3,0_SUN1,0_SYNGR2,0_SYTL2,0_SYVN1,0_TACC3,0_TAF1,0_TAF7,0_TAF8,0_TARBP2,0_TBC1D1,0_TBC1D13,0_TBC1D20,0_TBCE,0_TBKBP1,0_TBL1XR1,0_TCERG1,0_TCF3,0_TCTA,0_TCTN1,0_TEK,0_TELO2,0_TERF2,0_TFAM,0_TFAP4,0_TFB1M,0_TFDP1,0_TFDP2,0_TFEC,0_TGFB1,0_TGM2,0_THOC3,0_THUMPD2,0_THYN1,0_TM2D2,0_TM9SF4,0_TMED7,0_TMED9,0_TMEM116,0_TMEM139,0_TMEM175,0_TMEM176B,0_TMEM18,0_TMEM43,0_TMEM47,0_TMEM50B,0_TMEM53,0_TMEM62,0_TMEM87A,0_TMEM88,0_TMEM9B,0_TMTC1,0_TMUB2,0_TMX4,0_TNFRSF14,0_TNFRSF1B,0_TNFRSF6B,0_TNK2,0_TNPO3,0_TOLLIP,0_TOM1,0_TP53RK,0_TPD52,0_TPM4,0_TPP1,0_TPP2,0_TRAF3IP1,0_TRAFD1,0_TRAIP,0_TRDMT1,0_TRIM25,0_TRIM26,0_TRIM33,0_TRIOBP,0_TRIP6,0_TRMT2A,0_TRMT61B,0_TRPT1,0_TSKU,0_TSPYL1,0_TSPYL2,0_TTC1,0_TTC27,0_TTC38,0_TTR,0_TUBA1A,0_TUBA1B,0_TUBA1C,0_TUBB1,0_TUBG2,0_TUBGCP5,0_TUFT1,0_TXNDC11,0_TXNDC16,0_TXNDC9,0_TYW1B,0_U2AF1L4,0_UBASH3B,0_UBE2D1,0_UBE2D2,0_UBE2E1,0_UBE2I,0_UBE2L6,0_UBE2Z,0_UBE3A,0_UBE3B,0_UBE4A,0_UBL4A,0_UBL7,0_UBR7,0_UBXN11,0_UBXN7,0_UBXN8,0_UCK1,0_UEVLD,0_UGT1A6,0_UNC93B1,0_UQCRQ,0_URM1,0_USP13,0_USP15,0_USP32,0_USP39,0_UTP6,0_VAMP1,0_VAMP8,0_VDAC1,0_VEGFA,0_VEZF1,0_VKORC1L1,0_VPS16,0_VRK1,0_VWF,0_WBP2,0_WDR17,0_WDR19,0_WDR53,0_WDR5B,0_WIPF2,0_WSB1,0_WSCD2,0_WWTR1,0_XIAP,0_XPO5,0_XRCC4,0_XYLT1,0_YAP1,0_YME1L1,0_YPEL5,0_YWHAQ,0_ZBED4,0_ZBTB1,0_ZBTB42,0_ZBTB49,0_ZBTB8A,0_ZC3H15,0_ZC3H18,0_ZC3H4,0_ZDHHC21,0_ZDHHC3,0_ZFP36,0_ZFPL1,0_ZFPM2,0_ZFR,0_ZFY,0_ZFYVE27,0_ZHX2,0_ZKSCAN4,0_ZMIZ1,0_ZMIZ2,0_ZMYM4,0_ZNF267,0_ZNF304,0_ZNF41,0_ZNF420,0_ZNF512B,0_ZNF514,0_ZNF521,0_ZNF540,0_ZNF579,0_ZNF580,0_ZNF598,0_ZNF687,0_ZNF689,0_ZNF700,0_ZNF763,0_ZNF800,0_ZNFX1,0_ZNHIT6,0_ZRANB2,0_ZSCAN12,0_ZSCAN16,0_ZW10,0_ZXDB
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
