0_ABCC3,0_ABCE1,0_ABHD3,0_ACAA2,0_ACAD8,0_ACADM,0_ACCS,0_ACLY,0_ACO1,0_ACOT9,0_ACOX1,0_ACP1,0_ACSM2B,0_ACSS1,0_ACTL6A,0_ADAM8,0_ADAMTSL4,0_ADCY2,0_ADCY3,0_ADCY4,0_ADH5,0_ADRB1,0_ADRM1,0_AEBP1,0_AFF4,0_AFTPH,0_AGPAT4,0_AHCYL1,0_AIFM1,0_AIG1,0_AKAP1,0_AKAP13,0_AKAP8,0_AKT3,0_AKTIP,0_ALDH18A1,0_ALDH1B1,0_ALDH9A1,0_ALDOA,0_ALG10B,0_ALG11,0_ALG13,0_ALKBH4,0_AMACR,0_ANAPC4,0_ANAPC7,0_ANK3,0_ANKRD49,0_ANO9,0_ANP32A,0_ANP32E,0_AP1B1,0_AP4M1,0_APBB2,0_APBB3,0_APEX1,0_APIP,0_APOLD1,0_APPL2,0_AQP1,0_ARHGAP1,0_ARHGAP18,0_ARHGAP30,0_ARHGAP6,0_ARHGEF16,0_ARHGEF2,0_ARID5A,0_ARL2,0_ARL2BP,0_ARSB,0_ARV1,0_ASCC1,0_ASMTL,0_ATAD2,0_ATAD3B,0_ATF7IP,0_ATF7IP2,0_ATG4B,0_ATG4C,0_ATG4D,0_ATG7,0_ATP10D,0_ATP2B1,0_ATP6AP2,0_ATP6V0A1,0_ATP6V1A,0_ATP6V1B2,0_ATRIP,0_ATXN10,0_AURKB,0_AVL9,0_AZI2,0_B3GNT3,0_B3GNT9,0_B3GNTL1,0_B4GALT3,0_B4GALT7,0_BAALC,0_BAIAP2,0_BAMBI,0_BAP1,0_BARX2,0_BAZ1B,0_BBOX1,0_BCAS3,0_BCKDHA,0_BEX1,0_BGN,0_BICD1,0_BICD2,0_BLMH,0_BLOC1S3,0_BLVRB,0_BLZF1,0_BMPR1A,0_BPNT1,0_BRD8,0_BSDC1,0_BST2,0_C11orf45,0_C1orf35,0_C2orf49,0_C3orf14,0_C4BPA,0_C5orf34,0_CA13,0_CA9,0_CAB39L,0_CAD,0_CAMKK2,0_CAND1,0_CAND2,0_CARD11,0_CASK,0_CASP4,0_CASP8,0_CBLB,0_CBR4,0_CBWD5,0_CCAR1,0_CCDC127,0_CCDC68,0_CCDC89,0_CCNB1,0_CCNG2,0_CCNK,0_CCNL2,0_CCPG1,0_CCT2,0_CCT3,0_CCT6A,0_CD276,0_CD2BP2,0_CD9,0_CDAN1,0_CDC20,0_CDC37,0_CDH1,0_CDH23,0_CDHR2,0_CDK16,0_CDK17,0_CDK18,0_CDK5,0_CDKN1A,0_CDKN1C,0_CEMP1,0_CEP76,0_CES3,0_CFC1B,0_CFI,0_CFL2,0_CHAF1A,0_CHCHD2,0_CHFR,0_CHPT1,0_CHRDL1,0_CHST10,0_CHST6,0_CIB2,0_CIITA,0_CISD2,0_CITED2,0_CLDN2,0_CLDN8,0_CLIC1,0_CLIP1,0_CLK1,0_CLN5,0_CLPB,0_CLPX,0_CLTC,0_CMAS,0_CMTM6,0_CNN3,0_COBL,0_COL9A3,0_COMMD8,0_COPS2,0_COPS6,0_COPS7A,0_COQ9,0_COX5A,0_COX6A1,0_CP,0_CREB3L1,0_CRIP1,0_CROT,0_CRTC1,0_CRYZ,0_CSRNP3,0_CTBP1,0_CTBP2,0_CTNND1,0_CTPS2,0_CTSF,0_CTSO,0_CTSS,0_CTSZ,0_CUEDC1,0_CUTA,0_CWC22,0_CX3CL1,0_CXXC5,0_CYB5R1,0_CYC1,0_CYFIP2,0_CYGB,0_CYP1B1,0_CYP2R1,0_CYP4X1,0_DAAM2,0_DAPK1,0_DBF4B,0_DBNDD2,0_DCAF12L1,0_DCDC2,0_DCP2,0_DDAH1,0_DDB1,0_DDX21,0_DDX27,0_DDX41,0_DDX46,0_DDX47,0_DEPDC1B,0_DHCR7,0_DHRS1,0_DHX9,0_DIAPH2,0_DIRAS3,0_DLG1,0_DMAP1,0_DNAJB1,0_DNAJC14,0_DNAJC9,0_DNASE1L3,0_DNMT3B,0_DOCK1,0_DOK1,0_DOLPP1,0_DPEP2,0_DPP9,0_DRG2,0_DSC1,0_DSC2,0_DUSP6,0_DVL2,0_DYNC1I2,0_DYNC2LI1,0_ECH1,0_EDAR,0_EDN1,0_EEF1A1,0_EEF1D,0_EFS,0_EGFR,0_EGLN1,0_EHBP1L1,0_EID1,0_EIF2AK3,0_EIF2AK4,0_EIF2B5,0_EIF2S1,0_EIF3D,0_EIF4A3,0_EIF5A,0_EIF6,0_ELOVL1,0_ELP4,0_ENDOD1,0_ENO2,0_ENPEP,0_ENTPD1,0_EP300,0_EPB41L2,0_EPDR1,0_EPHA7,0_EPS15,0_ERCC1,0_ERCC6L,0_ERLIN2,0_ERN1,0_ERP29,0_ETV3,0_EVI5L,0_EXOC6,0_EXOG,0_EXOSC2,0_EZR,0_FADD,0_FAM120A,0_FAM122B,0_FAM122C,0_FAM126A,0_FAM189A2,0_FAM193B,0_FAM20A,0_FAM20B,0_FAM53B,0_FAM91A1,0_FAM98B,0_FANCE,0_FAR1,0_FAS,0_FASTKD1,0_FBXL2,0_FBXO31,0_FBXO33,0_FBXO5,0_FBXO6,0_FBXW8,0_FEM1B,0_FER,0_FGD1,0_FGF9,0_FIBP,0_FKBP10,0_FKBP3,0_FKBP9,0_FLII,0_FMN1,0_FMO4,0_FOXO3,0_FTSJ3,0_FUCA2,0_FUT11,0_FXR1,0_FZD1,0_FZD7,0_G3BP1,0_G3BP2,0_GABARAPL1,0_GABRG3,0_GADD45GIP1,0_GALNT12,0_GBGT1,0_GCSH,0_GFRA3,0_GGT6,0_GGTLC1,0_GHITM,0_GIMAP8,0_GIT2,0_GLCCI1,0_GLIPR1,0_GLMN,0_GLOD5,0_GLT8D1,0_GM2A,0_GMDS,0_GMFG,0_GNAI2,0_GNE,0_GNRH1,0_GORAB,0_GPATCH1,0_GPBP1,0_GPD1,0_GPHN,0_GPI,0_GPR107,0_GPR27,0_GPRC5D,0_GRB2,0_GRIN2D,0_GRK6,0_GRPEL2,0_GSN,0_GSR,0_GTF2I,0_HAPLN3,0_HDAC10,0_HDAC3,0_HDHD3,0_HECTD3,0_HELQ,0_HERPUD1,0_HEY2,0_HFE,0_HHAT,0_HLA-DPB1,0_HM13,0_HMGB2,0_HMGCR,0_HMGN5,0_HMOX2,0_HNF4A,0_HNMT,0_HOXA6,0_HPCAL1,0_HPN,0_HS1BP3,0_HSBP1L1,0_HSD3B7,0_HSDL2,0_HSPA12A,0_HSPA1A,0_HSPA6,0_HSPD1,0_HSPE1,0_HTR1E,0_HTR3B,0_ICA1,0_IDH3B,0_IER3IP1,0_IFNGR2,0_IFT20,0_IFT74,0_IK,0_IKBIP,0_IKBKE,0_IL11RA,0_IL18,0_IL18R1,0_IL20RA,0_IL4I1,0_ILVBL,0_ING1,0_INTS3,0_INTU,0_IP6K1,0_IP6K2,0_IPO11,0_IPP,0_IRAK1,0_IRF9,0_ISCA2,0_ITFG1,0_ITGA3,0_ITGB3,0_ITGB3BP,0_ITPA,0_ITPR3,0_ITSN1,0_KALRN,0_KANK1,0_KANK2,0_KAT5,0_KCNE3,0_KCNQ5,0_KCTD13,0_KCTD16,0_KCTD18,0_KCTD20,0_KDELR2,0_KDM2A,0_KIAA1671,0_KIF11,0_KIF4A,0_KIF9,0_KLHDC1,0_KLHL5,0_KPNA4,0_KRBA1,0_KRT7,0_L3MBTL3,0_LAGE3,0_LAMP1,0_LAPTM5,0_LASP1,0_LBH,0_LBP,0_LCMT2,0_LDB2,0_LDHC,0_LDOC1,0_LENG8,0_LGALS2,0_LGI4,0_LHX6,0_LIMK2,0_LIMS3,0_LINGO2,0_LIPH,0_LIPT2,0_LMAN1,0_LMNB1,0_LPIN1,0_LRCH2,0_LRIG3,0_LRRC3B,0_LRRC57,0_LRRC61,0_LSS,0_LTBP4,0_LTV1,0_LUC7L3,0_LYPD5,0_LYPD6,0_MAFG,0_MAGI2,0_MAML2,0_MAN2A1,0_MAOA,0_MAOB,0_MAP1LC3B2,0_MAP2,0_MAP3K10,0_MAP3K2,0_MAP3K6,0_MAP3K9,0_MAPK11,0_MAPK12,0_MAPKAP1,0_MAPKBP1,0_MARK2,0_MARK3,0_MBD4,0_MBTPS2,0_MCCC2,0_MCPH1,0_MECP2,0_MEF2D,0_MFGE8,0_MFNG,0_MGST2,0_MIER1,0_MKI67,0_MKLN1,0_MKRN2,0_MLH1,0_MLLT1,0_MLLT3,0_MLPH,0_MMP14,0_MORF4L2,0_MPEG1,0_MPHOSPH8,0_MPI,0_MPND,0_MRPL1,0_MRPL15,0_MRPL18,0_MRPL30,0_MRPL39,0_MRPL49,0_MRPS10,0_MRPS25,0_MRPS6,0_MRPS7,0_MS4A7,0_MSN,0_MSRA,0_MSTO1,0_MT1E,0_MTA1,0_MUC1,0_MYB,0_MYL5,0_MYSM1,0_N4BP2L1,0_NAA25,0_NACC1,0_NAP1L4,0_NAPSA,0_NAT10,0_NBN,0_NCAPG2,0_NCAPH,0_NCSTN,0_NDRG1,0_NDUFA1,0_NDUFA4,0_NDUFA4L2,0_NDUFA9,0_NDUFB1,0_NDUFB11,0_NDUFS6,0_NDUFV3,0_NEDD4,0_NFE2,0_NFIA,0_NGRN,0_NIF3L1,0_NKX6-1,0_NMNAT3,0_NNT,0_NOL11,0_NOLC1,0_NOSIP,0_NOSTRIN,0_NOTCH3,0_NR1D2,0_NR2C2,0_NR2C2AP,0_NR4A1,0_NRF1,0_NSMCE2,0_NTN1,0_NUDT16L1,0_NUP153,0_NUP43,0_OAS2,0_OGT,0_OLFML1,0_OPHN1,0_OSGIN2,0_OTUD6B,0_OTUD7B,0_P4HA1,0_P4HTM,0_PAF1,0_PALMD,0_PARM1,0_PARN,0_PARP12,0_PARP4,0_PCBD1,0_PCDHGA1,0_PCDHGA4,0_PCDHGB2,0_PCMTD2,0_PCNA,0_PDAP1,0_PDCD2,0_PDE12,0_PDS5A,0_PDS5B,0_PDZK1IP1,0_PFDN6,0_PFN1,0_PGAM5,0_PGP,0_PGPEP1,0_PGS1,0_PHACTR4,0_PHC3,0_PHKA2,0_PHLDB1,0_PIAS2,0_PIK3R6,0_PILRB,0_PIN4,0_PINX1,0_PIP4K2A,0_PIP5K1A,0_PIR,0_PIWIL4,0_PKIB,0_PLA2G4C,0_PLA2G5,0_PLEKHG3,0_PLEKHJ1,0_PLOD3,0_PLRG1,0_PNCK,0_POC5,0_PODXL2,0_POLD2,0_POLG2,0_POLR1E,0_POP4,0_POP5,0_POTEE,0_PPARA,0_PPAT,0_PPCDC,0_PPCS,0_PPM1H,0_PPP1R12A,0_PPP1R15A,0_PPP2CB,0_PPP2R1B,0_PPP2R2C,0_PRDM4,0_PRDX2,0_PRDX3,0_PREP,0_PRKAB2,0_PRKACB,0_PRKCB,0_PRKCSH,0_PRODH2,0_PROM1,0_PRPF38B,0_PRPF40B,0_PRPF4B,0_PRPSAP2,0_PRR16,0_PRTFDC1,0_PSMA4,0_PSMA5,0_PSMB1,0_PSMC6,0_PSPC1,0_PTCD3,0_PTGER4,0_PTGFRN,0_PTGR1,0_PTMA,0_PTPN21,0_PTPN7,0_PTPRM,0_PXMP4,0_PZP,0_QPCT,0_QPRT,0_RAB1A,0_RAB28,0_RAB30,0_RAB5C,0_RAB9A,0_RABAC1,0_RAD21,0_RAD23A,0_RAD54L,0_RAF1,0_RALA,0_RAP1GAP2,0_RAP1GDS1,0_RAPGEF1,0_RAPGEF6,0_RASD2,0_RBL2,0_RBM12,0_RBM14,0_RBM38,0_RBM39,0_RBM6,0_RBPMS,0_RCC2,0_RELA,0_RELL1,0_RER1,0_REXO2,0_RFXANK,0_RGPD5,0_RHPN1,0_RILPL2,0_RIN2,0_RIN3,0_RMND1,0_RNASEL,0_RNASET2,0_RNF13,0_RNF141,0_RNF149,0_RNF19B,0_ROCK1,0_RPA3,0_RPAIN,0_RPGR,0_RPIA,0_RPL13A,0_RPL23,0_RPL29,0_RPLP2,0_RPRD1A,0_RPS15,0_RPS18,0_RPS6KA1,0_RRAGD,0_RRP1B,0_RSC1A1,0_RUVBL1,0_RUVBL2,0_S1PR1,0_S1PR2,0_SACM1L,0_SAE1,0_SALL1,0_SAMD10,0_SAP30,0_SAP30L,0_SAT1,0_SBDS,0_SCAPER,0_SCCPDH,0_SCD,0_SCOC,0_SDC4,0_SDCCAG8,0_SDHAF2,0_SDR39U1,0_SEC14L1,0_SEC16A,0_SEC24B,0_SECTM1,0_SENP2,0_SEPHS1,0_SERAC1,0_SERPINA1,0_SERPINF2,0_SET,0_SF1,0_SFRP1,0_SGK3,0_SH3BGRL,0_SHARPIN,0_SHC1,0_SHC2,0_SHMT1,0_SIAH1,0_SIPA1L1,0_SIPA1L2,0_SKP2,0_SLC12A9,0_SLC16A10,0_SLC16A3,0_SLC16A4,0_SLC1A4,0_SLC22A11,0_SLC25A23,0_SLC25A36,0_SLC25A5,0_SLC2A5,0_SLC38A6,0_SLC39A6,0_SLC3A1,0_SLC44A1,0_SLC7A5,0_SLC9A3R1,0_SLFN5,0_SLMAP,0_SMAD7,0_SMARCA2,0_SMC2,0_SMOX,0_SMS,0_SNAP47,0_SNF8,0_SNPH,0_SNRNP70,0_SNRPB,0_SNX12,0_SNX29,0_SNX8,0_SNX9,0_SON,0_SOX30,0_SPAG5,0_SPAST,0_SPATA13,0_SPOCK2,0_SPRED2,0_SPRY2,0_SPTBN4,0_SQLE,0_SQSTM1,0_SRBD1,0_SREBF2,0_SRP72,0_SRPX2,0_SRR,0_SSU72,0_STARD3NL,0_STRADB,0_STX17,0_STXBP5,0_SUDS3,0_SUN1,0_SUPV3L1,0_SVEP1,0_SYNGR3,0_SYNJ2,0_SYTL1,0_TACC3,0_TAF12,0_TAF13,0_TAOK1,0_TATDN2,0_TBC1D13,0_TBC1D19,0_TBC1D9B,0_TBCE,0_TBKBP1,0_TCEA1,0_TCEA3,0_TCERG1,0_TCP11L1,0_TDG,0_TDRD5,0_TEK,0_TEKT2,0_TEX2,0_TFAM,0_TFAP4,0_TFB2M,0_THAP3,0_TLE2,0_TM2D2,0_TM9SF1,0_TMED2,0_TMED7-TICAM2,0_TMEM116,0_TMEM14A,0_TMEM159,0_TMEM168,0_TMEM18,0_TMEM192,0_TMEM30A,0_TMEM33,0_TMEM43,0_TMEM53,0_TMEM87A,0_TMEM9B,0_TMLHE,0_TMPO,0_TNC,0_TNK2,0_TNS3,0_TOLLIP,0_TP53BP1,0_TPD52,0_TPD52L1,0_TPK1,0_TPP1,0_TPPP,0_TPST2,0_TRA2B,0_TRADD,0_TRAPPC6A,0_TRIAP1,0_TRIB2,0_TRIM11,0_TRIM27,0_TRIM28,0_TRIM33,0_TRIM35,0_TRIM38,0_TRIM55,0_TRIM65,0_TRIM8,0_TRIOBP,0_TRIP10,0_TRMT12,0_TSHZ1,0_TTC30B,0_TTF1,0_TTLL7,0_TUBA1B,0_TWF1,0_TXLNA,0_TXNDC9,0_TYMP,0_TYW3,0_UBA1,0_UBA2,0_UBAC1,0_UBE2D3,0_UBE2G2,0_UBE2Z,0_UBL7,0_UBQLN2,0_UBR2,0_UBXN7,0_UCP2,0_UFC1,0_UGDH,0_UGGT1,0_UGT1A6,0_UPK3B,0_UQCRC1,0_UQCRFS1,0_UROC1,0_USP32,0_USP7,0_UTP6,0_VAC14,0_VANGL1,0_VAPB,0_VEGFA,0_VIL1,0_VIPR1,0_VPS4A,0_VRK3,0_WAS,0_WDR1,0_WDR13,0_WDR17,0_WDR59,0_WNK1,0_WNK4,0_WWC1,0_XKR9,0_XRCC1,0_XRN1,0_YES1,0_YPEL5,0_YTHDC1,0_YTHDF2,0_ZBTB1,0_ZBTB17,0_ZBTB34,0_ZBTB5,0_ZC3HAV1,0_ZC3HC1,0_ZCCHC24,0_ZMIZ2,0_ZNF219,0_ZNF280C,0_ZNF37A,0_ZNF382,0_ZNF384,0_ZNF41,0_ZNF433,0_ZNF473,0_ZNF511,0_ZNF677,0_ZNF69,0_ZNF707,0_ZNF75D,0_ZNF830
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
