gen,evals,gen_feats,explored,Pam50 logistic classifier (max_iter=100) balanced accuracy_min,Pam50 logistic classifier (max_iter=100) balanced accuracy_avg,Pam50 logistic classifier (max_iter=100) balanced accuracy_max,Pam50 logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,782,782,0.2,0.6372875469796907,0.8460836785076463,0.15965060698595096,0.0196078431372549,0.09287654808552347,1.0,0.15435045828957367
1,203,853,921,0.2,0.6594871436851178,0.8602711869494094,0.1598670462124122,0.019230769230769232,0.09279420726121651,1.0,0.11607697859563525
2,200,853,1041,0.2,0.6608086318391924,0.8602711869494094,0.16779684451498775,0.019230769230769232,0.10626168141010366,1.0,0.12853250189149193
3,200,818,1155,0.2,0.6811773972987041,0.8602711869494094,0.15835593011922258,0.018518518518518517,0.10743118697440288,1.0,0.1288961127682622
4,200,769,1261,0.2,0.696422686666994,0.8654389358671584,0.15085144661971928,0.018518518518518517,0.10760403180290785,1.0,0.12849637085787194
5,200,812,1377,0.2,0.711267622244404,0.8701161117614395,0.14629624069965916,0.018518518518518517,0.10699113500167838,1.0,0.12900922206622625
6,200,796,1489,0.2,0.7191729640940265,0.8805919091413891,0.14132362733612477,0.02,0.10898753086519118,1.0,0.12827484262042702
7,200,811,1587,0.2,0.7274207656542689,0.8911431281319795,0.13894315463056184,0.02127659574468085,0.10908243276903581,1.0,0.1282761482942072
8,200,770,1682,0.2,0.7321483788659865,0.8911431281319795,0.14391122740529402,0.021739130434782608,0.11376051404745186,1.0,0.13267431119970202
9,200,750,1774,0.2,0.7428160085544906,0.8911431281319795,0.13838886807953818,0.022727272727272728,0.11180864855820079,1.0,0.13196747198700923
10,200,735,1843,0.2,0.7570026880620168,0.8911431281319795,0.1312898409611881,0.022727272727272728,0.10746185975923483,1.0,0.12838930294046583
11,200,729,1925,0.2,0.7765120649635452,0.8911431281319795,0.12144851137537645,0.022727272727272728,0.09798926483536644,1.0,0.12444185371629539
12,200,767,2014,0.2,0.7771740451513242,0.8911431281319795,0.1275425123608298,0.022222222222222223,0.10202473515466721,1.0,0.12985970801496308
13,200,730,2102,0.2,0.7826931930738661,0.8911431281319795,0.12696295478319777,0.022222222222222223,0.1009167551674026,1.0,0.1296658314997467
14,200,763,2189,0.2,0.7834439369083092,0.8911431281319795,0.1268445505501553,0.022222222222222223,0.10435564519987078,1.0,0.12959499403078908
15,200,770,2284,0.2,0.7868587937760841,0.8911431281319795,0.1251507376801612,0.021739130434782608,0.10422391827136135,1.0,0.1299162893618716
16,200,746,2374,0.2,0.7918974800527107,0.8911431281319795,0.12391785064194119,0.021739130434782608,0.10147458710081243,1.0,0.13009932193444965
17,200,791,2467,0.2,0.7964416264020148,0.8911431281319795,0.1212078826444251,0.02,0.0993386730165117,1.0,0.12871166278642646
18,200,717,2559,0.2,0.7925693947034163,0.8962624434998766,0.1232418279883672,0.02,0.10574170699236887,1.0,0.12941033924179535
19,200,777,2636,0.2,0.7949886574040914,0.8962624434998766,0.1231958413820343,0.02,0.10654769118570058,1.0,0.12924125259781738
20,200,749,2718,0.2,0.7985701043231377,0.8962624434998766,0.1225979427454218,0.02,0.10377429099816399,1.0,0.12866131819387727
21,200,752,2806,0.2,0.7981049936183683,0.8962624434998766,0.12369997154820517,0.02,0.10527135199300253,1.0,0.12873703755753332
22,200,750,2873,0.2,0.801711938627018,0.8962624434998766,0.11967438659962117,0.02,0.10367515443840715,1.0,0.12715602343754068
23,200,758,2958,0.2,0.7973907692774056,0.8962624434998766,0.12281773418733603,0.019230769230769232,0.10914777373347623,1.0,0.12793759564373355
24,200,763,3046,0.2,0.800058868507005,0.8962624434998766,0.1228083737480994,0.019230769230769232,0.10884681117479308,1.0,0.12810395613642558
25,200,738,3143,0.2,0.8022643276758171,0.8962624434998766,0.12240619147180895,0.019230769230769232,0.10946804387793836,1.0,0.12793281473856102
26,200,758,3230,0.2,0.8034034799292393,0.8962624434998766,0.12260998529947029,0.019230769230769232,0.10963216126798539,1.0,0.1277948710824953
27,200,705,3313,0.2,0.8050339677574107,0.8972969815666003,0.12227653960064384,0.019230769230769232,0.10937246798274718,1.0,0.12796056556355848
28,200,746,3405,0.2,0.8070212351271482,0.8972969815666003,0.12254664904802867,0.019230769230769232,0.10902696030582462,1.0,0.12775424857653822
29,200,740,3472,0.2,0.8066952124459215,0.898211215982253,0.12236014034133996,0.019230769230769232,0.1117191209790061,1.0,0.12712976531978606
30,200,758,3555,0.2,0.8095478540739778,0.898211215982253,0.12295588046276934,0.019230769230769232,0.11000860671531754,1.0,0.1279660527042737
31,200,756,3638,0.2,0.8105160469815667,0.898211215982253,0.12272112470565681,0.019230769230769232,0.11015153288573995,1.0,0.12782641596342692
32,200,757,3715,0.2,0.8115821614418123,0.898211215982253,0.1230096627597889,0.019230769230769232,0.10988849981888027,1.0,0.12796661682664917
33,200,744,3798,0.2,0.8129694773985864,0.8995526121373112,0.12330790451049038,0.019230769230769232,0.1094198371234644,1.0,0.12812538125965314
34,200,765,3873,0.2,0.8139759575176373,0.8995526121373112,0.12349410017624712,0.019230769230769232,0.10960641983926923,1.0,0.12802240565476794
35,200,746,3948,0.2,0.8156413023235826,0.8995526121373112,0.12401532929517171,0.019230769230769232,0.10882109118790866,1.0,0.12830789061749442
36,200,739,4010,0.2,0.8173184655552191,0.8995526121373112,0.12450761274736448,0.019230769230769232,0.10738122705426516,1.0,0.12870164024974148
37,200,789,4114,0.2,0.8173820336514257,0.9027232232390995,0.124140483833392,0.019230769230769232,0.10856081764926208,1.0,0.12825854104788467
38,200,641,4194,0.2,0.8198191229681785,0.9027232232390995,0.12414890267889879,0.019230769230769232,0.10652203031437012,1.0,0.12842953885826602
39,200,763,4265,0.2,0.8236406289650705,0.9027232232390995,0.12211642144395635,0.019230769230769232,0.10323353907528107,1.0,0.12739541092489481
40,200,691,4337,0.2,0.8214051668535792,0.9027232232390995,0.12412887837751978,0.019230769230769232,0.1063044946700711,1.0,0.128377004146068
41,200,728,4430,0.2,0.8210611949801696,0.9027232232390995,0.12392709592552416,0.019230769230769232,0.1074719562024059,1.0,0.12845343797587835
42,200,719,4495,0.2,0.820654336299206,0.9027232232390995,0.12358857506956121,0.019230769230769232,0.10858363219477553,1.0,0.1282536991742908
43,200,762,4571,0.2,0.8205607535782843,0.9027232232390995,0.12338469032923538,0.019230769230769232,0.10951347295650203,1.0,0.12785536030128714
44,200,762,4647,0.2,0.8210493797734334,0.908385105216771,0.12360687584728607,0.019230769230769232,0.109340140145965,1.0,0.12795713947128634
45,200,792,4734,0.2,0.821198870074274,0.908385105216771,0.12362084294232134,0.019230769230769232,0.1093533953880532,1.0,0.12794993075999408
46,200,778,4804,0.2,0.8250233704029059,0.908385105216771,0.12398872051464613,0.019230769230769232,0.1047932204752467,1.0,0.12811322233561326
47,200,770,4865,0.2,0.8301731066233903,0.908385105216771,0.1170976706756002,0.019230769230769232,0.1009789991739849,1.0,0.12411840213515762
48,200,735,4949,0.2,0.8304801785910407,0.908385105216771,0.11720684276118871,0.019230769230769232,0.10121887526189643,1.0,0.1240441920998398
49,200,805,5021,0.2,0.8238527081815522,0.9253963834122596,0.12766537174461748,0.019230769230769232,0.1081489444267768,1.0,0.12842302780813808
50,200,708,5097,0.2,0.832599802573595,0.9253963834122596,0.11812383646952762,0.019230769230769232,0.10053089042938619,1.0,0.12441373058715623
51,200,700,5155,0.2,0.8300669313713652,0.9253963834122596,0.12450343944992562,0.019230769230769232,0.10273384450458611,1.0,0.12759419401233596
52,200,756,5235,0.2,0.8290621164966717,0.9253963834122596,0.12697450862442972,0.019230769230769232,0.10319852208323428,1.0,0.12884957002252556
53,200,761,5301,0.2,0.8270392960874219,0.9253963834122596,0.12669288882189336,0.0196078431372549,0.10611769771413065,1.0,0.12884927565800172
54,200,735,5366,0.2,0.8269940461054992,0.9253963834122596,0.12563444768555043,0.0196078431372549,0.1069506458170009,1.0,0.1287884063270452
55,200,714,5435,0.2,0.8336073571414928,0.9253963834122596,0.11822348762721656,0.0196078431372549,0.10086815672088396,1.0,0.12414899595885628
56,200,808,5507,0.2,0.82754423778042,0.9253963834122596,0.1256488246816908,0.0196078431372549,0.10655218528064327,1.0,0.12815006950232274
57,200,744,5573,0.2,0.8265553168909959,0.9253963834122596,0.12494038652415823,0.0196078431372549,0.10969534964876126,1.0,0.12780787036926877
58,200,767,5647,0.2,0.8270273221286409,0.9253963834122596,0.12496529108659865,0.0196078431372549,0.10918478178525222,1.0,0.1279947371539191
59,200,764,5697,0.2,0.8267580947981003,0.9253963834122596,0.12481983137572698,0.0196078431372549,0.11011130996768212,1.0,0.127639213650956
60,200,749,5764,0.2,0.8270814719032543,0.9253963834122596,0.12483452368853093,0.0196078431372549,0.11050814385431458,1.0,0.1275305843387828
61,200,775,5827,0.2,0.8270602892173616,0.9253963834122596,0.12482489413865044,0.0196078431372549,0.11062458713291327,1.0,0.12746029536323858
62,200,767,5889,0.2,0.8273098627377848,0.9253963834122596,0.12490307103134465,0.0196078431372549,0.11042442610426388,1.0,0.12750260718211592
63,200,780,5949,0.2,0.8273713055774985,0.9253963834122596,0.12488760045000614,0.0196078431372549,0.11067037704874423,1.0,0.1274364671259787
64,200,747,6026,0.2,0.8274727068206377,0.9253963834122596,0.1249291561223111,0.0196078431372549,0.11071066282560292,1.0,0.12741317651009293
65,200,762,6084,0.2,0.8279467776042243,0.9253963834122596,0.12510309631822145,0.0196078431372549,0.11035858989852997,1.0,0.1276057371802036
66,200,710,6136,0.2,0.8281507251858211,0.9253963834122596,0.12518395546825228,0.0196078431372549,0.11037564705130311,1.0,0.1276424115887214
67,200,808,6201,0.2,0.8285029269681757,0.9253963834122596,0.12533868060793563,0.0196078431372549,0.11022486345237709,1.0,0.12768212906866055
68,200,727,6271,0.2,0.8284079267558526,0.9253963834122596,0.1253244386620115,0.0196078431372549,0.11097757212959483,1.0,0.12746077864692226
69,200,746,6339,0.2,0.8286800865545055,0.9253963834122596,0.12514631660077774,0.0196078431372549,0.11093213432984667,1.0,0.1274853675499224
70,200,781,6405,0.2,0.8290657902837525,0.9253963834122596,0.1252779710052953,0.0196078431372549,0.11042117065583952,1.0,0.1277010073201205
71,200,827,6464,0.2,0.8291781091780895,0.9253963834122596,0.12531392546167697,0.0196078431372549,0.11052854245071131,1.0,0.1276512299538272
72,200,773,6531,0.2,0.8293510879812487,0.9253963834122596,0.12529825482524776,0.0196078431372549,0.11048257295180063,1.0,0.12769126341512615
73,200,798,6596,0.2,0.829550282530462,0.9253963834122596,0.12537740692306557,0.0196078431372549,0.11044437595675548,1.0,0.12771878305068296
74,200,694,6669,0.2,0.8296883047174619,0.9253963834122596,0.1254115237783817,0.0196078431372549,0.11055018600927607,1.0,0.12766465362168064
75,200,737,6725,0.2,0.8294271331098909,0.9253963834122596,0.12523235702780797,0.0196078431372549,0.11132758551132728,1.0,0.12728581931926244
76,200,805,6786,0.2,0.8300044134645951,0.9253963834122596,0.12512540707490705,0.0196078431372549,0.11132628897822128,1.0,0.12738694900102399
77,200,765,6839,0.2,0.8302506187641805,0.9253963834122596,0.12486869459921532,0.0196078431372549,0.11163071084514314,1.0,0.12725812533590777
78,200,721,6901,0.2,0.8302471152619575,0.9253963834122596,0.12482028741662608,0.0196078431372549,0.11191357165250179,1.0,0.12714052525243744
79,200,849,6964,0.2,0.8305458128300814,0.9253963834122596,0.12485965407149852,0.0196078431372549,0.1117803310284997,1.0,0.12716685006416056
80,200,827,7021,0.2,0.8311192359172632,0.9253963834122596,0.12504667751392767,0.0196078431372549,0.11109784769632597,1.0,0.12738275249189812
81,200,793,7084,0.2,0.8313157425750003,0.9253963834122596,0.12479663693861245,0.0196078431372549,0.11133919861859795,1.0,0.12737338073609983
82,200,779,7141,0.2,0.8314113390401358,0.9253963834122596,0.12483229354762597,0.0196078431372549,0.1116128213922207,1.0,0.12726626404655197
83,200,731,7195,0.2,0.8316841843909583,0.9253963834122596,0.1249446366672177,0.0196078431372549,0.11133571549158539,1.0,0.12736753241451948
84,200,798,7259,0.2,0.8316249348321472,0.9253963834122596,0.1249105756940057,0.0196078431372549,0.11183750009016695,1.0,0.12713914619903763
85,200,781,7327,0.2,0.8316160483842637,0.9253963834122596,0.12490949319134396,0.0196078431372549,0.1121497378524047,1.0,0.12701516085342215
86,200,754,7390,0.2,0.8317522310556603,0.9253963834122596,0.12469091143746634,0.0196078431372549,0.11223680601300227,1.0,0.12697925532109872
87,200,765,7453,0.2,0.8316705612399603,0.9253963834122596,0.1244874533903288,0.0196078431372549,0.11265452804252556,1.0,0.12679867212207915
88,200,820,7512,0.2,0.8320607028850706,0.9253963834122596,0.12466024906967998,0.019230769230769232,0.11235359461922372,1.0,0.12697458644170656
89,200,763,7571,0.2,0.8327351667563709,0.9253963834122596,0.12492144103475467,0.019230769230769232,0.11124276133025406,1.0,0.12738682791966918
90,200,754,7639,0.2,0.8326971277668518,0.9253963834122596,0.12489425946553964,0.019230769230769232,0.1115980893857773,1.0,0.1271996489949072
91,200,762,7698,0.2,0.8334496708266653,0.9253963834122596,0.12516510148209092,0.019230769230769232,0.11081565846469092,1.0,0.12755003218377498
92,200,768,7765,0.2,0.8344529517946335,0.9253963834122596,0.1254774919448985,0.019230769230769232,0.1093725478981103,1.0,0.12791771110850456
93,200,766,7813,0.2,0.8350635168700535,0.9253963834122596,0.12558463906187733,0.019230769230769232,0.10866265543537806,1.0,0.12798956068560596
94,200,790,7862,0.2,0.8362517883107674,0.9253963834122596,0.1258128511305389,0.019230769230769232,0.10721108902869934,1.0,0.1281845996036843
95,200,734,7917,0.2,0.8354996057952448,0.9253963834122596,0.12573864605919235,0.019230769230769232,0.10822208071900137,1.0,0.12814953853136063
96,200,777,7976,0.2,0.837194246567528,0.9253963834122596,0.1253588796897786,0.019230769230769232,0.1066559578294892,1.0,0.12764178393686643
97,200,845,8047,0.2,0.8411277033254067,0.9253963834122596,0.11885077524215829,0.019230769230769232,0.10368273861021277,1.0,0.12327528621554419
98,200,755,8094,0.2,0.8377955604085744,0.9253963834122596,0.12625915954649594,0.019230769230769232,0.10611464245283089,1.0,0.12623898421323368
99,200,771,8151,0.2,0.8343957370418085,0.9253963834122596,0.1275723670284303,0.019230769230769232,0.10963140269122977,1.0,0.12740468846458317
100,200,754,8210,0.2,0.836860086239858,0.9253963834122596,0.12527768041583054,0.019230769230769232,0.10774191717674426,1.0,0.12704987226937953
101,200,767,8256,0.2,0.8388794054705012,0.9253963834122596,0.12345110745152096,0.019230769230769232,0.10619646701287305,1.0,0.1261788700950839
102,200,801,8308,0.2,0.8413495473808023,0.9253963834122596,0.1188537078771327,0.019230769230769232,0.10408642427783033,1.0,0.1230328276820408
103,200,778,8364,0.2,0.8359210260698698,0.9253963834122596,0.12548033129633943,0.019230769230769232,0.10923889574912618,1.0,0.12715609009567952
104,200,781,8429,0.2,0.8363839137130727,0.9253963834122596,0.12564144143659486,0.019230769230769232,0.10882403283426328,1.0,0.12732878163829636
105,200,740,8486,0.2,0.8419672636314863,0.9253963834122596,0.11902125916721253,0.019230769230769232,0.10401808101056297,1.0,0.12308248989757894
106,200,816,8551,0.2,0.8419877475269898,0.9253963834122596,0.11901694009246966,0.019230769230769232,0.10413469730134807,1.0,0.12301591474918538
107,200,816,8604,0.2,0.8420334114750676,0.9253963834122596,0.11902760531360201,0.019230769230769232,0.10418469730134808,1.0,0.12299186685244155
108,200,797,8659,0.2,0.8401541517102501,0.9253963834122596,0.12365956868437396,0.019230769230769232,0.10576101074534364,1.0,0.12635071024918249
109,200,766,8717,0.2,0.8402102007110182,0.9253963834122596,0.12368573038149695,0.019230769230769232,0.10575700914470339,1.0,0.1263534260043622
110,200,741,8768,0.2,0.8403551267893127,0.9253963834122596,0.12373799295568094,0.019230769230769232,0.10563074651844077,1.0,0.1264161299268884
111,200,715,8811,0.2,0.8426571378347202,0.9253963834122596,0.11924019733588598,0.019230769230769232,0.10390391942396661,1.0,0.1231543350547686
112,200,713,8866,0.2,0.842790625856967,0.9253963834122596,0.11929758436043764,0.019230769230769232,0.10387897378137392,1.0,0.1231678866350623
113,200,799,8920,0.2,0.8427177772573445,0.9253963834122596,0.11926981761019602,0.019230769230769232,0.10408546088598972,1.0,0.12305674460878775
114,200,820,8975,0.2,0.8379766976854561,0.9253963834122596,0.12785896001546024,0.019230769230769232,0.10729068422279198,1.0,0.12721443155170242
115,200,808,9037,0.2,0.8355767369481817,0.9253963834122596,0.1285210003657982,0.019230769230769232,0.10926591977155695,1.0,0.1275179147714254
116,200,692,9087,0.2,0.8407238379955742,0.9253963834122596,0.12388127939040476,0.019230769230769232,0.10573960001288424,1.0,0.1263418380110213
117,200,781,9135,0.2,0.8404910714925242,0.9253963834122596,0.1237794129828527,0.019230769230769232,0.10616919628405824,1.0,0.12611483615946445
118,200,729,9178,0.2,0.8427517153406789,0.9253963834122596,0.11924550338705471,0.019230769230769232,0.1043653657332703,1.0,0.12283607958882813
119,200,783,9239,0.2,0.8385671813200325,0.9253963834122596,0.12663936864829073,0.019230769230769232,0.10764594534464188,1.0,0.1270617135717151
120,200,832,9289,0.2,0.8385671813200325,0.9253963834122596,0.12663936864829073,0.019230769230769232,0.10764594534464188,1.0,0.1270617135717151
121,200,827,9344,0.2,0.8433307530317015,0.9253963834122596,0.11948643732229473,0.019230769230769232,0.10395323125730535,1.0,0.12305698271809162
122,200,766,9384,0.2,0.8433404936325231,0.9253963834122596,0.11949329000546718,0.019230769230769232,0.10402360423408226,1.0,0.12301320207293881
123,200,769,9435,0.2,0.8433956950674864,0.9253963834122596,0.11946227730745704,0.019230769230769232,0.10409755133298092,1.0,0.12297039056088253
124,200,800,9480,0.2,0.8435976244068596,0.9253963834122596,0.11955430965322224,0.019230769230769232,0.10399217810260768,1.0,0.12302788507048655
125,200,813,9525,0.2,0.83918314330413,0.9253963834122596,0.12746863048489765,0.018867924528301886,0.1074528601363818,1.0,0.12719349455691253
126,200,779,9561,0.2,0.8415539324418491,0.9253963834122596,0.12419300253392498,0.018867924528301886,0.1059528601363818,1.0,0.12628655367064412
127,200,791,9601,0.2,0.8415765099798693,0.9253963834122596,0.1242001091915939,0.018867924528301886,0.10598262204114371,1.0,0.1262721004311618
128,200,824,9642,0.2,0.8403373211923726,0.9253963834122596,0.12484114492176557,0.018867924528301886,0.10720617520891594,1.0,0.1264958801948834
129,200,788,9704,0.2,0.8442542197303956,0.9253963834122596,0.1198497460879981,0.018867924528301886,0.10384644670212863,1.0,0.12315412038187498
130,200,764,9746,0.2,0.8392856221724359,0.9253963834122596,0.12963255477413202,0.018867924528301886,0.10739281261691559,1.0,0.12721635348445148
131,200,782,9793,0.2,0.8419107416574917,0.9253963834122596,0.12483988179902387,0.018867924528301886,0.10586128108538405,1.0,0.12632775905559396
132,200,788,9833,0.2,0.8422700157187333,0.9253963834122596,0.12486144480558047,0.018867924528301886,0.10560248269423272,1.0,0.12644154087747933
