gen,evals,gen_feats,explored,PanKidney naive Bayes balanced accuracy_min,PanKidney naive Bayes balanced accuracy_avg,PanKidney naive Bayes balanced accuracy_max,PanKidney naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,542,542,0.25,0.7813651285167795,0.9209687139535723,0.14980747672247124,0.0196078431372549,0.09009415566483424,1.0,0.164321419863034
1,359,970,996,0.25,0.8009792714453716,0.9260686921004254,0.13282399055883468,0.017543859649122806,0.08416327745044935,1.0,0.0990801432590844
2,364,1122,1453,0.25,0.8117296047621837,0.9260686921004254,0.13237047002305039,0.014705882352941176,0.08941045078745949,1.0,0.10180479133095717
3,364,1113,1847,0.25,0.8305176359964134,0.9293353714584384,0.11784528484314663,0.014705882352941176,0.08717930127172797,1.0,0.10197618086978749
4,357,1115,2227,0.25,0.8396415998305817,0.9293353714584384,0.11446698126447294,0.017241379310344827,0.0861011513316955,1.0,0.10170036521903092
5,357,1114,2622,0.25,0.8447464682385913,0.9293353714584384,0.11140704804813197,0.017241379310344827,0.08642776211240312,1.0,0.10084161097184582
6,352,1089,2992,0.25,0.8486899990312522,0.931927701003893,0.11260160445062212,0.015873015873015872,0.08655195368890471,1.0,0.10281413930117735
7,368,1104,3373,0.25,0.855474200614141,0.931927701003893,0.10955678782469563,0.017543859649122806,0.08456776355629918,1.0,0.10181482722347539
8,373,1124,3765,0.25,0.8601072609333322,0.9326324368286353,0.10947591270653408,0.017543859649122806,0.08339616986618348,1.0,0.10225922285056024
9,371,1079,4125,0.25,0.8644034508822362,0.9383412898313028,0.107559372492967,0.017543859649122806,0.08172204601873855,1.0,0.10102899493936632
10,361,1071,4450,0.25,0.8648270892847488,0.93898561972821,0.11171687394550506,0.017241379310344827,0.08346543686936346,1.0,0.10390432821746247
11,382,1109,4798,0.25,0.8649110535807619,0.9428867443767572,0.11354045544168803,0.01694915254237288,0.08528640088893036,1.0,0.1052213913973657
12,356,1082,5129,0.25,0.863971514535722,0.9429215798698725,0.11596301248445462,0.015873015873015872,0.08775816165522961,1.0,0.10644966487441176
13,368,1061,5453,0.25,0.8698017098397736,0.9429215798698725,0.11209076725980711,0.01639344262295082,0.08462192811348745,1.0,0.10595834009003458
14,365,1087,5780,0.25,0.872544452792697,0.9448398693767572,0.10902434342789974,0.016129032258064516,0.08360860702357809,1.0,0.10442587530483807
15,373,1138,6138,0.25,0.8741914784555007,0.946158549086223,0.10887250099085846,0.015151515151515152,0.08303395411465053,1.0,0.10464065321993003
16,366,1085,6470,0.25,0.876460504266996,0.948111674086223,0.10894168864113378,0.014925373134328358,0.08171938658024493,1.0,0.10475265916926284
17,368,1101,6764,0.25,0.880280726594604,0.948111674086223,0.10416757396299253,0.014925373134328358,0.07986778572529776,1.0,0.10205020804758283
18,368,1107,7056,0.25,0.8816854845541057,0.948111674086223,0.10279464594612185,0.014705882352941176,0.07993278980937144,1.0,0.10206504350502668
19,365,1081,7337,0.25,0.8801393009133265,0.9507091289831302,0.10433606650969882,0.014705882352941176,0.08238010634623975,1.0,0.10291230643257995
20,376,1082,7634,0.25,0.880496196144384,0.9507091289831302,0.10623374218846925,0.014285714285714285,0.08305223230227389,1.0,0.10474986700741847
21,376,1096,7922,0.25,0.8824427258871927,0.9513534588800374,0.10631861539828275,0.014285714285714285,0.08177795899699433,1.0,0.10510005534127473
22,373,1117,8209,0.25,0.8867446493020511,0.9526571286316776,0.10110975593148884,0.013888888888888888,0.07883895443178898,1.0,0.10239184280511654
23,357,1029,8451,0.25,0.8879667490289994,0.9533014585285848,0.0995275490409004,0.013888888888888888,0.07889633868122656,1.0,0.10254318838867649
24,356,1050,8697,0.25,0.889649529988375,0.953945788425492,0.09877438639459277,0.013513513513513514,0.07841700501818076,1.0,0.10261614865697946
25,372,1053,8942,0.25,0.8877655566244322,0.953945788425492,0.10090184539396016,0.013513513513513514,0.0811569055168107,1.0,0.10345100895609796
