gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,458,458,0.2,0.8254020606122272,0.9265614397553146,0.139106309310744,0.14002800840280097,0.2500516276486939,1.0,0.15898319093573954
1,522,690,697,0.2,0.8187385290843113,0.9265614397553146,0.1294368735462218,0.14002800840280097,0.2801362302431898,1.0,0.1355826599314562
2,541,712,906,0.2,0.8329715609180605,0.9265614397553146,0.11750312760929808,0.14002800840280097,0.2816532347362498,1.0,0.1374524103855699
3,560,747,1101,0.2,0.8382701950196632,0.926639423125614,0.1128837221545582,0.1386750490563073,0.28759235845087744,1.0,0.139350218200744
4,555,773,1319,0.2,0.8439719581362845,0.9377424320683823,0.10877275929317348,0.13608276348795434,0.2898130570837849,1.0,0.13828240498764227
5,545,808,1528,0.2,0.8514526963851375,0.9377424320683823,0.10434067228078056,0.13608276348795434,0.2871143504029282,1.0,0.13860638462533795
6,557,748,1704,0.2,0.8550621724127291,0.9377424320683823,0.09973274992375136,0.13608276348795434,0.2903928179430235,1.0,0.13535541899476106
7,567,776,1867,0.2,0.8576706959409314,0.9377424320683823,0.09914277076658906,0.13483997249264842,0.2926780767382498,1.0,0.136670772805847
8,549,806,2041,0.2,0.8586733948108909,0.9377424320683823,0.1005507500853722,0.13483997249264842,0.2955451922407758,1.0,0.13970602777771102
9,543,811,2197,0.2,0.8629613374654391,0.9377424320683823,0.09669270880282417,0.13483997249264842,0.2955063513996765,1.0,0.138621834323476
10,551,811,2352,0.2,0.8683249608493334,0.9377424320683823,0.09397770999569999,0.13130643285972254,0.2922224021596032,1.0,0.13693728615453024
11,553,844,2497,0.2,0.8680788723006413,0.9409724062285889,0.09563276495686515,0.13245323570650439,0.29698980354751303,1.0,0.13848115060010238
12,552,842,2617,0.2,0.8712102787546308,0.9409724062285889,0.09334707347248043,0.13245323570650439,0.2964550127526898,1.0,0.13632142530409788
13,560,863,2772,0.2,0.8739784990120771,0.9409724062285889,0.09037198613903503,0.13245323570650439,0.295786154384907,1.0,0.13676785762969892
14,544,858,2910,0.2,0.8742364916716069,0.9409724062285889,0.09163211447546152,0.13245323570650439,0.2988580437874268,1.0,0.13739063172189914
15,543,839,3017,0.2,0.8756124841695642,0.9409724062285889,0.09075472003167628,0.13483997249264842,0.30083775068849267,1.0,0.13619109240614877
16,551,857,3139,0.2,0.8773720532425514,0.9409724062285889,0.09032166503066628,0.13608276348795434,0.3015546848289991,1.0,0.13710483165988038
17,560,826,3256,0.2,0.8773489097755252,0.9428242580804408,0.09111431843120317,0.1336306209562122,0.30680320836209385,1.0,0.13679127391316903
18,563,835,3364,0.2,0.8751661958223431,0.9428242580804408,0.09396196603731011,0.13608276348795434,0.3149390948655492,1.0,0.1381020196566552
19,561,854,3468,0.2,0.8751352173936595,0.9428242580804408,0.09354335546847804,0.13608276348795434,0.31820511976464727,1.0,0.13789827169186258
20,550,833,3556,0.2,0.8768120312018272,0.9428242580804408,0.0925660761864844,0.16012815380508713,0.3189808593528441,1.0,0.13666934456947347
21,551,820,3642,0.2,0.8784247919520974,0.9428242580804408,0.0917576571530175,0.16012815380508713,0.3202295058547399,1.0,0.13657978217587155
22,544,851,3732,0.2,0.8778798315832415,0.9459025756651844,0.09438337704874135,0.15617376188860607,0.3245772830699199,1.0,0.1364305950838326
23,549,834,3815,0.2,0.8817688309348324,0.9459025756651844,0.09034895890370599,0.16012815380508713,0.3210206050543669,1.0,0.13490590761812493
24,548,809,3898,0.2,0.8821020232574627,0.9459025756651844,0.09132379003582415,0.16012815380508713,0.32458062341341154,1.0,0.13500505401795687
25,547,818,3990,0.2,0.882092730258796,0.9464193479780025,0.09128257214750539,0.14002800840280097,0.3278971230784656,1.0,0.13427982344611397
26,556,848,4089,0.2,0.8828317941333236,0.9464193479780025,0.09108999012614663,0.1643989873053573,0.3277113896410843,1.0,0.13424450988026926
27,543,848,4171,0.2,0.8821642755142345,0.9464193479780025,0.09319997289293959,0.15075567228888181,0.3309689035159905,1.0,0.13526032161702553
28,539,861,4263,0.2,0.88318338103956,0.9464193479780025,0.09296390273707404,0.1643989873053573,0.3321330569541544,1.0,0.13443740985249303
29,545,813,4323,0.2,0.8839097770090139,0.9464193479780025,0.09296834521083047,0.1690308509457033,0.3333790474224983,1.0,0.1336480463819121
30,541,842,4402,0.2,0.8844434180363216,0.9464193479780025,0.0928109701743095,0.17149858514250885,0.3351242790509133,1.0,0.13225440694695317
31,546,817,4468,0.2,0.8832998110357656,0.9464380842422953,0.09486816201879145,0.17149858514250885,0.33920912327305097,1.0,0.13323332031309004
32,552,836,4515,0.2,0.8840082559682244,0.9464380842422953,0.0941882993451078,0.16012815380508713,0.33886928645019115,1.0,0.13346771053214257
33,539,852,4574,0.2,0.8852606072575173,0.9464380842422953,0.09298956524368003,0.15811388300841897,0.3386172388169117,1.0,0.13374947305745313
34,542,855,4621,0.2,0.888158161274132,0.9464380842422953,0.09138779647233623,0.15811388300841897,0.3344695590676755,1.0,0.13295311559728037
35,557,827,4662,0.2,0.8852694767530184,0.9464380842422953,0.09661781438278964,0.15811388300841897,0.3409014630818034,1.0,0.13585872871757465
36,546,785,4706,0.2,0.8862965877388285,0.9470903087938909,0.09530737914577558,0.15811388300841897,0.3414046367754146,1.0,0.13568691394160134
37,560,833,4760,0.2,0.8850690726573723,0.9470903087938909,0.09638693331918521,0.15811388300841897,0.3446798618687807,1.0,0.13724927695753328
38,558,814,4813,0.2,0.8875025965094258,0.9470903087938909,0.0945916896176843,0.15811388300841897,0.34108223425382056,1.0,0.13693606944597037
39,558,831,4855,0.2,0.8847366747240847,0.9470903087938909,0.09742899196445205,0.15811388300841897,0.3461111112559408,1.0,0.14057725705897142
40,550,843,4895,0.2,0.8882849137860985,0.9470903087938909,0.09530308589477295,0.14433756729740643,0.33960661575671724,1.0,0.1393384314910724
41,575,813,4935,0.2,0.8872321999954308,0.9470903087938909,0.09508441136353393,0.14433756729740643,0.34438154025752943,1.0,0.13795158050546688
42,566,866,4988,0.2,0.8844228384109669,0.9479291305219281,0.09750444408823833,0.14433756729740643,0.3534717923257363,1.0,0.13809128552647848
43,557,818,5019,0.2,0.8831309589269526,0.9479291305219281,0.09898657412041109,0.16666666666666666,0.35717611936952376,1.0,0.13844024374521915
44,557,822,5061,0.2,0.8835431579425863,0.9479291305219281,0.09888018894381992,0.16666666666666666,0.3577806922665561,1.0,0.13716787505328784
45,544,806,5088,0.2,0.8822049630256135,0.9508370552669158,0.10035355100900409,0.16666666666666666,0.362854488833462,1.0,0.13667313987340282
46,550,811,5111,0.2,0.882543248856452,0.9508370552669158,0.10040288743474442,0.16666666666666666,0.36321198122984344,1.0,0.1366442148063799
47,541,823,5149,0.2,0.8812625933957435,0.9570985122393381,0.10277952923817622,0.16666666666666666,0.36586210159727006,1.0,0.13809702714311606
48,535,846,5185,0.2,0.8841689548932975,0.9570985122393381,0.10042810914177033,0.14002800840280097,0.36009206252214687,1.0,0.139166108754468
49,532,823,5213,0.2,0.8864096020351517,0.9570985122393381,0.09906256669428282,0.14002800840280097,0.35509680043235164,1.0,0.13960233889699616
50,532,846,5242,0.2,0.8877305166286408,0.9570985122393381,0.0989685658409289,0.14002800840280097,0.35370762913900466,1.0,0.13914184595725684
51,534,862,5271,0.2,0.8893250422949674,0.9570985122393381,0.09711042258494118,0.1643989873053573,0.3527967698830482,1.0,0.1379333776925842
52,537,843,5295,0.2,0.8895336174038343,0.9570985122393381,0.09714728663788616,0.1643989873053573,0.3535981390720844,1.0,0.13727390142287438
53,527,837,5319,0.2,0.8916486299445308,0.9570985122393381,0.09571352639957927,0.1643989873053573,0.3508052986470668,1.0,0.13587726864481084
54,555,846,5349,0.2,0.8921397468119499,0.9570985122393381,0.09518858555190213,0.16012815380508713,0.34944098038176036,1.0,0.1372778380994613
55,540,853,5365,0.2,0.8924281155369206,0.9570985122393381,0.09523514029048619,0.16012815380508713,0.350347879754786,1.0,0.1367849382954486
56,547,847,5388,0.2,0.8949436228751533,0.9570985122393381,0.09348198376359605,0.16012815380508713,0.3417598812534603,1.0,0.1394650967279856
57,562,843,5407,0.2,0.8965645639655592,0.9570985122393381,0.09177963566553066,0.16012815380508713,0.33896116171622387,1.0,0.13814624990622792
58,557,863,5425,0.2,0.8959929933672918,0.9570985122393381,0.0933219457708626,0.1643989873053573,0.33996031320422493,1.0,0.13993325042532043
59,551,856,5447,0.2,0.8961207011107742,0.9570985122393381,0.09336167039735802,0.16666666666666666,0.34144391968153504,1.0,0.13914958312191708
60,549,853,5468,0.2,0.8980564297182824,0.9570985122393381,0.09184866419923432,0.16666666666666666,0.3389325783323671,1.0,0.13745833360511167
61,544,864,5496,0.2,0.898302668769462,0.9570985122393381,0.09189867722836342,0.16666666666666666,0.34068440765889313,1.0,0.13683209643178487
62,558,831,5515,0.2,0.8967556902305515,0.9570985122393381,0.09387095373317804,0.1767766952966369,0.34430025510228246,1.0,0.13705793961402404
