gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,417,417,0.2,0.8397705029491658,0.9416003242751563,0.13300297975254918,0.14002800840280097,0.2451460014753764,1.0,0.15126617651586538
1,542,634,638,0.2,0.8339904014506648,0.9416003242751563,0.12998644036970083,0.13736056394868904,0.27161344750779126,1.0,0.13481261185605223
2,537,681,854,0.2,0.8392369883533686,0.9424391460031932,0.12738007999289758,0.14002800840280097,0.28260379921641665,1.0,0.13773324061230563
3,541,700,1050,0.2,0.8464146588480742,0.9480607907574985,0.12108952631748612,0.13608276348795434,0.28746582641891805,1.0,0.13679211895740523
4,544,751,1267,0.2,0.8542345617068443,0.9480607907574985,0.11451886745033811,0.1414213562373095,0.2901989881253496,1.0,0.13735435832176038
5,540,768,1479,0.2,0.8583261494892453,0.9480607907574985,0.11101266310748734,0.1414213562373095,0.2942305464938245,1.0,0.13497371858146176
6,540,741,1663,0.2,0.8633514157714831,0.9480607907574985,0.10738999585275064,0.13736056394868904,0.29447375780237595,1.0,0.1362964790371804
7,536,741,1828,0.2,0.869294246659681,0.9480607907574985,0.1025277148198613,0.1386750490563073,0.2946387591069607,1.0,0.13402167015337785
8,536,800,2014,0.2,0.8712868242726831,0.9534522774041123,0.10120264663490383,0.15617376188860607,0.29840137446551795,1.0,0.13411375106774556
9,552,780,2181,0.2,0.8755571936538352,0.9540427229220942,0.09814251872167369,0.1543033499620919,0.2992070791362057,1.0,0.1335185504388983
10,544,775,2329,0.2,0.8796503057273144,0.9540427229220942,0.09369944626116557,0.14285714285714285,0.29886604750064366,1.0,0.1307698296920258
11,558,782,2473,0.2,0.8787821448700673,0.9540427229220942,0.09543452514714225,0.15075567228888181,0.30358475634132565,1.0,0.1325526505925602
12,558,778,2621,0.2,0.8815919348095768,0.9540427229220942,0.09387232093632177,0.1414213562373095,0.3026434976713036,1.0,0.13458707069500803
