
OPTIMIZING ON FOLD NUMBER 1
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 3010
Features active in total: 3010
Computing active features for outcome type
Features selected for this outcome: 5770
Features active in total: 5859
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 140
censored 1: 252
deceased 0: 69
deceased 1: 68
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 107
PRCC T2: 45
ccRCC: 324
Strata from each outcome has been integrated.
Counts:
censored 0 ChRCC: 7
censored 0 PRCC T1: 53
censored 0 PRCC T2: 19
censored 0 ccRCC: 61
censored 1 ChRCC: 36
censored 1 PRCC T1: 43
censored 1 PRCC T2: 17
censored 1 ccRCC: 156
deceased 0 ChRCC: 4
deceased 0 PRCC T1: 5
deceased 0 PRCC T2: 6
deceased 0 ccRCC: 54
deceased 1 ChRCC: 6
deceased 1 PRCC T1: 6
deceased 1 PRCC T2: 3
deceased 1 ccRCC: 53

RUNNING GENETIC ALGORITHM
Generations completed = 113
Generations completed = 219
Generations completed = 314
Generations completed = 407
Generations completed = 498
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	371      	371     	0.25    	0.788855	0.90166 	0.124201	0.140028	0.250772	1  	0.14871 	0.5     	0.713144	0.771828	0.043555        
1  	645  	610      	611     	0.246914	0.754312	0.90166 	0.124351	0.140028	0.307079	1  	0.124361	0.492561	0.713452	0.771828	0.0406222       
2  	664  	613      	807     	0.246914	0.752989	0.905585	0.12128 	0.142857	0.322124	1  	0.123462	0.5     	0.715888	0.776136	0.040057        
3  	678  	663      	1020    	0.246142	0.74315 	0.905585	0.126121	0.141421	0.34409 	1  	0.130941	0.5     	0.710949	0.776261	0.0409927       
4  	666  	693      	1236    	0.246914	0.733499	0.90706 	0.135671	0.140028	0.359525	1  	0.140595	0.5     	0.708428	0.776261	0.0449996       
5  	663  	715      	1448    	0.246914	0.729699	0.90706 	0.143852	0.140028	0.36674 	1  	0.147782	0.5     	0.707357	0.776261	0.0476859       
6  	658  	714      	1641    	0.246914	0.74037 	0.913387	0.133506	0.138675	0.369765	1  	0.141178	0.5     	0.708751	0.776261	0.0459171       
7  	652  	740      	1822    	0.246914	0.74584 	0.913387	0.135267	0.137361	0.362321	1  	0.140199	0.5     	0.712448	0.776261	0.0421742       
8  	645  	712      	1973    	0.246914	0.742028	0.915063	0.132295	0.137361	0.373657	1  	0.141087	0.5     	0.712272	0.776261	0.0432107       
9  	648  	714      	2137    	0.246914	0.754816	0.915063	0.125882	0.136083	0.359863	1  	0.140962	0.5     	0.716001	0.776261	0.0403884       
10 	633  	759      	2304    	0.246914	0.756123	0.915063	0.124827	0.128037	0.361287	1  	0.139881	0.5     	0.717405	0.776261	0.0402392       
