gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,387,387,0.25,0.7915906156901689,0.9242908337291136,0.14444418328615388,0.14002800840280097,0.26780547514747777,1.0,0.1604601043363421,0.5,0.7235193536892225,0.8038729915157351,0.05914080442737867
1,628,618,622,0.25,0.7632685002933431,0.9242908337291136,0.13499655179186162,0.14002800840280097,0.31234337298332965,1.0,0.13658600980275817,0.48648390448385753,0.7174275725370152,0.8038729915157351,0.0585779850736895
2,674,640,831,0.25,0.758905277507575,0.9257826290137833,0.14182216651913565,0.1386750490563073,0.33104040386502176,1.0,0.14281711184736084,0.48648390448385753,0.7141138256491408,0.8038729915157351,0.05923777635670167
3,663,692,1057,0.25,0.7538783883658382,0.9273671257717715,0.14351511409959378,0.14002800840280097,0.34190465076501936,1.0,0.14346770485080954,0.5,0.7156020355912285,0.8038729915157351,0.05941502292584098
4,632,702,1265,0.25,0.7382001329567707,0.9273671257717715,0.1509094199639721,0.14002800840280097,0.36370850441906644,1.0,0.1513128952490464,0.5,0.7123700729858294,0.8131067716518152,0.06159507245516576
5,663,706,1463,0.25,0.7524223555317382,0.9281046104379319,0.1404930972099336,0.1386750490563073,0.354827688520719,1.0,0.14411288088984503,0.5,0.7176209651311408,0.8131067716518152,0.05913152354593189
6,643,721,1646,0.25,0.7621515116689567,0.9304631010039697,0.13321635270346102,0.1386750490563073,0.35507315427555225,1.0,0.14580501158181927,0.5,0.7215128450668844,0.8141327985904286,0.056758787413722464
7,647,714,1824,0.25,0.7730903750473032,0.9304631010039697,0.1268548867498455,0.1336306209562122,0.34967696903235457,1.0,0.14142427702152377,0.5,0.7244885119148876,0.8141327985904286,0.057451469520275585
8,659,711,1991,0.25,0.7714940975829042,0.9327288900966889,0.12545027841662498,0.1336306209562122,0.353531160875371,1.0,0.14386537195433435,0.5,0.7287331008852815,0.8141327985904286,0.05607087351067283
9,646,739,2158,0.25,0.7818640710677432,0.9350676974731864,0.12058590991328295,0.1336306209562122,0.340353525854434,1.0,0.14601603204818955,0.5,0.7352918556773442,0.8141327985904286,0.05395974340800674
10,661,733,2311,0.25,0.7864441994275366,0.9350676974731864,0.12350584851040215,0.1336306209562122,0.34717596391154404,1.0,0.14782996923497888,0.5,0.7326265705901992,0.8161364446862399,0.05558133523239766
11,635,772,2475,0.25,0.7810260440344698,0.9398043617948022,0.12210115267236271,0.13245323570650439,0.3601309913385702,1.0,0.14333652547770276,0.5,0.7309689443602833,0.8161364446862399,0.055329017270357585
12,649,764,2606,0.25,0.7782665084815499,0.9358613744707762,0.12466509056384513,0.13736056394868904,0.3590692730451969,1.0,0.15026392627808968,0.5,0.7336916049159784,0.8161364446862399,0.05544595975570372
13,649,795,2743,0.25,0.773215748075492,0.9358613744707762,0.13324940903822838,0.13736056394868904,0.3696546622729187,1.0,0.1534932849472656,0.5,0.7306436331336829,0.8161364446862399,0.05658147496923239
14,643,724,2858,0.25,0.7779849239466954,0.9358613744707762,0.12779852261013727,0.13736056394868904,0.3677447370294175,1.0,0.15295907158523137,0.5,0.73168016091,0.8161364446862399,0.058496166269974476
15,629,776,2986,0.25,0.7866728812633814,0.9358613744707762,0.12143836316470802,0.13736056394868904,0.3588001665452147,1.0,0.1467243486147606,0.5,0.735717886716734,0.8167495054201867,0.055663762934356466
16,656,750,3073,0.25,0.792982888323932,0.9358613744707762,0.11662683884642808,0.13608276348795434,0.35782087538231677,1.0,0.14647800025959767,0.5,0.7343737597526929,0.8167495054201867,0.05663270334237642
17,640,770,3192,0.25,0.7880389098560714,0.9358613744707762,0.1261306103752335,0.13736056394868904,0.36211439720667066,1.0,0.15211027290386964,0.5,0.733176607984679,0.8182053352708202,0.06029294513280915
18,642,751,3303,0.25,0.7882856297477758,0.9358613744707762,0.12384659063188266,0.1386750490563073,0.36623043088418283,1.0,0.14601402034072625,0.5,0.732760497787124,0.8168726483275931,0.05595790440925696
19,643,760,3397,0.25,0.7873147151525002,0.9358613744707762,0.12868187826000152,0.1336306209562122,0.3673261684928793,1.0,0.15092884467364734,0.5,0.7327445549516117,0.8168726483275931,0.05703383426065145
20,635,766,3506,0.25,0.7912192478735806,0.9358613744707762,0.1249874644641554,0.1336306209562122,0.3708750058590752,1.0,0.149226017521387,0.5,0.7286017180085618,0.8168726483275931,0.05947781998009527
21,619,748,3605,0.25,0.7896058612728801,0.9405783556028516,0.12253547089110808,0.1336306209562122,0.3699787559205558,1.0,0.15002128715353794,0.5,0.7301560332171692,0.8168726483275931,0.061389277627185226
22,642,806,3698,0.25,0.7884211904139057,0.9405783556028516,0.11996421622541355,0.14002800840280097,0.3716968418054686,1.0,0.14455450176297516,0.5,0.7318288472708835,0.8168726483275931,0.059519395500510316
23,642,816,3799,0.25,0.7864125183815592,0.9405783556028516,0.12332101079765066,0.14002800840280097,0.3816640635118024,1.0,0.1464908468118887,0.5,0.7278713200677943,0.8168726483275931,0.060075852618643136
24,629,779,3875,0.25,0.7822429400843711,0.9405783556028516,0.12387294027954536,0.14002800840280097,0.3839970616584833,1.0,0.14852681475975466,0.5,0.7303064234251719,0.8168726483275931,0.060251202476804024
25,617,770,3959,0.25,0.7851371124633958,0.9405783556028516,0.1262180456444868,0.14002800840280097,0.3790238949693915,1.0,0.148920898291883,0.5,0.7325264225622224,0.8168726483275931,0.05837864168887232
26,614,780,4035,0.25,0.787995662079002,0.9405783556028516,0.12614902198780653,0.14285714285714285,0.3781166535784831,1.0,0.1491955214202353,0.5,0.7317448350802744,0.816873481846116,0.058584894242790106
27,615,792,4110,0.25,0.7896540647691225,0.9405783556028516,0.1234474865160824,0.14285714285714285,0.37948796682022995,1.0,0.14793980526878228,0.5,0.7335738854111107,0.816873481846116,0.0578096439887947
28,614,806,4184,0.25,0.7828310909312561,0.9405783556028516,0.12864216871538076,0.14285714285714285,0.39017326292418764,1.0,0.1513196276992977,0.5,0.7312579351562176,0.816873481846116,0.05828985918593466
29,614,796,4263,0.25,0.7865010940043735,0.9405783556028516,0.12550588814331626,0.14285714285714285,0.3907331674850657,1.0,0.1466142787170201,0.5,0.7305725299277968,0.816873481846116,0.05947781886026852
30,619,798,4332,0.25,0.7825510454948353,0.9405783556028516,0.12699287474315787,0.14433756729740643,0.3832211799394031,1.0,0.1474712433909439,0.5,0.7357113718557163,0.816873481846116,0.057692399242339674
31,606,798,4393,0.25,0.7817512984555681,0.9405783556028516,0.1277699516628899,0.14433756729740643,0.3908667162510261,1.0,0.14865748007889967,0.5,0.7330063142109247,0.816873481846116,0.058007526686963004
32,619,779,4445,0.25,0.7864686751562591,0.9405783556028516,0.1239440204557467,0.14002800840280097,0.38592392056100916,1.0,0.14882236570204785,0.5,0.7352190267581055,0.816873481846116,0.058131924403095864
33,622,758,4500,0.25,0.7899397853135469,0.9405783556028516,0.12646590293369428,0.14002800840280097,0.38129480863352344,1.0,0.15401857855430043,0.5,0.7340272596674745,0.816873481846116,0.05860815807849464
34,623,766,4551,0.25,0.7953993960435519,0.9405783556028516,0.12615874365341861,0.1414213562373095,0.37902064215325093,1.0,0.15025099250254018,0.5,0.7349286606541654,0.816873481846116,0.05671318931066934
35,624,799,4604,0.25,0.7947619845226637,0.9405783556028516,0.12411038785469078,0.1414213562373095,0.38195219441005457,1.0,0.1514774805787941,0.5,0.734368508644111,0.828108395695517,0.05779553549440914
36,648,753,4652,0.25,0.7910913680959625,0.9405783556028516,0.1272202761636521,0.1414213562373095,0.38125106760750704,1.0,0.14937429832552152,0.5,0.736463506465173,0.828108395695517,0.056514783462266266
37,646,788,4711,0.25,0.7845866377810569,0.9405783556028516,0.12839397855158755,0.1414213562373095,0.38655457237943835,1.0,0.15063053477656846,0.5,0.7348427718791054,0.828108395695517,0.05679408058101151
38,630,802,4765,0.25,0.7829274077620342,0.9405783556028516,0.13326766256463324,0.1414213562373095,0.3842721340663383,1.0,0.15111851272714083,0.5,0.7355908553407106,0.8261684234757051,0.0551922252987549
39,631,812,4821,0.25,0.7836908170936436,0.9405783556028516,0.12656692902515415,0.14744195615489714,0.3843981589249425,1.0,0.14457411571089784,0.5,0.7352190327658428,0.8261684234757051,0.05565167350692817
40,641,826,4865,0.25,0.7798424601955112,0.9405783556028516,0.13000233092625468,0.14744195615489714,0.38774741846094457,1.0,0.14614088891533925,0.5,0.7348528090993318,0.8261684234757051,0.05443437994072582
41,628,820,4899,0.25,0.782527078354333,0.9405783556028516,0.12640771688678581,0.14744195615489714,0.39007698679076996,1.0,0.14512603461452026,0.5,0.7339094237069981,0.8261684234757051,0.05574731893328487
42,611,793,4941,0.25,0.7808422525696086,0.9437108399769389,0.1307904135614257,0.15075567228888181,0.39224963244707134,1.0,0.14817388759515102,0.5,0.7330041234161315,0.8261684234757051,0.055969397772421485
43,632,806,4989,0.25,0.7794371788782868,0.9437108399769389,0.13306988677872597,0.15075567228888181,0.3969829745817258,1.0,0.14549865511512775,0.5,0.7318987107978676,0.8261684234757051,0.05553403892474352
44,625,819,5034,0.25,0.7764322314133547,0.9429368461688894,0.13108919800977323,0.14907119849998599,0.39896684197689875,1.0,0.14562257480822435,0.5,0.733469646507344,0.828226190265157,0.055313298739123676
45,640,842,5061,0.25,0.7796899618273111,0.9429368461688894,0.13348081202187384,0.14433756729740643,0.3924051792887852,1.0,0.15080406931589727,0.5,0.7343932896949333,0.828226190265157,0.055577328466981046
46,627,801,5091,0.25,0.7854000125718436,0.9429368461688894,0.12855061346286842,0.15249857033260467,0.38487638105493965,1.0,0.15009322792468538,0.5,0.7366314373912692,0.828226190265157,0.05586949721348636
47,615,819,5114,0.25,0.7797204009275226,0.9429368461688894,0.13042747355699144,0.1414213562373095,0.3930589968001093,1.0,0.1482544301077509,0.5,0.7356354199178982,0.828226190265157,0.05569819787976957
48,635,825,5151,0.25,0.782215430604693,0.9444848337849885,0.12934768213237655,0.14285714285714285,0.39081473758119684,1.0,0.1481788911295365,0.5,0.7352798700279011,0.828226190265157,0.0560125158271971
49,630,823,5189,0.25,0.7847298539380347,0.9429368461688894,0.13008599196784262,0.1543033499620919,0.38711889256199905,1.0,0.14775781738553714,0.5,0.7356102970805908,0.828226190265157,0.0567634153928208
50,633,797,5214,0.25,0.7814265036051984,0.9429368461688894,0.13180023870369104,0.1543033499620919,0.38852758908784174,1.0,0.14720228321914366,0.5,0.7355413463897071,0.828226190265157,0.056217512667596656
51,623,783,5238,0.25,0.7890800820090568,0.9429368461688894,0.12798982468430128,0.15249857033260467,0.3778129079818288,1.0,0.146594288112122,0.5,0.7391609544569281,0.828226190265157,0.0556341504378569
52,626,836,5267,0.25,0.7896751048288579,0.9429368461688894,0.12825827423615824,0.15249857033260467,0.3746846665157579,1.0,0.14802271589531735,0.5,0.7401661536578893,0.828226190265157,0.05650097886927871
53,623,809,5290,0.25,0.7876835178050323,0.9429368461688894,0.12622376356369758,0.15249857033260467,0.38203633508024376,1.0,0.1436892470559476,0.5,0.738404094213551,0.828226190265157,0.05637746418330676
54,629,809,5314,0.25,0.7884947458582761,0.9429368461688894,0.12407074084047566,0.1543033499620919,0.3753769705992696,1.0,0.14416686945820095,0.5,0.742797946052628,0.828226190265157,0.05477997313029076
55,640,798,5342,0.25,0.7911005836383169,0.9429368461688894,0.1252912973276446,0.1543033499620919,0.37746833520038886,1.0,0.14490866750395337,0.5,0.7397980548326899,0.828226190265157,0.05498223066190235
56,624,787,5364,0.25,0.7886936241704487,0.9429368461688894,0.12667253110786098,0.1543033499620919,0.3778988946747193,1.0,0.1462724421385647,0.5,0.741236075341889,0.828226190265157,0.054486317267305434
57,629,810,5378,0.25,0.794510753370905,0.9429368461688894,0.12335398844305459,0.1543033499620919,0.3744444940531878,1.0,0.14703570960328594,0.5,0.7422173746062124,0.828226190265157,0.05516408691283878
58,635,809,5403,0.25,0.7863680959625333,0.9429368461688894,0.12409038775060381,0.1543033499620919,0.38084823714207994,1.0,0.1453095231959608,0.5,0.7421612856759232,0.828226190265157,0.055260758242856374
59,631,807,5418,0.25,0.785150370678905,0.9429368461688894,0.12395662262759843,0.1543033499620919,0.3847955714416734,1.0,0.14630178219423404,0.5,0.7402578280715699,0.828226190265157,0.05700460784745003
60,619,786,5428,0.25,0.788896064504987,0.9429368461688894,0.1215068025637907,0.14285714285714285,0.38184657338444866,1.0,0.14726435588236647,0.5,0.7414904030337279,0.828226190265157,0.05624705480566949
61,625,755,5447,0.25,0.7910547903803808,0.9429368461688894,0.12030572766100975,0.1543033499620919,0.3811226056741829,1.0,0.14371206578090504,0.5,0.7411697884361585,0.828226190265157,0.05466216674407683
62,629,828,5462,0.25,0.7932725486809724,0.9429368461688894,0.12176317286040968,0.1543033499620919,0.3767800639085081,1.0,0.14388472790141169,0.5,0.7421480955781959,0.8287270431208545,0.053934795402831054
63,631,788,5476,0.25,0.7994063226214453,0.9429368461688894,0.11470949198764589,0.1543033499620919,0.37009263770936285,1.0,0.1436017613970676,0.5,0.7431891685759568,0.8287270431208545,0.05473212640788389
64,643,821,5486,0.25,0.7976587588923572,0.9429368461688894,0.11725284541894376,0.15249857033260467,0.37463461814653254,1.0,0.14587754323146188,0.5,0.7418962082074912,0.8287270431208545,0.05444763529931997
65,646,795,5501,0.25,0.7900053195407086,0.9429368461688894,0.12094141667224151,0.15249857033260467,0.38394495858396394,1.0,0.14732199838714882,0.5,0.7403604247540887,0.8287270431208545,0.05698999498090738
66,624,781,5512,0.25,0.7931244206157918,0.9429368461688894,0.11811858429227687,0.15249857033260467,0.37513127292934156,1.0,0.14556605730527736,0.5,0.743234959401053,0.8287270431208545,0.05681224337532445
67,628,805,5525,0.25,0.7898593826589831,0.9429368461688894,0.11714650601301858,0.15249857033260467,0.37757260624719075,1.0,0.1481083486283185,0.5,0.7435824115925214,0.8287270431208545,0.05764724675462475
68,645,796,5543,0.25,0.796039212088272,0.9429368461688894,0.11678117763226463,0.1543033499620919,0.3698121491449682,1.0,0.1464242271444976,0.5,0.745873550692339,0.8287270431208545,0.055584612249703534
69,635,788,5553,0.25,0.7934308783528091,0.9429368461688894,0.12113634039314596,0.15075567228888181,0.375302894454023,1.0,0.14760305135336407,0.5,0.7436159567501848,0.8311074999294464,0.05602836322855385
70,638,811,5566,0.25,0.789814094814559,0.9429368461688894,0.12544285478703798,0.14433756729740643,0.3790155031306846,1.0,0.1482792797771633,0.5,0.7421896694883365,0.8311074999294464,0.057271037900977054
71,628,794,5579,0.25,0.7977073484330912,0.9429368461688894,0.11948217210114889,0.14433756729740643,0.36647382988542493,1.0,0.14706426895940866,0.5,0.7458732000364283,0.8311074999294464,0.0557076776591452
72,621,841,5594,0.25,0.798388083289099,0.9429368461688894,0.11860790368990287,0.1543033499620919,0.3710942793092628,1.0,0.14663546093524743,0.5,0.744407082389627,0.8311074999294464,0.056541019192785175
73,647,817,5602,0.25,0.7932001716882082,0.9429733553107785,0.11859777425535556,0.15075567228888181,0.37587745900403136,1.0,0.1480650528806636,0.5,0.7438389882722527,0.8311074999294464,0.05681662711609133
74,650,827,5615,0.25,0.7901211938425904,0.9429733553107785,0.12086285811990403,0.15075567228888181,0.3739308273220429,1.0,0.14732208569563715,0.5,0.7441616955485115,0.8311074999294464,0.057876524854937716
