
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 2998
Features active in total: 2998
Computing active features for outcome type
Features selected for this outcome: 5787
Features active in total: 5851
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 136
censored 1: 256
deceased 0: 68
deceased 1: 68
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 106
PRCC T2: 46
ccRCC: 323
Strata from each outcome has been integrated.
Counts:
censored 0 ChRCC: 6
censored 0 PRCC T1: 52
censored 0 PRCC T2: 18
censored 0 ccRCC: 60
censored 1 ChRCC: 37
censored 1 PRCC T1: 44
censored 1 PRCC T2: 18
censored 1 ccRCC: 157
deceased 0 ChRCC: 5
deceased 0 PRCC T1: 4
deceased 0 PRCC T2: 7
deceased 0 ccRCC: 52
deceased 1 ChRCC: 5
deceased 1 PRCC T1: 6
deceased 1 PRCC T2: 3
deceased 1 ccRCC: 54

RUNNING GENETIC ALGORITHM
Generations completed = 89
Generations completed = 178
Generations completed = 263
Generations completed = 344
Generations completed = 422
Generations completed = 498
   	     	         	        	           type naive Bayes balanced accuracy           	                 root leanness                  	       survival SKSurv Cox model concordance index       
   	     	         	        	--------------------------------------------------------	------------------------------------------------	---------------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std     	min     	avg     	max	std     	min     	avg     	max     	std             
0  	500  	387      	387     	0.25    	0.791591	0.924291	0.144444	0.140028	0.267805	1  	0.16046 	0.5     	0.723519	0.803873	0.0591408       
1  	628  	618      	622     	0.25    	0.763269	0.924291	0.134997	0.140028	0.312343	1  	0.136586	0.486484	0.717428	0.803873	0.058578        
2  	674  	640      	831     	0.25    	0.758905	0.925783	0.141822	0.138675	0.33104 	1  	0.142817	0.486484	0.714114	0.803873	0.0592378       
3  	663  	692      	1057    	0.25    	0.753878	0.927367	0.143515	0.140028	0.341905	1  	0.143468	0.5     	0.715602	0.803873	0.059415        
4  	632  	702      	1265    	0.25    	0.7382  	0.927367	0.150909	0.140028	0.363709	1  	0.151313	0.5     	0.71237 	0.813107	0.0615951       
5  	663  	706      	1463    	0.25    	0.752422	0.928105	0.140493	0.138675	0.354828	1  	0.144113	0.5     	0.717621	0.813107	0.0591315       
6  	643  	721      	1646    	0.25    	0.762152	0.930463	0.133216	0.138675	0.355073	1  	0.145805	0.5     	0.721513	0.814133	0.0567588       
7  	647  	714      	1824    	0.25    	0.77309 	0.930463	0.126855	0.133631	0.349677	1  	0.141424	0.5     	0.724489	0.814133	0.0574515       
8  	659  	711      	1991    	0.25    	0.771494	0.932729	0.12545 	0.133631	0.353531	1  	0.143865	0.5     	0.728733	0.814133	0.0560709       
9  	646  	739      	2158    	0.25    	0.781864	0.935068	0.120586	0.133631	0.340354	1  	0.146016	0.5     	0.735292	0.814133	0.0539597       
10 	661  	733      	2311    	0.25    	0.786444	0.935068	0.123506	0.133631	0.347176	1  	0.14783 	0.5     	0.732627	0.816136	0.0555813       
