gen,evals,gen_feats,explored,PanKidney naive Bayes balanced accuracy_min,PanKidney naive Bayes balanced accuracy_avg,PanKidney naive Bayes balanced accuracy_max,PanKidney naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,542,542,0.25,0.7813651285167795,0.9209687139535723,0.14980747672247124,0.0196078431372549,0.09009415566483424,1.0,0.164321419863034
1,511,795,811,0.24742268041237114,0.8021255896970296,0.9260686921004254,0.13953155869662556,0.017857142857142856,0.0909801191165721,1.0,0.11000223020928228
2,500,847,1054,0.25,0.8195737200138778,0.9299097205951266,0.12586063028457653,0.018867924528301886,0.09312555948322378,1.0,0.11107105098825777
3,500,904,1303,0.25,0.8303569897966081,0.9299097205951266,0.11963567716248076,0.01694915254237288,0.09427072889285003,1.0,0.11069836334609297
4,500,896,1507,0.25,0.8455876819781378,0.9320625934954221,0.10632600711732039,0.015873015873015872,0.09015346615091056,1.0,0.10893312939803819
5,500,920,1744,0.25,0.8529947881934431,0.9320625934954221,0.10162698420976836,0.015384615384615385,0.09029244862731846,1.0,0.10896164798304746
6,500,949,2000,0.25,0.8581573567943012,0.9352043212908225,0.09859279657683798,0.016666666666666666,0.09074827429966552,1.0,0.108841141359884
7,500,902,2217,0.25,0.8634667254298536,0.9352043212908225,0.09380836106260634,0.017857142857142856,0.0906586649269454,1.0,0.10891571888755193
8,500,941,2439,0.25,0.8704827350565029,0.9364431356336962,0.08808609630470604,0.017857142857142856,0.08761994097223907,1.0,0.10660235179949529
9,500,951,2661,0.25,0.8735060320880794,0.9429168206149521,0.08762813951927054,0.017857142857142856,0.08764343404413326,1.0,0.10659632524003973
10,500,955,2887,0.25,0.874302039551943,0.9429168206149521,0.08722180960675707,0.017857142857142856,0.0904403463939358,1.0,0.1086950950660138
11,500,969,3125,0.25,0.879298337583808,0.9429168206149521,0.08171093611045814,0.017543859649122806,0.0878918893150271,1.0,0.10632715763583463
12,500,1001,3355,0.25,0.8830091134944309,0.9429168206149521,0.08157530794782417,0.017543859649122806,0.08536177957192745,1.0,0.10638973889752795
13,500,949,3566,0.25,0.8849055615132292,0.9429168206149521,0.08156532042771175,0.016129032258064516,0.08553495318640131,1.0,0.10674770282340354
14,500,952,3754,0.25,0.88708994738348,0.9448699456149521,0.08050795876907335,0.015873015873015872,0.08474538715074371,1.0,0.1060096054546194
15,500,998,3987,0.25,0.8899718866024439,0.9448699456149521,0.0787319238003565,0.015873015873015872,0.08330871619524409,1.0,0.10461320654881742
16,500,967,4198,0.25,0.8916711915822579,0.9448699456149521,0.07831862567884494,0.015384615384615385,0.08313364649585447,1.0,0.10464140969103063
17,500,974,4400,0.25,0.8925437091098336,0.9468179452634995,0.0779597580585632,0.015384615384615385,0.08359445765786774,1.0,0.10450166454294263
18,500,978,4594,0.25,0.8938745036294247,0.955279534415327,0.07768737938608469,0.014925373134328358,0.08390189091710112,1.0,0.10436854156643954
19,500,969,4794,0.25,0.8957376611951193,0.955279534415327,0.07772162846208253,0.014925373134328358,0.08331650334219465,1.0,0.10462977804187122
20,500,923,4967,0.25,0.8937278509345038,0.9559788351146277,0.0820510891779404,0.014925373134328358,0.08686590746889862,1.0,0.10690076117964262
21,500,978,5138,0.25,0.8949837204194002,0.9559788351146277,0.07910731307300559,0.014925373134328358,0.08775195629491654,1.0,0.10649022937475655
22,500,970,5322,0.25,0.8954427826039939,0.9559788351146277,0.07903853847424144,0.014925373134328358,0.088691930569582,1.0,0.10619719122592113
23,500,937,5487,0.25,0.8943879427515139,0.9604693188576887,0.08076684203061002,0.014925373134328358,0.09193044075542445,1.0,0.10835743203128573
24,500,969,5668,0.25,0.8953416756407253,0.9604693188576887,0.08014112771967981,0.017543859649122806,0.0925609118500562,1.0,0.10807477976987848
25,500,965,5873,0.25,0.8942045249531396,0.9604693188576887,0.0831802583425738,0.017543859649122806,0.09557243773337208,1.0,0.11025026692561964
26,500,980,6052,0.25,0.8953521519717397,0.9604693188576887,0.08207395254782086,0.017857142857142856,0.09612650025010118,1.0,0.11012255592084295
27,500,1013,6241,0.25,0.8939326917444669,0.9604693188576887,0.08472533036330775,0.017857142857142856,0.09949437045072061,1.0,0.11198502582876438
28,500,928,6392,0.25,0.894620884906009,0.9604693188576887,0.08485505570824575,0.018518518518518517,0.10009261118540956,1.0,0.11182115762071917
29,500,958,6567,0.25,0.8961735118457574,0.9604693188576887,0.0850676886256607,0.019230769230769232,0.09954245407919396,1.0,0.11203729295916769
30,500,916,6719,0.25,0.8977844285627388,0.9630667737545959,0.08528057893374529,0.019230769230769232,0.09888597136411306,1.0,0.11232717078407171
31,500,950,6875,0.25,0.9013151877680953,0.9630667737545959,0.08257548489218428,0.019230769230769232,0.09590181803782837,1.0,0.11017472206081115
32,500,953,7042,0.25,0.9025362469923761,0.9630667737545959,0.08259744554492916,0.022727272727272728,0.09569844319318738,1.0,0.11022750232302728
33,500,917,7188,0.25,0.9007552360252505,0.9630667737545959,0.08412528445383492,0.023255813953488372,0.09959484205890175,1.0,0.11194234774485665
34,500,932,7342,0.25,0.9016499994367746,0.9630667737545959,0.08422560594983318,0.023255813953488372,0.09959882613260251,1.0,0.11199245924150894
35,500,937,7510,0.25,0.9026254523263463,0.9630667737545959,0.08420883867834977,0.023255813953488372,0.09920727622424871,1.0,0.11207009745821034
36,500,931,7641,0.25,0.9031524139842118,0.9636861527647611,0.08422028716301756,0.023255813953488372,0.09973310672612234,1.0,0.1118620795160844
37,500,918,7787,0.25,0.9042797613951771,0.9656792386093289,0.08438173843382307,0.024390243902439025,0.09958512491185874,1.0,0.11192363833294006
38,500,911,7953,0.25,0.9048644686418607,0.9675722674554827,0.08436034033324694,0.024390243902439025,0.0998180136635064,1.0,0.11182210223346105
39,500,877,8092,0.25,0.9056055121183584,0.9675722674554827,0.08455594040882783,0.025,0.09985821502949241,1.0,0.1118598752155372
40,500,898,8226,0.25,0.9064242972636256,0.9675722674554827,0.08421943910652888,0.024390243902439025,0.09991743984360195,1.0,0.11176564854123697
41,500,897,8334,0.25,0.906719492894348,0.9695253924554827,0.08424895812570685,0.024390243902439025,0.10049353131821644,1.0,0.1114859778653906
42,500,933,8481,0.25,0.9093196714368107,0.9695253924554827,0.0822278574037481,0.024390243902439025,0.0975034371543372,1.0,0.10940439492504729
43,500,911,8603,0.25,0.9099105538308341,0.97016972235239,0.08167123472930361,0.023809523809523808,0.09773120409644052,1.0,0.10941460038859914
44,500,923,8739,0.25,0.9113886906022457,0.97016972235239,0.08195178923487151,0.023809523809523808,0.09629653371277451,1.0,0.1097511018782886
45,500,908,8883,0.25,0.914209088430899,0.97016972235239,0.07936883917558975,0.023809523809523808,0.09329635254321893,1.0,0.10763929318862807
46,500,918,9010,0.25,0.9154791524358374,0.97016972235239,0.0796674169996279,0.023809523809523808,0.09206839909844493,1.0,0.10783164417185208
47,500,923,9135,0.25,0.9173648965242232,0.97016972235239,0.07736994796639286,0.023255813953488372,0.0900426028326512,1.0,0.10536854014704032
48,500,945,9273,0.25,0.9176564663348893,0.97016972235239,0.07744259378191594,0.023255813953488372,0.09008525913716153,1.0,0.10537045014148998
49,500,898,9392,0.25,0.918180673651413,0.97016972235239,0.07760159149743887,0.023255813953488372,0.08971303602938198,1.0,0.10548366939023696
50,500,900,9503,0.25,0.9199538604034496,0.97016972235239,0.07714323002298513,0.023255813953488372,0.08731666644776434,1.0,0.10471198828389798
51,500,930,9639,0.25,0.9205593144532659,0.97016972235239,0.07515408331531823,0.023809523809523808,0.0869942621352516,1.0,0.10287151282681219
52,500,917,9766,0.25,0.9207092044553385,0.97016972235239,0.07516306310617472,0.023809523809523808,0.08700937079031194,1.0,0.10283945049004455
53,500,927,9883,0.25,0.9211309285672447,0.97016972235239,0.07528512160265367,0.023809523809523808,0.08678233860252046,1.0,0.10293933507138692
54,500,886,9991,0.25,0.921355233265446,0.9708140522492972,0.07533554639664121,0.023809523809523808,0.08695630453260345,1.0,0.10288015990108751
55,500,956,10114,0.25,0.9214922308120359,0.9708140522492972,0.0754000826231751,0.023809523809523808,0.08716097172246895,1.0,0.10283748190552974
56,500,924,10240,0.25,0.9225422633101434,0.9708140522492972,0.0756706937890874,0.023809523809523808,0.08612744716118564,1.0,0.10314505096026465
57,500,945,10359,0.25,0.9234840349244828,0.9708140522492972,0.07545101410206913,0.023809523809523808,0.08502476613146616,1.0,0.1026369740086505
58,500,921,10462,0.25,0.9227366984175619,0.9708140522492972,0.07575198503038306,0.023809523809523808,0.08655116795542843,1.0,0.1029799414425918
59,500,914,10564,0.25,0.9227454295945678,0.9708140522492972,0.0757347060600989,0.023809523809523808,0.08684812298664289,1.0,0.10290821190806301
60,500,921,10671,0.25,0.9232187956212602,0.9708140522492972,0.07581588951379581,0.023255813953488372,0.08667383464269598,1.0,0.1030268962300807
61,500,923,10791,0.25,0.9233521532671581,0.9708140522492972,0.07586011302336225,0.023255813953488372,0.0866163290752807,1.0,0.10303915881934027
62,500,904,10900,0.25,0.9245693498350877,0.9708140522492972,0.07597481056707116,0.023255813953488372,0.08522718052333045,1.0,0.1031850745374329
63,500,904,11012,0.25,0.926242584968189,0.9708140522492972,0.07347291098181725,0.023255813953488372,0.08335393914823422,1.0,0.10047210187925279
64,500,888,11105,0.25,0.9246203277070868,0.9708140522492972,0.07651810911025259,0.023255813953488372,0.08545791530471036,1.0,0.10295030498672883
65,500,866,11186,0.25,0.9243765880141122,0.9714583821462044,0.07631810553656944,0.023255813953488372,0.08638773320013393,1.0,0.10309767612311863
66,500,887,11290,0.25,0.9265962881754198,0.9714583821462044,0.07359003272866044,0.023809523809523808,0.08371666872716851,1.0,0.10041305704798013
