gen,evals,gen_feats,explored,PanKidney naive Bayes balanced accuracy_min,PanKidney naive Bayes balanced accuracy_avg,PanKidney naive Bayes balanced accuracy_max,PanKidney naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,594,594,0.24762403350515463,0.7747582974934214,0.905308878460457,0.14593363780220048,0.0196078431372549,0.09461668068497943,1.0,0.18193185538651924
1,516,852,865,0.24762403350515463,0.7912867019095595,0.9131559041795834,0.13520923845789293,0.014705882352941176,0.08859699460168395,1.0,0.09790411018733074
2,500,885,1104,0.25,0.8029366094842658,0.9164178242826762,0.1303082054696569,0.017857142857142856,0.10198181303772685,1.0,0.11435252372491449
3,500,924,1331,0.25,0.8190798877829646,0.92221710312883,0.11369813266247603,0.016666666666666666,0.10237455679032269,1.0,0.11411483492067824
4,500,929,1546,0.25,0.8359760848848318,0.9293497618682864,0.10210421836674297,0.016129032258064516,0.09518130373549333,1.0,0.1105897381784623
5,500,947,1766,0.25,0.8393503937509011,0.9325618365204384,0.10111291303914165,0.016129032258064516,0.09859648541020813,1.0,0.11265992004460303
6,500,992,2012,0.25,0.846160472163146,0.9351490407144403,0.09741442527648306,0.01639344262295082,0.09844350124689157,1.0,0.11268782751687055
7,500,984,2216,0.25,0.853806145014779,0.9351490407144403,0.09325279703281375,0.01639344262295082,0.09567405829257881,1.0,0.11232423149155915
8,500,974,2443,0.25,0.8596229738528225,0.9383307293544085,0.08972945402233441,0.016129032258064516,0.09444374939956887,1.0,0.11090777843101247
9,500,951,2669,0.25,0.8632537153729003,0.9383307293544085,0.08997085896899569,0.016129032258064516,0.09465867035892535,1.0,0.11083020419925842
10,500,987,2879,0.25,0.8664759416002812,0.9383307293544085,0.08812811819111833,0.016129032258064516,0.09560460242245683,1.0,0.110438317426232
11,500,1021,3121,0.25,0.8692564430173564,0.9442153650151395,0.08789981594058399,0.018518518518518517,0.09628934003795409,1.0,0.11012917887203641
12,500,959,3314,0.25,0.873380311215846,0.9442153650151395,0.08648277984013697,0.01818181818181818,0.09588666370290418,1.0,0.11035306357827332
13,500,991,3548,0.25,0.8757145911433927,0.9442153650151395,0.08565686300843445,0.01818181818181818,0.09643040923997086,1.0,0.11006125408466276
14,500,965,3738,0.25,0.8785538556160335,0.9442153650151395,0.08442236627393977,0.01818181818181818,0.09608158673894326,1.0,0.11015037619063243
15,500,955,3938,0.25,0.8802624362992035,0.9442153650151395,0.08422254677041,0.017857142857142856,0.09643628533307917,1.0,0.10992178720598512
16,500,958,4141,0.25,0.8833393577990953,0.9442153650151395,0.08392748854517175,0.017857142857142856,0.09544718735944648,1.0,0.11021415775145424
17,500,973,4324,0.25,0.8859372030112285,0.9442153650151395,0.08372757307672853,0.017543859649122806,0.09418885477772836,1.0,0.11050916579559003
18,500,984,4517,0.25,0.8866677680727778,0.9442153650151395,0.08301636160291027,0.017543859649122806,0.09564224951249804,1.0,0.11026910891901155
19,500,977,4691,0.25,0.8883059538560666,0.9448596949120467,0.08301125790701575,0.017543859649122806,0.09527848002806437,1.0,0.11029441699306582
20,500,981,4884,0.25,0.8896950718900944,0.9448596949120467,0.08245052733606735,0.017543859649122806,0.09533919304013935,1.0,0.11038267469844329
21,500,958,5056,0.25,0.8902203324945029,0.9448596949120467,0.0821508486902005,0.017543859649122806,0.09630369173276157,1.0,0.1099061740637321
22,500,952,5254,0.25,0.8911194640008833,0.9455190347667797,0.08236103012197443,0.017241379310344827,0.09678520485740515,1.0,0.10976431801171281
23,500,947,5420,0.25,0.8921421988208312,0.9494000241060485,0.08178705876838761,0.017241379310344827,0.0969949989616995,1.0,0.10971494810881521
24,500,971,5591,0.25,0.8932093582722046,0.9494000241060485,0.08119900110164563,0.017241379310344827,0.09715261013756459,1.0,0.10970505727528976
25,500,962,5768,0.25,0.894163546247567,0.9506835585484104,0.08090487232342278,0.017241379310344827,0.09785544876205532,1.0,0.10931515331522873
26,500,905,5913,0.25,0.8925677450368575,0.9506835585484104,0.08367599773866047,0.017241379310344827,0.10137841958147965,1.0,0.11107394139870348
27,500,996,6122,0.25,0.8933939200940811,0.9520176143122341,0.08259381256783373,0.01818181818181818,0.10215496928287453,1.0,0.11063619135746967
28,500,941,6282,0.25,0.894457999378199,0.9526568188576887,0.08262308148817014,0.018518518518518517,0.10220160347977272,1.0,0.11056924743164374
29,500,985,6446,0.25,0.89510403246882,0.9546099438576887,0.08274941304061056,0.018867924528301886,0.10243389893198881,1.0,0.11044789846202645
30,500,964,6606,0.25,0.895828652742232,0.9546099438576887,0.08286752814355555,0.019230769230769232,0.10242974089957275,1.0,0.11042725330961944
31,500,967,6765,0.25,0.8967563939604211,0.9546099438576887,0.08276402980152317,0.027777777777777776,0.10229069239868817,1.0,0.1104692752715264
32,500,975,6932,0.25,0.8977201209470297,0.9558986036515031,0.08224663495298551,0.02702702702702703,0.10225338751622833,1.0,0.11048823014755862
33,500,977,7097,0.25,0.8991676790268366,0.9558986036515031,0.08256394056598554,0.02631578947368421,0.10106335905861753,1.0,0.11068243108136144
34,500,975,7239,0.25,0.9018619289457321,0.9558986036515031,0.08008713932695677,0.02564102564102564,0.0987316587724632,1.0,0.1085895321304341
35,500,984,7385,0.25,0.9029789615024151,0.9558986036515031,0.07981818804253117,0.02564102564102564,0.09818282971554924,1.0,0.10887249763989651
36,500,974,7535,0.25,0.9031534581478445,0.9558986036515031,0.07957686596185612,0.02564102564102564,0.09883888683350545,1.0,0.1085883174654426
37,500,954,7665,0.25,0.9063107551839269,0.9558986036515031,0.07743359660939085,0.02564102564102564,0.09529082296504751,1.0,0.10661942438331681
38,500,993,7813,0.25,0.906976918402152,0.9558986036515031,0.07767644738070642,0.025,0.09493214676494506,1.0,0.10681324180429258
39,500,944,7940,0.25,0.9074984231377515,0.9585161938576887,0.07780160665451571,0.025,0.09477024981620744,1.0,0.1068877509175309
40,500,993,8114,0.25,0.9080542197975993,0.9585161938576887,0.07790722228556449,0.02564102564102564,0.09474301738587343,1.0,0.10691405997611904
41,500,966,8254,0.25,0.9084934035600354,0.9585161938576887,0.07793766358558107,0.02564102564102564,0.09462624331553897,1.0,0.10695629415865944
42,500,992,8389,0.25,0.9087854762746919,0.9585161938576887,0.07791416531432681,0.025,0.09475099657658506,1.0,0.10692622397205392
43,500,1000,8538,0.25,0.9105950507691407,0.9591605237545959,0.07680932758489886,0.024390243902439025,0.09298336819458884,1.0,0.10713836362402619
44,500,971,8682,0.25,0.9100589986527647,0.9591605237545959,0.07693604100648979,0.024390243902439025,0.0942858236207091,1.0,0.10715771323491484
