gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,7980,7980,0.25,0.5825267094017095,0.7892085984191246,0.12326882027409318,0.0196078431372549,0.09786453027600911,1.0,0.17128403236635786
1,345,4723,8123,0.25,0.5909073244007454,0.7942130968446758,0.14445934373921512,0.016129032258064516,0.14221012817847975,1.0,0.21454184336673163
2,327,2865,8262,0.25,0.618196830216567,0.8336948139579717,0.1540997776631837,0.0136986301369863,0.1714970252333114,1.0,0.26635240341316757
3,309,2172,8393,0.25,0.6098215169333591,0.8336948139579717,0.17699524051734156,0.0136986301369863,0.2303316029254292,1.0,0.32968972593152285
4,314,1404,8522,0.25,0.5870950774371827,0.8336948139579717,0.20902103667824673,0.013513513513513514,0.3142271887545187,1.0,0.3946647482613995
5,299,1080,8645,0.25,0.5323863665574191,0.8336948139579717,0.23906922999737895,0.013333333333333334,0.4537986106426743,1.0,0.4487055023644427
6,309,929,8753,0.25,0.41223988657541283,0.8336948139579717,0.23245286418827793,0.013157894736842105,0.6979732549025194,1.0,0.4247553903420837
7,260,631,8868,0.25,0.27560810680547526,0.8420490328385065,0.11270363697251086,0.013333333333333334,0.9551971016940315,1.0,0.19701144313236402
8,256,559,8972,0.25,0.28002496626180834,0.8420490328385065,0.1224628889228697,0.013333333333333334,0.9481114255459272,1.0,0.21158110772664518
9,240,516,9075,0.25,0.2765878237259816,0.8420490328385065,0.11691349610415913,0.013333333333333334,0.9545498454593472,1.0,0.19992547423221932
10,244,531,9158,0.25,0.2789803916843391,0.846439014202172,0.12041724046766823,0.013513513513513514,0.9504115584436917,1.0,0.2061083333909088
11,281,537,9264,0.25,0.2773003100700469,0.846439014202172,0.11794640055144831,0.013513513513513514,0.953707154320683,1.0,0.20025377712799913
12,247,482,9346,0.25,0.27633467482809587,0.8508249791144529,0.11624834371767649,0.013333333333333334,0.9555235451244422,1.0,0.19652092844503513
13,273,523,9434,0.25,0.281590426386479,0.8508249791144529,0.1264958188772014,0.013333333333333334,0.9467613229022199,1.0,0.2133547432225978
14,261,498,9527,0.25,0.27896850298823983,0.8508249791144529,0.12038675279113088,0.013333333333333334,0.9511747210028274,1.0,0.2030311754520706
15,270,503,9620,0.25,0.28431240762161814,0.8508249791144529,0.13048006212376329,0.013333333333333334,0.9422014848822228,1.0,0.21985745148198033
16,259,483,9709,0.25,0.28317261101471625,0.8508249791144529,0.12829615216712476,0.013333333333333334,0.9442841466648846,1.0,0.21560021532251095
17,260,478,9802,0.25,0.2779154135338346,0.8508249791144529,0.11840676466439144,0.013333333333333334,0.9536594434795186,1.0,0.19660570157606952
18,258,475,9899,0.25,0.27916294743268427,0.8508249791144529,0.12131142554206036,0.013333333333333334,0.9516644525869867,1.0,0.20111908054717556
19,255,470,9975,0.25,0.2796092474776685,0.8508249791144529,0.12292689598544816,0.013333333333333334,0.9511224682272604,1.0,0.20303497930186415
20,279,449,10061,0.25,0.2770271592442645,0.8508249791144529,0.1168742869072375,0.013333333333333334,0.9556805103914945,1.0,0.1918876227351275
21,258,430,10130,0.25,0.2779810423494634,0.8512467065098643,0.11852705763744392,0.013333333333333334,0.9540572050693656,1.0,0.19485463387488733
22,250,416,10203,0.25,0.2791526090868196,0.8512467065098643,0.12111221090144335,0.013333333333333334,0.9521624682272605,1.0,0.19896143634599744
23,253,423,10286,0.25,0.2783582995951417,0.8512467065098643,0.12017848652510202,0.013333333333333334,0.9536090120060623,1.0,0.19684022769531997
24,274,435,10356,0.25,0.27755064745196323,0.8512467065098643,0.11911075898477709,0.013333333333333334,0.95502805962511,1.0,0.19469805741825133
25,235,405,10430,0.25,0.28187475098001413,0.8512467065098643,0.12758717091273436,0.013333333333333334,0.9480380596251099,1.0,0.2082712818588075
26,264,451,10500,0.25,0.2839856371698477,0.8512467065098643,0.13135357101218254,0.013333333333333334,0.9446213929584433,1.0,0.2143135993483852
27,283,462,10576,0.25,0.2839856371698477,0.8512467065098643,0.13135357101218254,0.013333333333333334,0.9446213929584433,1.0,0.2143135993483852
28,263,435,10642,0.25,0.28420577083734977,0.855632671422145,0.13221779046567314,0.013157894736842105,0.944247708747917,1.0,0.21576956616980697
29,264,437,10709,0.25,0.28537856660882976,0.855632671422145,0.13449037459873178,0.013157894736842105,0.9422911870087864,1.0,0.21965542384824896
30,244,425,10781,0.25,0.28758167855536276,0.855632671422145,0.13836698285014598,0.013157894736842105,0.938734665269656,1.0,0.22587465493284692
31,262,431,10858,0.25,0.28758167855536276,0.855632671422145,0.13836698285014598,0.013157894736842105,0.938734665269656,1.0,0.22587465493284692
