gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8114,8114,0.24731182795698925,0.581269682467225,0.7861580877025186,0.11517509633022686,0.0196078431372549,0.09457845602943411,1.0,0.16737332267970526
1,328,4561,8245,0.24731182795698925,0.5925280017921146,0.7861580877025186,0.1386380926960679,0.01818181818181818,0.14192455725197015,1.0,0.2129307692010714
2,336,2838,8366,0.24731182795698925,0.5999401525471215,0.7993936517597503,0.15435069735179205,0.017857142857142856,0.18107688163550095,1.0,0.26545328318206995
3,300,1959,8493,0.24731182795698925,0.5888202879701281,0.803857937474036,0.1740590959724946,0.015873015873015872,0.23643654785000132,1.0,0.31580694180538843
4,325,1348,8625,0.24731182795698925,0.5925654333198079,0.803857937474036,0.1950151271965389,0.016129032258064516,0.2858557434536044,1.0,0.3753407723456499
5,319,1025,8744,0.24731182795698925,0.532517624675149,0.8219037716527066,0.22633195299758352,0.017241379310344827,0.42879684842061083,1.0,0.43277131930712665
6,299,867,8855,0.24731182795698925,0.42074099595204273,0.8258626665314127,0.22807398274078045,0.01694915254237288,0.6648056494190657,1.0,0.4312257819421641
7,285,620,8975,0.24731182795698925,0.26878424581437355,0.826547389598972,0.10193493351286151,0.02040816326530612,0.9615033609943384,1.0,0.18132004711420535
8,260,491,9103,0.24731182795698925,0.2693553869711811,0.8308543822276324,0.1026687080554736,0.022222222222222223,0.9605435452347217,1.0,0.18227111255016612
9,258,425,9199,0.24731182795698925,0.2672336258199769,0.8308543822276324,0.0974371479882999,0.022222222222222223,0.9645971008294538,1.0,0.1717274609607887
10,250,401,9295,0.24731182795698925,0.2705257701021166,0.8308543822276324,0.10563539167929718,0.022222222222222223,0.9589652326975856,1.0,0.185332565070091
11,264,429,9414,0.24731182795698925,0.27603353814644127,0.8309183863238946,0.11781384859747854,0.021739130434782608,0.9498969827743585,1.0,0.2043781072496785
12,255,394,9503,0.24731182795698925,0.2751766422485001,0.8423817614893391,0.1165830163570899,0.022222222222222223,0.9518250192359112,1.0,0.2003532131607536
13,267,405,9616,0.24731182795698925,0.26941116895632256,0.8423817614893391,0.10448430299206868,0.022222222222222223,0.9625478444328289,1.0,0.1768446265374156
14,255,382,9714,0.24731182795698925,0.27347366714488586,0.8423817614893391,0.11328609902430745,0.022222222222222223,0.9557165996542157,1.0,0.1914494906164312
15,260,416,9816,0.24731182795698925,0.273688898429122,0.851435020143176,0.11428364040743481,0.02127659574468085,0.9556455164820687,1.0,0.19180164408951458
16,269,419,9919,0.24731182795698925,0.27798143820827165,0.851435020143176,0.12303870559501696,0.02127659574468085,0.9485232942598466,1.0,0.2061549073453369
17,266,414,10006,0.24731182795698925,0.27480355754089003,0.851435020143176,0.11885544817610887,0.02127659574468085,0.9542277522132406,1.0,0.19771460827992682
18,257,395,10090,0.24731182795698925,0.2802179436087682,0.8609329865035891,0.12946495150597773,0.020833333333333332,0.9454720504588547,1.0,0.21438930551558408
19,250,391,10180,0.24731182795698925,0.2743928831067829,0.8609329865035891,0.11739178371219863,0.020833333333333332,0.9553978674523187,1.0,0.19305856419687334
20,282,442,10251,0.24731182795698925,0.2772612212464616,0.8609329865035891,0.12447659180170748,0.020833333333333332,0.9509588323645994,1.0,0.20377171848352219
21,258,433,10350,0.24731182795698925,0.2781485281473107,0.8609329865035891,0.12583379019363572,0.020833333333333332,0.9496254990312661,1.0,0.20561918178470404
22,269,411,10437,0.24731182795698925,0.2734663893960911,0.8609329865035891,0.11559220350619913,0.020833333333333332,0.9574767730496453,1.0,0.18791528316876904
23,247,400,10518,0.24731182795698925,0.2767414645103323,0.8609329865035891,0.12235348790303127,0.020833333333333332,0.9521374873353596,1.0,0.1989673556521251
24,258,413,10600,0.24731182795698925,0.2756634278178708,0.8609329865035891,0.12021487803168274,0.020833333333333332,0.9540263762242486,1.0,0.1948958451408518
25,271,406,10666,0.24731182795698925,0.27796207576152787,0.8609329865035891,0.12505961466234858,0.020833333333333332,0.950343836541709,1.0,0.20255008229408597
26,272,428,10751,0.24731182795698925,0.2792230415954168,0.8611123187355688,0.12786173042876495,0.02,0.9483171698750423,1.0,0.20700445494216108
27,276,427,10823,0.24731182795698925,0.28059804823735124,0.8611123187355688,0.13097738515274748,0.02,0.9462571698750423,1.0,0.21144613381612426
28,278,421,10893,0.24731182795698925,0.28059804823735124,0.8611123187355688,0.13097738515274748,0.02,0.9462571698750423,1.0,0.21144613381612426
29,261,420,10960,0.24731182795698925,0.28059804823735124,0.8611123187355688,0.13097738515274748,0.02,0.9462571698750423,1.0,0.21144613381612426
30,276,426,11032,0.24731182795698925,0.28059804823735124,0.8611123187355688,0.13097738515274748,0.02,0.9462571698750423,1.0,0.21144613381612426
31,242,378,11090,0.24731182795698925,0.28066222864678425,0.8611123187355688,0.13125904395862337,0.02,0.9464572345162833,1.0,0.21074470935816061
32,261,387,11148,0.24731182795698925,0.2805663251504699,0.8613650141533586,0.13085197935748213,0.02040816326530612,0.9465718969966601,1.0,0.2102554170826359
33,268,437,11228,0.24731182795698925,0.2797291841772212,0.8614290182496208,0.12986595437594792,0.02,0.9479928493776125,1.0,0.20837390010094356
34,253,422,11291,0.24731182795698925,0.2832379291897322,0.8614290182496208,0.13670240005582623,0.02,0.9424069990374765,1.0,0.21917199050369524
35,258,407,11356,0.24731182795698925,0.2831945929822527,0.8698615579321605,0.13652613448684287,0.02,0.9424846460962999,1.0,0.21885183468303646
36,269,400,11409,0.24731182795698925,0.2820731935145735,0.8698615579321605,0.1344992076350492,0.02,0.9443608365724904,1.0,0.21528694879940993
37,259,417,11474,0.24731182795698925,0.2797794527529006,0.8698615579321605,0.13011152016514102,0.02,0.9481108365724904,1.0,0.20793286548563245
38,256,379,11532,0.24731182795698925,0.28218701030828225,0.8698615579321605,0.13497283704485596,0.02,0.9442936937153475,1.0,0.21557054313220012
39,266,395,11591,0.24731182795698925,0.2799656648214164,0.8698615579321605,0.13085297241610425,0.02,0.947852877388817,1.0,0.2089385768506405
40,275,417,11638,0.24731182795698925,0.27895970096803163,0.8698615579321605,0.12919936401125245,0.02,0.9495774472167482,1.0,0.20580883163552527
41,263,409,11685,0.24731182795698925,0.28224881169753346,0.8698615579321605,0.13520769595657728,0.02,0.9443964948357957,1.0,0.21517334686047523
42,267,430,11737,0.24731182795698925,0.28224881169753346,0.8698615579321605,0.13520769595657728,0.02,0.9443964948357957,1.0,0.21517334686047523
43,258,410,11787,0.24731182795698925,0.28224881169753346,0.8698615579321605,0.13520769595657728,0.02,0.9443964948357957,1.0,0.21517334686047523
44,264,425,11840,0.24731182795698925,0.278745916417896,0.8698615579321605,0.1283301148783322,0.02,0.9500631615024624,1.0,0.2038269092252853
45,246,399,11882,0.24731182795698925,0.2776744135775632,0.8698615579321605,0.12634229141442946,0.02,0.9518314154707164,1.0,0.20039054304190781
46,272,431,11931,0.24731182795698925,0.27558984061772396,0.8698615579321605,0.12244645065384438,0.02,0.9551775693168701,1.0,0.19400615962388193
47,278,422,11972,0.24731182795698925,0.2777385746650049,0.8698615579321605,0.12659478732657178,0.02,0.9518314154707164,1.0,0.20039054304190781
48,278,413,12011,0.24731182795698925,0.27886343699581667,0.8698615579321605,0.12879711312173037,0.02,0.949934590073891,1.0,0.2043561883554054
49,261,404,12046,0.24731182795698925,0.2800198080601686,0.8698615579321605,0.13107227471201,0.02,0.9480536376929385,1.0,0.2081600990945465
50,253,419,12087,0.24731182795698925,0.28224544846341854,0.8698615579321605,0.13516767976846822,0.02,0.9445298281691291,1.0,0.2146287262550119
51,260,406,12128,0.24731182795698925,0.27999130631152835,0.8698615579321605,0.1309664099405923,0.02,0.9482554691947701,1.0,0.20735499523599044
52,272,413,12166,0.24731182795698925,0.28011922936652844,0.8698615579321605,0.1314638512045211,0.02,0.9480221358614367,1.0,0.2082605284558733
53,262,412,12198,0.24731182795698925,0.28228098160546417,0.8698615579321605,0.13529679667832842,0.02,0.9446221358614368,1.0,0.21426021151062405
54,249,378,12237,0.24731182795698925,0.2811026438522253,0.8698615579321605,0.1330113039136661,0.02,0.9464888025281034,1.0,0.21063825767421274
55,271,413,12274,0.24731182795698925,0.2800640071153232,0.8698615579321605,0.13124006630309756,0.02,0.9481569343962353,1.0,0.20773231850879392
56,250,385,12301,0.24731182795698925,0.2812295881276023,0.8698615579321605,0.13351150410010124,0.02,0.9463107805500816,1.0,0.21133392848979082
57,274,431,12340,0.24731182795698925,0.28346479050130896,0.8698615579321605,0.13754963488937103,0.02,0.9427869710262718,1.0,0.217680062514986
58,264,408,12367,0.24731182795698925,0.2792251658068379,0.8698615579321605,0.13025318680291867,0.02,0.9495806218199228,1.0,0.20579639980931652
59,263,408,12401,0.24731182795698925,0.28032073418736525,0.8698615579321605,0.1322682915619403,0.02,0.9479139551532559,1.0,0.20873477116104455
60,273,402,12426,0.24731182795698925,0.28032073418736525,0.8698615579321605,0.1322682915619403,0.02,0.9479139551532559,1.0,0.20873477116104455
61,270,405,12449,0.24731182795698925,0.28032073418736525,0.8698615579321605,0.1322682915619403,0.02,0.9479139551532559,1.0,0.20873477116104455
62,269,429,12480,0.24731182795698925,0.27921718522060873,0.8698615579321605,0.13022150922247638,0.02,0.9497639551532561,1.0,0.20506279661992938
63,250,407,12509,0.24731182795698925,0.28032837724255855,0.8698615579321605,0.13229843012823203,0.02,0.9480139551532561,1.0,0.2083341352266184
64,268,409,12548,0.24731182795698925,0.2814545782250818,0.8698615579321605,0.13439272328429827,0.02,0.9462361773754783,1.0,0.21164914138689486
65,251,409,12576,0.24731182795698925,0.28258077920760505,0.8698615579321605,0.13644558208985427,0.02,0.9444583995977005,1.0,0.21489831365402187
66,271,421,12605,0.24731182795698925,0.28258077920760505,0.8698615579321605,0.13644558208985427,0.02,0.9444583995977005,1.0,0.21489831365402187
67,264,421,12633,0.24731182795698925,0.2790810267706189,0.8698615579321605,0.12965609532082295,0.02,0.9500488757881766,1.0,0.2038678629313687
68,251,381,12654,0.24731182795698925,0.2791521341139417,0.8698615579321605,0.12995502633235664,0.02,0.9499695107088116,1.0,0.20420189364903232
69,266,426,12675,0.24731182795698925,0.2791521341139417,0.8698615579321605,0.12995502633235664,0.02,0.9499695107088116,1.0,0.20420189364903232
70,249,386,12695,0.24731182795698925,0.2791521341139417,0.8698615579321605,0.12995502633235664,0.02,0.9499695107088116,1.0,0.20420189364903232
71,271,404,12721,0.24731182795698925,0.2791857737008375,0.8698615579321605,0.13009174276958504,0.02,0.9499774472167481,1.0,0.2041723343411038
72,258,418,12743,0.24731182795698925,0.27813933510612593,0.8698615579321605,0.1282264441699079,0.02,0.9515774472167482,1.0,0.20140470272365008
73,256,404,12774,0.24731182795698925,0.27920166000057955,0.8698615579321605,0.13015245631338707,0.02,0.9499774472167481,1.0,0.2041723343411038
74,277,416,12797,0.24731182795698925,0.2803239235235582,0.8698615579321605,0.1322745724846031,0.02,0.9482631615024625,1.0,0.20731928321945953
75,279,433,12823,0.24731182795698925,0.2803239235235582,0.8698615579321605,0.1322745724846031,0.02,0.9482631615024625,1.0,0.20731928321945953
76,276,419,12840,0.24731182795698925,0.2803239235235582,0.8698615579321605,0.1322745724846031,0.02,0.9482631615024625,1.0,0.20731928321945953
77,273,438,12861,0.24731182795698925,0.2803239235235582,0.8698615579321605,0.1322745724846031,0.02,0.9482631615024625,1.0,0.20731928321945953
78,264,406,12888,0.24731182795698925,0.28145905307751007,0.8698615579321605,0.1344045666946503,0.02,0.9464631615024625,1.0,0.21074105574386623
79,255,389,12901,0.24731182795698925,0.2804114811272449,0.8698615579321605,0.13261428145447993,0.02,0.9480631615024624,1.0,0.20808784313176834
80,271,416,12920,0.24731182795698925,0.2814885589658869,0.8698615579321605,0.13451443817847814,0.02,0.9464631615024625,1.0,0.21074105574386623
81,273,423,12936,0.24731182795698925,0.28262368851983877,0.8698615579321605,0.13659983556594596,0.02,0.9446631615024623,1.0,0.21409301706839529
82,257,392,12950,0.24731182795698925,0.28262368851983877,0.8698615579321605,0.13659983556594596,0.02,0.9446631615024623,1.0,0.21409301706839529
83,257,399,12964,0.24731182795698925,0.2804879793061472,0.8698615579321605,0.13289646546518022,0.02,0.9479964948357957,1.0,0.2082980209877948
84,265,397,12981,0.24731182795698925,0.2805269632350809,0.8698615579321605,0.13303686593695868,0.02,0.9479964948357957,1.0,0.2082980209877948
85,252,390,12987,0.24731182795698925,0.2805269632350809,0.8698615579321605,0.13303686593695868,0.02,0.9479964948357957,1.0,0.2082980209877948
86,265,407,12998,0.24731182795698925,0.28157060436773607,0.8698615579321605,0.13480720513234273,0.02,0.9464964948357957,1.0,0.21060580483913352
87,252,382,13008,0.24731182795698925,0.28157060436773607,0.8698615579321605,0.13480720513234273,0.02,0.9464964948357957,1.0,0.21060580483913352
88,263,416,13021,0.24731182795698925,0.2827329410969094,0.8698615579321605,0.13699454148496837,0.02,0.9446631615024623,1.0,0.21409301706839529
89,259,405,13038,0.24731182795698925,0.2827329410969094,0.8698615579321605,0.13699454148496837,0.02,0.9446631615024623,1.0,0.21409301706839529
90,261,426,13052,0.24731182795698925,0.2827329410969094,0.8698615579321605,0.13699454148496837,0.02,0.9446631615024623,1.0,0.21409301706839529
91,282,423,13061,0.24731182795698925,0.2827329410969094,0.8698615579321605,0.13699454148496837,0.02,0.9446631615024623,1.0,0.21409301706839529
92,249,408,13079,0.24731182795698925,0.2827329410969094,0.8698615579321605,0.13699454148496837,0.02,0.9446631615024623,1.0,0.21409301706839529
93,256,419,13101,0.24731182795698925,0.28385706073867967,0.8698615579321605,0.13899074824673288,0.02,0.9429131615024623,1.0,0.2171873120665819
94,259,404,13117,0.24731182795698925,0.28385706073867967,0.8698615579321605,0.13899074824673288,0.02,0.9429131615024623,1.0,0.2171873120665819
95,275,426,13134,0.24731182795698925,0.28498118038044995,0.8698615579321605,0.1409497233404826,0.02,0.9411631615024624,1.0,0.22022423138239214
96,249,395,13146,0.24731182795698925,0.28498118038044995,0.8698615579321605,0.1409497233404826,0.02,0.9411631615024624,1.0,0.22022423138239214
97,268,423,13156,0.24731182795698925,0.2837772796326889,0.8698615579321605,0.13867734434714432,0.02,0.9431689642103928,1.0,0.21615141698556922
98,256,404,13172,0.24731182795698925,0.28500480876059076,0.8698615579321605,0.14104116735455013,0.02,0.9412416914831201,1.0,0.21989513292839039
99,254,393,13180,0.24731182795698925,0.28615337796713325,0.8698615579321605,0.14305352597721296,0.02,0.9394235096649383,1.0,0.22313625811604196
100,256,423,13188,0.24731182795698925,0.28382745099459944,0.8698615579321605,0.13888045800836388,0.02,0.9431491506905793,1.0,0.21623700474459992
101,262,403,13201,0.24731182795698925,0.28382745099459944,0.8698615579321605,0.13888045800836388,0.02,0.9431491506905793,1.0,0.21623700474459992
102,264,415,13203,0.24731182795698925,0.28382745099459944,0.8698615579321605,0.13888045800836388,0.02,0.9431491506905793,1.0,0.21623700474459992
103,257,412,13214,0.24731182795698925,0.28501621477359446,0.8698615579321605,0.14108908965028763,0.02,0.9413158173572459,1.0,0.21960688411619986
104,265,407,13222,0.24731182795698925,0.28501621477359446,0.8698615579321605,0.14108908965028763,0.02,0.9413158173572459,1.0,0.21960688411619986
105,270,421,13232,0.24731182795698925,0.2790167974523953,0.8698615579321605,0.12931777803446132,0.02,0.9508116548530834,1.0,0.2005839972489674
106,273,424,13243,0.24731182795698925,0.28023335772734725,0.8698615579321605,0.1318501996029958,0.02,0.9489655010069296,1.0,0.2043356434277353
107,283,421,13249,0.24731182795698925,0.28023335772734725,0.8698615579321605,0.1318501996029958,0.02,0.9489655010069296,1.0,0.2043356434277353
108,257,391,13261,0.24731182795698925,0.28023335772734725,0.8698615579321605,0.1318501996029958,0.02,0.9489655010069296,1.0,0.2043356434277353
109,276,412,13276,0.24731182795698925,0.28023335772734725,0.8698615579321605,0.1318501996029958,0.02,0.9489655010069296,1.0,0.2043356434277353
110,259,391,13284,0.24731182795698925,0.2722974910394264,0.8698615579321605,0.11552232613895826,0.02,0.9615074201988487,1.0,0.1778717729478875
111,281,429,13292,0.24731182795698925,0.2722974910394264,0.8698615579321605,0.11552232613895826,0.02,0.9615074201988487,1.0,0.1778717729478875
112,246,379,13302,0.24731182795698925,0.27344777628032335,0.8698615579321605,0.11810241940442022,0.02,0.9597574201988488,1.0,0.1817466122994341
113,270,418,13307,0.24731182795698925,0.27344777628032335,0.8698615579321605,0.11810241940442022,0.02,0.9597574201988488,1.0,0.1817466122994341
