gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,69,69,0.14002800840280097,0.24638399692711194,1.0,0.1418290997253419,0.4937413286509862,0.6449403193194505,0.7187458602686096,0.04238925140523058
1,507,322,322,0.14002800840280097,0.2809925605100007,1.0,0.1338447136615985,0.4937413286509862,0.6602798260881874,0.7205820879851841,0.04503756210353772
2,500,405,573,0.1386750490563073,0.2883369233337288,1.0,0.1404937135869992,0.4937413286509862,0.667790613784521,0.7205820879851841,0.04207720351575624
3,500,388,759,0.13736056394868904,0.28758287303031793,1.0,0.1386693702419407,0.4937413286509862,0.6736651873809604,0.7205820879851841,0.03936841608153504
4,500,441,953,0.13736056394868904,0.28822604937294577,1.0,0.13838032944288892,0.4937413286509862,0.6769739687569183,0.7205820879851841,0.038682559775459834
5,500,415,1108,0.13736056394868904,0.28577471934724114,1.0,0.13955399295144738,0.4937413286509862,0.6808676563959966,0.7205820879851841,0.03746896738908534
6,500,409,1233,0.14002800840280097,0.28335804449593205,1.0,0.13798210339547864,0.4937413286509862,0.6843354893331867,0.7205820879851841,0.03546327186868758
7,500,473,1378,0.1414213562373095,0.2828920828820949,1.0,0.13635607076192194,0.4937413286509862,0.686845587876689,0.7205820879851841,0.03359593731422307
8,500,475,1511,0.1414213562373095,0.2840066597904813,1.0,0.13627703858655388,0.4937413286509862,0.6883244948304107,0.721735502348895,0.03318933386458683
9,500,471,1621,0.1414213562373095,0.2797297933231017,1.0,0.13426655670069973,0.4937413286509862,0.6907270950411342,0.721735502348895,0.03211226411944688
10,500,473,1728,0.1414213562373095,0.28407777713027876,1.0,0.13669023785554452,0.4937413286509862,0.6909585193651037,0.7226431598116535,0.03279730683989123
11,500,502,1826,0.1414213562373095,0.2849657837378322,1.0,0.13596739417585185,0.4937413286509862,0.6921077495528837,0.7226431598116535,0.032746111397282236
12,500,492,1926,0.1414213562373095,0.28535255745255944,1.0,0.13565409226859235,0.4937413286509862,0.6931540461484842,0.7228483747110729,0.03273983632137933
13,500,502,2011,0.1414213562373095,0.28668810099246056,1.0,0.1380168636965827,0.4937413286509862,0.693687867416026,0.7228483747110729,0.033183522486976674
14,500,507,2089,0.1414213562373095,0.2848803669807206,1.0,0.13838196499048372,0.4937413286509862,0.6949193869051198,0.7231427593154358,0.03275966357958617
15,500,494,2160,0.14285714285714285,0.2875971611279051,1.0,0.13846118655304873,0.4937413286509862,0.695301508858736,0.7244761842981686,0.03257589973231388
