gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,0,192,192,0.5,0.8600207390444043,0.9282426063542357,0.06963167795055268,0.20851441405707477,0.3573662021632505,1.0,0.13118396945089641
1,385,366,410,0.5,0.8599224322011364,0.9282426063542357,0.06993315667403939,0.20851441405707477,0.3585517426022776,1.0,0.13226733706427163
2,363,347,601,0.5,0.8621662156271689,0.9331587311150531,0.06861291155366145,0.2041241452319315,0.3556505141843571,1.0,0.13140877962118597
3,382,371,787,0.5,0.8609696066595378,0.9331587311150531,0.06986713291710513,0.2041241452319315,0.3589202241947596,1.0,0.1320267011017306
4,392,358,943,0.5,0.8633025560811648,0.9331587311150531,0.06893974307040225,0.2,0.35444367270561883,1.0,0.13240493937690792
5,357,377,1079,0.5,0.8653253195014005,0.9331587311150531,0.06840895154610392,0.2,0.3513093864567816,1.0,0.13212724245112104
6,375,399,1230,0.5,0.8663357726435545,0.9331587311150531,0.0684296397019767,0.2,0.34970161005003697,1.0,0.13235717436057393
7,374,400,1363,0.5,0.8666276997553523,0.9331587311150531,0.06840916575284775,0.2,0.3497199991916972,1.0,0.132553274537945
8,376,380,1475,0.5,0.8688375627682917,0.9331587311150531,0.06763716733699199,0.2,0.3457038797869251,1.0,0.13195897191681272
9,362,410,1581,0.5,0.8693861262239523,0.9331587311150531,0.06787159891559354,0.2,0.34486487425951284,1.0,0.13257144290694248
10,369,384,1674,0.5,0.8715866869930744,0.9331587311150531,0.06709566146185705,0.2,0.34081132837597045,1.0,0.13188014064609443
11,386,393,1770,0.5,0.8719387987550651,0.9331587311150531,0.06717694685940642,0.2,0.3409134643549929,1.0,0.13181585013789662
12,367,388,1848,0.5,0.8727944226167665,0.9331587311150531,0.06743207951550745,0.2,0.33909205400748726,1.0,0.13263871599865334
13,403,421,1930,0.5,0.8746357162485279,0.9396010580333097,0.06664512726683315,0.2,0.33601129316269296,1.0,0.13156134717885845
14,374,383,1993,0.5,0.8750489887195131,0.9396010580333097,0.06688009773555177,0.2,0.3355111004114761,1.0,0.131862492750824
15,364,423,2061,0.5,0.8770757314247449,0.9396010580333097,0.06607588479426411,0.19611613513818404,0.3317609045106466,1.0,0.13086281239683833
16,365,395,2118,0.5,0.875685461803539,0.9396010580333097,0.06754373920966993,0.19611613513818404,0.3353041743013658,1.0,0.13191519567821686
17,357,373,2162,0.5,0.8760494878671473,0.9396010580333097,0.067444627875714,0.19245008972987526,0.33522494810183007,1.0,0.1319762063486929
18,395,454,2221,0.5,0.8762284479939387,0.9396010580333097,0.06742052532069924,0.19245008972987526,0.3357165068475118,1.0,0.13172058301574158
19,392,411,2245,0.5,0.8766404185547771,0.9396010580333097,0.06763615534706137,0.2,0.3354151585288696,1.0,0.13183323621847481
20,370,388,2275,0.5,0.8765447815964692,0.9396010580333097,0.06761343679654738,0.2,0.3362092611817284,1.0,0.1313417345469479
21,393,412,2310,0.5,0.8768481184711758,0.9396010580333097,0.06757149797505244,0.19611613513818404,0.3363171387765035,1.0,0.1312776890539283
22,392,396,2331,0.5,0.8785183075395806,0.9396010580333097,0.06743046107069997,0.19611613513818404,0.3332088056521817,1.0,0.13151556562755895
23,378,406,2365,0.5,0.879580341945554,0.9396010580333097,0.06698014044196118,0.19611613513818404,0.33172895412542014,1.0,0.1306597168443517
24,373,370,2383,0.5,0.8799220521441166,0.9396010580333097,0.06711917813097887,0.19611613513818404,0.3315061320814026,1.0,0.13080283704048146
25,373,411,2401,0.5,0.880184165311902,0.9396010580333097,0.06724341047231895,0.19611613513818404,0.3314505021314485,1.0,0.1308481025511114
26,376,421,2415,0.5,0.8804796186252536,0.9408504703650588,0.06740782280838069,0.19611613513818404,0.33105592961224795,1.0,0.13114439590228041
27,379,408,2433,0.5,0.8806360287662237,0.9408504703650588,0.06745582447109287,0.19611613513818404,0.3311819936661121,1.0,0.13107856877568608
28,368,416,2449,0.5,0.8809397340035714,0.9432069185398523,0.06753851997420392,0.19611613513818404,0.3309070409226605,1.0,0.13130185887251286
29,385,436,2472,0.5,0.8818001611341348,0.9432069185398523,0.06777137757233109,0.19611613513818404,0.32932473940590645,1.0,0.1318186611651875
30,361,418,2488,0.5,0.8816209383810909,0.9432069185398523,0.06792939051742491,0.19611613513818404,0.33055424906524705,1.0,0.13143398405537507
31,399,448,2507,0.5,0.8815183084723874,0.9432069185398523,0.06788052339361993,0.19611613513818404,0.33144238528222264,1.0,0.13091231976915502
32,378,441,2522,0.5,0.8817648411748361,0.9432069185398523,0.06803061672180524,0.19611613513818404,0.3314569616882919,1.0,0.13089551186768938
33,360,421,2531,0.5,0.8819960620054205,0.9432069185398523,0.06816364038377154,0.19611613513818404,0.33124979959111506,1.0,0.13106016999917405
34,400,434,2542,0.5,0.8845128193162108,0.9450059392354321,0.06751954367706108,0.19245008972987526,0.32625506578501845,1.0,0.130492971509301
35,408,423,2554,0.5,0.8837777479416795,0.9450059392354321,0.0686391498979494,0.19245008972987526,0.32797176908729525,1.0,0.13187296959982572
36,363,448,2557,0.5,0.8849014335621014,0.9450059392354321,0.06773483437200378,0.19245008972987526,0.3263139021422302,1.0,0.1304546177834607
37,404,462,2569,0.5,0.8851374884167351,0.9450059392354321,0.06780293187324629,0.19245008972987526,0.3260854571891159,1.0,0.13064670737437598
38,376,454,2578,0.5,0.8853466251710329,0.9450059392354321,0.06791891004856247,0.19245008972987526,0.3259466584239301,1.0,0.13076331761735452
39,372,401,2589,0.5,0.8855489188550313,0.9450059392354321,0.0680441806584036,0.19245008972987526,0.3257849165847589,1.0,0.13089147960489245
40,377,419,2592,0.5,0.8856780875135148,0.9450059392354321,0.06811871079197704,0.19245008972987526,0.3260727150027416,1.0,0.1306559974704954
41,372,419,2594,0.5,0.8859002279230981,0.9450059392354321,0.06824954678969754,0.19245008972987526,0.3257960845561453,1.0,0.1308733103710787
42,363,405,2600,0.5,0.8860777204705208,0.9450059392354321,0.0683068853355743,0.19245008972987526,0.3257389661088619,1.0,0.13092286131034184
43,384,428,2604,0.5,0.8861775926046641,0.9450059392354321,0.06831982105101543,0.19245008972987526,0.32614656124886293,1.0,0.1305956611439525
44,374,417,2609,0.5,0.8842854616361825,0.9450059392354321,0.06953707272840383,0.19245008972987526,0.3300699862617992,1.0,0.1317353196352066
45,351,406,2610,0.5,0.8843399987725361,0.9450059392354321,0.06944262138601917,0.19245008972987526,0.33023951184350303,1.0,0.13165624815682603
46,368,434,2612,0.5,0.884813527349455,0.947344911001457,0.06958601068716194,0.19245008972987526,0.3296115182419774,1.0,0.13185803393186463
47,373,412,2616,0.5,0.8856432080584845,0.947344911001457,0.06959278005844365,0.19245008972987526,0.3280598115921939,1.0,0.13191159256057258
48,366,440,2617,0.5,0.8868555099906896,0.947344911001457,0.06867674477060906,0.19245008972987526,0.32605888054795,1.0,0.13067083907645
49,376,435,2619,0.5,0.8870970719717471,0.947344911001457,0.0687358072713738,0.19245008972987526,0.3258750962167665,1.0,0.13083402411261613
50,377,414,2621,0.5,0.8878849960668479,0.9482795559269223,0.06890465845516505,0.19245008972987526,0.32430213739699126,1.0,0.13140019109157713
51,372,447,2623,0.5,0.8878379207946109,0.9482795559269223,0.06894345010357718,0.19245008972987526,0.32480278962401465,1.0,0.13123388899033847
52,374,441,2623,0.5,0.88754886420353,0.9485855851288217,0.0689214089683667,0.19245008972987526,0.3260829103277643,1.0,0.1306477785201496
53,380,420,2626,0.5,0.8877360910557661,0.9485855851288217,0.06900076853762888,0.19245008972987526,0.32607988263002496,1.0,0.13064825376641526
54,375,438,2629,0.5,0.8877999983593574,0.9485855851288217,0.0690365575472331,0.19245008972987526,0.3259930867316947,1.0,0.13070973419370283
55,372,450,2629,0.5,0.8881471878921905,0.9485855851288217,0.06921060135127806,0.19245008972987526,0.3253997667897582,1.0,0.13102087683685854
56,357,425,2631,0.5,0.8882305427623853,0.9485855851288217,0.06926785155051475,0.19245008972987526,0.32551583543566215,1.0,0.130980628774343
57,386,430,2633,0.5,0.8884680819320381,0.9485855851288217,0.06938211842035304,0.19245008972987526,0.32555606524803465,1.0,0.13094160088496903
58,377,422,2633,0.5,0.8886902578705843,0.948985217372505,0.06940214910614106,0.19245008972987526,0.32548698246395796,1.0,0.1307961346362183
59,382,441,2634,0.5,0.8885685684017312,0.948985217372505,0.06937573819276537,0.19611613513818404,0.32629020773587225,1.0,0.13045575524660966
60,373,457,2637,0.5,0.88881269063552,0.948985217372505,0.06946547415291339,0.19245008972987526,0.32601297455500866,1.0,0.1306461143400663
61,365,425,2638,0.5,0.889093501009187,0.948985217372505,0.06948696375294339,0.19245008972987526,0.32574453475471576,1.0,0.13061937061963172
62,362,444,2638,0.5,0.8890390312132501,0.948985217372505,0.06954468505962473,0.19245008972987526,0.32601016504658764,1.0,0.13065357678607392
63,364,427,2639,0.5,0.8891905385905443,0.948985217372505,0.06960169238927792,0.19245008972987526,0.3257681242379938,1.0,0.13077419058726877
64,381,472,2641,0.5,0.889063798659041,0.9498732905493288,0.06954583921228126,0.19245008972987526,0.32625108138996944,1.0,0.1304993215302837
65,365,413,2641,0.5,0.8892127098568262,0.9498732905493288,0.06957624204141762,0.19245008972987526,0.3261660101398968,1.0,0.13056771346158305
66,377,437,2642,0.5,0.8893265927345987,0.9498732905493288,0.0696265981001827,0.19245008972987526,0.32618126615735527,1.0,0.13055139261698542
67,380,428,2643,0.5,0.8894129197465752,0.9498732905493288,0.06967569221008854,0.19245008972987526,0.32615986192761975,1.0,0.13056878908740277
68,374,415,2644,0.5,0.8896237192151826,0.9513033724585406,0.06978117539184796,0.19245008972987526,0.3259843019411667,1.0,0.13071752932464398
69,370,424,2644,0.5,0.8897324645774868,0.9513033724585406,0.06978958654684517,0.19245008972987526,0.32598514092904574,1.0,0.1307237370891729
