gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,403,403,0.25,0.7994823414746015,0.9174707200473238,0.13578072018822862,0.14002800840280097,0.24995103629678675,1.0,0.15317615104942198,0.4720407349589335,0.7312320556007603,0.8065119580332539,0.05888766869876714
1,509,636,650,0.25,0.791131261580437,0.9174707200473238,0.1274389739547023,0.13130643285972254,0.27047003083739357,1.0,0.12609271879161207,0.4720407349589335,0.7304038490278733,0.8065119580332539,0.05783117290628238
2,500,671,868,0.25,0.7830349524780127,0.9176081849912179,0.13481245564407737,0.13130643285972254,0.2867270478726041,1.0,0.13385637925226765,0.45924078506478666,0.7285820546806865,0.8065119580332539,0.0605634474933288
3,500,731,1105,0.25,0.7917650340192918,0.9176081849912179,0.1290461586425394,0.13130643285972254,0.28596449721788053,1.0,0.133556829232956,0.45924078506478666,0.7334678648669114,0.8065119580332539,0.05781540778360038
4,500,699,1292,0.25,0.7871676631334612,0.9269539793837412,0.12891656236788518,0.13130643285972254,0.29839190803562454,1.0,0.13280080588073898,0.45924078506478666,0.7338021414766276,0.8065119580332539,0.055395809404401405
5,500,718,1488,0.25,0.785643641730617,0.9269539793837412,0.13112489335744454,0.13130643285972254,0.3071274122792941,1.0,0.13650094482205197,0.5,0.7314335081801591,0.8065119580332539,0.05533402412601359
6,500,735,1667,0.25,0.7908185240910596,0.9293702921404666,0.12516863531075742,0.13130643285972254,0.3114818011545682,1.0,0.13603129039203907,0.5,0.7318571644124936,0.8065119580332539,0.058179833792069105
7,500,725,1831,0.25,0.7941710660806925,0.9293702921404666,0.12366750063264417,0.13483997249264842,0.31368051034134814,1.0,0.1389337984209132,0.5,0.7310333957679924,0.8106238789421764,0.0615296359485834
8,500,727,1985,0.25,0.7988983671918786,0.9293702921404666,0.12517891362660824,0.13483997249264842,0.31047446117979755,1.0,0.1406336143601312,0.5,0.7350710078476517,0.8106238789421764,0.06006531275457459
9,500,760,2147,0.25,0.7977921940487404,0.9293702921404666,0.12423693970510537,0.13245323570650439,0.3137462752122185,1.0,0.14191314395359017,0.5,0.738118440634249,0.8106238789421764,0.058406203930400934
10,500,723,2289,0.25,0.8056589519657675,0.9293702921404666,0.12245744919184424,0.13245323570650439,0.30865542485186687,1.0,0.1426160763224145,0.5,0.74029708492149,0.8106238789421764,0.05864556733944023
