gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,424,424,0.24768518518518517,0.786299664091294,0.9150626917106962,0.14200643492551288,0.14002800840280097,0.2532994940722053,1.0,0.1551646209427633,0.47691639395935764,0.7238411885755698,0.782629211368448,0.05294897103504267
1,508,625,632,0.24768518518518517,0.7777864807630767,0.9150626917106962,0.1385810165521612,0.14002800840280097,0.27975772344009125,1.0,0.13597333930709726,0.4408564943496567,0.7234299823956857,0.7866948128632624,0.05312198877627681
2,500,688,869,0.2492283950617284,0.7814053929892391,0.9150626917106962,0.13865512332837585,0.14002800840280097,0.28987749315330824,1.0,0.14034000381978787,0.4408564943496567,0.7241628697852043,0.7920239942523063,0.05435843797773448
3,500,732,1094,0.2492283950617284,0.7781614082150686,0.9150626917106962,0.14169943727558623,0.13608276348795434,0.3019672744273638,1.0,0.14367074542670907,0.5,0.7233914384408083,0.7920239942523063,0.05488501827150911
4,500,740,1305,0.25,0.7791965185119875,0.9214114859878394,0.1424218601095538,0.13483997249264842,0.306334192715691,1.0,0.14810981881617558,0.4781500005950188,0.7260840306837963,0.7933594571890049,0.056154550354857405
5,500,731,1488,0.25,0.7922836655411657,0.9214114859878394,0.13342282872479222,0.13483997249264842,0.2995716116931319,1.0,0.1441139306313641,0.4781500005950188,0.730568067710363,0.7933594571890049,0.05233798895512405
6,500,770,1682,0.25,0.7815227287520873,0.9214114859878394,0.13776124157189834,0.1336306209562122,0.31765478021802934,1.0,0.14454960480240456,0.4781500005950188,0.7260038210726276,0.7933594571890049,0.05266059243566943
7,500,753,1848,0.25,0.789639433407133,0.9214114859878394,0.1259405470508327,0.1336306209562122,0.3155767477859238,1.0,0.13991701541038984,0.5,0.7291533383829679,0.7988612121040445,0.05046029863886945
8,500,749,2023,0.25,0.7919345272460494,0.9214114859878394,0.1266204570315229,0.1336306209562122,0.3168289799408066,1.0,0.14059727010300743,0.5,0.7305119926725496,0.7988612121040445,0.05195535149485338
9,500,780,2181,0.25,0.7983477663594942,0.9214114859878394,0.1221862498364694,0.1336306209562122,0.31357430938432185,1.0,0.13948828237303676,0.5,0.7319559212677489,0.7991723281295434,0.051324410285140856
