gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,473,473,0.24690402476780185,0.7847432092996086,0.9159118269301589,0.1418485157692948,0.14002800840280097,0.2599678631800815,1.0,0.1672522804266239,0.45676219309341975,0.697942019173355,0.7830942733373955,0.05769163652779246
1,514,664,673,0.24690402476780185,0.7745571599824249,0.9159118269301589,0.13328576912423848,0.1336306209562122,0.2810014636844129,1.0,0.1315122655910399,0.45676219309341975,0.7001508269377849,0.7948626557454648,0.05649900534151376
2,500,741,910,0.25,0.7792449255467482,0.9159118269301589,0.12604981639009596,0.13245323570650439,0.29445630504390863,1.0,0.1364744091071495,0.47670186350759464,0.7018707556467493,0.7961829441791636,0.058245104862754804
3,500,767,1145,0.25,0.7730530868320732,0.9159118269301589,0.13029002475166923,0.13245323570650439,0.3099599482232175,1.0,0.14088778750121586,0.5,0.7002787385586523,0.7961829441791636,0.05729264277575101
4,500,787,1361,0.25,0.7832790288949223,0.9159118269301589,0.13013696420226487,0.13130643285972254,0.3020235714463969,1.0,0.14173462591391167,0.5,0.7077371767069585,0.7961829441791636,0.05738996010341547
5,500,785,1552,0.25,0.7869757128489322,0.9159118269301589,0.12586782825780884,0.13130643285972254,0.3027002045560299,1.0,0.1387480680785429,0.4928596995757659,0.7115048508179421,0.8030072033006079,0.05542327969204385
6,500,810,1739,0.25,0.7838026061812834,0.9159118269301589,0.12494816897477985,0.13130643285972254,0.31268929979141996,1.0,0.14056159888562436,0.4928596995757659,0.7101818289499832,0.8030072033006079,0.055820695113459315
7,500,814,1903,0.25,0.7884260299387663,0.9159118269301589,0.12292491106812996,0.13736056394868904,0.31400591250885623,1.0,0.13869015651802657,0.4928596995757659,0.7107282096701815,0.8030072033006079,0.055397423555612293
8,500,830,2072,0.25,0.7872468119582361,0.9159118269301589,0.1260937780598058,0.13736056394868904,0.31652969419745663,1.0,0.14104472207310392,0.4928596995757659,0.7130538667605242,0.8030080324798275,0.05605216962402608
9,500,827,2221,0.25,0.7930581479515514,0.9167223298800976,0.12228871252551052,0.13736056394868904,0.311981979921911,1.0,0.13879457006848317,0.4928596995757659,0.7170937158213075,0.803010339126277,0.054618064625615165
10,500,840,2373,0.25,0.79773488204055,0.9182141251647673,0.12158680099432828,0.13736056394868904,0.30798123543288114,1.0,0.13923967466250453,0.4928596995757659,0.7228366831871613,0.8056932091428798,0.053853590647485905
11,500,844,2505,0.25,0.8010030000990508,0.9182141251647673,0.1219872103628602,0.13736056394868904,0.3066140038091059,1.0,0.13899367714161046,0.4928596995757659,0.7242607372364755,0.8056932091428798,0.05382027166167952
12,500,870,2643,0.25,0.8033504033149031,0.9204434051155974,0.12096814591541556,0.13736056394868904,0.30437673542889926,1.0,0.14007320332183013,0.4928596995757659,0.728385853961443,0.8056932091428798,0.05423646017306051
13,500,847,2788,0.25,0.8178865676835044,0.9229311062968428,0.10858852946137805,0.13736056394868904,0.2921847265118255,1.0,0.13531101210414487,0.4928596995757659,0.7337155989491908,0.8056932091428798,0.053543168302704884
14,500,856,2916,0.25,0.8178842730045691,0.9229311062968428,0.10723290775395411,0.13736056394868904,0.2965523773118391,1.0,0.13652866228497748,0.4928596995757659,0.7339842166737579,0.8056932091428798,0.053676285422126956
15,500,874,3033,0.25,0.8209500891458004,0.923648907773463,0.1045615412857876,0.13736056394868904,0.29500330010752024,1.0,0.13460762664773107,0.5,0.7357275975980281,0.8056932091428798,0.05314721440235289
16,500,819,3130,0.25,0.8255105673330168,0.923648907773463,0.1003991933048494,0.13736056394868904,0.29561870815216285,1.0,0.1328330998654577,0.5,0.7345633283203171,0.811609394203713,0.05375797343965027
17,500,846,3226,0.25,0.827276463730866,0.923648907773463,0.09940643388294361,0.13736056394868904,0.2953436196939016,1.0,0.13236937645500188,0.5,0.7374307597984199,0.811609394203713,0.05420558227193859
18,500,849,3332,0.25,0.8268228138325837,0.923648907773463,0.09840299755272094,0.14285714285714285,0.3006214140585295,1.0,0.13098358166891666,0.5,0.7361057732087056,0.8117459889221958,0.05485923877749596
19,500,903,3445,0.25,0.8224226603037053,0.923648907773463,0.10592542672926905,0.14285714285714285,0.30945182958136386,1.0,0.13453447953120465,0.5,0.7328551730549107,0.8148199973831449,0.05750536908880281
20,500,840,3529,0.25,0.8256384591745252,0.923648907773463,0.0991503409662213,0.14285714285714285,0.3081359229177188,1.0,0.13041565957937284,0.5,0.7347670999596858,0.8148199973831449,0.056598162536923936
21,500,843,3623,0.25,0.8252089015002401,0.923648907773463,0.09894638528550516,0.14285714285714285,0.3103562265884631,1.0,0.1301890445724278,0.5,0.7358315115240214,0.8148199973831449,0.056949651045384075
22,500,872,3711,0.25,0.8231087096208891,0.923648907773463,0.10366472058188372,0.14285714285714285,0.31305910767557665,1.0,0.13179269723725162,0.5,0.7355429828951606,0.8148199973831449,0.057038944866876384
23,500,860,3784,0.25,0.8217626372426264,0.923648907773463,0.10545977759670122,0.14285714285714285,0.3133466879836998,1.0,0.1323634552775533,0.5,0.7381911888635889,0.8148199973831449,0.05593481218822773
24,500,847,3874,0.25,0.8265984311862994,0.9298014918587788,0.10539839823588266,0.1414213562373095,0.303486485738702,1.0,0.13114647125948478,0.5,0.7447354959094326,0.8148199973831449,0.051495158345624965
25,500,885,3955,0.25,0.8278809617841352,0.9298014918587788,0.10486796492641687,0.1414213562373095,0.3043193598440706,1.0,0.13166166828367923,0.5,0.7456137070111261,0.8148199973831449,0.05163951802633587
26,500,874,4025,0.25,0.8268817573659575,0.9298014918587788,0.10362509856407186,0.1414213562373095,0.30646844225922565,1.0,0.12861259384619278,0.5,0.7467445498648612,0.8148199973831449,0.049479101168610484
27,500,882,4096,0.25,0.8263776277058037,0.9298014918587788,0.10599361629977153,0.1414213562373095,0.308305391383534,1.0,0.12957178168015607,0.5,0.7472180241400813,0.8156029688222546,0.048824769022385084
28,500,866,4168,0.25,0.8268167647439789,0.9298014918587788,0.10649506970827269,0.1414213562373095,0.30751532328755277,1.0,0.1278032524332249,0.5,0.7480780335926015,0.8156029688222546,0.04853687027337258
29,500,861,4236,0.25,0.8257474627733741,0.9360467774174132,0.11057064590533819,0.1414213562373095,0.3080422397123779,1.0,0.12865082604394923,0.5,0.7490226247576004,0.8156029688222546,0.04909175075532093
30,500,868,4307,0.25,0.8285175110543332,0.9360467774174132,0.11207984665848914,0.1414213562373095,0.3048310656586722,1.0,0.1298205132449362,0.5,0.7497248635040203,0.8156029688222546,0.0493968345359347
