gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,481,481,0.24922600619195046,0.7662567195869324,0.8954762315962178,0.128784524853269,0.14002800840280097,0.2470158863576262,1.0,0.1444489574838191,0.44785565269582833,0.6661591328654115,0.7826293514180532,0.06671221762577646
1,504,695,713,0.24845201238390094,0.7636105141249108,0.8954762315962178,0.12533245904797222,0.1414213562373095,0.2741924274921611,1.0,0.13095469662317266,0.44785565269582833,0.6922792020207987,0.7854187482025073,0.058160493111285745
2,500,758,940,0.24845201238390094,0.7717178052862697,0.8954762315962178,0.12455895005093649,0.1414213562373095,0.2773978705483603,1.0,0.13711954042076974,0.46561208031438356,0.7059768046687527,0.7854187482025073,0.0544730975589916
3,500,834,1191,0.24845201238390094,0.7667382135791151,0.8954762315962178,0.12198048734002426,0.1414213562373095,0.29458288585560377,1.0,0.13504300678678943,0.49146215884890654,0.7050904358964328,0.7854187482025073,0.05328035429033712
4,500,799,1412,0.24845201238390094,0.7677341067768586,0.8971731130170647,0.12529910013203016,0.14586499149789456,0.3000301508390846,1.0,0.14059070005235852,0.49146215884890654,0.7090042999065796,0.7854187482025073,0.05456924312056449
5,500,791,1586,0.25,0.7690504429352588,0.8971731130170647,0.12194765686743583,0.14433756729740643,0.30639033131454596,1.0,0.1407891043445016,0.49146215884890654,0.710818536161581,0.7854187482025073,0.0550015391267068
6,500,812,1756,0.25,0.7804384246337022,0.8978347221622556,0.10816120183807958,0.14433756729740643,0.2969517424184596,1.0,0.1307983201308803,0.49146215884890654,0.7219098550915366,0.7972046344258604,0.049425882071508005
7,500,848,1944,0.25,0.781780092422099,0.8978347221622556,0.10753235168583282,0.14433756729740643,0.2991179251054375,1.0,0.1280730554310564,0.48669517236450616,0.7264568751023911,0.8011968866199538,0.048123582615023835
8,500,826,2104,0.25,0.7750810204527389,0.8978347221622556,0.10797416927644571,0.14433756729740643,0.31278554321023916,1.0,0.12786979283373687,0.48669517236450616,0.7242490067539274,0.8011968866199538,0.04961299581409143
9,500,847,2254,0.25,0.7770537097097808,0.8978347221622556,0.10370549153194199,0.14907119849998599,0.318711915450342,1.0,0.12795382525874685,0.48669517236450616,0.7236085155042419,0.8015437271246685,0.050950114447563595
10,500,840,2391,0.25,0.7746173041903606,0.8978347221622556,0.11071481124096362,0.14907119849998599,0.32429413588393663,1.0,0.1306994929876411,0.48669517236450616,0.725243514739371,0.8015437271246685,0.050948668668942376
11,500,828,2522,0.25,0.7754392081516341,0.8978347221622556,0.11040174977647792,0.14586499149789456,0.3272927832893756,1.0,0.13130611774353543,0.48669517236450616,0.725006022496785,0.805452518915453,0.05171282693638126
12,500,857,2652,0.25,0.7714170486898615,0.9010037156782319,0.11420075993311456,0.14586499149789456,0.33259493518061145,1.0,0.13735619060254503,0.48669517236450616,0.725550518651289,0.8167114237716239,0.0548550903500408
13,500,849,2780,0.25,0.7733630519864783,0.9010037156782319,0.11668180521709964,0.14586499149789456,0.3328477665455057,1.0,0.14053340884582152,0.48669517236450616,0.7259030520069485,0.8178969074708274,0.056672045212204605
14,500,843,2914,0.25,0.7813193495912246,0.9010037156782319,0.11428351407793624,0.14586499149789456,0.32791377578230163,1.0,0.14099115159450054,0.48669517236450616,0.7275532682798367,0.8191923445309551,0.05576964411642776
15,500,868,3038,0.25,0.7825251976573195,0.9016288156815336,0.11597563955642229,0.14586499149789456,0.3305227490435232,1.0,0.1422863397368942,0.48669517236450616,0.7275255708248263,0.8224443900932026,0.05671087142345006
16,500,870,3152,0.25,0.7848436392820588,0.9017777094862814,0.11653784360900374,0.15249857033260467,0.3297569248738555,1.0,0.14100591187710146,0.48669517236450616,0.7290137013208353,0.8224443900932026,0.05612842939126382
17,500,897,3263,0.25,0.7896687750960666,0.9017777094862814,0.11782277933070147,0.15617376188860607,0.322973455511829,1.0,0.14011176221261765,0.48669517236450616,0.7330576232512885,0.8224443900932026,0.054914055795865634
18,500,847,3366,0.25,0.7976120405245125,0.9026078956257604,0.11548376191459726,0.15617376188860607,0.3169374244224339,1.0,0.1387583545902704,0.48669517236450616,0.7333130375171191,0.8224443900932026,0.056341973244564615
19,500,874,3485,0.25,0.7985023169018914,0.9026078956257604,0.11413830635875072,0.15617376188860607,0.3173682779813611,1.0,0.13556212876401622,0.48669517236450616,0.7341238122241017,0.8224443900932026,0.05543385979552213
20,500,884,3586,0.25,0.7963407426784885,0.9026078956257604,0.1166254998510744,0.1543033499620919,0.32086801102987433,1.0,0.13725528165505946,0.48669517236450616,0.7346554994185973,0.8231588516454801,0.05708889678428158
