gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,421,421,0.25,0.7893196088076155,0.9310990122670919,0.13335849534714245,0.14002800840280097,0.25143687236196066,1.0,0.145645161513894,0.4541703752347533,0.72259365027226,0.8074827747339325,0.059002279974944484
1,504,650,659,0.2476780185758514,0.7888279985897184,0.9310990122670919,0.13496209717419883,0.1336306209562122,0.2723220736207452,1.0,0.1399340107042235,0.4714577459075728,0.734936808432832,0.8152942609926145,0.05574132064226589
2,500,682,864,0.2476780185758514,0.7888977956313421,0.9310990122670919,0.13339611999975556,0.13245323570650439,0.2835739646836768,1.0,0.14102317814046436,0.4714577459075728,0.7378969516825907,0.8152942609926145,0.05609581487463674
3,500,749,1102,0.25,0.7745482606170303,0.9310990122670919,0.14268706381309212,0.13245323570650439,0.3079426196642809,1.0,0.14862609773852029,0.4714577459075728,0.7319488446795628,0.8152942609926145,0.06175711628224731
4,500,698,1278,0.25,0.792927214683217,0.9310990122670919,0.1317220341305763,0.13483997249264842,0.29451055024879697,1.0,0.14519748342237465,0.4736423499286854,0.7447496430403036,0.8154510656842345,0.054951030862533445
5,500,721,1451,0.25,0.7946923558667606,0.9310990122670919,0.1289204753724496,0.1414213562373095,0.300772864394475,1.0,0.14248436294631597,0.4736423499286854,0.7465872043288879,0.8190705900993286,0.05355797802431126
6,500,745,1628,0.25,0.7945307250626107,0.9310990122670919,0.12412512764505712,0.1414213562373095,0.3080475232223577,1.0,0.14025807517090366,0.4736423499286854,0.7462477361095778,0.8210631171002255,0.0549221897546634
7,500,757,1808,0.25,0.7905124326070813,0.9310990122670919,0.1262599057035097,0.14285714285714285,0.3147385689688044,1.0,0.14282282613417063,0.4736423499286854,0.746764771612589,0.8210631171002255,0.05704771863842729
8,500,743,1980,0.25,0.7901831048591487,0.9310990122670919,0.12291308088388757,0.14744195615489714,0.3208989939561102,1.0,0.14253415967703845,0.4736423499286854,0.7468838339285894,0.8210631171002255,0.05746530642940533
9,500,774,2137,0.25,0.7916005429476813,0.9310990122670919,0.12468853394417115,0.14744195615489714,0.32006430878604014,1.0,0.14333687846137713,0.4736423499286854,0.7511832137268939,0.8210631171002255,0.05580186349704474
10,500,746,2278,0.25,0.795136500626375,0.9310990122670919,0.12493073267816879,0.14744195615489714,0.32026998129977197,1.0,0.14478563541240927,0.4736423499286854,0.7530460115576337,0.8214499301813475,0.05557462809078542
11,500,742,2422,0.25,0.7963632785081022,0.9310990122670919,0.1264202024568994,0.14744195615489714,0.31976253719845715,1.0,0.14444173657629555,0.4736423499286854,0.7552498625853847,0.8225174786472729,0.05386085930100398
12,500,767,2566,0.25,0.7985278026398842,0.9310990122670919,0.12791966086865855,0.14744195615489714,0.31792008099634744,1.0,0.14668331090544492,0.4736423499286854,0.7568867772239541,0.8225174786472729,0.0544752148298717
13,500,730,2694,0.25,0.7993495379077467,0.9310990122670919,0.12408020682237145,0.14744195615489714,0.3216538385146822,1.0,0.1450723196329975,0.4736423499286854,0.7568193832729909,0.8226337352864354,0.05394365392684656
14,500,770,2813,0.25,0.8030297296674587,0.9310990122670919,0.12612686933829967,0.14744195615489714,0.3160026495248473,1.0,0.1478624059268669,0.4736423499286854,0.7597040860668335,0.8277262130385501,0.054982938408270635
15,500,767,2938,0.25,0.8159008067860691,0.9310990122670919,0.1144068914066845,0.14744195615489714,0.3046218158391722,1.0,0.1405080913707421,0.5,0.7634899371209211,0.8277262130385501,0.052337365785214585
16,500,782,3056,0.25,0.812481886508771,0.9310990122670919,0.11843836849696592,0.14744195615489714,0.3107456175238999,1.0,0.14544458594053278,0.5,0.7619417072262963,0.8277262130385501,0.05397260624823005
17,500,772,3171,0.25,0.8092516707978487,0.9310990122670919,0.12374923033510041,0.14744195615489714,0.3157235132879018,1.0,0.14658780166827637,0.5,0.7612345555066065,0.8290711495188795,0.05368840543910998
18,500,787,3284,0.25,0.8161257379598282,0.9310990122670919,0.11617570694159647,0.14433756729740643,0.3074466474837533,1.0,0.13989776349923894,0.5,0.766016353032812,0.8290711495188795,0.050953519450090225
19,500,760,3380,0.25,0.8225908100224294,0.9333921932985907,0.11150990467137956,0.14433756729740643,0.296557902632358,1.0,0.1331145117178715,0.5,0.7721861878300835,0.8290711495188795,0.04594442521952768
20,500,762,3465,0.25,0.8250358230803936,0.9333921932985907,0.11197924823291903,0.14433756729740643,0.2957713455845101,1.0,0.13490352966334523,0.5,0.7730232988741479,0.8307357654678486,0.046062115107152454
21,500,782,3562,0.25,0.8230429760262853,0.9333921932985907,0.11310140864652411,0.14433756729740643,0.30269739789224853,1.0,0.13523744801499293,0.5,0.7715036972295477,0.8307357654678486,0.04625343653743034
22,500,768,3657,0.25,0.8209028068460812,0.9333921932985907,0.11344566739230391,0.14433756729740643,0.30579865494486724,1.0,0.13316857170229754,0.5,0.7723215702058853,0.8307357654678486,0.04547980703759589
