gen,evals,gen_feats,explored,type random forest balanced accuracy_min,type random forest balanced accuracy_avg,type random forest balanced accuracy_max,type random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,409,409,0.24596774193548387,0.7637906696137787,0.9252210334112824,0.143289450137287,0.0196078431372549,0.08148307877626967,1.0,0.13086370021870616
1,504,649,656,0.24596774193548387,0.7588698732528216,0.9252210334112824,0.14370568293559396,0.017241379310344827,0.09274522584348921,1.0,0.11086980313848012
2,500,710,901,0.24596774193548387,0.7778726655348047,0.935716116218727,0.13075569254456748,0.017241379310344827,0.09041035261840563,1.0,0.10825605126278566
3,500,723,1141,0.24596774193548387,0.7932519407160628,0.935716116218727,0.12458157250074746,0.01639344262295082,0.08776962537429095,1.0,0.10644537968076463
4,500,719,1350,0.24596774193548387,0.8040375943663175,0.935716116218727,0.12158447659949097,0.01639344262295082,0.08703287264211437,1.0,0.10664806649175476
5,500,755,1564,0.24596774193548387,0.8093039075930849,0.935716116218727,0.12006140227959944,0.01639344262295082,0.08738206145239129,1.0,0.10649453010871325
6,500,722,1769,0.24596774193548387,0.8105838805778902,0.935716116218727,0.12114576638136569,0.01639344262295082,0.0907371094671177,1.0,0.10867869798334596
7,500,778,2007,0.24596774193548387,0.818153297882564,0.935716116218727,0.11905099215961018,0.01639344262295082,0.09000957102572148,1.0,0.10898677987575789
8,500,746,2216,0.24596774193548387,0.8233395986161387,0.935716116218727,0.11747153007371776,0.01639344262295082,0.08923342480157535,1.0,0.10855345147751161
9,500,748,2403,0.24596774193548387,0.8242194050250398,0.9370855623538457,0.11661493110001633,0.015873015873015872,0.09190783583541125,1.0,0.10842769770917814
10,500,785,2598,0.24596774193548387,0.8301413812986513,0.9441343391955238,0.11565090074627037,0.015873015873015872,0.09039181106085298,1.0,0.1087964335979187
11,500,780,2810,0.24596774193548387,0.8335013827935633,0.9448190622630831,0.11348241291480701,0.015873015873015872,0.09071187121330412,1.0,0.10866605354368285
12,500,808,3020,0.24596774193548387,0.8367596048093453,0.9448190622630831,0.11259803042385058,0.015873015873015872,0.09043218706830103,1.0,0.10882252221675696
13,500,770,3193,0.24596774193548387,0.8389768875932985,0.9448190622630831,0.11147784467825327,0.015873015873015872,0.09114356973580297,1.0,0.10865725850215927
14,500,792,3380,0.24596774193548387,0.8380485579438554,0.9488286296996296,0.11345330202756371,0.015873015873015872,0.09451126483921762,1.0,0.11074714746763267
15,500,827,3578,0.24596774193548387,0.8404701257861634,0.9488286296996296,0.11202487238807289,0.015873015873015872,0.09514574715502098,1.0,0.11048383444783634
16,500,812,3767,0.24596774193548387,0.8467788731567203,0.9488286296996296,0.10740954165866579,0.015873015873015872,0.092381751331941,1.0,0.10817393056184475
17,500,811,3962,0.24596774193548387,0.8496427133719874,0.9488286296996296,0.10719457079490605,0.015873015873015872,0.09236288704824716,1.0,0.10862063053030893
18,500,812,4136,0.24596774193548387,0.8520108968403968,0.9488286296996296,0.10650483445118407,0.015873015873015872,0.09239414652450471,1.0,0.10849375394485158
19,500,769,4293,0.24596774193548387,0.8533319158364566,0.9488286296996296,0.10609403791192767,0.015873015873015872,0.09337163943992487,1.0,0.10824502433590479
20,500,840,4495,0.24596774193548387,0.8530298101461811,0.9488286296996296,0.1091259361411768,0.015873015873015872,0.09599518937167335,1.0,0.11054960864573685
21,500,829,4668,0.24596774193548387,0.8547137483849613,0.9488286296996296,0.10839120476296625,0.015873015873015872,0.09631398014379135,1.0,0.11036809565382975
22,500,828,4832,0.24596774193548387,0.8570702074724242,0.9488286296996296,0.10831624272503994,0.015873015873015872,0.09581267077609609,1.0,0.11057098076238986
23,500,838,5011,0.24596774193548387,0.8606846483219612,0.9488286296996296,0.10516759577263532,0.015873015873015872,0.09344778788399381,1.0,0.10815443589503597
24,500,848,5164,0.24596774193548387,0.8605026241043877,0.9488286296996296,0.10875665261008238,0.015873015873015872,0.09519153934489692,1.0,0.11071641122783306
25,500,823,5321,0.24596774193548387,0.8618993924250676,0.9488286296996296,0.10804992381989309,0.015873015873015872,0.09523816851259799,1.0,0.11052543986644131
26,500,831,5467,0.24596774193548387,0.8622094825469028,0.9488286296996296,0.10797845220626964,0.015873015873015872,0.0959870248911181,1.0,0.11031543491581726
27,500,842,5627,0.24596774193548387,0.8639188850092363,0.9488286296996296,0.10749229434732059,0.015873015873015872,0.09582246504006256,1.0,0.11031671266474959
28,500,843,5775,0.24596774193548387,0.864882929707104,0.9568931458286617,0.10704234433375286,0.015873015873015872,0.09609248607241361,1.0,0.11025780147776482
29,500,856,5916,0.24596774193548387,0.8655502263723825,0.9568931458286617,0.10665243719307349,0.015873015873015872,0.09659883556030786,1.0,0.11005527974179366
30,500,843,6054,0.24596774193548387,0.8684392425067538,0.9568931458286617,0.10655517418180929,0.015873015873015872,0.09468209664028618,1.0,0.11015489824070149
31,500,814,6184,0.24596774193548387,0.8700505200158034,0.9568931458286617,0.10499880886237285,0.015873015873015872,0.09407851256125853,1.0,0.10930507662299889
32,500,830,6322,0.24596774193548387,0.869238430449221,0.9568931458286617,0.1064057287102009,0.015873015873015872,0.09557743094469089,1.0,0.1099770970532027
33,500,873,6465,0.24596774193548387,0.8688343130345645,0.9568931458286617,0.10573658452430452,0.015873015873015872,0.09724896112988429,1.0,0.10953377718180111
34,500,834,6586,0.24596774193548387,0.8702471890316174,0.9568931458286617,0.10517625460861109,0.015873015873015872,0.09701955626054043,1.0,0.10963361000625219
35,500,847,6709,0.24596774193548387,0.8708716831640879,0.9568931458286617,0.10523713106489936,0.015873015873015872,0.09714612285147835,1.0,0.10962532904335265
36,500,835,6821,0.24596774193548387,0.8711953876627051,0.9568931458286617,0.10483675796881112,0.015873015873015872,0.09770266347398442,1.0,0.10938636061491004
