gen,evals,gen_feats,explored,type random forest balanced accuracy_min,type random forest balanced accuracy_avg,type random forest balanced accuracy_max,type random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,389,389,0.24731182795698925,0.739280242539296,0.8970886589571921,0.14186597516746857,0.0196078431372549,0.08718183388135822,1.0,0.15219502445917418
1,509,624,635,0.24731182795698925,0.7371205505076854,0.9163886111352636,0.14139722633978918,0.017241379310344827,0.09401610460638739,1.0,0.11060276433157079
2,500,722,895,0.24731182795698925,0.756332324966911,0.9163886111352636,0.13459433006428093,0.016666666666666666,0.09310878655775649,1.0,0.11079919393963746
3,500,730,1141,0.24731182795698925,0.76727244973867,0.9163886111352636,0.1337870648089861,0.016666666666666666,0.09419423327116959,1.0,0.11254665107879316
4,500,714,1339,0.24731182795698925,0.7783279292138847,0.9163886111352636,0.12644669727131225,0.016666666666666666,0.09376987183263788,1.0,0.11099865315600076
5,500,748,1566,0.24731182795698925,0.7880414154807796,0.9163886111352636,0.12133161284169734,0.016666666666666666,0.09369276129774907,1.0,0.11105405076103571
6,500,739,1766,0.24731182795698925,0.7925098838023747,0.9163886111352636,0.12138573390825382,0.016666666666666666,0.09600014422242156,1.0,0.11319349099111022
7,500,779,1990,0.24731182795698925,0.8007749223497473,0.9163886111352636,0.11386084186196208,0.01818181818181818,0.09407240363114297,1.0,0.11071243403745314
8,500,739,2176,0.24731182795698925,0.803216012013448,0.9163886111352636,0.11377731406184935,0.01818181818181818,0.09548235773087459,1.0,0.11208338722102695
9,500,772,2384,0.24731182795698925,0.8095253794356047,0.9163886111352636,0.10947044616587434,0.01818181818181818,0.09494924657345206,1.0,0.11056185845917166
10,500,759,2589,0.24731182795698925,0.8087110366006821,0.9163886111352636,0.11164235920129488,0.01818181818181818,0.09912332181449394,1.0,0.11217999933365273
11,500,770,2780,0.24731182795698925,0.8133983011139128,0.9349978021234868,0.11094546949892561,0.019230769230769232,0.0994714309901872,1.0,0.11207264555591394
12,500,788,2993,0.24731182795698925,0.8200259820402092,0.9349978021234868,0.10973688069442582,0.018867924528301886,0.09816372544433984,1.0,0.11247126326509398
13,500,771,3168,0.24731182795698925,0.8217842017360808,0.9349978021234868,0.11143968666866333,0.018867924528301886,0.10100179306528742,1.0,0.11438866260598117
14,500,799,3363,0.24731182795698925,0.8221347606246799,0.9349978021234868,0.1119297129179142,0.018518518518518517,0.10510355173116454,1.0,0.11564300787069506
15,500,863,3571,0.24731182795698925,0.825874039938556,0.9354298297732564,0.11074273942963982,0.01694915254237288,0.10572483876412414,1.0,0.11540781924569901
16,500,810,3745,0.24731182795698925,0.8295986369542745,0.9354298297732564,0.11117197957279405,0.018518518518518517,0.10584316591399708,1.0,0.11547310721938038
17,500,830,3924,0.24731182795698925,0.8309737408099779,0.9354298297732564,0.11413810588020182,0.016666666666666666,0.10754252778269408,1.0,0.11702252798739401
18,500,803,4097,0.24731182795698925,0.8350353646784338,0.9354298297732564,0.11008932300309851,0.016666666666666666,0.10649553937857993,1.0,0.11508633988142415
19,500,799,4269,0.24731182795698925,0.8343899612594073,0.9354298297732564,0.11235048651955708,0.016666666666666666,0.11002294103859182,1.0,0.1167415010424798
20,500,835,4438,0.24731182795698925,0.8376396472770483,0.9354298297732564,0.11204905508729461,0.016666666666666666,0.10938730090435075,1.0,0.11661510679073937
21,500,860,4618,0.24731182795698925,0.8422529610951703,0.9354298297732564,0.10881051264869336,0.018518518518518517,0.107898982568691,1.0,0.11458134245636965
22,500,821,4771,0.24731182795698925,0.8452463741075655,0.9390300601880028,0.10846802537513121,0.018518518518518517,0.10770076299532727,1.0,0.11467098344665283
23,500,851,4929,0.24731182795698925,0.8501270722835695,0.9390300601880028,0.10479490391229718,0.018518518518518517,0.10533173096405318,1.0,0.11294858523326999
24,500,842,5086,0.24731182795698925,0.849531582398632,0.9390300601880028,0.10798442061832395,0.018518518518518517,0.10787813322266597,1.0,0.11493760428549543
25,500,845,5234,0.24731182795698925,0.8520913682626632,0.9390300601880028,0.10612203635973955,0.018518518518518517,0.10808692317646579,1.0,0.11473033815314586
26,500,863,5389,0.24731182795698925,0.8540736554309287,0.9390300601880028,0.10579611503772463,0.018518518518518517,0.10730428576471181,1.0,0.11464228056950557
27,500,836,5524,0.24731182795698925,0.8542475400689795,0.9390300601880028,0.10551488179712142,0.018518518518518517,0.10909668366858025,1.0,0.11416932130835883
28,500,842,5682,0.24731182795698925,0.8556658466896598,0.9390300601880028,0.10534161678014542,0.02,0.1092472598034918,1.0,0.11405581872819454
29,500,835,5840,0.24731182795698925,0.8565764541006097,0.9390300601880028,0.10499484669203592,0.02,0.11001050140016526,1.0,0.11375177250461649
30,500,833,5994,0.24731182795698925,0.8576213662580066,0.9390300601880028,0.10512484931278732,0.02,0.10998619569357694,1.0,0.11380482812166891
31,500,804,6124,0.24731182795698925,0.8585142596295974,0.9390300601880028,0.10523959585148934,0.02,0.11022895619576144,1.0,0.11367469180722291
32,500,843,6267,0.24731182795698925,0.8597637681264432,0.9390300601880028,0.10541543785519471,0.02,0.10969786578605062,1.0,0.11393110082342342
33,500,843,6415,0.24731182795698925,0.8613602760387986,0.9390300601880028,0.10529087540304763,0.022727272727272728,0.10905486891640513,1.0,0.11402394802454639
34,500,839,6544,0.24731182795698925,0.8614922802606536,0.9390300601880028,0.10543045674345851,0.022727272727272728,0.11014717791751366,1.0,0.11381618765294067
35,500,805,6664,0.24731182795698925,0.8625587285888184,0.9390300601880028,0.10566709753255613,0.022727272727272728,0.1102451400459262,1.0,0.11385144824280628
36,500,838,6802,0.24731182795698925,0.8634144108241795,0.9390300601880028,0.10545837266830942,0.022727272727272728,0.11047560825141332,1.0,0.1137744472310633
37,500,829,6908,0.24731182795698925,0.862083783777256,0.9390300601880028,0.10783525808831676,0.022727272727272728,0.11247587804828317,1.0,0.11582951821132514
