gen,evals,gen_feats,explored,Pam50 svm adjusted balanced accuracy_min,Pam50 svm adjusted balanced accuracy_avg,Pam50 svm adjusted balanced accuracy_max,Pam50 svm adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1098,1098,0.09743092316152192,0.4727139836078883,0.6551289542932162,0.11512912650840934,0.14002800840280097,0.2591576242583185,1.0,0.15831837158209583
1,509,1294,1337,0.09743092316152192,0.49482443444755686,0.6628374180903744,0.12039841859204395,0.12598815766974242,0.26981401115398473,1.0,0.1418581105955516
2,500,1328,1575,0.10194654789965475,0.5132323049679286,0.6628374180903744,0.11665813355337484,0.125,0.2753431780457006,1.0,0.1464819905788329
3,500,1325,1783,0.10194654789965475,0.5305133977637604,0.6628374180903744,0.10654910566479318,0.12909944487358055,0.2759934174632148,1.0,0.1446403721926473
4,500,1372,2029,0.10194654789965475,0.5455804221589187,0.6634101339607159,0.10202098729175703,0.12909944487358055,0.2750613534405416,1.0,0.14514923771117233
5,500,1400,2266,0.10194654789965475,0.5610869790747994,0.6727293545363172,0.0949972256948265,0.13245323570650439,0.2704416166594532,1.0,0.14325808937129247
6,500,1387,2488,0.10194654789965475,0.5695685710019375,0.6727293545363172,0.09276026928458743,0.1336306209562122,0.27110926437549937,1.0,0.14296793432529029
7,500,1384,2677,0.10194654789965475,0.5773249731977503,0.6812537220553614,0.09353280815895093,0.12598815766974242,0.2720745009404102,1.0,0.14573409168921136
8,500,1402,2903,0.10194654789965475,0.5875202381835685,0.6938271788346025,0.08950265440429565,0.125,0.2662734355435837,1.0,0.14384794312099045
9,500,1412,3107,0.10194654789965475,0.5941133086184344,0.6938271788346025,0.08665904991126604,0.125,0.26604794109908814,1.0,0.1422689315380674
10,500,1387,3296,0.10194654789965475,0.5996726412304391,0.6961347791418677,0.08561247395177726,0.12216944435630522,0.2669534415937134,1.0,0.14109973190713973
11,500,1394,3475,0.10194654789965475,0.6034000213362811,0.7040683960577067,0.08525116165858905,0.12126781251816648,0.2710383444028659,1.0,0.14249637167794982
12,500,1427,3657,0.10194654789965475,0.6124610793449978,0.7040683960577067,0.08409955314347911,0.125,0.26659406870436464,1.0,0.14407215623623806
13,500,1483,3840,0.10194654789965475,0.6177402722041117,0.7040683960577067,0.08224341510607361,0.11704114719613055,0.26640347759491706,1.0,0.1432268277313653
