gen,evals,gen_feats,explored,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,407,407,0.0,0.5638009347493576,0.6232362425404738,0.09428985295365537,0.14002800840280097,0.26476665591360465,1.0,0.16735469219134563
1,532,617,625,0.0,0.5771620360697791,0.62733991305128,0.050871732485673275,0.13736056394868904,0.28261953925060385,1.0,0.1437104662000028
2,563,652,826,0.0,0.5824439961465809,0.6276307480024703,0.04445502569759734,0.13608276348795434,0.29276045688142915,1.0,0.14059588542406645
3,566,685,1027,0.0,0.588004719647932,0.6285818876407989,0.04193877633025192,0.13130643285972254,0.29312670985010186,1.0,0.13809673063646377
4,584,706,1213,0.0,0.5912279840526334,0.6285818876407989,0.0407190723906757,0.12909944487358055,0.2996609632623399,1.0,0.13729911154159186
5,602,711,1390,0.0,0.5919853550392216,0.6289525387883766,0.04083818185416443,0.12909944487358055,0.3135373410415266,1.0,0.1396762711595779
6,592,781,1595,0.0,0.5963933221735825,0.6289525387883766,0.03949937383548524,0.12909944487358055,0.30744110311126377,1.0,0.13921967439359745
7,573,772,1774,0.0,0.5996486817170112,0.6357265863529775,0.038275650164837076,0.13608276348795434,0.30460558998672854,1.0,0.1333337005677473
8,592,780,1932,0.0,0.6006767443277058,0.6369290822000753,0.03818517427029915,0.13608276348795434,0.31198617549297364,1.0,0.13349311494881602
9,593,773,2082,0.0,0.6022449652322609,0.6369290822000753,0.03827705927839477,0.14285714285714285,0.31567063485218205,1.0,0.1371063703415936
10,575,798,2252,0.0,0.6051547076532342,0.6369290822000753,0.038036429631582325,0.15249857033260467,0.3117345564620883,1.0,0.1347097888379624
11,581,820,2401,0.0,0.6057744979879506,0.6382678020857162,0.03836686311994468,0.15249857033260467,0.3225037160975286,1.0,0.13532590013995788
12,586,789,2535,0.0,0.6073909228132082,0.6397781122752231,0.03865825778784354,0.15249857033260467,0.3258611322485209,1.0,0.13567965968637116
13,599,811,2686,0.0,0.6090317196336321,0.6397781122752231,0.03813842263828281,0.15617376188860607,0.3304583073607072,1.0,0.1332650419470761
14,598,792,2839,0.0,0.6112282207947639,0.6397781122752231,0.03768066147187501,0.15811388300841897,0.3289891841280849,1.0,0.13104615135678263
15,608,811,2972,0.0,0.6102291717471225,0.6397781122752231,0.039540298120901894,0.15811388300841897,0.3427195286790405,1.0,0.13553812845868435
16,606,839,3115,0.0,0.6127756244396931,0.6398684156500283,0.03860772198939439,0.15811388300841897,0.34096283965556234,1.0,0.1340287500546564
17,608,830,3257,0.0,0.6127605101363226,0.6398684156500283,0.03891688029573666,0.16222142113076254,0.3532545611858821,1.0,0.13275736678633193
18,622,798,3369,0.0,0.6132470986200541,0.642671091270397,0.03954339806971617,0.17149858514250885,0.3627959102156127,1.0,0.1283344911719457
19,613,738,3455,0.0,0.6125532090434732,0.642671091270397,0.04072037251499363,0.17149858514250885,0.37859600213243594,1.0,0.12528576756752277
20,616,782,3557,0.0,0.6121857497050351,0.642671091270397,0.04157026436089627,0.17149858514250885,0.39148567343004687,1.0,0.12335977243013456
21,613,761,3640,0.0,0.6128020393732942,0.642671091270397,0.041326296872043755,0.17149858514250885,0.39938075585991817,1.0,0.12076515546381765
22,623,780,3733,0.0,0.6123244391101632,0.642671091270397,0.04212590744393522,0.17149858514250885,0.410971997907682,1.0,0.11777118820132275
23,620,726,3802,0.0,0.6127772920928439,0.642671091270397,0.04201147330100821,0.17149858514250885,0.41556989972635733,1.0,0.11867781911445963
24,627,788,3903,0.0,0.6129495836921672,0.642671091270397,0.04293584619272316,0.16666666666666666,0.4185176761943227,1.0,0.12095850834845986
25,626,769,3988,0.0,0.6152403120058193,0.642671091270397,0.041903119946902094,0.16666666666666666,0.4143794498017828,1.0,0.120239155332682
26,625,774,4059,0.0,0.6158762554053847,0.642671091270397,0.04176448032617065,0.1643989873053573,0.419613189035465,1.0,0.11659917594627574
27,624,780,4140,0.0,0.6155520202274704,0.642671091270397,0.04192368481264412,0.1643989873053573,0.42676903826082857,1.0,0.11497777455655758
28,639,764,4211,0.0,0.6141833088048108,0.642671091270397,0.04417380258387626,0.16222142113076254,0.43402539485726077,1.0,0.11870016089486354
29,621,769,4274,0.0,0.6157308643191993,0.642671091270397,0.04344074022300796,0.16222142113076254,0.4315025272337161,1.0,0.11806133335483544
30,632,802,4346,0.0,0.6158371651293418,0.642671091270397,0.04364731340729713,0.1643989873053573,0.4315142748727975,1.0,0.11986842729990385
31,622,750,4409,0.0,0.6168763055064346,0.642705171503544,0.043374967868737305,0.17149858514250885,0.4297357603143524,1.0,0.12037488877940984
32,618,783,4475,0.0,0.6173280178915681,0.642705171503544,0.04333233298710677,0.17149858514250885,0.4311732990135867,1.0,0.11918546732807038
33,628,771,4529,0.0,0.6169362376477964,0.6439222846917788,0.04437086839833377,0.17149858514250885,0.4337669943275102,1.0,0.11846514021836324
34,619,748,4583,0.0,0.6170429869200539,0.6439222846917788,0.044295771791697074,0.17149858514250885,0.4373547925933852,1.0,0.11636801397911034
35,621,773,4641,0.0,0.6161865929631509,0.6439222846917788,0.04521592728255567,0.1690308509457033,0.43996182118408195,1.0,0.11820542123217029
