gen,evals,gen_feats,explored,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,402,402,0.0,0.5746519300512248,0.6321223126739786,0.08028647378800771,0.14002800840280097,0.2489115954835118,1.0,0.14875229729425488
1,533,619,620,0.0,0.581545309903932,0.6322773413054482,0.052815530413980724,0.13245323570650439,0.27827999542073534,1.0,0.13744189406712637
2,562,626,814,0.0,0.5871336970704799,0.6322773413054482,0.04859746655266319,0.13245323570650439,0.29417113308391313,1.0,0.14029599122649697
3,570,688,1014,0.0,0.5929877495308665,0.635872938429294,0.04477789406955973,0.1414213562373095,0.2964341367858414,1.0,0.14007216374262857
4,588,707,1210,0.0,0.5957575825343242,0.635872938429294,0.042021544364761465,0.14433756729740643,0.30480541941244194,1.0,0.13257982366499316
5,577,711,1382,0.0,0.5967766873235409,0.635872938429294,0.043846756991323954,0.14433756729740643,0.31638052809985917,1.0,0.13536830727260926
6,594,806,1601,0.0,0.5993879183174959,0.635872938429294,0.04276200316733778,0.14433756729740643,0.32176532749064374,1.0,0.13308353354841143
7,590,773,1779,0.0,0.5985931072157818,0.635872938429294,0.04302428317595111,0.1414213562373095,0.3421885656269302,1.0,0.13347358294403516
8,579,797,1956,0.0,0.6002768620798032,0.635872938429294,0.04221599370073462,0.1414213562373095,0.3525977677293374,1.0,0.1294258347955263
9,581,775,2103,0.0,0.6020375865065196,0.6364020951637617,0.04279533394349812,0.1414213562373095,0.3607331146042046,1.0,0.12904836414165166
10,592,766,2269,0.0,0.6030127977805425,0.6364020951637617,0.04304500302079525,0.1414213562373095,0.3694323163055616,1.0,0.12975141326260375
11,581,772,2408,0.0,0.6054260158307806,0.6364020951637617,0.04212390223846283,0.14433756729740643,0.37389842515295835,1.0,0.12767936960830215
12,597,779,2556,0.0,0.6054961886616698,0.6364020951637617,0.04295833201666219,0.14433756729740643,0.38581269191540773,1.0,0.1299343290359544
13,604,804,2697,0.0,0.60784839115773,0.6364020951637617,0.04291367148583075,0.14433756729740643,0.38751152011658657,1.0,0.13021609786118135
14,584,782,2843,0.0,0.608017521310314,0.6364020951637617,0.0434487629584381,0.14433756729740643,0.4013934974102398,1.0,0.12816899079686522
15,611,792,2961,0.0,0.6109163403160399,0.6373007293174211,0.04246404706249805,0.1414213562373095,0.4006980943962636,1.0,0.12650362843289661
16,621,774,3082,0.0,0.6117020082279204,0.6373007293174211,0.04242079121695093,0.1386750490563073,0.40595744168897957,1.0,0.12656726341370872
17,619,777,3195,0.0,0.6125969276424484,0.6373007293174211,0.042210854388814556,0.13736056394868904,0.4146724425354656,1.0,0.12111644083999734
