gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,299,299,0.14002800840280097,0.2617076919650757,1.0,0.17249732374339252,0.48757692977311123,0.6673876962500723,0.766182062638415,0.05910227008227424
1,513,514,518,0.14002800840280097,0.2961816582710702,1.0,0.14088122940684394,0.49692183728954176,0.6893721381757038,0.7662480061204672,0.04771384070599754
2,500,537,682,0.14002800840280097,0.30761892136750146,1.0,0.14501364365038888,0.5,0.6995408738589547,0.7713863619229925,0.04347944225191702
3,500,623,886,0.14002800840280097,0.3127907602600259,1.0,0.14302234246980597,0.5,0.7065836207616171,0.7713863619229925,0.038827665587745516
4,500,601,1054,0.14002800840280097,0.3136473256249009,1.0,0.1428863617806513,0.5,0.7112185888953285,0.7747653803708703,0.03841928712824643
5,500,657,1240,0.14002800840280097,0.31457943917345516,1.0,0.14274842819603636,0.5,0.7152433316691162,0.7747653803708703,0.03636075153087798
6,500,650,1380,0.14002800840280097,0.3179077967949106,1.0,0.14398775564454094,0.5,0.718494106529195,0.7747653803708703,0.03628475601516733
7,500,667,1494,0.14002800840280097,0.31618954193681337,1.0,0.14180303183230317,0.5,0.7218149434373259,0.7747653803708703,0.0357591291055215
8,500,644,1614,0.14907119849998599,0.3158899710697067,1.0,0.14206489811959006,0.5,0.7252067563812673,0.7747653803708703,0.03554060905726393
9,500,676,1727,0.14907119849998599,0.3090932940179512,1.0,0.14247888721792698,0.5,0.7297279240299325,0.7750758702394588,0.0343203784483812
10,500,670,1828,0.14744195615489714,0.3043700399611164,1.0,0.14139662802732686,0.5,0.7337793363479229,0.7752710087872424,0.0340529294933685
11,500,667,1918,0.14586499149789456,0.3093830089785075,1.0,0.14255915327372015,0.5,0.7363151067924448,0.7772522559004743,0.033630659353707376
12,500,691,2019,0.14744195615489714,0.3074446231198377,1.0,0.1430529970959936,0.5,0.7398170628737447,0.7774809550952266,0.03294230950168418
13,500,673,2091,0.14744195615489714,0.3047103722225985,1.0,0.141758668696378,0.5,0.7428806112710591,0.777940492694065,0.032087209497671056
14,500,664,2159,0.14907119849998599,0.30711388446250104,1.0,0.13968841766716064,0.5,0.7446333620957266,0.7796200264306774,0.03159773298987214
15,500,661,2224,0.14907119849998599,0.312302069314488,1.0,0.14045703462775722,0.5,0.7459256651797825,0.7796200264306774,0.032040176780128285
16,500,713,2280,0.14907119849998599,0.31231563490894654,1.0,0.14045437925678095,0.5,0.7475634226779292,0.7796200264306774,0.03156872773203109
17,500,738,2342,0.14907119849998599,0.3105066842807842,1.0,0.1413196212739861,0.5,0.7494053517620526,0.7796200264306774,0.03178305001136524
18,500,703,2384,0.14907119849998599,0.31295300843273754,1.0,0.13949967072898783,0.5,0.7504979767482353,0.7796200264306774,0.031802462366162396
19,500,703,2424,0.14907119849998599,0.3115105913970533,1.0,0.13688531494462752,0.5,0.7520736251254488,0.7796200264306774,0.031181743592764846
20,500,712,2461,0.14907119849998599,0.3163921999746966,1.0,0.13743557949429888,0.5,0.7521815202500423,0.7796200264306774,0.03194769219049631
21,500,706,2502,0.14907119849998599,0.3170433064033962,1.0,0.1370850764635472,0.5,0.7532527528288724,0.7796200264306774,0.031886219170073164
22,500,714,2534,0.14907119849998599,0.3231640056938318,1.0,0.13730453678609159,0.5,0.7529090984482029,0.7796200264306774,0.03272570634544144
23,500,715,2565,0.15075567228888181,0.32332061040991933,1.0,0.13718360724048922,0.5,0.7537779260338575,0.7796200264306774,0.03289608423895107
24,500,726,2591,0.15075567228888181,0.3274651437922354,1.0,0.13848868395539657,0.5,0.7535689051003803,0.7796200264306774,0.03360713448227361
25,500,726,2626,0.15075567228888181,0.32861144322024743,1.0,0.13801240293135422,0.5,0.7540376654128681,0.7796200264306774,0.03368878515677995
26,500,728,2647,0.14907119849998599,0.32890115295749206,1.0,0.13766567957018164,0.5,0.7549831027275719,0.7796200264306774,0.03352628955162678
27,500,723,2674,0.14907119849998599,0.3285431811594825,1.0,0.13824544465299793,0.5,0.7556897731564617,0.7796529865730627,0.03340069918406704
28,500,731,2691,0.14907119849998599,0.3263972952884409,1.0,0.138821409351253,0.5,0.7568387975580176,0.779680470392049,0.0333848405801558
29,500,723,2709,0.14907119849998599,0.3230452967748335,1.0,0.13811086085181176,0.5,0.7580052683154529,0.779680470392049,0.032802546503952666
30,500,727,2726,0.14907119849998599,0.32768631464125336,1.0,0.13908910973189806,0.5,0.7576217838975513,0.779680470392049,0.03323718171958535
31,500,737,2746,0.14907119849998599,0.3277097501099418,1.0,0.1390277601421252,0.5,0.7582255993192102,0.779680470392049,0.03317064835003048
32,500,743,2769,0.14907119849998599,0.3277244235164868,1.0,0.13896985223952374,0.5,0.7587919241274792,0.7796842975000426,0.03307778026107077
33,500,711,2790,0.14907119849998599,0.32871979071086266,1.0,0.1381860250243095,0.5,0.7593543671100053,0.7796842975000426,0.03257503302313502
34,500,745,2798,0.14907119849998599,0.3282582022407737,1.0,0.13845712781555594,0.5,0.7598977958395419,0.7796842975000426,0.03226064762044117
35,500,761,2810,0.14907119849998599,0.32846127649631846,1.0,0.13830695656582395,0.5,0.7602964765568605,0.7796842975000426,0.03227599091054487
36,500,720,2820,0.14907119849998599,0.33407150547740705,1.0,0.13806730613842746,0.5,0.7597469482844894,0.7796855267116015,0.032825672553084315
37,500,730,2830,0.14907119849998599,0.3348088027801373,1.0,0.13745626369245428,0.5,0.759918748731267,0.7796855267116015,0.032857768924889987
38,500,740,2843,0.14907119849998599,0.3342999821433051,1.0,0.1378608910870508,0.5,0.7601849464237103,0.7796855267116015,0.032812834711455276
39,500,740,2854,0.14907119849998599,0.3338876032367838,1.0,0.1381702854436065,0.5,0.7604613848276147,0.7796855267116015,0.03284109816781888
40,500,785,2863,0.14907119849998599,0.33444203210347534,1.0,0.137903424169873,0.5,0.7606815003427648,0.7796855267116015,0.03254101472039971
41,500,738,2868,0.14907119849998599,0.33529796885454893,1.0,0.13707383390087216,0.5,0.7609827195487421,0.7796855267116015,0.03248785169679517
42,500,738,2872,0.14907119849998599,0.33465066581603947,1.0,0.1375437449485355,0.5,0.7612113976177672,0.7796855267116015,0.032510537559868435
43,500,766,2879,0.14907119849998599,0.33975223568607016,1.0,0.13764803859670563,0.5,0.7606134389469823,0.7796855267116015,0.03322270781933634
44,500,758,2891,0.14907119849998599,0.3396567108844034,1.0,0.13825771711014898,0.5,0.7608105238415809,0.779688607904349,0.03301400578623866
45,500,753,2897,0.14907119849998599,0.33889909420398523,1.0,0.13828358265439228,0.5,0.7612022905059378,0.779688607904349,0.033027223512476576
46,500,768,2901,0.14907119849998599,0.34104477311022696,1.0,0.1393881035729681,0.5,0.760925561655559,0.779688607904349,0.03350369604945101
47,500,718,2902,0.14907119849998599,0.3425797436556273,1.0,0.13939991273555458,0.5,0.7609269115108854,0.779688607904349,0.033498072249354194
48,500,772,2903,0.14907119849998599,0.3428750645948556,1.0,0.13925512153953787,0.5,0.7611162687739572,0.779688607904349,0.03347800861177468
49,500,761,2910,0.14907119849998599,0.3439329334478582,1.0,0.13971273557886704,0.5,0.7611385988260898,0.779688607904349,0.03351579590261606
50,500,798,2915,0.14907119849998599,0.34646516106400044,1.0,0.14032340950522967,0.5,0.7606516674772809,0.779688607904349,0.034458856527329385
51,500,759,2919,0.14907119849998599,0.34721751885153046,1.0,0.13964617863265857,0.5,0.7609658619350385,0.779688607904349,0.03390239789573311
52,500,746,2924,0.14907119849998599,0.3471965110624108,1.0,0.13951128884452652,0.5,0.761108535190694,0.779688607904349,0.03389817793787893
53,500,753,2927,0.14907119849998599,0.3466704203456413,1.0,0.13974688493329038,0.5,0.7613340124095276,0.779688607904349,0.03394706602694314
54,500,752,2931,0.14907119849998599,0.3457378384299067,1.0,0.1398361979182809,0.5,0.7617960275918304,0.779688607904349,0.03378675968254941
55,500,716,2935,0.14907119849998599,0.3478988401331977,1.0,0.13908506836783577,0.5,0.761777587385242,0.779688607904349,0.0334951926326013
56,500,742,2937,0.14907119849998599,0.34684631955493533,1.0,0.13953422257724882,0.5,0.762015423069429,0.779688607904349,0.03349503035954993
57,500,759,2939,0.14907119849998599,0.3473127837097912,1.0,0.13947752156745885,0.5,0.7621414213474891,0.779688607904349,0.03350373621518802
58,500,765,2940,0.14907119849998599,0.3458440474721958,1.0,0.14036681127662876,0.5,0.7623400124605535,0.779688607904349,0.03341393362319706
59,500,743,2942,0.14907119849998599,0.34649035453363675,1.0,0.1401477355452058,0.5,0.7624482410194301,0.779688607904349,0.033128797461524445
60,500,766,2942,0.14907119849998599,0.3462408065105844,1.0,0.14021957245626673,0.5,0.7625855921988031,0.779688607904349,0.03317417025396201
61,500,748,2944,0.14907119849998599,0.34618996251740636,1.0,0.1402256841152082,0.5,0.762715990776184,0.779688607904349,0.03310407320391676
62,500,770,2944,0.14907119849998599,0.34649685104183936,1.0,0.13988516598980155,0.5,0.7628856613170407,0.779688607904349,0.03308264221814904
63,500,747,2945,0.14907119849998599,0.3463755659263446,1.0,0.1399395721283832,0.5,0.7629559856302477,0.779688607904349,0.033054783473456945
64,500,737,2947,0.14907119849998599,0.3460299665670875,1.0,0.14022745505015338,0.5,0.7630856756523613,0.779688607904349,0.03306359004247305
65,500,731,2947,0.14907119849998599,0.34923904192531563,1.0,0.14136203651203702,0.5,0.7626180667139079,0.779688607904349,0.03346996334263876
66,500,754,2948,0.14907119849998599,0.3480503008334738,1.0,0.1412138974772462,0.5,0.7630200625011019,0.779688607904349,0.03333142650659517
67,500,744,2948,0.14907119849998599,0.3489794100143545,1.0,0.14133499163954835,0.5,0.7630841333013391,0.779688607904349,0.033103388349835595
68,500,768,2948,0.14907119849998599,0.349688250777354,1.0,0.14096199514037955,0.5,0.7632223993774304,0.779688607904349,0.03309865696451382
69,500,752,2949,0.14907119849998599,0.3495644720439316,1.0,0.14104676398806829,0.5,0.7633372697856764,0.779688607904349,0.03304136683596197
70,500,776,2949,0.14907119849998599,0.3499695341373846,1.0,0.1407397159679778,0.5,0.7634457188290688,0.779688607904349,0.033025968058134646
71,500,758,2949,0.14907119849998599,0.35012032464482296,1.0,0.14063111647391185,0.5,0.7635767022623279,0.779688607904349,0.03287218416994451
72,500,750,2949,0.14907119849998599,0.3500835630804188,1.0,0.14064362512674167,0.5,0.7636314658029771,0.779688607904349,0.032885917671134864
73,500,759,2949,0.14907119849998599,0.353606456381263,1.0,0.14142008590229535,0.5,0.7630911433995096,0.779688607904349,0.03352700227681025
74,500,784,2950,0.14907119849998599,0.3536537025792798,1.0,0.14141533173656826,0.5,0.76324021737689,0.779688607904349,0.03350469192909848
75,500,757,2951,0.15075567228888181,0.35397413290305507,1.0,0.14110662177839442,0.5,0.7632923032954413,0.779688607904349,0.03352148887004024
76,500,786,2952,0.15075567228888181,0.35333480418941493,1.0,0.14140665658220455,0.5,0.763410250044836,0.779688607904349,0.03351004033539619
77,500,771,2953,0.15075567228888181,0.35345488436824596,1.0,0.14114246413888118,0.5,0.7635460685386973,0.779688607904349,0.03324124643323344
78,500,769,2953,0.15075567228888181,0.3533317406277441,1.0,0.1414105289323355,0.5,0.7636878501925568,0.779688607904349,0.03301904070224958
79,500,763,2953,0.15075567228888181,0.35149421690908345,1.0,0.14138574627692024,0.5,0.7640548194005484,0.779688607904349,0.032937696174882646
80,500,770,2953,0.15075567228888181,0.35257642285289453,1.0,0.1409717649188816,0.5,0.7640491622107504,0.779688607904349,0.032879456265320406
81,500,771,2953,0.15075567228888181,0.3507882342416178,1.0,0.14067770611684285,0.5,0.7644405516418253,0.779688607904349,0.03245249867582197
82,500,748,2953,0.15075567228888181,0.3535465110666257,1.0,0.1411832301746346,0.5,0.7640006122430079,0.779688607904349,0.0329577678837842
83,500,770,2954,0.15075567228888181,0.35235818941786773,1.0,0.1415033147594353,0.5,0.764185426648918,0.779688607904349,0.03296233481928754
84,500,805,2955,0.15075567228888181,0.35309621323642576,1.0,0.14158983136579986,0.5,0.7641214228927726,0.779688607904349,0.03296077291253562
85,500,762,2956,0.15075567228888181,0.35249430494340467,1.0,0.14181141127800814,0.5,0.7642320271132309,0.779688607904349,0.03295139402781731
86,500,770,2956,0.15075567228888181,0.3534812972584893,1.0,0.14150179624271994,0.5,0.7644272912236736,0.779688607904349,0.03259734179173932
87,500,751,2957,0.15075567228888181,0.3534772059763914,1.0,0.14151805576778495,0.5,0.7645171382416445,0.779688607904349,0.032591997611676915
88,500,769,2958,0.15075567228888181,0.3526666933359197,1.0,0.14206008658923394,0.5,0.764674526998101,0.779688607904349,0.032573897983441485
89,500,799,2958,0.15075567228888181,0.351761085270595,1.0,0.14241257438099736,0.5,0.7647342424918684,0.779688607904349,0.03257643137798716
90,500,757,2958,0.15075567228888181,0.3510535983277157,1.0,0.1421685861471024,0.5,0.7649083598563441,0.779688607904349,0.03248398315447678
91,500,772,2959,0.15075567228888181,0.3528407530906049,1.0,0.14192890883901862,0.5,0.76471117018842,0.779688607904349,0.03267809298080488
92,500,766,2959,0.15075567228888181,0.3529503318902015,1.0,0.1419113094391023,0.5,0.7648056588601855,0.779688607904349,0.03252582820127897
93,500,772,2959,0.15075567228888181,0.3522051354441002,1.0,0.14224386159051566,0.5,0.7648927146885373,0.779688607904349,0.03247859978450817
94,500,790,2959,0.15075567228888181,0.3511862600059792,1.0,0.14256478175451465,0.5,0.764964194683015,0.7796910361700954,0.03249105551232913
95,500,785,2959,0.15075567228888181,0.35015286059515754,1.0,0.14205505679449268,0.5,0.7652529480917079,0.7796910361700954,0.03241030829520182
96,500,791,2960,0.15075567228888181,0.3492149705959639,1.0,0.1413054392442989,0.5,0.7656737669071835,0.7796910361700954,0.03175742726309068
97,500,805,2960,0.15075567228888181,0.3517766985569872,1.0,0.14226081089805404,0.5,0.7651811939422068,0.7796910361700954,0.03232271366927545
98,500,774,2960,0.15075567228888181,0.34947123777071504,1.0,0.14121744606654932,0.5,0.7658804151517764,0.7796910361700954,0.03126158557411655
99,500,752,2960,0.15075567228888181,0.3526842886639514,1.0,0.1418084614597734,0.5,0.7653190364800931,0.7796910361700954,0.0319252792168304
100,500,761,2960,0.15075567228888181,0.34989178838179547,1.0,0.14072890453153838,0.5,0.7659454014640964,0.7796910361700954,0.03114656458486996
101,500,766,2960,0.15075567228888181,0.349869501985252,1.0,0.14073420751241375,0.5,0.7659674674564221,0.7796910361700954,0.031118992510317703
102,500,822,2960,0.15075567228888181,0.3500244763639714,1.0,0.14055085826938069,0.5,0.7659941694794252,0.7796910361700954,0.031120675018907484
103,500,792,2960,0.15075567228888181,0.3502482785389223,1.0,0.14039230990988374,0.5,0.7660768457851123,0.7796910361700954,0.030930450653098664
104,500,797,2960,0.15075567228888181,0.3525286491019406,1.0,0.1416946443364589,0.5,0.765514950261601,0.7796910361700954,0.03152093213173262
105,500,774,2960,0.15075567228888181,0.35102023049141357,1.0,0.14137997716865391,0.5,0.7658663703167113,0.7796910361700954,0.03132141667767378
106,500,803,2960,0.15075567228888181,0.34985528092020657,1.0,0.14069152199055682,0.5,0.7661620347634426,0.7796910361700954,0.03088281156766762
107,500,788,2960,0.15075567228888181,0.34993305006582975,1.0,0.14073896495911692,0.5,0.7662418747166206,0.7796910361700954,0.030813317142783753
108,500,784,2960,0.15075567228888181,0.3500783648304101,1.0,0.140604106761036,0.5,0.7662664847732863,0.7796910361700954,0.030771426189783336
109,500,788,2960,0.15075567228888181,0.3498142133190929,1.0,0.14080499856053882,0.5,0.7662689374542486,0.7796910361700954,0.03077247435263224
110,500,755,2961,0.15075567228888181,0.3495323262635561,1.0,0.14093824320205006,0.5,0.7663445152586337,0.7796910361700954,0.030721995978697233
111,500,773,2961,0.15075567228888181,0.34859226878288707,1.0,0.1411714895239703,0.5,0.7663945713855647,0.7796910361700954,0.03072869926655114
112,500,817,2961,0.15075567228888181,0.3469698603164978,1.0,0.1408560081221484,0.5,0.7666628495981463,0.7796910361700954,0.030638502040078442
