gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,129,129,0.14002800840280097,0.24921949095822202,1.0,0.1509422715018222,0.3420909849415735,0.6160003276146963,0.7483930015379963,0.10082131040932371
1,509,340,341,0.1414213562373095,0.2841942326045658,1.0,0.12489179755061161,0.42397572631011293,0.665670337129805,0.7483930015379963,0.08153540294800787
2,500,419,564,0.1414213562373095,0.29226489300676023,1.0,0.1376183497475174,0.42397572631011293,0.674918347009665,0.7483930015379963,0.08294001046538563
3,500,429,751,0.14586499149789456,0.3006365890800496,1.0,0.13882129889720324,0.4349418989068794,0.6804965320058763,0.7487432297242029,0.0795909576285928
4,500,456,933,0.14586499149789456,0.29994139234694184,1.0,0.13733971724817054,0.44991214289992976,0.6884455634524366,0.7487432297242029,0.07302986261442797
5,500,477,1108,0.14586499149789456,0.3035505266114982,1.0,0.13788918246191315,0.4593347222859212,0.6908637014807606,0.7487432297242029,0.07212253506608805
6,500,455,1256,0.14586499149789456,0.30667000802610145,1.0,0.13636146533214288,0.46762707480548427,0.6942615109828008,0.7487432297242029,0.06904447453236895
7,500,487,1406,0.14586499149789456,0.3041603503309006,1.0,0.1375498586544679,0.4750955516331198,0.6994984425086609,0.7487432297242029,0.06615142865747187
8,500,496,1554,0.15075567228888181,0.3016342022863089,1.0,0.13520575418104214,0.47752218198084906,0.7036902692407978,0.7487432297242029,0.06272787549724981
9,500,498,1697,0.15075567228888181,0.30616159213194705,1.0,0.13683313318437684,0.47752218198084906,0.7053767567461801,0.7487432297242029,0.06131072571913792
10,500,510,1829,0.15075567228888181,0.30386754264952637,1.0,0.1364007249042257,0.4833044984628131,0.7087918774341531,0.7487803096470789,0.05921206139854989
11,500,502,1928,0.15075567228888181,0.30688519221872684,1.0,0.1362633182584961,0.48550376813121,0.7109072030463612,0.7487803096470789,0.05689407045789862
12,500,524,2033,0.15075567228888181,0.3125564971793815,1.0,0.13683913904312714,0.48550376813121,0.7109821187308969,0.7487803096470789,0.056455582664249146
13,500,516,2129,0.14744195615489714,0.3113992766081312,1.0,0.13759612284247366,0.4871363159532298,0.712711644990757,0.7487900081218264,0.05567706613287113
14,500,542,2221,0.14744195615489714,0.3127576632351059,1.0,0.1367396876053437,0.48816992566984463,0.7137394129257952,0.7487900081218264,0.05496326502975174
15,500,521,2308,0.14744195615489714,0.31328452912617577,1.0,0.1365016699231052,0.48946822318075545,0.714867263170142,0.7487900081218264,0.05431926669822076
16,500,530,2382,0.14744195615489714,0.3135732393125254,1.0,0.13645582255306973,0.49797837786944676,0.7158134443895235,0.7487900081218264,0.05366639530866384
17,500,503,2439,0.14744195615489714,0.3112454224747291,1.0,0.13761914017751772,0.49797837786944676,0.7170784302067568,0.7487900081218264,0.05378682744945235
18,500,533,2509,0.14744195615489714,0.308661784908281,1.0,0.13712907792982662,0.49879223243298165,0.7186212620634082,0.7487900081218264,0.05332340744031623
19,500,533,2574,0.14744195615489714,0.307027094710493,1.0,0.13626708128486162,0.5,0.7200728115378238,0.7487900081218264,0.052338683651597794
20,500,535,2630,0.14744195615489714,0.31250411325232086,1.0,0.13730917585376973,0.4763528679695985,0.7190572784009589,0.7487900081218264,0.05373998869620206
21,500,521,2677,0.14744195615489714,0.3113607746070961,1.0,0.13789122402723208,0.5,0.7205887131975832,0.7487900081218264,0.05226082699681607
22,500,540,2721,0.14433756729740643,0.3078817233316481,1.0,0.1372509202642798,0.5,0.7222235416787289,0.7487900081218264,0.05086963884744858
23,500,513,2762,0.14433756729740643,0.3110926329452048,1.0,0.13798814327720788,0.5,0.7222319900476055,0.7487900081218264,0.0507775634559013
24,500,551,2810,0.15075567228888181,0.31178960785143667,1.0,0.13752830747652678,0.5,0.7229266930405532,0.7487900081218264,0.050046472630616665
25,500,514,2841,0.14907119849998599,0.31102299133888733,1.0,0.13774114012708694,0.5,0.7234562781048803,0.7487900081218264,0.05005302743266193
26,500,552,2875,0.14907119849998599,0.3099477171538972,1.0,0.13826948374525982,0.5,0.7243652303071095,0.7487900081218264,0.049139722051768045
27,500,528,2914,0.14586499149789456,0.31110594776543316,1.0,0.13808999588228008,0.5,0.7246655166173589,0.7487900081218264,0.04874984176655807
28,500,526,2943,0.14586499149789456,0.3135492295090839,1.0,0.1365508085558265,0.5,0.72525138435097,0.7487900081218264,0.04795487151528013
29,500,563,2963,0.14586499149789456,0.3134059192777411,1.0,0.13675235702206692,0.5,0.7255823396370497,0.7487900081218264,0.04766691963017854
30,500,548,2982,0.14586499149789456,0.31940081992130753,1.0,0.13691906562656628,0.49879223243298165,0.7246329748504633,0.7487900081218264,0.04908320872645266
