
OPTIMIZING ON FOLD NUMBER 5
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5900
Features active in total: 5900
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 106
PRCC T2: 46
ccRCC: 324
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 19
Generations completed = 40
Generations completed = 62
Generations completed = 84
Generations completed = 107
Generations completed = 130
Generations completed = 153
Generations completed = 176
Generations completed = 199
Generations completed = 222
Generations completed = 246
Generations completed = 269
Generations completed = 292
Generations completed = 315
Generations completed = 338
Generations completed = 361
Generations completed = 384
Generations completed = 407
Generations completed = 430
Generations completed = 453
Generations completed = 476
   	     	         	        	        type naive Bayes balanced accuracy       	                 root separation                 	                 root leanness                  
   	     	         	        	-------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std         	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	397      	397     	0.2	0.823719	0.94167 	0.149524    	0  	0.571162	0.63856 	0.0926692	0.140028	0.265225	1  	0.154376
1  	671  	624      	627     	0.2	0.822282	0.942742	0.111594    	0  	0.584589	0.640868	0.0425822	0.137361	0.289626	1  	0.118954
2  	733  	679      	866     	0.2	0.82093 	0.945751	0.11232     	0  	0.589996	0.645134	0.0443224	0.136083	0.303889	1  	0.134592
3  	735  	675      	1065    	0.2	0.822231	0.945751	0.10112     	0  	0.591426	0.646362	0.0395476	0.13484 	0.31211 	1  	0.124603
4  	726  	696      	1263    	0.2	0.820206	0.946368	0.11068     	0  	0.592954	0.646362	0.0407133	0.136083	0.323287	1  	0.132768
5  	720  	697      	1446    	0.2	0.819537	0.942894	0.120498    	0  	0.595569	0.646362	0.0407903	0.141421	0.331535	1  	0.142158
6  	715  	707      	1628    	0.2	0.818842	0.942894	0.113297    	0  	0.595076	0.645134	0.0396576	0.141421	0.344859	1  	0.142058
7  	711  	742      	1802    	0.2	0.830706	0.942894	0.0909726   	0  	0.598951	0.647407	0.0346118	0.140028	0.33894 	1  	0.126577
8  	710  	756      	1984    	0.2	0.834465	0.952738	0.0887274   	0  	0.59839 	0.647407	0.0344479	0.140028	0.339955	1  	0.128129
9  	725  	717      	2136    	0.2	0.824871	0.952738	0.0970743   	0  	0.595445	0.64186 	0.034548 	0.142857	0.360422	1  	0.133177
10 	713  	746      	2301    	0.2	0.82383 	0.952738	0.10253     	0  	0.597387	0.645162	0.0363712	0.140028	0.360556	1  	0.143403
11 	717  	729      	2445    	0.2	0.834698	0.952738	0.102303    	0  	0.600568	0.645162	0.0375249	0.140028	0.34319 	1  	0.143632
12 	713  	762      	2597    	0.2	0.836994	0.953274	0.100098    	0  	0.599441	0.645162	0.0375082	0.140028	0.345002	1  	0.14317 
13 	720  	750      	2728    	0.2	0.841994	0.953274	0.0936714   	0  	0.602368	0.647393	0.0375331	0.129099	0.338482	1  	0.137689
14 	727  	756      	2869    	0.2	0.843032	0.953274	0.0958815   	0  	0.600495	0.647393	0.0372507	0.129099	0.339586	1  	0.140359
15 	718  	774      	3009    	0.2	0.83375 	0.953274	0.111117    	0  	0.598855	0.647393	0.0406779	0.129099	0.351867	1  	0.147551
16 	722  	780      	3141    	0.2	0.837072	0.952738	0.102191    	0  	0.600682	0.645663	0.0385208	0.140028	0.3528  	1  	0.14532 
17 	719  	760      	3248    	0.2	0.830979	0.952738	0.11124     	0  	0.602875	0.646799	0.0399059	0.145865	0.363031	1  	0.152308
18 	735  	746      	3357    	0.2	0.838938	0.952738	0.098151    	0  	0.602532	0.646799	0.0386894	0.138675	0.359654	1  	0.13972 
19 	722  	768      	3457    	0.2	0.841596	0.952738	0.0966957   	0  	0.604336	0.646799	0.0387235	0.138675	0.356682	1  	0.134771
20 	702  	765      	3552    	0.2	0.842213	0.952738	0.0973657   	0  	0.602674	0.647115	0.0387279	0.142857	0.368644	1  	0.138038
21 	726  	758      	3644    	0.2	0.847636	0.952738	0.0883553   	0  	0.608896	0.646799	0.0379248	0.142857	0.3503  	1  	0.132999
22 	724  	777      	3746    	0.2	0.843942	0.952738	0.0904745   	0  	0.608722	0.646799	0.0378567	0.145865	0.361694	1  	0.133504
23 	721  	744      	3838    	0.2	0.844256	0.952738	0.0934727   	0  	0.608644	0.646799	0.0389923	0.145865	0.362731	1  	0.132814
24 	726  	779      	3929    	0.2	0.845382	0.952738	0.0904206   	0  	0.606864	0.646799	0.0386899	0.140028	0.366227	1  	0.130134
25 	715  	763      	4012    	0.2	0.846832	0.952738	0.092248    	0  	0.607878	0.646799	0.0382415	0.137361	0.361276	1  	0.137753
26 	719  	792      	4091    	0.2	0.840363	0.953274	0.105836    	0  	0.604996	0.650865	0.0403649	0.140028	0.373141	1  	0.141677
27 	740  	766      	4158    	0.2	0.850402	0.953274	0.0924091   	0  	0.609714	0.650865	0.0379596	0.140028	0.361347	1  	0.134388
28 	719  	792      	4222    	0.2	0.839775	0.953274	0.107234    	0  	0.609058	0.650865	0.0397271	0.141421	0.373802	1  	0.14113 
29 	722  	783      	4274    	0.2	0.844678	0.953274	0.0947767   	0  	0.607621	0.650865	0.038549 	0.144338	0.37624 	1  	0.136563
30 	713  	798      	4354    	0.2	0.840193	0.953274	0.107327    	0  	0.609182	0.650865	0.039757 	0.141421	0.3781  	1  	0.140704
31 	711  	784      	4419    	0.2	0.847349	0.952738	0.103965    	0  	0.608762	0.646799	0.0387628	0.147442	0.367664	1  	0.139946
32 	709  	797      	4477    	0.2	0.846308	0.952738	0.103333    	0  	0.608669	0.646799	0.0387014	0.149071	0.369605	1  	0.143168
33 	715  	791      	4549    	0.2	0.841162	0.953185	0.106052    	0  	0.608587	0.648025	0.0385803	0.129099	0.374805	1  	0.142246
34 	712  	779      	4608    	0.2	0.838233	0.953915	0.103994    	0  	0.610329	0.648025	0.0382955	0.149071	0.378028	1  	0.141929
35 	710  	767      	4652    	0.2	0.840417	0.953915	0.104576    	0  	0.608478	0.648025	0.0400047	0.128037	0.378479	1  	0.136062
36 	712  	756      	4690    	0.2	0.836477	0.953915	0.11284     	0  	0.608039	0.648025	0.0399444	0.128037	0.386785	1  	0.140984
37 	716  	761      	4729    	0.2	0.838391	0.953915	0.116196    	0  	0.606389	0.648133	0.0402144	0.128037	0.378187	1  	0.149366
38 	706  	790      	4778    	0.2	0.831013	0.953915	0.122821    	0  	0.607135	0.648133	0.0413428	0.128037	0.388672	1  	0.147466
39 	702  	773      	4818    	0.2	0.835088	0.953915	0.112192    	0  	0.607643	0.648133	0.0402463	0.128037	0.39038 	1  	0.142088
40 	701  	790      	4865    	0.2	0.833754	0.953965	0.115288    	0  	0.608342	0.646799	0.04034  	0.128037	0.390203	1  	0.143734
41 	706  	767      	4902    	0.2	0.829068	0.958263	0.117257    	0  	0.609471	0.646799	0.0414589	0.145865	0.40179 	1  	0.142173
42 	726  	794      	4944    	0.2	0.835826	0.958263	0.115141    	0  	0.608437	0.646799	0.0408589	0.145865	0.387253	1  	0.148138
43 	704  	786      	4976    	0.2	0.820749	0.958263	0.128679    	0  	0.606091	0.647393	0.0424193	0.141421	0.399602	1  	0.155714
44 	698  	782      	5009    	0.2	0.815719	0.958263	0.127386    	0  	0.604948	0.647393	0.0428637	0.141421	0.410363	1  	0.153147
45 	695  	781      	5047    	0.2	0.817667	0.958263	0.124832    	0  	0.605845	0.647393	0.0410903	0.141421	0.412095	1  	0.152019
46 	697  	807      	5084    	0.2	0.822977	0.958263	0.124122    	0  	0.605909	0.647393	0.041273 	0.147442	0.412327	1  	0.141378
47 	698  	784      	5120    	0.2	0.821463	0.958263	0.127523    	0  	0.605963	0.647393	0.0417464	0.141421	0.407359	1  	0.153685
48 	717  	765      	5161    	0.2	0.8268  	0.958263	0.118538    	0  	0.605581	0.647393	0.0413861	0.140028	0.398943	1  	0.154992
49 	719  	754      	5193    	0.2	0.823784	0.958263	0.12539     	0  	0.604469	0.647393	0.0444784	0.145865	0.403408	1  	0.149805
50 	690  	763      	5221    	0.2	0.826535	0.958263	0.12306     	0  	0.603839	0.647393	0.0420978	0.145865	0.408807	1  	0.146006
51 	710  	755      	5250    	0.2	0.828236	0.958263	0.118481    	0  	0.605947	0.647393	0.0423871	0.147442	0.403867	1  	0.144831
52 	696  	764      	5271    	0.2	0.827937	0.958263	0.115857    	0  	0.606259	0.647393	0.0408386	0.142857	0.408247	1  	0.145888
53 	718  	795      	5294    	0.2	0.827292	0.958263	0.124286    	0  	0.605876	0.648339	0.0421513	0.145865	0.398039	1  	0.152269
54 	695  	755      	5316    	0.2	0.826739	0.958263	0.120153    	0  	0.605086	0.648339	0.0416156	0.141421	0.403142	1  	0.150152
55 	703  	795      	5337    	0.2	0.829833	0.958263	0.113077    	0  	0.60648 	0.648339	0.0410386	0.144338	0.404216	1  	0.148055
56 	713  	765      	5362    	0.2	0.826742	0.958263	0.123569    	0  	0.606194	0.648339	0.0407381	0.144338	0.401944	1  	0.152605
57 	700  	798      	5393    	0.2	0.828696	0.958263	0.123588    	0  	0.606306	0.648339	0.0411468	0.147442	0.404373	1  	0.148262
58 	717  	800      	5418    	0.2	0.82482 	0.958263	0.122601    	0  	0.606294	0.648339	0.0409458	0.147442	0.403511	1  	0.152493
59 	704  	813      	5439    	0.2	0.825605	0.958263	0.124847    	0  	0.605833	0.648339	0.0402956	0.147442	0.401309	1  	0.155505
60 	711  	807      	5456    	0.2	0.813911	0.958263	0.141469    	0  	0.605652	0.648771	0.0438252	0.145865	0.410347	1  	0.161924
61 	710  	771      	5473    	0.2	0.835446	0.958263	0.121472    	0  	0.606129	0.648339	0.0409154	0.147442	0.387331	1  	0.160587
62 	697  	789      	5493    	0.2	0.822307	0.958263	0.138122    	0  	0.603808	0.648339	0.0427304	0.147442	0.403763	1  	0.162666
63 	696  	802      	5510    	0.2	0.827792	0.958263	0.123146    	0  	0.608458	0.648339	0.0419874	0.145865	0.398075	1  	0.152195
64 	682  	823      	5528    	0.2	0.827358	0.958263	0.128621    	0  	0.60531 	0.648339	0.0418642	0.141421	0.401586	1  	0.158369
65 	712  	845      	5549    	0.2	0.824228	0.958263	0.129126    	0  	0.605799	0.648339	0.0421642	0.137361	0.40545 	1  	0.153294
66 	701  	782      	5563    	0.2	0.824345	0.958263	0.127189    	0  	0.607318	0.648339	0.0427242	0.137361	0.401852	1  	0.156733
