inner_cv_RF_bal_acc,inner_cv_leanness,train_RF_bal_acc,train_leanness
0.8748276371515809,0.1,0.9760333563150465,0.1
0.8745608851242654,0.1111111111111111,0.9786557339374241,0.1111111111111111
0.8640959978988147,0.125,0.9614645917462818,0.125
0.8532166190616894,0.14285714285714285,0.9748678551495453,0.14285714285714285
0.8389146065202404,0.16666666666666666,0.9687243507666043,0.16666666666666666
0.8252938376177813,0.2,0.940485570767261,0.2
0.7898650645129518,0.25,0.9372804425621328,0.25
0.6989805968679209,0.3333333333333333,0.9106914212548015,0.3333333333333333
0.5290062050625431,0.5,0.7773605502478743,0.5
0.25,1.0,0.25,1.0
