gen,evals,gen_feats,explored,PanKidney random forest balanced accuracy_min,PanKidney random forest balanced accuracy_avg,PanKidney random forest balanced accuracy_max,PanKidney random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
35,313,508,14792,0.25,0.2728086089007642,0.8671423856427078,0.11240252972262672,0.0625,0.9676707792207792,1.0,0.16052894525714578
36,304,481,14876,0.25,0.2728086089007642,0.8671423856427078,0.11240252972262672,0.0625,0.9676707792207792,1.0,0.16052894525714578
37,296,467,14949,0.25,0.271674483240664,0.8671423856427078,0.10973560760258003,0.0625,0.9692707792207792,1.0,0.15681337880380367
38,310,508,15070,0.25,0.271691286958853,0.8671423856427078,0.10982213196223867,0.0625,0.9692707792207792,1.0,0.15681337880380367
39,303,459,15153,0.25,0.26560075184963233,0.8671423856427078,0.09261993233953268,0.0625,0.9784214285714286,1.0,0.12920650649584822
40,292,454,15240,0.25,0.26560075184963233,0.8671423856427078,0.09261993233953268,0.0625,0.9784214285714286,1.0,0.12920650649584822
41,317,523,15330,0.25,0.26560075184963233,0.8671423856427078,0.09261993233953268,0.0625,0.9784214285714286,1.0,0.12920650649584822
42,318,501,15423,0.25,0.26683480648700525,0.8671423856427078,0.09643583379330184,0.0625,0.9766214285714286,1.0,0.13503110183849806
43,308,493,15506,0.25,0.268017103241475,0.8671423856427078,0.09978766230083325,0.0625,0.9750214285714286,1.0,0.13941315230331533
44,312,480,15585,0.25,0.268017103241475,0.8671423856427078,0.09978766230083325,0.0625,0.9750214285714286,1.0,0.13941315230331533
45,308,498,15663,0.25,0.26927734206032367,0.8801194094243385,0.10346341662653004,0.05555555555555555,0.9731325396825397,1.0,0.14533425700478633
46,301,468,15727,0.25,0.2680999307795941,0.8801194094243385,0.10027750660162078,0.05555555555555555,0.9747992063492064,1.0,0.14078330083331903
47,316,496,15809,0.25,0.2680999307795941,0.8801194094243385,0.10027750660162078,0.05555555555555555,0.9747992063492064,1.0,0.14078330083331903
48,309,484,15875,0.25,0.2693601695984428,0.8801194094243385,0.10393493444386391,0.05555555555555555,0.9729103174603174,1.0,0.14664623251668574
49,292,459,15941,0.25,0.2682689921869368,0.8801194094243385,0.10123424104237048,0.05555555555555555,0.9744103174603174,1.0,0.14303543812271458
50,306,468,15991,0.25,0.27057668145321173,0.8801194094243385,0.1071979324137548,0.05555555555555555,0.9712436507936508,1.0,0.1509997671542908
51,306,469,16049,0.25,0.26939041902845867,0.8801194094243385,0.10409233076974779,0.05555555555555555,0.9729103174603174,1.0,0.14664623251668574
52,306,489,16111,0.25,0.26939041902845867,0.8801194094243385,0.10409233076974779,0.05555555555555555,0.9729103174603174,1.0,0.14664623251668574
53,312,488,16170,0.25,0.27179628090981184,0.8801194094243385,0.11037775606371295,0.05555555555555555,0.9694936507936508,1.0,0.15565497087606237
54,323,495,16216,0.25,0.27301615966990483,0.8801194094243385,0.11345763695702643,0.05555555555555555,0.967715873015873,1.0,0.160303117121223
55,322,482,16280,0.25,0.27423603842999783,0.8801194094243385,0.11644331464582089,0.05555555555555555,0.9659380952380953,1.0,0.1648010551285366
56,341,503,16342,0.25,0.27423603842999783,0.8801194094243385,0.11644331464582089,0.05555555555555555,0.9659380952380953,1.0,0.1648010551285366
57,322,511,16401,0.25,0.2754480452698075,0.8801194094243385,0.11930342981785783,0.05555555555555555,0.9641880952380952,1.0,0.16902176961803558
58,301,456,16444,0.25,0.274230663907613,0.8801194094243385,0.11641642430276747,0.05555555555555555,0.9659658730158731,1.0,0.16465807728239787
59,302,476,16480,0.25,0.2754530400656045,0.8801194094243385,0.11932792384047179,0.05555555555555555,0.9641880952380952,1.0,0.16902176961803558
60,311,474,16539,0.25,0.2754530400656045,0.8801194094243385,0.11932792384047179,0.05555555555555555,0.9641880952380952,1.0,0.16902176961803558
61,318,526,16592,0.25,0.2754530400656045,0.8801194094243385,0.11932792384047179,0.05555555555555555,0.9641880952380952,1.0,0.16902176961803558
62,283,433,16630,0.25,0.26574744442091414,0.8801194094243385,0.09354635667149856,0.05555555555555555,0.9783333333333334,1.0,0.1298291850238251
63,299,473,16678,0.25,0.26574744442091414,0.8801194094243385,0.09354635667149856,0.05555555555555555,0.9783333333333334,1.0,0.1298291850238251
64,308,485,16727,0.25,0.2669944859666751,0.8801194094243385,0.09740455126664464,0.05555555555555555,0.9765333333333333,1.0,0.13562587247258767
65,304,487,16772,0.25,0.2669944859666751,0.8801194094243385,0.09740455126664464,0.05555555555555555,0.9765333333333333,1.0,0.13562587247258767
66,310,484,16818,0.25,0.2669944859666751,0.8801194094243385,0.09740455126664464,0.05555555555555555,0.9765333333333333,1.0,0.13562587247258767
67,305,504,16863,0.25,0.2682090298554538,0.8801194094243385,0.10090812069073532,0.05555555555555555,0.9748666666666667,1.0,0.14036476115050925
68,319,499,16911,0.25,0.2682090298554538,0.8801194094243385,0.10090812069073532,0.05555555555555555,0.9748666666666667,1.0,0.14036476115050925
69,294,482,16944,0.25,0.2682090298554538,0.8801194094243385,0.10090812069073532,0.05555555555555555,0.9748666666666667,1.0,0.14036476115050925
70,309,475,16987,0.25,0.2682090298554538,0.8801194094243385,0.10090812069073532,0.05555555555555555,0.9748666666666667,1.0,0.14036476115050925
71,321,474,17022,0.25,0.26719803445587914,0.8801194094243385,0.09852922147076411,0.05555555555555555,0.9762000000000001,1.0,0.13739949682729943
72,296,457,17057,0.25,0.26719803445587914,0.8801194094243385,0.09852922147076411,0.05555555555555555,0.9762000000000001,1.0,0.13739949682729943
73,286,476,17099,0.25,0.2659756685485906,0.8801194094243385,0.09487607012129251,0.05555555555555555,0.9780412698412698,1.0,0.1314221055460332
74,306,473,17137,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
75,319,507,17175,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
76,297,467,17197,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
77,293,468,17220,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
78,317,500,17255,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
79,308,489,17289,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
80,296,474,17318,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
81,299,466,17341,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
82,292,461,17376,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
83,311,485,17413,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
84,290,440,17448,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
85,307,477,17480,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
86,304,492,17511,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
87,287,452,17539,0.25,0.26826625637571194,0.8801194094243385,0.10119622496168845,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
88,300,473,17565,0.25,0.2670503330351993,0.8801194094243385,0.09769557409687181,0.05555555555555555,0.9767079365079364,1.0,0.13453744580415963
89,313,502,17598,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
90,297,442,17623,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
91,299,431,17649,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
92,306,472,17676,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
93,282,444,17702,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
94,309,472,17724,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
95,302,472,17737,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
96,312,519,17761,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
97,308,517,17787,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
98,315,509,17813,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
99,329,512,17839,0.25,0.2682791825120755,0.8801194094243385,0.1012721386158517,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228666
100,309,488,17862,0.25,0.2670660378442434,0.8801194094243385,0.09779093460393636,0.05555555555555555,0.9766603174603175,1.0,0.13482804838157936
101,298,468,17885,0.25,0.2670660378442434,0.8801194094243385,0.09779093460393636,0.05555555555555555,0.9766603174603175,1.0,0.13482804838157936
102,281,415,17903,0.25,0.26828198095396877,0.8801194094243385,0.10128842250650115,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
103,302,481,17915,0.25,0.26828198095396877,0.8801194094243385,0.10128842250650115,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
104,305,482,17934,0.25,0.26828198095396877,0.8801194094243385,0.10128842250650115,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
105,316,498,17952,0.25,0.2671811650092819,0.8801194094243385,0.09845185518174189,0.05555555555555555,0.9764936507936508,1.0,0.13577438582927456
106,317,504,17965,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
107,316,493,17979,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
108,312,472,17994,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
109,308,497,18011,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
110,287,446,18020,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
111,299,490,18044,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
112,296,485,18056,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
113,326,489,18079,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
114,307,495,18090,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
115,314,471,18099,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
116,285,452,18105,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
117,313,499,18119,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
118,311,481,18130,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
119,313,495,18142,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
120,303,484,18154,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
121,305,463,18169,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
122,315,510,18180,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
123,298,464,18196,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
124,297,440,18204,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
125,305,480,18215,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
126,305,490,18224,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
127,299,441,18237,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
128,318,487,18245,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
129,296,466,18259,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
130,307,493,18266,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
131,315,480,18277,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
132,299,456,18285,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
133,316,488,18299,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
134,296,466,18305,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
135,315,516,18316,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
136,321,509,18327,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
137,312,484,18334,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
138,313,503,18341,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
139,305,473,18346,0.25,0.26831561013084854,0.8801194094243385,0.10146911605144066,0.05555555555555555,0.9749936507936507,1.0,0.13959554004228664
140,314,495,18362,0.25,0.26955118356192775,0.8801194094243385,0.1049405315397641,0.05555555555555555,0.9732436507936508,1.0,0.14466367919237857
141,298,453,18369,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
142,307,504,18377,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
143,309,486,18386,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
144,298,486,18388,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
145,301,481,18397,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
146,300,482,18405,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
147,303,480,18408,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
148,313,468,18412,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
149,322,489,18417,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
150,287,453,18425,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
151,312,496,18433,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
152,296,485,18438,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
153,302,491,18443,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
154,298,472,18450,0.25,0.27078675699300697,0.8801194094243385,0.10828663594381602,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
155,302,506,18455,0.25,0.26966238149736865,0.8801194094243385,0.10554367254334628,0.05555555555555555,0.9729936507936507,1.0,0.14601503142783712
156,306,454,18456,0.25,0.26966238149736865,0.8801194094243385,0.10554367254334628,0.05555555555555555,0.9729936507936507,1.0,0.14601503142783712
157,321,504,18459,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
158,321,492,18462,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
159,306,499,18467,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
160,319,478,18475,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
161,300,485,18482,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
162,306,454,18486,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
163,286,465,18491,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
164,303,469,18494,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
165,313,481,18495,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
166,312,484,18500,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
167,304,458,18501,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
168,304,473,18507,0.25,0.27080689624486337,0.8801194094243385,0.10838868083133582,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
169,320,477,18512,0.25,0.269633560688667,0.8801194094243385,0.10539107408952271,0.05555555555555555,0.9730936507936508,1.0,0.1455018236061443
170,286,443,18514,0.25,0.269633560688667,0.8801194094243385,0.10539107408952271,0.05555555555555555,0.9730936507936508,1.0,0.1455018236061443
171,315,519,18518,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
172,318,502,18522,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
173,310,496,18522,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
174,298,444,18524,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
175,315,500,18527,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
176,303,446,18532,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
177,306,480,18532,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
178,304,469,18534,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
179,303,481,18538,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
180,320,536,18542,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
181,321,513,18546,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
182,315,497,18548,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
183,297,470,18553,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
184,306,486,18559,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
185,302,472,18562,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
186,300,489,18564,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
187,307,492,18566,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
188,289,463,18570,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
189,296,451,18572,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
190,296,469,18575,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
191,318,491,18575,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
192,305,486,18577,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
193,321,501,18577,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
194,303,487,18578,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
195,301,465,18578,0.25,0.27082481864141017,0.8801194094243385,0.1084833161670406,0.05555555555555555,0.9714936507936508,1.0,0.14953969491493965
