
OPTIMIZING ON FOLD NUMBER 8
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5889
Features active in total: 5889
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 106
PRCC T2: 46
ccRCC: 324
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 61
Generations completed = 123
Generations completed = 185
Generations completed = 247
Generations completed = 309
Generations completed = 371
Generations completed = 433
Generations completed = 493
   	     	         	        	        type naive Bayes balanced accuracy       	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std         	min     	avg     	max	std     
0  	500  	420      	420     	0.2	0.820368	0.928521	0.141402    	0.140028	0.245999	1  	0.150868
1  	546  	633      	639     	0.2	0.814101	0.928521	0.140583    	0.138675	0.273064	1  	0.130865
2  	530  	686      	854     	0.2	0.818246	0.939515	0.140473    	0.141421	0.284119	1  	0.135951
3  	541  	690      	1046    	0.2	0.82318 	0.939515	0.137787    	0.140028	0.290143	1  	0.13818 
4  	563  	745      	1269    	0.2	0.827514	0.939515	0.133207    	0.140028	0.296259	1  	0.138869
5  	541  	755      	1469    	0.2	0.833128	0.939515	0.127476    	0.142857	0.298563	1  	0.137322
6  	547  	761      	1651    	0.2	0.843344	0.939515	0.120613    	0.140028	0.293587	1  	0.136116
7  	542  	744      	1812    	0.2	0.848966	0.939515	0.114185    	0.142857	0.296181	1  	0.134395
8  	549  	802      	1990    	0.2	0.852298	0.940132	0.112221    	0.142857	0.296956	1  	0.135545
9  	543  	792      	2161    	0.2	0.854194	0.948658	0.111257    	0.141421	0.300537	1  	0.135703
10 	537  	803      	2324    	0.2	0.857584	0.948693	0.109622    	0.145865	0.299947	1  	0.136547
11 	533  	802      	2458    	0.2	0.863514	0.948693	0.105454    	0.141421	0.295966	1  	0.134572
12 	545  	802      	2601    	0.2	0.86659 	0.948693	0.104718    	0.144338	0.294249	1  	0.135469
13 	547  	795      	2733    	0.2	0.869072	0.949919	0.104093    	0.144338	0.295034	1  	0.135194
14 	546  	824      	2875    	0.2	0.871742	0.949919	0.102974    	0.144338	0.295416	1  	0.134762
15 	541  	812      	2989    	0.2	0.873403	0.949919	0.102608    	0.145865	0.297031	1  	0.133468
16 	556  	821      	3125    	0.2	0.872845	0.949919	0.105115    	0.147442	0.301995	1  	0.134776
17 	545  	835      	3243    	0.2	0.874758	0.952388	0.105335    	0.147442	0.301477	1  	0.134975
18 	540  	810      	3339    	0.2	0.877863	0.952388	0.103675    	0.145865	0.301254	1  	0.133754
19 	552  	810      	3440    	0.2	0.879279	0.952388	0.103694    	0.145865	0.301838	1  	0.134645
20 	545  	816      	3549    	0.2	0.880738	0.952388	0.103605    	0.147442	0.302689	1  	0.133693
21 	553  	799      	3647    	0.2	0.882386	0.952388	0.101807    	0.145865	0.304394	1  	0.132363
22 	555  	815      	3746    	0.2	0.88082 	0.952388	0.10381     	0.145865	0.309983	1  	0.132924
23 	564  	852      	3848    	0.2	0.880393	0.952388	0.105718    	0.145865	0.31183 	1  	0.13503 
24 	541  	819      	3938    	0.2	0.881517	0.952388	0.104083    	0.147442	0.314655	1  	0.134789
25 	538  	790      	4008    	0.2	0.885989	0.952388	0.0998969   	0.164399	0.310868	1  	0.13296 
26 	542  	793      	4074    	0.2	0.885018	0.952388	0.102118    	0.171499	0.314743	1  	0.134564
27 	537  	810      	4165    	0.2	0.886058	0.952388	0.101564    	0.176777	0.316059	1  	0.133574
28 	551  	788      	4243    	0.2	0.887466	0.952388	0.100782    	0.176777	0.316954	1  	0.132993
29 	544  	802      	4316    	0.2	0.886719	0.952388	0.103241    	0.176777	0.320581	1  	0.133838
30 	558  	766      	4376    	0.2	0.884866	0.952388	0.105247    	0.176777	0.324756	1  	0.135732
31 	546  	800      	4445    	0.2	0.886177	0.952388	0.104505    	0.174078	0.325002	1  	0.1357  
32 	543  	801      	4499    	0.2	0.88902 	0.954283	0.101915    	0.171499	0.322172	1  	0.133422
33 	552  	836      	4572    	0.2	0.884883	0.954283	0.10663     	0.171499	0.331927	1  	0.134478
34 	551  	771      	4611    	0.2	0.883456	0.954283	0.107779    	0.171499	0.336307	1  	0.135302
35 	535  	787      	4662    	0.2	0.886096	0.954283	0.105198    	0.174078	0.334234	1  	0.133862
36 	546  	769      	4696    	0.2	0.887497	0.954283	0.104999    	0.166667	0.332641	1  	0.13412 
37 	540  	802      	4760    	0.2	0.888083	0.954283	0.10497     	0.166667	0.332484	1  	0.134284
38 	537  	810      	4803    	0.2	0.888565	0.954283	0.105041    	0.166667	0.333453	1  	0.133661
39 	553  	778      	4842    	0.2	0.886627	0.954687	0.107148    	0.171499	0.337241	1  	0.134885
40 	548  	752      	4881    	0.2	0.886688	0.954687	0.106982    	0.171499	0.338345	1  	0.134005
41 	537  	781      	4918    	0.2	0.88513 	0.956574	0.109108    	0.171499	0.342453	1  	0.134836
42 	536  	768      	4969    	0.2	0.88662 	0.956574	0.108507    	0.174078	0.342324	1  	0.133691
43 	563  	812      	5008    	0.2	0.886714	0.956574	0.108222    	0.176777	0.341541	1  	0.135937
44 	537  	795      	5043    	0.2	0.891101	0.956574	0.104559    	0.179605	0.333693	1  	0.135301
45 	549  	760      	5079    	0.2	0.890928	0.956574	0.104331    	0.179605	0.335425	1  	0.134144
46 	539  	770      	5112    	0.2	0.89046 	0.956574	0.106692    	0.179605	0.335473	1  	0.13656 
47 	532  	790      	5150    	0.2	0.893021	0.956574	0.104269    	0.179605	0.332479	1  	0.134798
48 	541  	778      	5181    	0.2	0.893221	0.956574	0.104332    	0.179605	0.331961	1  	0.135188
49 	553  	763      	5208    	0.2	0.89316 	0.956574	0.1043      	0.179605	0.332358	1  	0.135095
50 	550  	797      	5239    	0.2	0.891   	0.956574	0.106697    	0.179605	0.336245	1  	0.136524
51 	534  	812      	5262    	0.2	0.891869	0.956574	0.106299    	0.179605	0.33663 	1  	0.136195
52 	540  	793      	5291    	0.2	0.892345	0.956574	0.106117    	0.176777	0.336583	1  	0.136099
53 	539  	770      	5317    	0.2	0.894853	0.956574	0.104123    	0.176777	0.333764	1  	0.134642
54 	549  	784      	5341    	0.2	0.893387	0.956574	0.106363    	0.176777	0.336163	1  	0.135927
55 	534  	782      	5355    	0.2	0.89467 	0.956574	0.105968    	0.176777	0.333994	1  	0.135175
56 	541  	787      	5382    	0.2	0.895958	0.958425	0.104199    	0.164399	0.332825	1  	0.134429
57 	550  	814      	5405    	0.2	0.895348	0.958425	0.104501    	0.164399	0.334725	1  	0.133757
58 	555  	816      	5433    	0.2	0.894099	0.958425	0.105642    	0.164399	0.337672	1  	0.13479 
59 	530  	797      	5449    	0.2	0.89476 	0.958425	0.105027    	0.162221	0.337714	1  	0.1347  
60 	539  	829      	5472    	0.2	0.894285	0.958425	0.104951    	0.164399	0.33961 	1  	0.134285
61 	532  	781      	5487    	0.2	0.894928	0.958425	0.104617    	0.164399	0.339787	1  	0.133238
62 	547  	769      	5501    	0.2	0.893086	0.958425	0.106211    	0.162221	0.343057	1  	0.134343
63 	540  	801      	5519    	0.2	0.892985	0.958425	0.106141    	0.162221	0.344812	1  	0.133107
64 	542  	792      	5535    	0.2	0.890834	0.958425	0.107701    	0.162221	0.350307	1  	0.132724
65 	536  	778      	5550    	0.2	0.888237	0.958425	0.110238    	0.162221	0.356831	1  	0.131688
66 	540  	767      	5559    	0.2	0.886651	0.958425	0.112198    	0.164399	0.359234	1  	0.132687
67 	528  	779      	5576    	0.2	0.887077	0.958425	0.111884    	0.164399	0.359697	1  	0.132445
68 	543  	780      	5593    	0.2	0.887068	0.958425	0.111888    	0.164399	0.359354	1  	0.133072
69 	530  	769      	5605    	0.2	0.887252	0.958425	0.111723    	0.164399	0.359864	1  	0.132662
70 	544  	785      	5616    	0.2	0.887369	0.958425	0.111754    	0.160128	0.358687	1  	0.133699
71 	538  	781      	5626    	0.2	0.887207	0.958425	0.11165     	0.160128	0.359611	1  	0.133355
72 	538  	780      	5638    	0.2	0.885207	0.958425	0.113678    	0.160128	0.364039	1  	0.133365
73 	542  	798      	5650    	0.2	0.885707	0.958425	0.113855    	0.154303	0.36119 	1  	0.135335
74 	535  	802      	5661    	0.2	0.889688	0.958425	0.109452    	0.154303	0.35479 	1  	0.134333
75 	534  	793      	5674    	0.2	0.888274	0.958425	0.11147     	0.158114	0.357718	1  	0.13431 
76 	544  	807      	5684    	0.2	0.888223	0.958425	0.111302    	0.158114	0.356493	1  	0.136024
77 	531  	792      	5690    	0.2	0.888231	0.958425	0.111259    	0.158114	0.358407	1  	0.134501
78 	536  	764      	5698    	0.2	0.886469	0.958425	0.113919    	0.158114	0.360705	1  	0.135513
79 	528  	766      	5705    	0.2	0.888725	0.958425	0.111457    	0.158114	0.358181	1  	0.134684
80 	537  	796      	5711    	0.2	0.888893	0.958425	0.111434    	0.162221	0.358322	1  	0.134759
81 	530  	764      	5718    	0.2	0.891439	0.958425	0.109093    	0.162221	0.353598	1  	0.134927
82 	554  	801      	5724    	0.2	0.889244	0.958425	0.111748    	0.162221	0.358388	1  	0.13486 
83 	553  	793      	5729    	0.2	0.887585	0.958425	0.11306     	0.162221	0.360741	1  	0.13653 
84 	548  	770      	5735    	0.2	0.887764	0.958425	0.112994    	0.162221	0.359872	1  	0.137456
85 	536  	781      	5739    	0.2	0.889631	0.958425	0.110973    	0.158114	0.357012	1  	0.137395
86 	551  	788      	5746    	0.2	0.890466	0.958425	0.111233    	0.154303	0.353647	1  	0.138648
87 	537  	778      	5755    	0.2	0.89057 	0.958425	0.111203    	0.154303	0.353034	1  	0.139658
88 	545  	768      	5762    	0.2	0.892671	0.958425	0.108845    	0.154303	0.350817	1  	0.138143
89 	548  	807      	5768    	0.2	0.890887	0.958425	0.111143    	0.152499	0.353693	1  	0.138934
90 	538  	794      	5774    	0.2	0.893131	0.958425	0.108975    	0.152499	0.351705	1  	0.137024
91 	549  	790      	5777    	0.2	0.888906	0.958425	0.113999    	0.164399	0.358672	1  	0.137626
92 	544  	788      	5782    	0.2	0.891237	0.958425	0.110858    	0.164399	0.356013	1  	0.136763
93 	546  	766      	5784    	0.2	0.891626	0.959121	0.110933    	0.164399	0.356275	1  	0.136106
94 	557  	826      	5786    	0.2	0.891608	0.959121	0.110841    	0.164399	0.356147	1  	0.136419
95 	543  	816      	5787    	0.2	0.891046	0.959121	0.111668    	0.164399	0.356102	1  	0.138158
