gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,424,424,0.19876160990712075,0.8351609664786503,0.9388784810079098,0.14086705408933634,0.14002800840280097,0.24238103057725519,1.0,0.14789830853743705
1,530,635,641,0.19876160990712075,0.8241582231435878,0.9389950657450138,0.14356105892756832,0.1386750490563073,0.2689803286238857,1.0,0.12938168028225264
2,536,675,850,0.19876160990712075,0.8279463215741112,0.9389950657450138,0.14534901807238632,0.1386750490563073,0.2794503400753497,1.0,0.13432755137588606
3,555,709,1059,0.2,0.8352564508610845,0.9431745653985466,0.13527467317621805,0.12909944487358055,0.2853169617751769,1.0,0.13580793791199644
4,546,755,1282,0.2,0.846595873459641,0.946142382154455,0.12629086528044794,0.14285714285714285,0.2799340142952022,1.0,0.13458256030084148
5,538,782,1498,0.2,0.8480934962391627,0.946142382154455,0.12283734352533297,0.1414213562373095,0.28764280938479686,1.0,0.13509307774076296
6,542,768,1667,0.2,0.8535114365742531,0.946142382154455,0.11810230471616809,0.14285714285714285,0.2893415079657869,1.0,0.13350443844832377
7,549,798,1855,0.2,0.8578077614681263,0.946142382154455,0.11440459258474187,0.14285714285714285,0.28996422151819934,1.0,0.13626708295086468
8,542,805,2023,0.2,0.8633687317329579,0.9486326231020925,0.10926990653790473,0.1414213562373095,0.28984440254601473,1.0,0.13352157520826666
9,554,800,2189,0.2,0.8653957678962434,0.9529670955914217,0.1089959963140788,0.1414213562373095,0.29164371571395453,1.0,0.1346130569692947
10,541,811,2350,0.2,0.8698496789266373,0.9529670955914217,0.10581994184043651,0.1414213562373095,0.28907466767810663,1.0,0.1337080607147766
11,546,823,2493,0.2,0.8734135413244745,0.9529670955914217,0.10297245895205809,0.1386750490563073,0.28843615265031153,1.0,0.13384758579832995
12,545,813,2639,0.2,0.87608872286925,0.9529670955914217,0.10270888169520602,0.14002800840280097,0.28732142507847597,1.0,0.1350316285095306
13,552,836,2788,0.2,0.878326181130494,0.9535862906378613,0.10133458568689963,0.1386750490563073,0.287513675119547,1.0,0.13574092668706153
14,558,837,2921,0.2,0.8814417712734689,0.9535862906378613,0.0994145929531374,0.14002800840280097,0.2853072109188539,1.0,0.13686377928727184
15,549,856,3046,0.2,0.8842979794819639,0.9535862906378613,0.09723788504566112,0.14002800840280097,0.2845662718119139,1.0,0.13453676742110507
16,557,852,3173,0.2,0.8840840247776188,0.9535862906378613,0.09770097857697922,0.1386750490563073,0.28792071162289595,1.0,0.13522910329418442
17,545,861,3292,0.2,0.8872750379923549,0.9535862906378613,0.09778348616784004,0.1386750490563073,0.2838892595331737,1.0,0.13553253500072207
18,547,841,3414,0.2,0.888880635252304,0.9535862906378613,0.09778040207332629,0.1386750490563073,0.28415911901024027,1.0,0.13686299293304544
19,545,847,3525,0.2,0.8901034962365297,0.9543239574440981,0.09643112419447049,0.1386750490563073,0.28543862789390195,1.0,0.13608997728335787
20,570,840,3616,0.2,0.8889234272452247,0.9543239574440981,0.09864680214193494,0.1386750490563073,0.2887489622846295,1.0,0.13917691950942512
21,556,830,3699,0.2,0.8925980081011038,0.9543239574440981,0.09575266534752337,0.13483997249264842,0.28487661461863817,1.0,0.1373744297495501
22,572,845,3794,0.2,0.8907595912104436,0.9543239574440981,0.09789096342533907,0.13608276348795434,0.29133946105045866,1.0,0.13796270917753808
23,574,881,3888,0.2,0.8916556923867514,0.9543355311832841,0.09687725958555876,0.1386750490563073,0.29261523941718576,1.0,0.1369965495432292
24,556,849,3965,0.2,0.8931940134057147,0.9543355311832841,0.09629437602716226,0.13736056394868904,0.2927032093765705,1.0,0.13690131324286822
25,552,874,4038,0.2,0.8937910037901329,0.9543355311832841,0.0960847983655337,0.13608276348795434,0.2956891023124261,1.0,0.1349030428286154
