gen,evals,gen_feats,explored,PanKidney random forest balanced accuracy_min,PanKidney random forest balanced accuracy_avg,PanKidney random forest balanced accuracy_max,PanKidney random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,614,614,0.25,0.784267183557422,0.9020678258597074,0.11801311383403988,0.0196078431372549,0.08157335408645155,1.0,0.13221506558335705
1,358,1034,1063,0.25,0.7828227077288047,0.9020678258597074,0.1212937581049202,0.017857142857142856,0.09110115656417934,1.0,0.1019252213851392
2,367,1136,1472,0.25,0.7976048077486303,0.9020678258597074,0.11552637593127967,0.017857142857142856,0.09349069996278651,1.0,0.10595544464749149
3,356,1152,1865,0.25,0.8048089315726155,0.9105789506884868,0.1123930365834032,0.017543859649122806,0.09781813545191068,1.0,0.110033120976952
4,357,1171,2250,0.25,0.8106628096613437,0.9105789506884868,0.11108052359587034,0.015873015873015872,0.100627933940433,1.0,0.11044510514335339
5,365,1233,2665,0.25,0.8177890277489908,0.9105789506884868,0.11217917853112162,0.015873015873015872,0.09990192397930434,1.0,0.11204200753988904
6,373,1231,3094,0.25,0.8193183870575301,0.9105789506884868,0.11356049378738123,0.01694915254237288,0.10394920912276456,1.0,0.11461156783253326
7,367,1170,3467,0.25,0.8259729672067624,0.9105789506884868,0.11066553435629653,0.01694915254237288,0.10169258525280112,1.0,0.11428497481259815
8,379,1232,3832,0.25,0.8300817059309891,0.9105789506884868,0.10874821636852051,0.01639344262295082,0.10149802372650066,1.0,0.11464456907876577
9,374,1206,4204,0.25,0.8343039657829284,0.9105789506884868,0.10454320437253961,0.015873015873015872,0.10191661549888258,1.0,0.11442551182717822
10,374,1186,4533,0.25,0.8351371137399972,0.9105789506884868,0.10568544057307246,0.015873015873015872,0.10456771442684576,1.0,0.11624200936174565
11,378,1249,4908,0.25,0.8379191584510851,0.9105789506884868,0.10289007434582705,0.016129032258064516,0.10509808451336504,1.0,0.11595033414049655
12,365,1177,5254,0.25,0.8410755093810829,0.912492114843919,0.1008178356469671,0.015151515151515152,0.1046707308640266,1.0,0.11616714325812452
13,367,1153,5565,0.25,0.8427317459763176,0.912492114843919,0.09954481236231162,0.015151515151515152,0.10569159688739983,1.0,0.11558810933161479
14,368,1115,5885,0.25,0.8443333804565281,0.912492114843919,0.0995933712670094,0.015151515151515152,0.1054921214196954,1.0,0.11565817620566254
15,365,1192,6234,0.25,0.8461566079860862,0.912492114843919,0.09787753728855027,0.014925373134328358,0.10662864279755499,1.0,0.11538503376297823
16,375,1134,6520,0.25,0.847327321052015,0.912492114843919,0.09748288868857369,0.014925373134328358,0.10747826486226922,1.0,0.11491242276432989
17,364,1129,6823,0.25,0.8491289773290498,0.912492114843919,0.09546088193683007,0.014925373134328358,0.10772597401763556,1.0,0.11489308922261861
18,377,1162,7132,0.25,0.8503608311067156,0.912492114843919,0.09448522697056567,0.014705882352941176,0.10776059011035538,1.0,0.11487819631057522
19,369,1173,7445,0.25,0.8503203729904116,0.9157888704401269,0.09697309950495366,0.014705882352941176,0.10848284414104037,1.0,0.1169861862431142
20,387,1168,7719,0.25,0.8514920250094622,0.9157888704401269,0.0948583372964736,0.014705882352941176,0.10989909022688801,1.0,0.11700449541128116
21,362,1154,7996,0.25,0.8529778129731094,0.9157888704401269,0.09383685546627572,0.014705882352941176,0.10905791473418884,1.0,0.11731907156166212
22,380,1189,8276,0.25,0.8541241229453537,0.9163433940415255,0.09339123804613864,0.014705882352941176,0.10911416882767944,1.0,0.11730168005397004
23,358,1139,8505,0.25,0.8558292715016943,0.9163433940415255,0.09324284935574216,0.014705882352941176,0.10758778939643937,1.0,0.11725515179437947
24,361,1148,8756,0.25,0.8560338621832421,0.9163433940415255,0.09302614572180144,0.014705882352941176,0.1095712753730368,1.0,0.11711129281780734
25,373,1118,8991,0.25,0.8566941727570111,0.918351489843919,0.09311069964357521,0.014705882352941176,0.11010502303371957,1.0,0.11760017066213596
26,362,1110,9228,0.25,0.8581073352790896,0.918351489843919,0.0912770482435308,0.014705882352941176,0.11025264352688041,1.0,0.11684768180134918
27,355,1160,9454,0.25,0.8590266505321353,0.918351489843919,0.09023042932369334,0.014705882352941176,0.1105920845543366,1.0,0.11662937850563661
28,351,1066,9660,0.25,0.8593859486518636,0.918351489843919,0.09009313044907492,0.014705882352941176,0.11133262888843756,1.0,0.11618799168082196
29,391,1178,9914,0.25,0.860182764400548,0.918351489843919,0.09023682295830619,0.014705882352941176,0.11091092448032529,1.0,0.11640643997130191
30,366,1102,10129,0.25,0.8607814233044662,0.918351489843919,0.09013432914705002,0.014705882352941176,0.1111288447064926,1.0,0.11632349840583162
31,351,1107,10335,0.25,0.8604273435810323,0.918351489843919,0.09306011014630103,0.014705882352941176,0.11198972343182627,1.0,0.11762853766000736
32,372,1130,10563,0.25,0.8600462762350407,0.918351489843919,0.09326732814146928,0.014705882352941176,0.11413944758982587,1.0,0.11789739613570026
33,370,1090,10750,0.25,0.8604517818199843,0.918351489843919,0.09328525859532864,0.014705882352941176,0.11452630822802584,1.0,0.11780357713173725
34,382,1122,10936,0.25,0.8613317267703302,0.918351489843919,0.0921724554782171,0.014705882352941176,0.1148945787113646,1.0,0.11755019562051743
35,370,1104,11108,0.25,0.8620641781865043,0.918351489843919,0.09134814211649593,0.014705882352941176,0.11488764003334433,1.0,0.11751569287567126
36,363,1111,11279,0.25,0.8610099262287326,0.918351489843919,0.09334289704065184,0.014705882352941176,0.11735224728536577,1.0,0.11920626970743313
37,361,1083,11438,0.25,0.861675674800393,0.9268031943893735,0.09342104554611881,0.014705882352941176,0.11740724811078641,1.0,0.11919074057423813
38,381,1120,11619,0.25,0.8621034665962258,0.9268031943893735,0.09346166983184467,0.014705882352941176,0.11745187191900772,1.0,0.11918907016792311
39,358,1067,11766,0.25,0.8613304124837792,0.9268031943893735,0.09673939353037776,0.014705882352941176,0.11831195012643156,1.0,0.12041098187635725
40,363,1082,11947,0.25,0.8612376725159506,0.9268031943893735,0.09730568695787176,0.014705882352941176,0.11878589624205695,1.0,0.1207798258063299
41,386,1135,12126,0.25,0.8636936340318832,0.9268031943893735,0.09364756319547704,0.014705882352941176,0.11707956205872336,1.0,0.1193350836636742
42,360,1089,12295,0.25,0.8641766338606626,0.9268031943893735,0.0937774052235086,0.014705882352941176,0.11652015430051757,1.0,0.11960279314961661
43,363,1123,12455,0.25,0.8645163562355815,0.9268031943893735,0.09381119027546796,0.014705882352941176,0.11720048824141284,1.0,0.11925528919952606
44,372,1055,12612,0.25,0.8648037127257409,0.9268031943893735,0.09382168285945636,0.014705882352941176,0.11790856477633335,1.0,0.11895659363876587
45,366,1095,12764,0.25,0.8657609680268186,0.9268031943893735,0.09394104899821651,0.014705882352941176,0.11645836436932702,1.0,0.1193002787351915
46,352,1042,12926,0.25,0.8678779057363384,0.9268031943893735,0.09159041030891765,0.014705882352941176,0.11468123510014855,1.0,0.11759127174111723
47,368,1103,13080,0.25,0.8683890968567516,0.9268031943893735,0.09147045147572765,0.014705882352941176,0.11471218670137141,1.0,0.11753447310365511
48,360,1074,13226,0.25,0.8692597229606733,0.9268031943893735,0.09160129702391953,0.018518518518518517,0.11325434949912974,1.0,0.11758578283457796
49,351,1067,13368,0.25,0.8709811541953536,0.9268031943893735,0.08928383057656812,0.018518518518518517,0.1122302927250303,1.0,0.11572766261060317
50,383,1082,13513,0.25,0.8716291617290569,0.9268031943893735,0.08897066611958078,0.018518518518518517,0.11216089067185632,1.0,0.11579531738909919
51,373,1028,13644,0.25,0.872233699467414,0.9268031943893735,0.08909822094053049,0.018518518518518517,0.11182492280362814,1.0,0.11593691725491345
52,353,1057,13778,0.25,0.8724218296603526,0.9268031943893735,0.08908984459368444,0.018518518518518517,0.11224838642835926,1.0,0.11571172006451637
53,363,1014,13887,0.25,0.8728245151755462,0.9268031943893735,0.089137346394025,0.018518518518518517,0.11205162445430877,1.0,0.11565597774818197
54,367,1032,13989,0.25,0.8731533285496721,0.9268031943893735,0.08923191219291812,0.018518518518518517,0.11158169659516505,1.0,0.11584273857263495
55,382,1028,14101,0.25,0.8732849171608031,0.9268031943893735,0.0892858885054379,0.018518518518518517,0.11201114439739149,1.0,0.11582964020222122
56,372,1040,14214,0.25,0.8736371460691371,0.9268031943893735,0.08932343868204469,0.02127659574468085,0.11194388311792898,1.0,0.11566367415633758
57,362,1028,14334,0.25,0.8731869847050501,0.9268031943893735,0.08974555373142515,0.02127659574468085,0.11299898237875487,1.0,0.11627890263908383
58,356,984,14422,0.25,0.874132896026332,0.9268031943893735,0.08941377238775704,0.02127659574468085,0.11204540747821323,1.0,0.11558835493356825
59,365,1009,14519,0.25,0.8746145273862737,0.9268031943893735,0.08955521056459355,0.02127659574468085,0.1113602028872217,1.0,0.11587787609254739
60,366,989,14618,0.25,0.8749266578540661,0.9268031943893735,0.08960843911284024,0.02127659574468085,0.11110921851382463,1.0,0.11601924723036329
61,355,1022,14702,0.25,0.8771876980863852,0.9268031943893735,0.08708558216235068,0.02127659574468085,0.1080944771894718,1.0,0.11435635002646578
62,329,929,14792,0.25,0.8773619346343091,0.9268031943893735,0.08712441362234567,0.02127659574468085,0.10830123916829885,1.0,0.11425494377068922
63,374,981,14880,0.25,0.8776042936364538,0.9268031943893735,0.08716209414305628,0.02127659574468085,0.1080139564911766,1.0,0.11433470017548875
64,371,973,14968,0.25,0.8781341942046356,0.9319226319749838,0.08705888705194835,0.02127659574468085,0.10744616992595715,1.0,0.11455925660520061
65,368,998,15061,0.25,0.8784566320358121,0.9319226319749838,0.08652770162239493,0.02127659574468085,0.10785126606437213,1.0,0.11442838684444694
66,381,1030,15161,0.25,0.8786752873012942,0.9319226319749838,0.08653811586549122,0.022727272727272728,0.10782852198734216,1.0,0.11444949597024877
67,363,1006,15260,0.25,0.8770369821705357,0.9319226319749838,0.08988345634246844,0.022727272727272728,0.11023588102592291,1.0,0.11609119344074945
68,373,1021,15349,0.25,0.8789599859306286,0.9319226319749838,0.08664542994331102,0.022727272727272728,0.10842688460834059,1.0,0.11426726243033195
69,356,991,15421,0.25,0.8776606120120216,0.9319226319749838,0.09075769818667166,0.022727272727272728,0.10917728060366841,1.0,0.11627138847421392
70,379,1014,15497,0.25,0.879521805666949,0.9319226319749838,0.08679303082238055,0.022727272727272728,0.10771413663494794,1.0,0.11453838832406019
71,363,966,15586,0.25,0.8797220276340927,0.9319226319749838,0.08681673344748836,0.022727272727272728,0.10762637086984259,1.0,0.1145625274874791
72,340,941,15668,0.25,0.8799238673536516,0.9319226319749838,0.08672523815535431,0.022727272727272728,0.10761351401069717,1.0,0.11456685860697073
73,362,963,15730,0.25,0.8801738271393554,0.9319226319749838,0.086754719435512,0.022727272727272728,0.10798308847541013,1.0,0.11447286291753177
74,359,1001,15808,0.25,0.8803930428704672,0.9319226319749838,0.08680040615709332,0.022727272727272728,0.10797187730125807,1.0,0.11447118956365698
75,368,989,15877,0.25,0.8806731438342587,0.9319226319749838,0.08687995188321879,0.022222222222222223,0.1077660790395981,1.0,0.11459032095453761
76,346,920,15935,0.25,0.8809520459727129,0.9319226319749838,0.08687134128297741,0.022727272727272728,0.10764430727068637,1.0,0.1145721039172806
77,348,954,15992,0.25,0.8811077933503352,0.9319226319749838,0.08671480218766346,0.022727272727272728,0.10783160908879531,1.0,0.1144970647505737
78,387,1000,16060,0.25,0.8813064036478985,0.9319226319749838,0.08679395135692318,0.022727272727272728,0.1078022336743561,1.0,0.11457566280893333
79,370,985,16119,0.25,0.8815208903129732,0.9319226319749838,0.0867806504843672,0.022727272727272728,0.10812124685386837,1.0,0.11443558845747485
80,347,930,16182,0.25,0.8827443477511535,0.9319226319749838,0.08502322387506342,0.022727272727272728,0.10657430179295699,1.0,0.11470304673751319
81,368,934,16235,0.25,0.882560384975849,0.9319226319749838,0.08503037392774679,0.022727272727272728,0.10803777147627783,1.0,0.11437592311048951
82,366,999,16312,0.25,0.8832108113375027,0.9319226319749838,0.08439118800766962,0.022727272727272728,0.1076447430234805,1.0,0.11445266919046843
83,376,972,16367,0.25,0.8831659937436919,0.9319226319749838,0.08438379403020317,0.022727272727272728,0.10838925337526277,1.0,0.11411016363653918
84,340,879,16400,0.25,0.8833035072047799,0.9319226319749838,0.08441311530224474,0.022727272727272728,0.1088198654197959,1.0,0.11391278136726748
85,370,942,16452,0.25,0.8838120997720064,0.9344999515626127,0.08455613522700506,0.022727272727272728,0.10776312000660059,1.0,0.11424875628737631
86,370,915,16502,0.25,0.8836280122422682,0.9344999515626127,0.0845211731805922,0.022727272727272728,0.10879306165749492,1.0,0.11393834627760673
87,344,893,16555,0.25,0.8838544330910714,0.9344999515626127,0.0840345757705556,0.022727272727272728,0.10905155197109732,1.0,0.11385069479645545
88,366,925,16602,0.25,0.8836834403273918,0.9344999515626127,0.08451456467007347,0.022727272727272728,0.10989388650234427,1.0,0.1141228687177987
89,363,917,16645,0.25,0.8831279743935188,0.9344999515626127,0.0844717112279775,0.022727272727272728,0.11154514524957077,1.0,0.11405725772700769
90,357,871,16690,0.25,0.8823445253361331,0.9344999515626127,0.08742605357287618,0.022727272727272728,0.11236968201099208,1.0,0.1153330460055788
91,378,918,16740,0.25,0.8823558131060306,0.9344999515626127,0.08743044209681962,0.022727272727272728,0.11272888371333474,1.0,0.11521586070039451
92,359,925,16771,0.25,0.8824868937441425,0.9344999515626127,0.0874297497091291,0.022727272727272728,0.11292952421445579,1.0,0.11512248038243035
93,342,853,16812,0.25,0.8826281168895538,0.9344999515626127,0.0874703224500655,0.022727272727272728,0.1129735208712531,1.0,0.11510330023545703
94,371,935,16849,0.25,0.8831630877820633,0.9344999515626127,0.08519949110701237,0.023809523809523808,0.11357513675872553,1.0,0.11479208090487138
95,340,907,16892,0.25,0.8833402206041383,0.9344999515626127,0.08518555537218485,0.023809523809523808,0.1136078539089699,1.0,0.11476918763790468
96,370,900,16930,0.25,0.8836004716449787,0.9344999515626127,0.08518429186630197,0.023809523809523808,0.11357090267435734,1.0,0.11478705286054838
97,387,920,16971,0.25,0.8836816116470514,0.9344999515626127,0.08519934225186035,0.023809523809523808,0.11366080055444285,1.0,0.11476845954827888
98,362,941,17018,0.25,0.8819866389409561,0.9344999515626127,0.08969702096146857,0.023809523809523808,0.11576478886190572,1.0,0.11663950086109046
99,360,945,17065,0.25,0.8819492039371711,0.9344999515626127,0.0896297438593574,0.023809523809523808,0.11659279378564846,1.0,0.1162817989209121
100,387,931,17101,0.25,0.8821795812193607,0.9344999515626127,0.08969087797342812,0.023809523809523808,0.11649323604125889,1.0,0.11632256975231138
101,370,914,17141,0.25,0.8822076317046356,0.9344999515626127,0.0896775412355992,0.023809523809523808,0.11665943466891264,1.0,0.11627631853944607
102,354,859,17175,0.25,0.8824715676478805,0.9344999515626127,0.0891719633212029,0.023809523809523808,0.11650142601090396,1.0,0.11636430824165382
