gen,evals,gen_feats,explored,PanKidney random forest balanced accuracy_min,PanKidney random forest balanced accuracy_avg,PanKidney random forest balanced accuracy_max,PanKidney random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
13,366,1095,5503,0.25,0.8421494787831368,0.9144680826583211,0.10660607613117458,0.017543859649122806,0.10802796932913936,1.0,0.11450203393394875
14,376,1103,5799,0.25,0.8415143938696613,0.9144680826583211,0.1075083075957994,0.017543859649122806,0.11102749978238463,1.0,0.11621140014196808
15,377,1142,6120,0.25,0.8423420643869661,0.9144680826583211,0.10924481604949929,0.017543859649122806,0.11218703937589146,1.0,0.11781339252670524
16,371,1135,6432,0.25,0.8458560555504419,0.9144680826583211,0.1051168466538733,0.017543859649122806,0.11106472679067701,1.0,0.11626651644627946
17,366,1108,6722,0.25,0.8485036761321796,0.9144680826583211,0.10300220262812154,0.01818181818181818,0.11132332211270463,1.0,0.11603026026592383
18,372,1103,7038,0.25,0.8501822187960235,0.9217225469440353,0.10308525839970256,0.01818181818181818,0.11150244247230168,1.0,0.11592770481336065
19,375,1112,7317,0.25,0.8523094681977172,0.9217225469440353,0.1019480865391965,0.01818181818181818,0.11044641155735488,1.0,0.11628901169445925
20,367,1128,7602,0.25,0.853343773011782,0.9217225469440353,0.1011385042703931,0.01818181818181818,0.11147053313722628,1.0,0.1158535601889205
21,352,1029,7837,0.25,0.8524731912739324,0.9217225469440353,0.10493641947679261,0.01818181818181818,0.11375238291835557,1.0,0.11766506423474649
22,375,1076,8112,0.25,0.85450243349595,0.9217225469440353,0.10149128703950264,0.01818181818181818,0.1144867045940912,1.0,0.11726651057206455
23,354,1049,8361,0.25,0.8562412440169367,0.9217225469440353,0.09973958556204553,0.01818181818181818,0.11452002917951333,1.0,0.11722827564408722
24,381,1080,8604,0.25,0.8575476631535346,0.9217225469440353,0.09969441924645835,0.018867924528301886,0.11415722994740429,1.0,0.11735900454635584
25,383,1071,8859,0.25,0.856793285162003,0.9217225469440353,0.10017736546497098,0.018867924528301886,0.11727375395472404,1.0,0.11728635527648351
26,359,1026,9086,0.25,0.8558922300717968,0.9217225469440353,0.10144908797916556,0.018867924528301886,0.11992696896081365,1.0,0.11897412875898677
27,361,1079,9330,0.25,0.8559654938328424,0.9217225469440353,0.10292493596965101,0.018867924528301886,0.1210570396114004,1.0,0.12007671251972189
28,376,1055,9559,0.25,0.8574440526049336,0.9217225469440353,0.10131074615890873,0.022222222222222223,0.12113727104765161,1.0,0.12005379185100298
29,369,1013,9772,0.25,0.8586287739322533,0.9217225469440353,0.10008798665361372,0.022222222222222223,0.12124913929409631,1.0,0.12004110877845253
30,368,1033,10003,0.25,0.8619218980117821,0.9217225469440353,0.09729012298558695,0.023255813953488372,0.11864115872287333,1.0,0.11835879803968254
31,378,1037,10220,0.25,0.8607871007455817,0.9217225469440353,0.09898079867947555,0.023255813953488372,0.12221707640128736,1.0,0.11958300763245476
32,366,1047,10427,0.25,0.8585355762150222,0.9217225469440353,0.10317655178246937,0.023255813953488372,0.12556986084243094,1.0,0.12080885901805324
33,360,980,10631,0.25,0.8601894675073638,0.9230313420471281,0.10079141782328159,0.023255813953488372,0.1255281143346318,1.0,0.12078298078804398
34,371,986,10852,0.25,0.8622151429031665,0.9230313420471281,0.10036859758159067,0.023255813953488372,0.12299191605870305,1.0,0.12074484357626725
35,368,997,11036,0.25,0.8641079770342415,0.9230313420471281,0.09834534680259133,0.025,0.12172634666192926,1.0,0.11977890001898725
36,366,1014,11232,0.25,0.86298154455081,0.9230313420471281,0.10076738010151086,0.025,0.1241188054427066,1.0,0.12129486716509587
37,358,995,11403,0.25,0.863626018271355,0.9230313420471281,0.10001615954837736,0.025,0.1254849622348422,1.0,0.12067931177930202
38,377,994,11589,0.25,0.863986175671944,0.9230313420471281,0.10006943302123904,0.025,0.12646687517195382,1.0,0.12024169135939927
39,348,941,11754,0.25,0.8646507789488219,0.9255425027614139,0.1001942647704107,0.025,0.12634044178114912,1.0,0.12022916421336492
40,349,938,11913,0.25,0.867323856314433,0.9255425027614139,0.0979833981965491,0.025,0.12348550103933906,1.0,0.11881745228453926
41,368,960,12065,0.25,0.8679970084683357,0.9255425027614139,0.09813178964608474,0.025,0.122833469202375,1.0,0.11909212435129328
42,373,1005,12242,0.25,0.8683584142581002,0.9255425027614139,0.09816336410889029,0.025,0.12334230741123028,1.0,0.11891572266928686
43,374,961,12399,0.25,0.8707720165224595,0.9255425027614139,0.09563343729424857,0.023809523809523808,0.12135677033828288,1.0,0.11710915912867843
44,361,928,12546,0.25,0.8690984098858615,0.9299003589837997,0.09926052526647554,0.023809523809523808,0.12419747750361919,1.0,0.1184717238623997
45,371,952,12703,0.25,0.8698965850515463,0.9299003589837997,0.09921520777984225,0.025,0.123874369602983,1.0,0.11832544565221602
46,373,940,12849,0.25,0.8721393133284241,0.9299003589837997,0.09553416731331073,0.025,0.12234535145799029,1.0,0.11649941079138341
47,366,916,12983,0.25,0.8724482580081001,0.9299003589837997,0.09578600394191024,0.025,0.12281881623269533,1.0,0.11687135744886895
48,348,910,13124,0.25,0.8710775151877762,0.9300930826583211,0.09923514246863738,0.025,0.12493656202821081,1.0,0.11785988858017052
49,370,908,13270,0.25,0.8714321957842415,0.9300930826583211,0.09821323037691192,0.024390243902439025,0.12628363611646823,1.0,0.11733604550631613
50,364,893,13387,0.25,0.8732159368096466,0.9300930826583211,0.09778335145940951,0.022727272727272728,0.12394045346788894,1.0,0.11727472269639404
51,371,926,13516,0.25,0.8726743717783505,0.9300930826583211,0.09703041332069098,0.022727272727272728,0.12640012973735545,1.0,0.11741882517672915
52,374,912,13649,0.25,0.8727656537647275,0.9300930826583211,0.09735242624320226,0.022727272727272728,0.1268910142366366,1.0,0.11760819512705431
53,370,910,13763,0.25,0.8725916386689985,0.9300930826583211,0.09965323602961287,0.022727272727272728,0.12716553573038344,1.0,0.11847761056568618
54,374,939,13877,0.25,0.8722724767581,0.9300930826583211,0.10012377917821108,0.022727272727272728,0.12832193990663934,1.0,0.11872938720735199
55,383,916,13999,0.25,0.872398086570324,0.9300930826583211,0.10006087427963874,0.022727272727272728,0.12939046603771914,1.0,0.11841885547354128
56,369,914,14107,0.25,0.8730033309554492,0.9300930826583211,0.0988589642060896,0.022727272727272728,0.1297920834201016,1.0,0.11821999933230418
57,386,927,14243,0.25,0.8737465769974226,0.9300930826583211,0.09787566571540651,0.022727272727272728,0.12997458532995645,1.0,0.11813097276360454
58,359,871,14353,0.25,0.8743880476804125,0.9300930826583211,0.09695599232414451,0.022727272727272728,0.12990651109613519,1.0,0.11817672038098105
59,354,862,14445,0.25,0.874689289166053,0.9300930826583211,0.0969314788087883,0.022727272727272728,0.12995281321506888,1.0,0.11815305949569292
60,370,866,14552,0.25,0.8731622100515464,0.9300930826583211,0.09945962771947654,0.022727272727272728,0.13202490849120505,1.0,0.11963607406569372
61,368,887,14637,0.25,0.8734240611192932,0.9300930826583211,0.09907038044641418,0.022727272727272728,0.13310812749636564,1.0,0.11920762805896078
62,347,830,14736,0.25,0.8736397735640649,0.9300930826583211,0.09910253273971657,0.022727272727272728,0.13294867880665376,1.0,0.11928679536068386
63,361,895,14851,0.25,0.8740332347662003,0.9300930826583211,0.09917376551056076,0.022727272727272728,0.13261205356100306,1.0,0.11942171782643717
64,354,814,14932,0.25,0.8742907826307069,0.9300930826583211,0.09915694569873201,0.022727272727272728,0.13308703416474593,1.0,0.11915485026349362
65,377,891,15013,0.25,0.8748733891752577,0.9300930826583211,0.09904937985768975,0.022727272727272728,0.13318534255675404,1.0,0.11893397348463618
66,365,880,15094,0.25,0.8751472006167157,0.9300930826583211,0.09912280857117127,0.022727272727272728,0.1330717207754852,1.0,0.11898424258526202
67,387,893,15185,0.25,0.8754165822901326,0.9300930826583211,0.0991233408388314,0.022727272727272728,0.13342475934338444,1.0,0.11876242410139771
68,362,874,15266,0.25,0.874177840804492,0.9376467001104566,0.10135316313075206,0.022727272727272728,0.13501427604440788,1.0,0.12001452307297428
69,375,904,15346,0.25,0.8757754797956554,0.9376467001104566,0.09921403320630214,0.022727272727272728,0.1335915343416662,1.0,0.11864161410770907
70,372,843,15415,0.25,0.8759767696060382,0.9376467001104566,0.09927295026104632,0.022727272727272728,0.13360243732756918,1.0,0.11865419144711528
71,374,898,15495,0.25,0.8765567010309278,0.9376467001104566,0.09915938528313678,0.022727272727272728,0.13313257747727453,1.0,0.11887964471229527
72,364,862,15582,0.25,0.877850417663844,0.9376467001104566,0.09873700104116517,0.022727272727272728,0.13161111504655382,1.0,0.11858367667294488
73,351,851,15656,0.25,0.8790164016476436,0.9376467001104566,0.09661958491680776,0.022727272727272728,0.13110489447340398,1.0,0.11729433763490803
74,382,894,15737,0.25,0.8791739345544919,0.9376467001104566,0.09660787876658707,0.022727272727272728,0.13161908091815236,1.0,0.11710787563105997
75,383,866,15814,0.25,0.8797792422220178,0.9376467001104566,0.09673081602953264,0.03125,0.1311783476868154,1.0,0.1171400619510531
76,365,876,15900,0.25,0.8790545149116349,0.9376467001104566,0.09878037912207747,0.03125,0.1324951264253183,1.0,0.11816616840777881
77,369,875,15978,0.25,0.8802436890187776,0.9376467001104566,0.09682679471499708,0.03125,0.131797332622687,1.0,0.11696398368670684
78,365,875,16052,0.25,0.8788644260861561,0.9376467001104566,0.09852780974683206,0.03125,0.13434825384411977,1.0,0.11817872881708312
79,371,880,16121,0.25,0.8794568471557437,0.9376467001104566,0.09790401233071777,0.03125,0.13434833523274603,1.0,0.11816007483251324
80,349,816,16177,0.25,0.8798050614414581,0.9376467001104566,0.09795921632255691,0.03225806451612903,0.13405984624078246,1.0,0.11825469030960715
81,356,833,16233,0.25,0.8804384262242267,0.9376467001104566,0.09703832491341487,0.03225806451612903,0.13351465718204852,1.0,0.11849015641699802
82,363,824,16292,0.25,0.8823937373435199,0.9376467001104566,0.09502193572385643,0.03225806451612903,0.13145926698401125,1.0,0.11709763063128512
83,372,850,16355,0.25,0.8820198304031664,0.9376467001104566,0.095565299613876,0.03225806451612903,0.13192328980329726,1.0,0.11754189801802238
84,369,841,16396,0.25,0.8830870075478645,0.9376467001104566,0.0949502323635507,0.03225806451612903,0.13121727012637974,1.0,0.11730431802844712
85,371,833,16455,0.25,0.8816173888530927,0.9376467001104566,0.0982161957702302,0.03225806451612903,0.1332310406270536,1.0,0.11866773470056283
86,355,805,16494,0.25,0.8833414085511783,0.9376467001104566,0.0950220122085762,0.03225806451612903,0.1318410905102156,1.0,0.11726844907367606
87,352,809,16548,0.25,0.8835486354013254,0.9376467001104566,0.0948762801197452,0.03225806451612903,0.13184198546493409,1.0,0.11731216168088147
88,362,833,16606,0.25,0.8837569150405009,0.9376467001104566,0.09493350430099977,0.03225806451612903,0.13191536330713546,1.0,0.11728631565913447
89,368,837,16668,0.25,0.8841722086708395,0.9376467001104566,0.09496563909969974,0.03225806451612903,0.13124270052660825,1.0,0.11736165885250467
90,368,780,16721,0.25,0.8853431689525036,0.9376467001104566,0.0947499038551611,0.03225806451612903,0.1293703796992874,1.0,0.11717155793610598
91,356,824,16778,0.25,0.8863164695324005,0.9376467001104566,0.0930125866171404,0.03225806451612903,0.12876829252525868,1.0,0.11593908963349137
92,349,763,16811,0.25,0.8864290891936671,0.9376467001104566,0.09304524062787452,0.034482758620689655,0.12912154604704495,1.0,0.11574746295850362
93,355,782,16853,0.25,0.8866962559830633,0.9376467001104566,0.09286557485056553,0.034482758620689655,0.12903874911687963,1.0,0.11581840439641905
94,353,792,16895,0.25,0.8868136620949927,0.9376467001104566,0.09277455536509166,0.034482758620689655,0.1290943979370324,1.0,0.11583497176241327
95,369,844,16941,0.25,0.8869341575386598,0.9376467001104566,0.09281883867393877,0.034482758620689655,0.1288937583702009,1.0,0.11597088524283589
96,367,808,16977,0.25,0.8868840436303388,0.9376467001104566,0.09280072447093658,0.034482758620689655,0.12940514686093718,1.0,0.1158311829043956
97,375,889,17024,0.25,0.8870126334683359,0.938357188880707,0.09283985362137477,0.034482758620689655,0.12980791509704842,1.0,0.11561454688056931
98,365,807,17079,0.25,0.8872220406848307,0.938357188880707,0.0929139787155818,0.034482758620689655,0.1296104881198388,1.0,0.11568716232431828
99,375,826,17116,0.25,0.8873032895342414,0.938357188880707,0.0929503296875109,0.034482758620689655,0.12971756563984205,1.0,0.11576160827030746
100,382,843,17151,0.25,0.8867930032676732,0.938357188880707,0.09398522171742872,0.03571428571428571,0.13047240547146727,1.0,0.11694427571823578
101,351,805,17192,0.25,0.8878233443022827,0.938357188880707,0.09241520032655627,0.03571428571428571,0.1294291068208002,1.0,0.11587669054551754
102,349,748,17217,0.25,0.8868458613310015,0.9395796898011782,0.09481414719766532,0.03571428571428571,0.13071938619227153,1.0,0.11682095282886645
103,353,791,17258,0.25,0.8881631362757733,0.9402240196980854,0.09247487889389079,0.03571428571428571,0.1295145278866998,1.0,0.11578227839192394
104,363,829,17292,0.25,0.888278385033137,0.9402240196980854,0.09248548128631505,0.03571428571428571,0.12984804755543683,1.0,0.11566809815235385
105,369,854,17328,0.25,0.8884747963457289,0.9402240196980854,0.09252280307588245,0.03571428571428571,0.12954504137860712,1.0,0.11575076115022567
106,341,779,17360,0.25,0.8887112251472754,0.9402240196980854,0.09260703192199764,0.03571428571428571,0.12897250543203026,1.0,0.11601805988482602
107,351,795,17390,0.25,0.8888671012058175,0.9402240196980854,0.09265500812092366,0.03571428571428571,0.1289581613855352,1.0,0.11600745374456459
108,343,764,17416,0.25,0.8891202193022828,0.9402240196980854,0.0926915647719398,0.03571428571428571,0.12848204305941688,1.0,0.11613016205915822
109,385,862,17453,0.25,0.8891760113678203,0.9402240196980854,0.09267070579473306,0.03571428571428571,0.12885270380390113,1.0,0.11599439900961982
110,350,794,17478,0.25,0.8891731406480118,0.9402240196980854,0.09263702631171959,0.03571428571428571,0.1292263368358159,1.0,0.1158790718183169
111,361,826,17512,0.25,0.8892573637702503,0.9402240196980854,0.09245365507073128,0.037037037037037035,0.12970927226423187,1.0,0.115698649551995
112,362,822,17540,0.25,0.8893627232142857,0.9402240196980854,0.09248908924638977,0.03571428571428571,0.12981266624166676,1.0,0.11562221831462048
113,365,819,17573,0.25,0.8898158021907218,0.9421109858247423,0.09177845798837372,0.03571428571428571,0.1294176029716035,1.0,0.11577555949788926
114,355,787,17603,0.25,0.8900183691550074,0.9421109858247423,0.091844786967832,0.03571428571428571,0.12910550293713507,1.0,0.11591970503299384
115,367,821,17631,0.25,0.8901616635217231,0.9421109858247423,0.09188651273468504,0.03571428571428571,0.12886170985715004,1.0,0.11602862067847391
116,350,813,17661,0.25,0.8902780283505156,0.9421109858247423,0.091885596899435,0.03571428571428571,0.12878345807796945,1.0,0.11605755866019794
117,362,812,17681,0.25,0.8905734018317378,0.9421109858247423,0.09192304621449382,0.03571428571428571,0.128408696579167,1.0,0.11619630952415964
118,379,854,17695,0.25,0.8906708739874817,0.9421109858247423,0.0919433651621407,0.03571428571428571,0.1283326897319837,1.0,0.11620831878410562
119,363,850,17722,0.25,0.8908128279178941,0.9421109858247423,0.0919959229031389,0.03571428571428571,0.12836710347785257,1.0,0.11620128362305535
120,376,839,17746,0.25,0.8907745880891016,0.9421109858247423,0.09201768250831864,0.03571428571428571,0.12872604076818372,1.0,0.1162467408913219
121,358,833,17761,0.25,0.8908066089837997,0.9421109858247423,0.09202711912311003,0.03571428571428571,0.12869347774297363,1.0,0.11626483292441507
122,361,846,17789,0.25,0.890996761091679,0.9421109858247423,0.09208824492752309,0.03571428571428571,0.12827069581475692,1.0,0.1164267138873002
123,365,858,17809,0.25,0.8911602195324005,0.9421109858247423,0.0921321224378308,0.03571428571428571,0.12793741695910965,1.0,0.1165059230536372
124,356,801,17830,0.25,0.8916312246870398,0.9421109858247423,0.09215290985271075,0.03571428571428571,0.12708774303825926,1.0,0.11643943025565014
125,359,816,17843,0.25,0.8915380499815906,0.9421109858247423,0.09218117669649191,0.03571428571428571,0.12752206906355987,1.0,0.11653343830593486
126,349,793,17859,0.25,0.8929684220821061,0.9421109858247423,0.0902599190870182,0.03571428571428571,0.1259083660079669,1.0,0.1148847289769478
127,375,859,17882,0.25,0.8916851125276142,0.9421109858247423,0.09433317585338252,0.03571428571428571,0.12686851051639514,1.0,0.11600636711611911
128,355,835,17896,0.25,0.8930742877853463,0.9421109858247423,0.09028731604335118,0.03571428571428571,0.12580397458449083,1.0,0.1149151017923074
129,350,842,17913,0.25,0.8930652268961708,0.9421109858247423,0.09028684108933445,0.03571428571428571,0.12583144638169944,1.0,0.11493135281289821
130,358,839,17937,0.25,0.8926976194311487,0.9421109858247423,0.09071791590127685,0.03571428571428571,0.126425543950797,1.0,0.11523569196268893
131,372,845,17955,0.25,0.8932245317102356,0.9421109858247423,0.09033238351333067,0.03571428571428571,0.1259038229817076,1.0,0.11488189581934238
132,354,806,17977,0.25,0.8932730290408689,0.9421109858247423,0.09035348220651798,0.03571428571428571,0.12606040479044045,1.0,0.11484486756690408
133,368,825,17995,0.25,0.8932327986929308,0.9421109858247423,0.09034169031770439,0.03571428571428571,0.12626468755617834,1.0,0.11476649443659823
134,360,821,18011,0.25,0.8932908344072165,0.9421109858247423,0.09036210344191467,0.034482758620689655,0.12609390022221176,1.0,0.1148607609980462
135,360,862,18031,0.25,0.8934960304675994,0.9421109858247423,0.09041303656344163,0.034482758620689655,0.12544592042423194,1.0,0.11506766227522747
136,357,832,18044,0.25,0.8943910564709131,0.9421109858247423,0.0901823827761521,0.034482758620689655,0.12386375989470301,1.0,0.11467983544147924
137,396,872,18061,0.25,0.8939637794550811,0.9421109858247423,0.09027641285333315,0.034482758620689655,0.12473562136656449,1.0,0.11532289637578497
138,357,812,18078,0.25,0.894800361284978,0.9421109858247423,0.08995055385179569,0.034482758620689655,0.12343034146128458,1.0,0.11491629223069172
139,364,833,18088,0.25,0.8948528166421208,0.9421109858247423,0.08984428109015487,0.034482758620689655,0.12368062229156541,1.0,0.11487233013651713
140,339,795,18098,0.25,0.8938262610456554,0.9421109858247423,0.09009442740820857,0.034482758620689655,0.12624949235065286,1.0,0.11483701858525519
141,373,809,18118,0.25,0.8938769502485272,0.9421109858247423,0.09010332117986486,0.034482758620689655,0.12631015215868108,1.0,0.11481316885400597
142,370,833,18139,0.25,0.8940263312315906,0.9421109858247423,0.09015175847451172,0.034482758620689655,0.1260382197915313,1.0,0.11495072525732725
143,376,857,18151,0.25,0.8941843588917525,0.9421109858247423,0.09003201404951389,0.034482758620689655,0.12608725204799326,1.0,0.11491441361317052
144,343,781,18158,0.25,0.8942508169182622,0.9421109858247423,0.09005138934326642,0.034482758620689655,0.1262120244406146,1.0,0.11480543508069332
145,363,851,18169,0.25,0.8934886149208394,0.9421109858247423,0.09039573052065517,0.034482758620689655,0.12783474759809008,1.0,0.11517861363155432
146,369,865,18179,0.25,0.8938375138070693,0.9421109858247423,0.09044103308444862,0.034482758620689655,0.12699646818744226,1.0,0.11530835492678963
147,340,786,18189,0.25,0.8944742555688513,0.9421109858247423,0.09006605850933642,0.034482758620689655,0.12613882030818313,1.0,0.11488200163004998
148,354,827,18198,0.25,0.8945333268133284,0.9421109858247423,0.0900033197275594,0.034482758620689655,0.12630333194034182,1.0,0.1148015622614281
149,380,826,18210,0.25,0.8933819092875552,0.9421109858247423,0.09332894032411958,0.034482758620689655,0.12731689343605435,1.0,0.11595068590493368
150,344,807,18228,0.25,0.8934050418814433,0.9421109858247423,0.0933361945271947,0.034482758620689655,0.1272889214080823,1.0,0.11596115210149492
151,371,806,18240,0.25,0.8945991922864507,0.9421109858247423,0.09002466940847809,0.034482758620689655,0.12648214482254347,1.0,0.11476598073229817
152,358,808,18250,0.25,0.8947096718519884,0.9421109858247423,0.08995222774600378,0.034482758620689655,0.1264697090127392,1.0,0.11477973986238027
153,369,838,18262,0.25,0.8947492521170839,0.9421109858247423,0.08996824610750022,0.034482758620689655,0.12640526696184204,1.0,0.11481603966934449
154,372,866,18270,0.25,0.8948252370213551,0.9421109858247423,0.08998880645373934,0.034482758620689655,0.12630135887315133,1.0,0.11487661409437874
155,369,849,18281,0.25,0.8948237239966863,0.9421109858247423,0.08998845989305296,0.034482758620689655,0.12652422478719375,1.0,0.11475960763264181
156,367,822,18299,0.25,0.8948767373895434,0.9421109858247423,0.09000951179903177,0.034482758620689655,0.12655914542211438,1.0,0.11474226491918635
157,390,837,18307,0.25,0.8950033712260679,0.9440641108247423,0.09005291201100718,0.034482758620689655,0.12636507568895797,1.0,0.11482650544026153
158,376,837,18314,0.25,0.8949784839837999,0.9440641108247423,0.09005222385701876,0.034482758620689655,0.12650282460670687,1.0,0.11485320205092032
159,372,804,18319,0.25,0.8950456496226068,0.9440641108247423,0.09005736352594548,0.034482758620689655,0.12648165492671368,1.0,0.11487132618160419
160,359,837,18328,0.25,0.8950946762242268,0.9440641108247423,0.09006159457085022,0.034482758620689655,0.12650520859743386,1.0,0.11486331320628453
161,368,817,18336,0.25,0.8951581657308543,0.9440641108247423,0.08986405498570431,0.034482758620689655,0.1265283233769425,1.0,0.11484864646190146
162,347,824,18342,0.25,0.8951843013622977,0.9440641108247423,0.08987427451961294,0.034482758620689655,0.12649507787847958,1.0,0.11487107378911199
163,363,831,18346,0.25,0.8953305987665685,0.9440641108247423,0.08990831376768782,0.034482758620689655,0.1262200963098919,1.0,0.11492591122348123
164,374,829,18351,0.25,0.8954458187592047,0.9440641108247423,0.08993749420295034,0.034482758620689655,0.12582385447982652,1.0,0.11503927394130811
165,369,823,18356,0.25,0.8955664580265095,0.9440641108247423,0.08997206500827053,0.034482758620689655,0.12545658090372944,1.0,0.1151728713825441
166,368,851,18365,0.25,0.8959184347385862,0.9440641108247423,0.08972984586571928,0.034482758620689655,0.1250018189989675,1.0,0.11503638097019064
167,369,855,18373,0.25,0.895937804906112,0.9440641108247423,0.08974006752260516,0.034482758620689655,0.12487063573778426,1.0,0.11514854546336528
168,383,879,18380,0.25,0.896160167755891,0.9440641108247423,0.08976487267762664,0.034482758620689655,0.1243482547854033,1.0,0.115157899123396
169,369,872,18386,0.25,0.8957499654823271,0.9440641108247423,0.08970405261479261,0.034482758620689655,0.12556304298138343,1.0,0.11501909949961737
170,352,796,18392,0.25,0.8958787911910899,0.9440641108247423,0.08973747081817929,0.034482758620689655,0.125275813544154,1.0,0.11511917054410889
171,384,895,18403,0.25,0.8959843117175994,0.9440641108247423,0.08975928437786045,0.034482758620689655,0.12514566129619856,1.0,0.11516124229911888
172,364,830,18412,0.25,0.8945280168446245,0.9440641108247423,0.09267944845788116,0.034482758620689655,0.12648794448085016,1.0,0.11696861873752981
173,378,847,18415,0.25,0.8948871214561855,0.9440641108247423,0.0925305834610138,0.034482758620689655,0.12612791941819354,1.0,0.11687156157035096
174,375,869,18420,0.25,0.894927046898012,0.9440641108247423,0.09254129686928458,0.034482758620689655,0.1261354951757693,1.0,0.11686620908800319
175,366,771,18426,0.25,0.8948362366531665,0.9440641108247423,0.09256211807523174,0.034482758620689655,0.1264511960441017,1.0,0.11698914159379813
176,357,814,18428,0.25,0.8945634664948454,0.9440641108247423,0.09252206970082351,0.034482758620689655,0.12735424854715424,1.0,0.11685639879544381
177,388,840,18433,0.25,0.8946479715114138,0.9440641108247423,0.09253490960030099,0.034482758620689655,0.12754543040451258,1.0,0.11678694426238902
178,368,821,18440,0.25,0.8946294355209868,0.9440641108247423,0.09252728905502071,0.034482758620689655,0.1276549542140364,1.0,0.11672773306524062
179,361,850,18449,0.25,0.8947177489874816,0.9440641108247423,0.09253493523124962,0.034482758620689655,0.12758816544724763,1.0,0.11668848174290684
180,362,803,18456,0.25,0.8953081565261414,0.9440641108247423,0.0907051563579145,0.034482758620689655,0.1272882875473697,1.0,0.11678902426396606
181,377,830,18462,0.25,0.8953996053479382,0.9440641108247423,0.09072605893809857,0.034482758620689655,0.12712003357911575,1.0,0.1168072908503474
182,356,810,18470,0.25,0.8955272747146539,0.9440641108247423,0.09070842692232425,0.034482758620689655,0.1268608927199749,1.0,0.11685720280723676
183,361,811,18479,0.25,0.8954922795471282,0.9440641108247423,0.09068859703776704,0.034482758620689655,0.12728285309832912,1.0,0.11672634241957029
184,350,794,18484,0.25,0.8955258422312224,0.9440641108247423,0.09069211197914083,0.034482758620689655,0.1273167712269841,1.0,0.11670640457071106
185,362,828,18485,0.25,0.8956241773287924,0.9440641108247423,0.09072038646167263,0.03225806451612903,0.12708633981989234,1.0,0.11681111417564055
186,365,862,18491,0.25,0.895575869845361,0.9440641108247423,0.09065244763790953,0.03225806451612903,0.12745204943707256,1.0,0.11667201678550493
187,361,800,18498,0.25,0.8955871628773933,0.9440641108247423,0.09065466358014052,0.03225806451612903,0.12755784364286676,1.0,0.11661169367367667
188,363,843,18507,0.25,0.8956998745857879,0.9440641108247423,0.09057836163023267,0.03225806451612903,0.12744765009245582,1.0,0.11666259728798062
189,353,803,18513,0.25,0.8958068966310753,0.9440641108247423,0.09058236585821121,0.03225806451612903,0.12730208732189305,1.0,0.11658582265188126
190,355,794,18522,0.25,0.8959460718888071,0.9440641108247423,0.09061195160936504,0.03225806451612903,0.12698221733680565,1.0,0.11667432178569147
191,352,809,18525,0.25,0.8959944886782034,0.9440641108247423,0.09062854626725428,0.03225806451612903,0.12687198534657368,1.0,0.11673758082067391
192,358,824,18530,0.25,0.8960056091218705,0.9440641108247423,0.09063050246585173,0.03225806451612903,0.12683302430761262,1.0,0.11675282670086382
193,363,853,18541,0.25,0.8960297772459501,0.9440641108247423,0.09063956304401025,0.03225806451612903,0.1267825451685886,1.0,0.11678309315870881
194,361,796,18542,0.25,0.8961754245673785,0.9440641108247423,0.09067883675339798,0.03225806451612903,0.12655320810042803,1.0,0.11684323679847342
