gen,evals,gen_feats,explored,Pam50 svm balanced accuracy_min,Pam50 svm balanced accuracy_avg,Pam50 svm balanced accuracy_max,Pam50 svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
16,299,465,12053,0.2,0.22400682075698233,0.8207811180441578,0.11349091959401603,0.04,0.9626019998380047,1.0,0.17680853356494525
17,315,506,12207,0.2,0.2229361942297906,0.8207811180441578,0.11117862992886006,0.04,0.9643093290305512,1.0,0.17300285700904838
18,308,509,12377,0.2,0.22535145867697282,0.8207811180441578,0.11705854734150417,0.04,0.9605139326111138,1.0,0.18233528726535395
19,321,507,12514,0.2,0.21932341053538856,0.8353210274597764,0.101745707115816,0.037037037037037035,0.9704289586601809,1.0,0.1555722945991157
20,312,493,12666,0.2,0.22174466574370058,0.8353210274597764,0.10828575621558913,0.037037037037037035,0.9667938853598903,1.0,0.16519310503204035
21,314,499,12809,0.2,0.21719369726029827,0.8353210274597764,0.09644582709493775,0.037037037037037035,0.9741601250601251,1.0,0.14461669302578273
22,299,490,12932,0.2,0.2210600019799772,0.8353210274597764,0.10784573686974738,0.037037037037037035,0.968506228956229,1.0,0.1610163063096794
23,288,475,13060,0.2,0.22129023542116044,0.8353210274597764,0.10896825887035459,0.037037037037037035,0.968302849002849,1.0,0.1620242738659588
24,317,506,13184,0.2,0.22368755867451706,0.8353210274597764,0.11491670722768232,0.037037037037037035,0.965017037037037,1.0,0.1695154758561368
25,300,480,13305,0.2,0.22367720432341065,0.8353210274597764,0.11488389710732387,0.037037037037037035,0.965267037037037,1.0,0.16836470988961427
26,286,482,13433,0.2,0.22736644312195847,0.8353210274597764,0.12361093826598937,0.037037037037037035,0.9598192592592593,1.0,0.18136498901250533
27,304,480,13538,0.2,0.22877568151461947,0.8422040104684685,0.12716609663504208,0.03571428571428571,0.9578502837902838,1.0,0.1861813420173338
28,297,496,13670,0.2,0.22754808170739863,0.8422040104684685,0.12444661715434974,0.03571428571428571,0.9596321019721019,1.0,0.18227291642679044
29,299,458,13768,0.2,0.22999126250233645,0.8422040104684685,0.12977258620283433,0.03571428571428571,0.9561373929773929,1.0,0.18969393287413108
30,305,493,13881,0.2,0.23254471205401916,0.8454685809515624,0.13531839817705454,0.034482758620689655,0.9522933150163735,1.0,0.1983081022893611
31,311,516,13982,0.2,0.2338886623625613,0.8454685809515624,0.1382765776546223,0.034482758620689655,0.950202086058203,1.0,0.20317426225877716
32,325,550,14088,0.2,0.23037894650719073,0.8454685809515624,0.13150513510985118,0.034482758620689655,0.9554163717724887,1.0,0.1929407591138615
33,308,491,14185,0.2,0.23427876293721517,0.8454685809515624,0.13987814574440643,0.034482758620689655,0.949526160132277,1.0,0.2058702798479166
34,305,497,14306,0.2,0.22894146139539107,0.848995136009594,0.12790781917438157,0.04,0.95796437480394,1.0,0.18559161392479775
35,317,505,14429,0.2,0.22889334445429035,0.848995136009594,0.1276858820422746,0.04,0.9582682709078362,1.0,0.1842117713467557
36,295,500,14534,0.2,0.2251511841747128,0.848995136009594,0.11905120986284812,0.04,0.9642243578643579,1.0,0.16884097974200934
37,320,509,14636,0.2,0.22391095761314012,0.848995136009594,0.11604021120381974,0.04,0.9660576911976911,1.0,0.1641783698544735
38,290,476,14732,0.2,0.22405470488448942,0.848995136009594,0.11676017914438638,0.04,0.9658243578643578,1.0,0.16534569391150067
39,314,490,14825,0.2,0.21902881944586564,0.848995136009594,0.10342115361839042,0.04,0.9731299134199135,1.0,0.14537340757675496
40,282,447,14910,0.2,0.2215819359145687,0.848995136009594,0.11055278089304375,0.04,0.9695617316017316,1.0,0.1552838805613677
41,305,478,14987,0.2,0.2215819359145687,0.848995136009594,0.11055278089304375,0.04,0.9695617316017316,1.0,0.1552838805613677
42,301,465,15062,0.2,0.22165176401298567,0.848995136009594,0.11093346987540406,0.04,0.969395064935065,1.0,0.156187631909892
43,318,508,15148,0.2,0.22057617771122148,0.848995136009594,0.10854586135715404,0.04,0.9709093506493507,1.0,0.15282534075605497
44,301,500,15219,0.2,0.22181744105773418,0.848995136009594,0.11180317401737995,0.04,0.9691950649350649,1.0,0.15723324835286567
45,331,523,15308,0.2,0.22423758431530655,0.848995136009594,0.11769911589181745,0.04,0.9659283982683983,1.0,0.16486131522064473
46,305,516,15381,0.2,0.22423758431530655,0.848995136009594,0.11769911589181745,0.04,0.9659283982683983,1.0,0.16486131522064473
47,310,497,15454,0.2,0.22423758431530655,0.848995136009594,0.11769911589181745,0.04,0.9659283982683983,1.0,0.16486131522064473
48,303,498,15516,0.2,0.2204192114489408,0.8497463122285845,0.10767489774401455,0.038461538461538464,0.9713083516483516,1.0,0.1506623138235322
49,315,505,15574,0.2,0.22121336795820531,0.8497463122285845,0.1109823173713759,0.038461538461538464,0.9702995604395604,1.0,0.15537037057510442
50,298,495,15649,0.2,0.22121336795820531,0.8497463122285845,0.1109823173713759,0.038461538461538464,0.9702995604395604,1.0,0.15537037057510442
51,295,455,15707,0.2,0.221819204345922,0.8497463122285845,0.11170587951713702,0.038461538461538464,0.9692995604395604,1.0,0.15677866938306495
52,294,475,15757,0.2,0.221819204345922,0.8497463122285845,0.11170587951713702,0.038461538461538464,0.9692995604395604,1.0,0.15677866938306495
53,310,494,15831,0.2,0.22433655387447937,0.8497463122285845,0.11809483423629125,0.038461538461538464,0.9658074969474969,1.0,0.16553723317252664
54,306,476,15885,0.2,0.22560592296268708,0.8497463122285845,0.12119671356130139,0.038461538461538464,0.9640297191697191,1.0,0.16987668657582736
55,319,489,15936,0.2,0.2269093173700446,0.8516972036787669,0.12437690218877007,0.037037037037037035,0.9621037932437932,1.0,0.17484399502001433
56,318,511,16000,0.2,0.22564755402898926,0.8516972036787669,0.12140824772107048,0.037037037037037035,0.963881571021571,1.0,0.17065098082231425
57,308,497,16064,0.2,0.22564755402898926,0.8516972036787669,0.12140824772107048,0.037037037037037035,0.963881571021571,1.0,0.17065098082231425
58,316,507,16117,0.2,0.22175471667737667,0.8516972036787669,0.11134990505723948,0.037037037037037035,0.9697495430495431,1.0,0.15420595232249856
59,300,473,16169,0.2,0.22563721436143436,0.8516972036787669,0.12135617985197684,0.037037037037037035,0.9642276575276576,1.0,0.16882724958691403
60,305,492,16233,0.2,0.22563721436143436,0.8516972036787669,0.12135617985197684,0.037037037037037035,0.9642276575276576,1.0,0.16882724958691403
61,317,490,16277,0.2,0.2243374825707437,0.8535285120122025,0.11810011914258638,0.08333333333333333,0.966246176046176,1.0,0.16313903561360443
62,302,444,16314,0.2,0.2243374825707437,0.8535285120122025,0.11810011914258638,0.08333333333333333,0.966246176046176,1.0,0.16313903561360443
63,296,444,16354,0.2,0.2256445395947681,0.8535285120122025,0.12139401888220232,0.08333333333333333,0.9644128427128427,1.0,0.16783258135480517
64,298,454,16398,0.2,0.2256445395947681,0.8535285120122025,0.12139401888220232,0.08333333333333333,0.9644128427128427,1.0,0.16783258135480517
65,296,441,16440,0.2,0.2256445395947681,0.8535285120122025,0.12139401888220232,0.08333333333333333,0.9644128427128427,1.0,0.16783258135480517
66,298,461,16491,0.2,0.2256445395947681,0.8535285120122025,0.12139401888220232,0.08333333333333333,0.9644128427128427,1.0,0.16783258135480517
67,315,493,16548,0.2,0.2243432941618472,0.8535285120122025,0.11813100863915885,0.08333333333333333,0.9662310245310246,1.0,0.16322066309689606
68,294,468,16589,0.2,0.22564630561160665,0.8535285120122025,0.12140312022486639,0.08333333333333333,0.9644128427128427,1.0,0.16783258135480517
69,323,495,16636,0.2,0.2243699514931177,0.8535285120122025,0.11827094539014221,0.08333333333333333,0.9661906204906205,1.0,0.16343469665774368
70,307,467,16669,0.2,0.22381746523187393,0.8535285120122025,0.1177467043630228,0.08333333333333333,0.9671906204906205,1.0,0.1621034201694321
71,315,491,16707,0.2,0.22705717315369264,0.8571946375533279,0.12485661698010148,0.07142857142857142,0.9625556998556999,1.0,0.1725011168387617
72,306,450,16741,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
73,292,454,16783,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
74,297,473,16828,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
75,308,471,16872,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
76,311,458,16907,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
77,305,480,16936,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
78,297,473,16964,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
79,320,493,16996,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
80,321,488,17028,0.2,0.22837156242879927,0.8571946375533279,0.12798487977644515,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
81,299,454,17068,0.2,0.22713778215953606,0.8571946375533279,0.12525059103234273,0.07142857142857142,0.9624128427128427,1.0,0.17320802109545436
82,309,463,17100,0.2,0.22839996277097208,0.8571946375533279,0.1281177655012745,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
83,310,485,17130,0.2,0.22839996277097208,0.8571946375533279,0.1281177655012745,0.07142857142857142,0.960698556998557,1.0,0.17702710893487258
84,316,511,17162,0.2,0.2297084751549533,0.8571946375533279,0.13112676521563296,0.07142857142857142,0.9588524031524032,1.0,0.18136763218760085
85,311,463,17187,0.2,0.23101698753893446,0.8571946375533279,0.1340554768201354,0.07142857142857142,0.9570062493062493,1.0,0.1855883135997177
86,300,455,17213,0.2,0.23101698753893446,0.8571946375533279,0.1340554768201354,0.07142857142857142,0.9570062493062493,1.0,0.1855883135997177
87,309,481,17237,0.2,0.2270864179194585,0.8576168493498308,0.12499738541788298,0.07692307692307693,0.9625666888666888,1.0,0.17244451385135226
88,293,448,17260,0.2,0.2284016516181581,0.8576168493498308,0.12812605677016956,0.07692307692307693,0.960720535020535,1.0,0.17691701100401228
89,299,452,17283,0.2,0.2284016516181581,0.8576168493498308,0.12812605677016956,0.07692307692307693,0.960720535020535,1.0,0.17691701100401228
90,312,478,17297,0.2,0.2297348834030504,0.8666158924461399,0.13125368735103207,0.07142857142857142,0.9588633921633922,1.0,0.18131402164003296
91,307,485,17317,0.2,0.23106811518794268,0.8666158924461399,0.1342952696450166,0.07142857142857142,0.9570062493062493,1.0,0.1855883135997177
92,326,477,17343,0.2,0.23106811518794268,0.8666158924461399,0.1342952696450166,0.07142857142857142,0.9570062493062493,1.0,0.1855883135997177
93,307,462,17363,0.2,0.23106811518794268,0.8666158924461399,0.1342952696450166,0.07142857142857142,0.9570062493062493,1.0,0.1855883135997177
94,295,416,17383,0.2,0.23106811518794268,0.8666158924461399,0.1342952696450166,0.07142857142857142,0.9570062493062493,1.0,0.1855883135997177
95,293,455,17398,0.2,0.23106811518794268,0.8666158924461399,0.1342952696450166,0.07142857142857142,0.9570062493062493,1.0,0.1855883135997177
96,322,471,17416,0.2,0.23106811518794268,0.8666158924461399,0.1342952696450166,0.07142857142857142,0.9570062493062493,1.0,0.1855883135997177
97,316,462,17432,0.2,0.2311395780380456,0.8739666898260895,0.1346274447029056,0.06666666666666667,0.9569173604173604,1.0,0.1860036188323709
98,304,455,17448,0.2,0.2311395780380456,0.8739666898260895,0.1346274447029056,0.06666666666666667,0.9569173604173604,1.0,0.1860036188323709
99,317,512,17472,0.2,0.23248751141769783,0.8739666898260895,0.13764899559203714,0.06666666666666667,0.9550506937506937,1.0,0.19019790257012256
100,315,499,17487,0.2,0.22852583011523098,0.8739666898260895,0.12873639951843438,0.06666666666666667,0.9606111333111332,1.0,0.17745725640746104
101,318,503,17512,0.2,0.22852583011523098,0.8739666898260895,0.12873639951843438,0.06666666666666667,0.9606111333111332,1.0,0.17745725640746104
102,316,483,17532,0.2,0.22980455069014402,0.8739666898260895,0.13159040792263166,0.06666666666666667,0.9588333555333556,1.0,0.1814610563389121
103,324,474,17551,0.2,0.23113980035486106,0.8739666898260895,0.13463322534392783,0.06666666666666667,0.9569872016872016,1.0,0.18567942475517799
104,305,477,17564,0.2,0.23113980035486106,0.8739666898260895,0.13463322534392783,0.06666666666666667,0.9569872016872016,1.0,0.18567942475517799
105,322,491,17575,0.2,0.23113980035486106,0.8739666898260895,0.13463322534392783,0.06666666666666667,0.9569872016872016,1.0,0.18567942475517799
106,298,444,17599,0.2,0.23113980035486106,0.8739666898260895,0.13463322534392783,0.06666666666666667,0.9569872016872016,1.0,0.18567942475517799
107,288,445,17611,0.2,0.2324937003726655,0.8769500089022231,0.13768251376934662,0.0625,0.9551122016872017,1.0,0.18992063515779645
108,317,481,17629,0.2,0.23384760039046995,0.8769500089022231,0.14065268479011475,0.0625,0.9532372016872017,1.0,0.1940510636148841
109,308,479,17641,0.2,0.232655739264806,0.8769500089022231,0.13839138030760792,0.0625,0.9548372016872018,1.0,0.19110964456214335
110,318,457,17660,0.2,0.23384832413095893,0.8769500089022231,0.1406555784012491,0.0625,0.9532372016872017,1.0,0.1940510636148841
111,299,445,17676,0.2,0.23265376292016104,0.8769500089022231,0.13838734455188317,0.0625,0.9549038683538683,1.0,0.19084031182582242
112,320,507,17693,0.2,0.23278981920813197,0.8769500089022231,0.13894092376308026,0.0625,0.9547372016872016,1.0,0.19149113213150676
113,294,473,17710,0.2,0.2339326887919309,0.8769500089022231,0.14100142060978096,0.0625,0.9532372016872017,1.0,0.1940510636148841
114,291,438,17727,0.2,0.2339326887919309,0.8769500089022231,0.14100142060978096,0.0625,0.9532372016872017,1.0,0.1940510636148841
115,296,483,17739,0.2,0.2314042461556723,0.8769500089022231,0.1358251739827982,0.0625,0.9567649794649794,1.0,0.1867131775795896
116,321,471,17752,0.2,0.23268423267954863,0.8769500089022231,0.1385121953073632,0.0625,0.9550149794649795,1.0,0.19036458601849982
117,294,483,17771,0.2,0.22879741733211642,0.8769500089022231,0.13002578891259683,0.0625,0.9604513431013432,1.0,0.17824827150936529
118,313,458,17789,0.2,0.2301041285252462,0.8769500089022231,0.132979239063358,0.0625,0.958651343101343,1.0,0.18233713590829825
119,299,460,17802,0.2,0.230128452425293,0.8769500089022231,0.13309021567352378,0.0625,0.958587851037851,1.0,0.18262649215099946
120,316,496,17811,0.2,0.23012849375582403,0.8769500089022231,0.13309040233075267,0.0625,0.958587851037851,1.0,0.18262649215099946
121,312,495,17824,0.2,0.23035554987939366,0.8817660262182402,0.13411297921336077,0.058823529411764705,0.9583054980966745,1.0,0.18390376974291126
122,318,483,17830,0.2,0.23035946008700306,0.8817660262182402,0.13413052483739668,0.058823529411764705,0.9583054980966745,1.0,0.18390376974291126
123,309,455,17847,0.2,0.23423800050275395,0.8817660262182402,0.14230761768142888,0.058823529411764705,0.9531088594412124,1.0,0.19463109464932893
124,302,462,17855,0.2,0.23441012814596376,0.8856422024372307,0.14305810793801416,0.05555555555555555,0.9528548911872441,1.0,0.19574520818363209
125,313,495,17863,0.2,0.2370249841226638,0.8856422024372307,0.14828724498808565,0.05555555555555555,0.9492834626158155,1.0,0.2028806501335184
126,300,479,17874,0.2,0.2370249841226638,0.8856422024372307,0.14828724498808565,0.05555555555555555,0.9492834626158155,1.0,0.2028806501335184
127,299,448,17882,0.2,0.23969288333790387,0.8856422024372307,0.15350976167827013,0.05555555555555555,0.9456167959491489,1.0,0.21009376480721206
128,303,460,17888,0.2,0.233183425331497,0.8856422024372307,0.14072061388475982,0.05555555555555555,0.9546612403935932,1.0,0.19198948342647779
129,298,445,17898,0.2,0.233183425331497,0.8856422024372307,0.14072061388475982,0.05555555555555555,0.9546612403935932,1.0,0.19198948342647779
130,322,496,17903,0.2,0.23211693270158254,0.8856422024372307,0.13897518787586705,0.05555555555555555,0.9560501292824822,1.0,0.18986924911006034
131,293,442,17911,0.2,0.23338376278884476,0.8856422024372307,0.14153993722036576,0.05555555555555555,0.9543834626158155,1.0,0.1931060415928794
132,310,480,17920,0.2,0.23338376278884476,0.8856422024372307,0.14153993722036576,0.05555555555555555,0.9543834626158155,1.0,0.1931060415928794
133,305,474,17928,0.2,0.2332894188383316,0.8856422024372307,0.14115808300181845,0.05555555555555555,0.9545501292824822,1.0,0.1924609886326722
134,325,489,17935,0.2,0.2332894188383316,0.8856422024372307,0.14115808300181845,0.05555555555555555,0.9545501292824822,1.0,0.1924609886326722
135,299,465,17944,0.2,0.23456433015718398,0.8856422024372307,0.1437073286913241,0.05555555555555555,0.9528834626158156,1.0,0.19564213167801645
136,319,488,17951,0.2,0.23456433015718398,0.8856422024372307,0.1437073286913241,0.05555555555555555,0.9528834626158156,1.0,0.19564213167801645
137,295,467,17957,0.2,0.23456433015718398,0.8856422024372307,0.1437073286913241,0.05555555555555555,0.9528834626158156,1.0,0.19564213167801645
138,297,465,17970,0.2,0.23456433015718398,0.8856422024372307,0.1437073286913241,0.05555555555555555,0.9528834626158156,1.0,0.19564213167801645
139,317,491,17979,0.2,0.23456433015718398,0.8856422024372307,0.1437073286913241,0.05555555555555555,0.9528834626158156,1.0,0.19564213167801645
140,332,485,17986,0.2,0.23456433015718398,0.8856422024372307,0.1437073286913241,0.05555555555555555,0.9528834626158156,1.0,0.19564213167801645
141,308,464,17992,0.2,0.23587954978627845,0.8856422024372307,0.14636956132448714,0.05555555555555555,0.9510652807976337,1.0,0.19938429627521473
142,309,468,18000,0.2,0.23472425564114427,0.8856422024372307,0.14435493538641075,0.05555555555555555,0.9525652807976337,1.0,0.19691026321339805
143,311,474,18005,0.2,0.23603947527023877,0.8856422024372307,0.14700400966936233,0.05555555555555555,0.950747098979452,1.0,0.20062589226622926
144,295,438,18014,0.2,0.23603947527023877,0.8856422024372307,0.14700400966936233,0.05555555555555555,0.950747098979452,1.0,0.20062589226622926
145,316,512,18023,0.2,0.2372129909354224,0.8856422024372307,0.149039543244335,0.05555555555555555,0.9492470989794519,1.0,0.20304122720412957
146,315,499,18030,0.2,0.2372129909354224,0.8856422024372307,0.149039543244335,0.05555555555555555,0.9492470989794519,1.0,0.20304122720412957
147,302,471,18039,0.2,0.2372129909354224,0.8856422024372307,0.149039543244335,0.05555555555555555,0.9492470989794519,1.0,0.20304122720412957
148,311,471,18048,0.2,0.2372129909354224,0.8856422024372307,0.149039543244335,0.05555555555555555,0.9492470989794519,1.0,0.20304122720412957
149,320,475,18055,0.2,0.23594024269471997,0.8856422024372307,0.1466151405910118,0.05555555555555555,0.950997098979452,1.0,0.19967238817155178
150,303,478,18061,0.2,0.23594024269471997,0.8856422024372307,0.1466151405910118,0.05555555555555555,0.950997098979452,1.0,0.19967238817155178
151,306,464,18067,0.2,0.23726063007273224,0.8856422024372307,0.14923490662732894,0.05555555555555555,0.9491637656461186,1.0,0.20338775710163412
152,315,473,18069,0.2,0.23726367468412463,0.8856422024372307,0.14924729207815354,0.05555555555555555,0.9491637656461186,1.0,0.20338775710163412
153,292,441,18076,0.2,0.23852804141375492,0.8856422024372307,0.15158114694075825,0.05555555555555555,0.9474554323127852,1.0,0.20650414989591698
154,314,499,18084,0.2,0.23984124316302466,0.8856422024372307,0.1540655017952528,0.05555555555555555,0.9456554323127853,1.0,0.20993228308328707
155,304,487,18090,0.2,0.24122094061194088,0.889848724458124,0.1567677265272995,0.05263157894736842,0.9437606954706801,1.0,0.21367510382387908
156,315,488,18092,0.2,0.24389565232999486,0.889848724458124,0.16167115341546706,0.05263157894736842,0.94008569547068,1.0,0.2204722158931938
157,309,480,18097,0.2,0.24133044278838087,0.889848724458124,0.15720778232682667,0.05263157894736842,0.9436758071134231,1.0,0.2140241045795631
158,318,487,18098,0.2,0.24133044278838087,0.889848724458124,0.15720778232682667,0.05263157894736842,0.9436758071134231,1.0,0.2140241045795631
159,293,463,18102,0.2,0.24133044278838087,0.889848724458124,0.15720778232682667,0.05263157894736842,0.9436758071134231,1.0,0.2140241045795631
160,314,471,18104,0.2,0.24169332861106227,0.889848724458124,0.158428797198584,0.05263157894736842,0.9431909586285748,1.0,0.2156744503573901
161,320,479,18106,0.2,0.24267350116922687,0.889848724458124,0.15967892425836783,0.05263157894736842,0.9418576252952414,1.0,0.21737315581985503
162,310,470,18112,0.2,0.24267350116922687,0.889848724458124,0.15967892425836783,0.05263157894736842,0.9418576252952414,1.0,0.21737315581985503
163,311,482,18114,0.2,0.24267350116922687,0.889848724458124,0.15967892425836783,0.05263157894736842,0.9418576252952414,1.0,0.21737315581985503
164,321,499,18118,0.2,0.23589549827208198,0.889848724458124,0.14640931337827692,0.05263157894736842,0.951238997844261,1.0,0.19862751435483866
165,310,461,18119,0.2,0.2372634461766829,0.889848724458124,0.14923555258043578,0.05263157894736842,0.9493723311775943,1.0,0.20250823726911607
166,304,475,18123,0.2,0.2372634461766829,0.889848724458124,0.14923555258043578,0.05263157894736842,0.9493723311775943,1.0,0.20250823726911607
167,313,492,18127,0.2,0.23727632350643899,0.8903898499992497,0.1492916593841017,0.05,0.949375108955372,1.0,0.20249636708935667
168,306,451,18130,0.2,0.2360172401608267,0.8903898499992497,0.14694002119305158,0.05,0.951132251812515,1.0,0.19909824627262318
169,316,486,18133,0.2,0.23739190660033319,0.8903898499992497,0.14978421361332386,0.05,0.949257251812515,1.0,0.20300530655165402
170,314,473,18135,0.2,0.24005194817132655,0.8903898499992497,0.15491455366506832,0.05,0.945600108955372,1.0,0.2101692713790495
171,299,431,18138,0.2,0.24005194817132655,0.8903898499992497,0.15491455366506832,0.05,0.945600108955372,1.0,0.2101692713790495
172,319,505,18145,0.2,0.24005194817132655,0.8903898499992497,0.15491455366506832,0.05,0.945600108955372,1.0,0.2101692713790495
173,301,441,18147,0.2,0.24005194817132655,0.8903898499992497,0.15491455366506832,0.05,0.945600108955372,1.0,0.2101692713790495
174,310,460,18149,0.2,0.23873974601207704,0.8903898499992497,0.1524499115255402,0.05,0.9474001089553722,1.0,0.20674554950412155
175,316,496,18155,0.2,0.2374738584860355,0.8903898499992497,0.15012104519535802,0.05,0.9491143946696579,1.0,0.20359699946887852
176,304,463,18158,0.2,0.23953473711326495,0.8903898499992497,0.1547285937108376,0.05,0.9465667756220388,1.0,0.2093702864921332
177,296,449,18160,0.2,0.23953473711326495,0.8903898499992497,0.1547285937108376,0.05,0.9465667756220388,1.0,0.2093702864921332
178,307,463,18164,0.2,0.24292311356439553,0.8903898499992497,0.16026877037707127,0.05,0.9419334422887055,1.0,0.2170710868916907
179,294,431,18166,0.2,0.24292311356439553,0.8903898499992497,0.16026877037707127,0.05,0.9419334422887055,1.0,0.2170710868916907
180,316,472,18166,0.2,0.2310291729681444,0.8903898499992497,0.13677057049610927,0.05,0.9583065580618213,1.0,0.184004922803168
181,316,478,18169,0.2,0.23008702998991765,0.8903898499992497,0.13535656137972513,0.05,0.9596398913951546,1.0,0.18187448270983003
182,295,444,18172,0.2,0.23142457379328835,0.8903898499992497,0.13832438670399136,0.05,0.9578621136173767,1.0,0.18577381751029556
183,311,506,18175,0.2,0.23244277593139082,0.8903898499992497,0.13995347041788192,0.05,0.9565287802840434,1.0,0.1878474239547601
184,307,480,18175,0.2,0.23244277593139082,0.8903898499992497,0.13995347041788192,0.05,0.9565287802840434,1.0,0.1878474239547601
185,311,491,18179,0.2,0.23244277593139082,0.8903898499992497,0.13995347041788192,0.05,0.9565287802840434,1.0,0.1878474239547601
186,319,499,18180,0.2,0.23381988457295938,0.8903898499992497,0.14298229647392185,0.05,0.9546398913951546,1.0,0.192101048395559
187,308,482,18184,0.2,0.23381988457295938,0.8903898499992497,0.14298229647392185,0.05,0.9546398913951546,1.0,0.192101048395559
188,310,487,18185,0.2,0.23381988457295938,0.8903898499992497,0.14298229647392185,0.05,0.9546398913951546,1.0,0.192101048395559
189,310,485,18188,0.2,0.23519699321452794,0.8903898499992497,0.14593528521739568,0.05,0.9527510025062657,1.0,0.19624432501460345
190,312,471,18191,0.2,0.23519699321452794,0.8903898499992497,0.14593528521739568,0.05,0.9527510025062657,1.0,0.19624432501460345
191,313,499,18193,0.2,0.2365365591015509,0.8903898499992497,0.14865474777040524,0.05,0.9509510025062657,1.0,0.19989621984784972
192,315,478,18198,0.2,0.2351960049654621,0.8903898499992497,0.1459310895840007,0.05,0.9528471064023695,1.0,0.19581833535222767
193,291,443,18202,0.2,0.2351960049654621,0.8903898499992497,0.1459310895840007,0.05,0.9528471064023695,1.0,0.19581833535222767
194,300,459,18203,0.2,0.23391026087776606,0.8903898499992497,0.1433812659624678,0.05,0.9545971064023695,1.0,0.19229025739155173
195,319,499,18205,0.2,0.23654462151397826,0.8903898499992497,0.14868775660524292,0.05,0.9510471064023696,1.0,0.1994788962350806
196,317,492,18206,0.2,0.23789781096556037,0.8903898499992497,0.15140302208296616,0.05,0.9492137730690363,1.0,0.20319825428487112
197,323,503,18207,0.2,0.23789781096556037,0.8903898499992497,0.15140302208296616,0.05,0.9492137730690363,1.0,0.20319825428487112
198,290,442,18210,0.2,0.2392510004171425,0.8903898499992497,0.15405855699709303,0.05,0.947380439735703,1.0,0.20683449621243097
