gen,evals,gen_feats,explored,Pam50 svm balanced accuracy_min,Pam50 svm balanced accuracy_avg,Pam50 svm balanced accuracy_max,Pam50 svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8942,8942,0.2,0.5936284768115591,0.7577350619755284,0.12077807207478834,0.0196078431372549,0.0854880323491399,1.0,0.1401095853675633
1,364,5353,9179,0.2,0.5968096234713915,0.7577350619755284,0.13283819375574996,0.01694915254237288,0.11442457989999352,1.0,0.16325256926230208
2,370,3354,9417,0.2,0.6125999574275394,0.7707924650987211,0.14037508415500402,0.017543859649122806,0.1311122043651314,1.0,0.18886461387776546
3,358,2491,9628,0.2,0.6124917304229021,0.7777750109959376,0.1460076660444603,0.017543859649122806,0.15142436351549934,1.0,0.21068574893948097
4,349,1809,9833,0.2,0.602152793989811,0.8058953507098007,0.16320701205438537,0.01818181818181818,0.19186091762951024,1.0,0.2586318470539417
5,369,1466,10046,0.2,0.5993128054835961,0.8058953507098007,0.1793129136368498,0.017857142857142856,0.22579883841594364,1.0,0.2979361177718953
6,360,1246,10273,0.2,0.5746331761592489,0.8058953507098007,0.2032642355744687,0.017857142857142856,0.2878567329349219,1.0,0.3414643144743633
7,348,1046,10459,0.2,0.5443219864853868,0.8081488793667726,0.22905972914795994,0.018518518518518517,0.3661304440203768,1.0,0.39249964916466923
8,331,997,10647,0.2,0.45954019832948334,0.8180712865766443,0.2492102283770644,0.018518518518518517,0.531096625769036,1.0,0.42477321823430825
9,330,821,10834,0.2,0.3403242120977825,0.8275398905774338,0.21551876219282035,0.02,0.742940659757126,1.0,0.3673349373973618
10,325,637,11012,0.2,0.22639753639482174,0.8275398905774338,0.1092547940572038,0.023809523809523808,0.9557463614163614,1.0,0.18061885223719143
11,312,541,11175,0.2,0.2194888440628864,0.8313010769958058,0.10023789670713457,0.024390243902439025,0.9684234558124801,1.0,0.16133537355628907
12,310,525,11355,0.2,0.22457504863754274,0.8313010769958058,0.11407634543510163,0.024390243902439025,0.9606923364615617,1.0,0.18146290989285643
13,321,523,11539,0.2,0.22509746867456534,0.83837658185653,0.1138381529293838,0.05,0.9597669977081741,1.0,0.18148532980665183
14,310,480,11688,0.2,0.2232119785154965,0.83837658185653,0.11053352049598704,0.05,0.963363596491228,1.0,0.17315967523607834
15,335,523,11845,0.2,0.22000574023006625,0.83837658185653,0.10296223982375775,0.05,0.9685858187134503,1.0,0.160458891344247
