gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,481,481,0.24922600619195046,0.7535535922866989,0.8512405578135988,0.1258966854370494,0.14002800840280097,0.24701588635762617,1.0,0.14444895748381908,0.4332112908578654,0.6394016399977559,0.7812721155487006,0.05564948836404299
1,504,698,712,0.24922600619195046,0.7354164108372734,0.8512967501450281,0.1408391309778106,0.13483997249264842,0.2919711069635629,1.0,0.14501646791525358,0.3844616211030599,0.6467817798379564,0.783389422459794,0.06339515358316508
2,500,761,936,0.24690402476780185,0.738690796212583,0.8512967501450281,0.13746607641329572,0.14002800840280097,0.30366211390855563,1.0,0.1487551357416337,0.3844616211030599,0.6568982103739731,0.7849190887187958,0.06257994675079342
3,500,812,1177,0.2476780185758514,0.752053421185663,0.8512967501450281,0.12483300652532477,0.14002800840280097,0.2993492873240713,1.0,0.14436200216032172,0.43601088478537287,0.6684396127363665,0.7849190887187958,0.056771423987468934
4,500,822,1389,0.2476780185758514,0.7443835574973364,0.8512967501450281,0.13020539050238122,0.14002800840280097,0.31524988385556024,1.0,0.1476834095867779,0.43601088478537287,0.6699327282499148,0.7849190887187958,0.05820890006951317
5,500,822,1576,0.25,0.7438929514938349,0.8512967501450281,0.13393384596199445,0.1414213562373095,0.32101728843667166,1.0,0.15091093833082012,0.43601088478537287,0.6708381495086494,0.7849190887187958,0.06055571093713662
6,500,821,1744,0.25,0.7411266215917781,0.8512967501450281,0.13612001570741541,0.1414213562373095,0.3272740347976628,1.0,0.1509261061349728,0.43601088478537287,0.6721823220723261,0.7849190887187958,0.06043362424046939
7,500,847,1930,0.25,0.7510764862858539,0.8512967501450281,0.13049721259075955,0.1414213562373095,0.3208804604848725,1.0,0.14935540380286388,0.47660312501410196,0.6774100382074554,0.7849190887187958,0.057591487483727055
8,500,823,2078,0.25,0.7500630714857626,0.8513164333345683,0.1308344396183642,0.1414213562373095,0.3261822968748561,1.0,0.15004473212864605,0.47660312501410196,0.6799264294908878,0.7849190887187958,0.05802365403282389
9,500,842,2236,0.25,0.755674291472541,0.8513332592869173,0.1283275346824987,0.1414213562373095,0.32082365588879813,1.0,0.14715465929212182,0.49864344034179475,0.6829964492578922,0.7849190887187958,0.058707673377688285
10,500,851,2375,0.25,0.7577691261257635,0.8513332592869173,0.12475440271385518,0.1414213562373095,0.3208568924260912,1.0,0.14433797384793723,0.49864344034179475,0.6868927402566766,0.7849190887187958,0.056132869636784447
11,500,830,2496,0.25,0.7664762185513796,0.8513332592869173,0.11595832745309903,0.1414213562373095,0.31562041542869373,1.0,0.13876696966359423,0.49864344034179475,0.6903747008335972,0.7849190887187958,0.05406896381979671
12,500,910,2636,0.25,0.7614502437173711,0.8513332592869173,0.12080162908353836,0.1414213562373095,0.32311531245562436,1.0,0.14461762529436487,0.49864344034179475,0.6901429408430235,0.7849190887187958,0.058388179900124654
13,500,875,2765,0.25,0.756887125129042,0.8513332592869173,0.12205088786446239,0.14586499149789456,0.331737475525754,1.0,0.14656907331454955,0.3922292237037265,0.6878967850094153,0.7849190887187958,0.061147376963072715
14,500,894,2900,0.25,0.748796263458268,0.8513332592869173,0.12491753273282626,0.14744195615489714,0.3433654438637068,1.0,0.14525766796921624,0.3922292237037265,0.6888003567471387,0.7849190887187958,0.060629860072990024
15,500,889,3017,0.25,0.7467723954157095,0.8513332592869173,0.1266579497859279,0.14744195615489714,0.3468407525156937,1.0,0.1479591823891481,0.3922292237037265,0.6895910670227151,0.7849190887187958,0.06242222501803353
16,500,894,3118,0.25,0.7500791296897173,0.8513332592869173,0.12944944836845604,0.14744195615489714,0.34349325218820953,1.0,0.148839082222864,0.3922292237037265,0.6920079239305515,0.7849190887187958,0.060678818700604056
17,500,872,3229,0.25,0.7520140156847808,0.8513332592869173,0.12718463936427585,0.14586499149789456,0.3443289935412492,1.0,0.14845477563631718,0.3922292237037265,0.6921384799005545,0.7849190887187958,0.06119374025131168
18,500,884,3339,0.25,0.7566207560813321,0.8513332592869173,0.12503351892279022,0.14586499149789456,0.33789601953294335,1.0,0.14612763380196733,0.5,0.6968406440336335,0.7849190887187958,0.05800129832535856
19,500,874,3438,0.25,0.7633053845915287,0.8513332592869173,0.1218571540596833,0.14586499149789456,0.3311095117411557,1.0,0.14514559408643427,0.5,0.6999781621378518,0.7849190887187958,0.057238142544756315
20,500,911,3549,0.25,0.7728200439202685,0.8513332592869173,0.11653261842306613,0.14285714285714285,0.32755957156946897,1.0,0.1439822841450292,0.5,0.6985392725040418,0.7864028939938152,0.0588466856417343
21,500,898,3654,0.25,0.773874856036641,0.8513332592869173,0.11531816760381079,0.14586499149789456,0.3284066779694132,1.0,0.1426910357057523,0.5,0.6993708884231696,0.7864028939938152,0.06042605101091086
22,500,902,3763,0.25,0.7729729658930959,0.8513332592869173,0.11604060557489666,0.14586499149789456,0.3301149379123848,1.0,0.14447744143112093,0.5,0.7016279151272538,0.7864028939938152,0.06078686066848998
