
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5908
Features active in total: 5908
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 81
PRCC T1: 160
PRCC T2: 69
ccRCC: 485
normal: 129

RUNNING GENETIC ALGORITHM
Generations completed = 53
Generations completed = 102
Generations completed = 148
Generations completed = 190
Generations completed = 229
Generations completed = 267
Generations completed = 303
Generations completed = 337
Generations completed = 369
Generations completed = 401
Generations completed = 432
Generations completed = 462
Generations completed = 490
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root separation                 	                 root leanness                  
   	     	         	        	-------------------------------------------------	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	526      	526     	0.2	0.773198	0.895319	0.134146             	0  	0.554933	0.620233	0.0817426	0.141421	0.268816	1  	0.149407
1  	662  	769      	772     	0.2	0.750659	0.893214	0.116818             	0  	0.560838	0.627058	0.0421489	0.140028	0.327867	1  	0.131901
2  	706  	787      	987     	0.2	0.747398	0.894247	0.134438             	0  	0.563251	0.63164 	0.0450913	0.140028	0.346794	1  	0.14894 
3  	716  	819      	1195    	0.2	0.762195	0.89783 	0.118962             	0  	0.570472	0.63164 	0.0418483	0.140028	0.348307	1  	0.147303
4  	713  	815      	1382    	0.2	0.769118	0.89783 	0.0983846            	0  	0.574002	0.63164 	0.0373674	0.141421	0.359242	1  	0.139733
5  	749  	862      	1583    	0.2	0.782425	0.89783 	0.107816             	0  	0.578439	0.63164 	0.0399099	0.141421	0.344156	1  	0.143953
6  	710  	861      	1762    	0.2	0.790978	0.904649	0.100928             	0  	0.580318	0.63164 	0.03833  	0.141421	0.345079	1  	0.139027
7  	735  	904      	1956    	0.2	0.793678	0.904649	0.0997751            	0  	0.582714	0.635519	0.0388195	0.140028	0.348732	1  	0.142383
8  	714  	888      	2115    	0.2	0.784428	0.904649	0.0986038            	0  	0.583652	0.635519	0.0379695	0.140028	0.375325	1  	0.138908
9  	734  	915      	2295    	0.2	0.791501	0.904649	0.0923381            	0  	0.585885	0.635519	0.0358644	0.138675	0.371747	1  	0.135989
10 	718  	896      	2448    	0.2	0.782188	0.904649	0.0976243            	0  	0.586282	0.635519	0.0373806	0.132453	0.397215	1  	0.135598
11 	740  	896      	2572    	0.2	0.791293	0.904649	0.0885348            	0  	0.591372	0.635519	0.036021 	0.132453	0.388007	1  	0.136238
12 	727  	898      	2710    	0.2	0.796914	0.904649	0.0890176            	0  	0.591338	0.635832	0.0357108	0.132453	0.389342	1  	0.133027
13 	725  	917      	2856    	0.2	0.800348	0.904649	0.0839303            	0  	0.594983	0.635832	0.0362382	0.132453	0.388645	1  	0.136459
14 	711  	903      	2979    	0.2	0.792565	0.904649	0.10055              	0  	0.592187	0.641059	0.0384345	0.132453	0.401484	1  	0.143581
15 	718  	904      	3106    	0.2	0.804926	0.904649	0.0943963            	0  	0.595816	0.641059	0.0384141	0.132453	0.375147	1  	0.152234
16 	688  	887      	3211    	0.2	0.788535	0.904649	0.105999             	0  	0.592905	0.641059	0.0401124	0.132453	0.410158	1  	0.151923
17 	699  	896      	3317    	0.2	0.790634	0.904649	0.100222             	0  	0.594263	0.641059	0.038729 	0.132453	0.410108	1  	0.151268
18 	701  	911      	3437    	0.2	0.792278	0.904649	0.10507              	0  	0.592713	0.641059	0.0398278	0.124035	0.405327	1  	0.157367
19 	704  	897      	3541    	0.2	0.790782	0.90539 	0.105939             	0  	0.593289	0.641151	0.0396948	0.124035	0.405052	1  	0.160178
20 	713  	920      	3650    	0.2	0.789124	0.90539 	0.104063             	0  	0.594022	0.641151	0.0400999	0.124035	0.418199	1  	0.146888
21 	702  	866      	3723    	0.2	0.791754	0.90539 	0.111676             	0  	0.59397 	0.641151	0.0409469	0.124035	0.403858	1  	0.161292
22 	689  	924      	3823    	0.2	0.788982	0.90539 	0.108781             	0  	0.592466	0.641151	0.0413796	0.124035	0.41654 	1  	0.156258
23 	675  	923      	3939    	0.2	0.787372	0.90539 	0.113139             	0  	0.591862	0.641151	0.0414399	0.124035	0.420818	1  	0.157105
24 	696  	915      	4014    	0.2	0.774833	0.90539 	0.121833             	0  	0.590341	0.641577	0.0452135	0.124035	0.437502	1  	0.151524
25 	680  	884      	4088    	0.2	0.777497	0.90539 	0.122971             	0  	0.590361	0.641151	0.0447869	0.124035	0.436281	1  	0.154366
26 	679  	878      	4161    	0.2	0.759147	0.90539 	0.13687              	0  	0.586086	0.641151	0.0468443	0.124035	0.457722	1  	0.15696 
27 	695  	897      	4239    	0.2	0.77909 	0.90539 	0.120196             	0  	0.592478	0.641151	0.0444705	0.124035	0.439416	1  	0.151336
28 	687  	886      	4302    	0.2	0.770432	0.90539 	0.130208             	0  	0.589708	0.641567	0.0472884	0.124035	0.449094	1  	0.159871
29 	679  	902      	4362    	0.2	0.772469	0.90539 	0.12543              	0  	0.589063	0.641151	0.0443803	0.124035	0.450198	1  	0.155367
30 	689  	903      	4434    	0.2	0.782035	0.90539 	0.120713             	0  	0.591962	0.641151	0.0428309	0.132453	0.435842	1  	0.158634
31 	704  	876      	4489    	0.2	0.794192	0.90539 	0.102725             	0  	0.595201	0.641151	0.0394858	0.132453	0.423134	1  	0.15102 
32 	682  	887      	4549    	0.2	0.793996	0.90539 	0.10776              	0  	0.593224	0.641151	0.0397524	0.132453	0.419737	1  	0.165687
33 	711  	878      	4592    	0.2	0.796346	0.90539 	0.0998147            	0  	0.593181	0.641151	0.0388684	0.121268	0.418593	1  	0.158688
34 	702  	885      	4648    	0.2	0.803528	0.90539 	0.103244             	0  	0.594177	0.641151	0.0404155	0.121268	0.402585	1  	0.158468
35 	692  	915      	4706    	0.2	0.799977	0.907549	0.103553             	0  	0.594826	0.641151	0.0390677	0.13484 	0.423424	1  	0.144401
36 	707  	916      	4778    	0.2	0.804959	0.907549	0.0949176            	0  	0.597284	0.641151	0.0393171	0.13484 	0.426422	1  	0.135471
37 	718  	879      	4835    	0.2	0.806419	0.907549	0.100077             	0  	0.597019	0.641151	0.0388294	0.13484 	0.413337	1  	0.147272
38 	716  	908      	4874    	0.2	0.8012  	0.907549	0.104198             	0  	0.597122	0.641151	0.0390823	0.13484 	0.42837 	1  	0.145369
39 	707  	905      	4928    	0.2	0.799165	0.907549	0.104756             	0  	0.598228	0.641151	0.0390827	0.13484 	0.434107	1  	0.145329
40 	714  	896      	4973    	0.2	0.807883	0.907549	0.0933054            	0  	0.599803	0.641151	0.0381595	0.13484 	0.431116	1  	0.135203
41 	707  	884      	5003    	0.2	0.798523	0.907549	0.10661              	0  	0.597733	0.641059	0.0401099	0.133631	0.442793	1  	0.140712
42 	709  	869      	5037    	0.2	0.797252	0.907549	0.106732             	0  	0.599233	0.642576	0.0405074	0.133631	0.444472	1  	0.14617 
43 	707  	906      	5076    	0.2	0.792041	0.907549	0.11442              	0  	0.59667 	0.642576	0.0410072	0.133631	0.441934	1  	0.157409
44 	707  	917      	5113    	0.2	0.795083	0.907549	0.118335             	0  	0.596157	0.642576	0.0411662	0.127   	0.426005	1  	0.169622
45 	716  	894      	5137    	0.2	0.803983	0.911075	0.109009             	0  	0.599053	0.642576	0.0407074	0.127   	0.415803	1  	0.16399 
46 	709  	897      	5170    	0.2	0.796144	0.911075	0.109822             	0  	0.59858 	0.642576	0.0398978	0.127   	0.434057	1  	0.159698
47 	706  	883      	5205    	0.2	0.793087	0.911075	0.107892             	0  	0.599712	0.642576	0.0404134	0.127   	0.444469	1  	0.149406
48 	701  	892      	5237    	0.2	0.784096	0.911075	0.121206             	0  	0.59376 	0.642576	0.0425161	0.127   	0.450827	1  	0.160031
49 	709  	881      	5264    	0.2	0.789986	0.911075	0.112524             	0  	0.596193	0.642576	0.0401069	0.140028	0.452138	1  	0.150934
50 	719  	908      	5289    	0.2	0.796908	0.911075	0.107738             	0  	0.596586	0.642576	0.0393338	0.140028	0.435375	1  	0.155942
51 	712  	901      	5321    	0.2	0.789787	0.911075	0.110129             	0  	0.596185	0.642576	0.0395423	0.138675	0.449039	1  	0.152266
52 	711  	875      	5348    	0.2	0.787534	0.911075	0.113608             	0  	0.595975	0.642576	0.0394457	0.140028	0.45006 	1  	0.153452
53 	693  	880      	5378    	0.2	0.782837	0.911075	0.116173             	0  	0.595547	0.642576	0.0406561	0.136083	0.461017	1  	0.150836
54 	713  	870      	5405    	0.2	0.784088	0.911075	0.121646             	0  	0.59356 	0.642576	0.0421086	0.142857	0.451863	1  	0.158311
55 	708  	882      	5421    	0.2	0.787578	0.911075	0.116298             	0  	0.594389	0.642576	0.0403804	0.140028	0.446026	1  	0.159838
56 	720  	895      	5445    	0.2	0.802843	0.911075	0.101766             	0  	0.596695	0.642576	0.0397867	0.140028	0.42923 	1  	0.15148 
57 	697  	905      	5467    	0.2	0.793254	0.911075	0.111176             	0  	0.594663	0.642576	0.0404549	0.140028	0.445302	1  	0.151479
58 	705  	928      	5486    	0.2	0.793011	0.911075	0.104898             	0  	0.595357	0.642576	0.0386334	0.140028	0.447891	1  	0.14918 
59 	704  	885      	5511    	0.2	0.790398	0.915197	0.112296             	0  	0.592994	0.642576	0.0400778	0.140028	0.448935	1  	0.151431
60 	735  	889      	5522    	0.2	0.794455	0.915197	0.107685             	0  	0.596808	0.642576	0.0405864	0.140028	0.438583	1  	0.153825
61 	711  	859      	5536    	0.2	0.792625	0.915197	0.110771             	0  	0.594675	0.642576	0.0400979	0.140028	0.448243	1  	0.148237
62 	716  	881      	5552    	0.2	0.791705	0.915197	0.113188             	0  	0.594511	0.642576	0.0404813	0.140028	0.448502	1  	0.148887
63 	725  	887      	5570    	0.2	0.800346	0.915197	0.100213             	0  	0.594133	0.642576	0.0387393	0.140028	0.444584	1  	0.13922 
64 	716  	908      	5586    	0.2	0.795636	0.915197	0.108528             	0  	0.594518	0.642576	0.0403133	0.140028	0.441496	1  	0.144126
65 	704  	881      	5605    	0.2	0.799559	0.915197	0.104247             	0  	0.597411	0.642576	0.0397326	0.132453	0.431019	1  	0.153934
66 	682  	890      	5618    	0.2	0.78695 	0.915197	0.111365             	0  	0.595709	0.642922	0.0407705	0.144338	0.458097	1  	0.144315
67 	710  	888      	5628    	0.2	0.795093	0.915197	0.107683             	0  	0.595736	0.642922	0.0400867	0.144338	0.449784	1  	0.141459
68 	704  	895      	5640    	0.2	0.794212	0.915197	0.105941             	0  	0.594648	0.642922	0.0396018	0.140028	0.444378	1  	0.146403
69 	701  	926      	5649    	0.2	0.791599	0.915197	0.110586             	0  	0.594   	0.642922	0.040713 	0.144338	0.44761 	1  	0.150637
70 	717  	900      	5656    	0.2	0.792918	0.915197	0.114271             	0  	0.59282 	0.642922	0.041637 	0.144338	0.438602	1  	0.155129
71 	720  	890      	5664    	0.2	0.791509	0.915197	0.11714              	0  	0.593364	0.642922	0.041821 	0.141421	0.43219 	1  	0.160504
72 	704  	905      	5674    	0.2	0.786264	0.915197	0.113127             	0  	0.595018	0.642922	0.0403823	0.142857	0.451116	1  	0.144914
73 	701  	905      	5690    	0.2	0.794834	0.915197	0.103856             	0  	0.598841	0.642922	0.039948 	0.144338	0.445737	1  	0.134832
74 	699  	890      	5696    	0.2	0.788396	0.915197	0.106965             	0  	0.596537	0.643013	0.0396849	0.144338	0.455317	1  	0.140791
75 	699  	865      	5702    	0.2	0.790471	0.915197	0.112751             	0  	0.595971	0.643013	0.0409272	0.142857	0.442772	1  	0.151138
76 	690  	893      	5707    	0.2	0.787448	0.915197	0.110962             	0  	0.595631	0.643013	0.0413212	0.141421	0.456213	1  	0.144036
77 	697  	895      	5713    	0.2	0.787026	0.915197	0.113586             	0  	0.594339	0.643013	0.0414371	0.141421	0.452467	1  	0.149144
78 	688  	886      	5722    	0.2	0.786553	0.915197	0.113017             	0  	0.594567	0.644666	0.0414126	0.141421	0.449479	1  	0.153214
79 	694  	885      	5731    	0.2	0.781128	0.915197	0.11644              	0  	0.593667	0.644666	0.0420974	0.142857	0.455549	1  	0.152356
80 	681  	904      	5740    	0.2	0.792745	0.915197	0.105089             	0  	0.59717 	0.644666	0.039855 	0.141421	0.45256 	1  	0.141575
81 	714  	901      	5745    	0.2	0.783517	0.915197	0.114162             	0  	0.595893	0.644666	0.0415531	0.144338	0.45403 	1  	0.148963
82 	699  	890      	5750    	0.2	0.785936	0.915197	0.1135               	0  	0.595333	0.644666	0.0409479	0.144338	0.457608	1  	0.146208
83 	691  	915      	5760    	0.2	0.78427 	0.915197	0.116306             	0  	0.595314	0.644666	0.0422842	0.144338	0.45866 	1  	0.147728
84 	718  	926      	5768    	0.2	0.789295	0.916423	0.113506             	0  	0.59588 	0.644666	0.0424688	0.144338	0.454499	1  	0.142468
85 	719  	890      	5771    	0.2	0.793081	0.916423	0.104661             	0  	0.595655	0.644666	0.0405231	0.142857	0.451811	1  	0.14094 
86 	707  	919      	5778    	0.2	0.786031	0.916423	0.109448             	0  	0.59491 	0.644666	0.0412242	0.144338	0.461792	1  	0.140364
87 	712  	896      	5785    	0.2	0.787833	0.916423	0.110676             	0  	0.595617	0.644666	0.040372 	0.144338	0.46466 	1  	0.136288
88 	722  	879      	5788    	0.2	0.783288	0.916423	0.116263             	0  	0.59388 	0.644666	0.0425779	0.141421	0.458482	1  	0.146595
89 	684  	887      	5794    	0.2	0.781448	0.916423	0.10878              	0  	0.594652	0.644666	0.0406376	0.142857	0.468703	1  	0.138902
90 	708  	892      	5798    	0.2	0.77957 	0.916423	0.115132             	0  	0.594578	0.644666	0.0412039	0.140028	0.464529	1  	0.147603
91 	695  	903      	5801    	0.2	0.780529	0.916423	0.112131             	0  	0.594883	0.644666	0.0410629	0.141421	0.467247	1  	0.137944
92 	694  	898      	5804    	0.2	0.781446	0.916423	0.115718             	0  	0.595741	0.644666	0.042302 	0.141421	0.446834	1  	0.164062
93 	686  	904      	5811    	0.2	0.783234	0.916423	0.114244             	0  	0.595743	0.644666	0.0421885	0.141421	0.447761	1  	0.157002
94 	678  	887      	5812    	0.2	0.791983	0.916423	0.104752             	0  	0.596223	0.644666	0.0401015	0.144338	0.45718 	1  	0.135094
95 	686  	861      	5816    	0.2	0.790126	0.916423	0.105241             	0  	0.596111	0.644943	0.0403926	0.140028	0.460952	1  	0.135841
96 	706  	869      	5824    	0.2	0.789021	0.916423	0.113015             	0  	0.597254	0.644943	0.0417146	0.144338	0.453007	1  	0.148483
97 	700  	870      	5828    	0.2	0.785657	0.916423	0.110864             	0  	0.594697	0.644943	0.0416559	0.142857	0.46544 	1  	0.139181
98 	690  	846      	5829    	0.2	0.792374	0.916423	0.105757             	0  	0.598228	0.644943	0.0395593	0.144338	0.449708	1  	0.146035
99 	693  	902      	5833    	0.2	0.786396	0.916423	0.1054               	0  	0.597755	0.644943	0.0398719	0.144338	0.464908	1  	0.139486
100	709  	896      	5839    	0.2	0.774568	0.916423	0.117063             	0  	0.595689	0.644943	0.0410374	0.140028	0.47131 	1  	0.146913
101	703  	877      	5842    	0.2	0.784104	0.916423	0.110894             	0  	0.595763	0.644756	0.0401122	0.142857	0.456053	1  	0.15176 
102	699  	894      	5843    	0.2	0.781644	0.916423	0.109819             	0  	0.59586 	0.646227	0.0404948	0.142857	0.460182	1  	0.149027
103	696  	896      	5843    	0.2	0.772634	0.916423	0.11129              	0  	0.595926	0.646227	0.0407995	0.142857	0.474124	1  	0.139188
104	699  	885      	5845    	0.2	0.778993	0.916423	0.10843              	0  	0.594784	0.644666	0.0400026	0.140028	0.468321	1  	0.14165 
105	714  	895      	5848    	0.2	0.785959	0.916423	0.0989987            	0  	0.596755	0.644666	0.0386337	0.141421	0.461925	1  	0.141908
106	682  	882      	5850    	0.2	0.781417	0.916423	0.10626              	0  	0.597129	0.644666	0.0397997	0.140028	0.469783	1  	0.138384
107	692  	899      	5854    	0.2	0.778327	0.916423	0.107932             	0  	0.598364	0.646608	0.0401866	0.138675	0.472808	1  	0.13721 
108	697  	898      	5855    	0.2	0.786221	0.916423	0.105377             	0  	0.600026	0.646608	0.0396295	0.141421	0.457531	1  	0.141156
109	697  	908      	5855    	0.2	0.779254	0.916423	0.108454             	0  	0.596199	0.646608	0.0413911	0.144338	0.472863	1  	0.134448
110	698  	907      	5857    	0.2	0.79064 	0.916423	0.101986             	0  	0.599686	0.646608	0.0401024	0.140028	0.454981	1  	0.133568
