gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,442,442,0.2,0.8134405707600753,0.9254291617294077,0.136666293486286,0.0,0.576991834968444,0.6500307215535399,0.09462949985685017,0.14002800840280097,0.2689271201737961,1.0,0.1546353993242269
1,666,689,693,0.2,0.809808463232996,0.9253886508876938,0.1238885883989683,0.0,0.5879504084686977,0.6521149626081533,0.05352835969790415,0.1386750490563073,0.2950447251800341,1.0,0.14192500761795712
2,727,704,906,0.2,0.822114672108309,0.9327854241991513,0.09569393332860607,0.0,0.5942630617563873,0.6521149626081533,0.042625845021349563,0.1386750490563073,0.3053081757960566,1.0,0.12336542013497495
3,729,747,1136,0.2,0.8127439422042184,0.9327854241991513,0.09496100492353024,0.0,0.5921978957380178,0.6567094324556693,0.043055655929983415,0.1386750490563073,0.3308612578458485,1.0,0.13214551352726467
4,740,768,1346,0.2,0.815611297837828,0.9327854241991513,0.090028422985094,0.0,0.5977084941799886,0.6580510767398459,0.040314664099369214,0.1386750490563073,0.3316888008430518,1.0,0.13451446584491605
5,717,766,1537,0.2,0.8062620959602919,0.9371788249830362,0.09530041002468766,0.0,0.5980245301865734,0.6580510767398459,0.040984275700507486,0.14002800840280097,0.3575397191780962,1.0,0.1368385118118624
6,734,770,1714,0.2,0.8067754575428714,0.9371788249830362,0.09727438351685284,0.0,0.5998506368442108,0.6590111834077845,0.04228985300951178,0.14002800840280097,0.3571751956609826,1.0,0.14004564838527575
7,711,785,1892,0.2,0.8154378250906725,0.9371788249830362,0.09741234964608145,0.0,0.6040318848119259,0.6590111834077845,0.04273982156611778,0.14002800840280097,0.3497529228550203,1.0,0.14455355430092623
8,725,804,2065,0.2,0.8224313509164518,0.9371788249830362,0.08701047775676635,0.0,0.60586026686706,0.6590111834077845,0.039226320230563896,0.14002800840280097,0.35106949100841534,1.0,0.1339233659127224
9,708,788,2219,0.2,0.8132892498593308,0.9371788249830362,0.08773058359837896,0.0,0.6059946876401275,0.6590111834077845,0.040064042713215134,0.14002800840280097,0.36610664076968547,1.0,0.13435040743979554
10,722,797,2379,0.2,0.813793516569523,0.9371788249830362,0.09300189515895038,0.0,0.6067060970722723,0.659872170341506,0.0403191729794698,0.14002800840280097,0.36543289202996787,1.0,0.14088621489476794
11,706,787,2504,0.2,0.8231429131581804,0.9371788249830362,0.08935897119809011,0.0,0.6079197247436968,0.659872170341506,0.038758427052283446,0.14002800840280097,0.3585294630541356,1.0,0.14014699494876792
12,704,798,2645,0.2,0.8211319405376212,0.9371788249830362,0.09061570384355334,0.0,0.6067602922853135,0.659872170341506,0.040629590722876856,0.14002800840280097,0.36561398214884777,1.0,0.13782808652840495
13,719,827,2785,0.2,0.8247396745754664,0.9371788249830362,0.09234098331763109,0.0,0.608244604273037,0.659872170341506,0.040389110980190567,0.13608276348795434,0.3623199557323821,1.0,0.14428746120519442
14,701,818,2915,0.2,0.8116531305812812,0.9371788249830362,0.10234874760907914,0.0,0.6053423722374939,0.659872170341506,0.040970150470067655,0.13608276348795434,0.38629394242754295,1.0,0.14991354119495712
15,709,825,3039,0.2,0.8088950018335866,0.9371788249830362,0.10099666752347064,0.0,0.6051704477436496,0.659872170341506,0.041771628646551845,0.13608276348795434,0.3938867132764237,1.0,0.1489752018998584
16,696,807,3165,0.2,0.8175939151302576,0.9371788249830362,0.1038165466806955,0.0,0.605374794559227,0.659872170341506,0.0427725485413936,0.1414213562373095,0.37905543322745766,1.0,0.15688324803913686
17,705,802,3279,0.2,0.8175577346384418,0.9371788249830362,0.1066978195555311,0.0,0.606894944336813,0.659872170341506,0.0428803350220233,0.14002800840280097,0.3791241247610108,1.0,0.15901770009219204
18,705,815,3385,0.2,0.8112015865647206,0.9371788249830362,0.11017064292847877,0.0,0.6070877788454736,0.659872170341506,0.04455019957434263,0.1414213562373095,0.3882991117772433,1.0,0.15724416453946913
19,706,816,3481,0.2,0.8136431801528906,0.9371788249830362,0.10739546102048753,0.0,0.6069790553212452,0.6600995639452314,0.04616085484066166,0.1414213562373095,0.38386406532350736,1.0,0.16070945952724994
20,708,811,3579,0.2,0.8104661947389135,0.9415428554066783,0.10411542824363013,0.0,0.6066701460630848,0.6600995639452314,0.04398489117340504,0.1414213562373095,0.39587354918371537,1.0,0.15452020900803184
21,716,806,3674,0.2,0.8145251039797897,0.9408906308550826,0.10269516162111722,0.0,0.6087522083109819,0.6600995639452314,0.04523088164952166,0.13736056394868904,0.3948537372393082,1.0,0.1554463755690639
22,723,830,3775,0.2,0.8184571947137119,0.9383166732496784,0.0980547656971085,0.0,0.6080432925570264,0.6600995639452314,0.043604500365156895,0.1414213562373095,0.3974350093940774,1.0,0.14875869348949847
23,720,839,3878,0.2,0.8270006200985119,0.9383166732496784,0.0945869609499158,0.0,0.6095687758026437,0.6600995639452314,0.04271947695705392,0.1414213562373095,0.38691461076146083,1.0,0.14488071887026752
24,725,810,3951,0.2,0.8349695570681174,0.9383166732496784,0.09015035495443315,0.0,0.6113530803499497,0.6600995639452314,0.043243475139934415,0.14002800840280097,0.3705232545980151,1.0,0.1431524514932148
25,704,805,4018,0.2,0.8237747518298772,0.9383166732496784,0.10354124340542169,0.0,0.6106320151090129,0.6600995639452314,0.045156614703939994,0.14002800840280097,0.38594422994482347,1.0,0.1515157961326632
26,703,814,4093,0.2,0.8253835193652422,0.9383166732496784,0.09804513944840634,0.0,0.6114298872597961,0.6600995639452314,0.043080032744276055,0.13736056394868904,0.3916332602498406,1.0,0.1448728205818464
27,697,833,4165,0.2,0.8160913066795548,0.9383166732496784,0.10460828859480349,0.0,0.6129436455038881,0.6600995639452314,0.04430750852851843,0.13736056394868904,0.40016732500751917,1.0,0.15042848150831234
28,714,824,4234,0.2,0.8169842640581453,0.9383166732496784,0.1030923298748747,0.0,0.6124874635329336,0.6600995639452314,0.04367087646385771,0.13736056394868904,0.4037243448341308,1.0,0.14555547991334522
