gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,407,407,0.2,0.8267578761437542,0.9416003242751563,0.13603702917156432,0.0,0.5698608424847235,0.6363799796999938,0.08515409688059353,0.14002800840280097,0.2618253143682263,1.0,0.1524775650543785
1,672,628,633,0.2,0.8086542788752212,0.954104501955708,0.12490811182362728,0.0,0.5742274190647358,0.638659521185724,0.04931464578388962,0.13608276348795434,0.30711434044222813,1.0,0.13534794101107167
2,744,653,834,0.2,0.8038331020682433,0.954104501955708,0.12214909620521873,0.0,0.5768110562675952,0.6426636245016821,0.04621557448683322,0.13608276348795434,0.3331734408212384,1.0,0.13890815957682026
3,735,708,1061,0.2,0.8218254534329051,0.954104501955708,0.10889480004428938,0.0,0.5851011429151681,0.6426636245016821,0.04301876739421075,0.13483997249264842,0.32840432709938905,1.0,0.14088868174512295
4,745,726,1278,0.2,0.8271983197186287,0.954104501955708,0.1032068500659994,0.0,0.5878296195578069,0.6426636245016821,0.04188248934592118,0.13483997249264842,0.33064385588210776,1.0,0.13894029756894363
5,740,757,1494,0.2,0.8224914885543918,0.9603391204954947,0.1097808505448063,0.0,0.5881015224835401,0.6426636245016821,0.04141424126350625,0.13483997249264842,0.3448882775695738,1.0,0.14351697637999836
6,731,771,1697,0.2,0.8342389743031724,0.9603391204954947,0.09847256518644841,0.0,0.5936701512348964,0.6429008369926204,0.0395103533962839,0.1336306209562122,0.33677028288257893,1.0,0.1372742750164564
7,739,770,1866,0.2,0.828654501519981,0.9603391204954947,0.10341655921252678,0.0,0.5935622335428812,0.6429008369926204,0.039519921183876185,0.13245323570650439,0.3490466773866586,1.0,0.14797033796128745
8,712,780,2042,0.2,0.8328299313882948,0.9603391204954947,0.09637767597555304,0.0,0.5953539157187888,0.6429008369926204,0.037447136102738476,0.13245323570650439,0.34917125227275314,1.0,0.13773712400052568
9,721,782,2194,0.2,0.8356002142364047,0.9603391204954947,0.09912252189777468,0.0,0.5966281064451607,0.6429008369926204,0.038298136223593494,0.13245323570650439,0.342974490665832,1.0,0.1435460303573072
