gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,387,387,0.2,0.8191736126535206,0.9422952793541406,0.14989277838933332,0.0,0.5677073378272774,0.6464936994899135,0.09503732803940587,0.14002800840280097,0.27323886659933694,1.0,0.1601645643056833
1,681,620,624,0.2,0.819176833214076,0.9441450647996603,0.1190353029557062,0.0,0.5784959521916271,0.6464936994899135,0.04460680689096881,0.14002800840280097,0.30449980771415064,1.0,0.1343292778598124
2,742,663,853,0.2,0.8183879844955282,0.9441450647996603,0.10350217617310459,0.0,0.5825773446581824,0.6464936994899135,0.04078426930805656,0.1414213562373095,0.3216029881712806,1.0,0.1270516039783722
3,712,687,1053,0.2,0.8123950120974407,0.9441450647996603,0.109219088329449,0.0,0.5839937008371446,0.6464936994899135,0.04246790672193232,0.13736056394868904,0.3383835501013118,1.0,0.1372398085042294
4,740,719,1283,0.2,0.8222033031030347,0.9441450647996603,0.0997252710875738,0.0,0.5901709612569707,0.6464936994899135,0.04076925752842801,0.13483997249264842,0.332021404523927,1.0,0.13643860697314664
5,724,697,1466,0.2,0.8286264303710302,0.9441450647996603,0.09834862492880274,0.0,0.5918013169769265,0.6464936994899135,0.03945090636883557,0.13483997249264842,0.33272410434948746,1.0,0.13231979603073682
6,710,702,1641,0.2,0.8142739964665681,0.9441450647996603,0.10537966147788852,0.0,0.5893547105403549,0.6472335079087397,0.040834669227430315,0.13483997249264842,0.3614217891244141,1.0,0.13687254847995703
7,713,692,1812,0.2,0.8111572297448438,0.9441450647996603,0.1106223922801709,0.0,0.5897969863441904,0.6472335079087397,0.04155374473674797,0.13483997249264842,0.37222621856670335,1.0,0.14484982334205515
8,722,731,1980,0.2,0.8136142324693179,0.9521929277091857,0.1006530709928974,0.0,0.5938833885955832,0.6472335079087397,0.03991678751644913,0.14002800840280097,0.3748019981661184,1.0,0.140239555034339
9,731,724,2135,0.2,0.8208144211605348,0.9521929277091857,0.098662819145272,0.0,0.5962750195505545,0.6472335079087397,0.04024737121608716,0.14002800840280097,0.36869902687898576,1.0,0.14259694628721215
10,725,748,2303,0.2,0.8419079400974979,0.9546715949176375,0.09022640571423021,0.0,0.5999358188510551,0.6472335079087397,0.038582584987524975,0.1414213562373095,0.3380186785672216,1.0,0.1392515977855616
11,709,752,2445,0.2,0.8362185641892353,0.9546715949176375,0.09604976313818418,0.0,0.5986797718956453,0.6472335079087397,0.03975238600000048,0.1414213562373095,0.3515225712280284,1.0,0.14574465214959292
12,714,756,2589,0.2,0.8336193529211618,0.9546715949176375,0.10496707938560725,0.0,0.5985251387449954,0.6472335079087397,0.040892381461816465,0.14002800840280097,0.35668717128661764,1.0,0.1485109547012224
13,715,761,2727,0.2,0.8314814846972759,0.9546715949176375,0.1080665261296413,0.0,0.5988278172468852,0.6487128992178458,0.041630579851804496,0.13736056394868904,0.3607577276782423,1.0,0.15309817112954946
14,719,769,2863,0.2,0.8369417232143654,0.9546715949176375,0.0945076155962611,0.0,0.6018409075598088,0.6497577701788037,0.03933710115493796,0.1414213562373095,0.35873327871920907,1.0,0.14336595402152683
15,722,775,3002,0.2,0.8347632968999907,0.9546715949176375,0.10089213034913268,0.0,0.60285186270772,0.6497577701788037,0.03997912640003379,0.14002800840280097,0.3609313387138492,1.0,0.15011190412168438
16,730,769,3130,0.2,0.8370728949069125,0.9546715949176375,0.09653146408663114,0.0,0.6034691550197628,0.6497577701788037,0.039394350501519064,0.14002800840280097,0.3622522956367692,1.0,0.14931647119034605
17,727,767,3233,0.2,0.8382213985736034,0.9546715949176375,0.09627213662358472,0.0,0.6034309257138614,0.6497577701788037,0.04017195480168633,0.14002800840280097,0.3638112762607343,1.0,0.14695985213945292
18,715,779,3335,0.2,0.8361727175489924,0.9546715949176375,0.09812246366552291,0.0,0.6021876582054405,0.6497577701788037,0.04010943638754638,0.1414213562373095,0.3658280079584108,1.0,0.14876734253552512
19,703,770,3431,0.2,0.8404139439588805,0.9546715949176375,0.09139747629418331,0.0,0.6024573839965242,0.6497577701788037,0.03967204598336137,0.1336306209562122,0.36712116098972164,1.0,0.14246146471138008
20,708,791,3537,0.2,0.8355763268481419,0.9546715949176375,0.0945262694789879,0.0,0.600958920243144,0.6497577701788037,0.040383309447225214,0.14002800840280097,0.3746230472556505,1.0,0.14110343728540453
21,708,784,3632,0.2,0.8448372695440216,0.9546715949176375,0.09580295160469111,0.0,0.6007827708089896,0.6497577701788037,0.04066212107134658,0.14002800840280097,0.35503030503167643,1.0,0.14483879298243119
22,711,793,3728,0.2,0.8453160113645815,0.9546715949176375,0.09434511616438572,0.0,0.6027473343808015,0.6497577701788037,0.04017490075529459,0.1414213562373095,0.358929366419158,1.0,0.1428315597727848
23,706,799,3827,0.2,0.8441680592353447,0.9565407537961421,0.09646926294008067,0.0,0.602192860234268,0.6497577701788037,0.040016585967167825,0.1414213562373095,0.36768264988037286,1.0,0.14281865149023198
24,736,768,3917,0.2,0.8399201284428462,0.9565407537961421,0.09213715953160204,0.0,0.6055412225156277,0.6497577701788037,0.03955606009452802,0.14002800840280097,0.3752820959571714,1.0,0.139410928864466
25,720,795,4014,0.2,0.8350867998870449,0.9565407537961421,0.10020025812138954,0.0,0.6030972489863493,0.6516651642322957,0.041394393927968044,0.14586499149789456,0.3854685207080059,1.0,0.1457923538263471
26,703,790,4102,0.2,0.8330825200849024,0.9565407537961421,0.1000027790705464,0.0,0.6013496734816131,0.6516651642322957,0.0420325301757406,0.14586499149789456,0.3889930436450918,1.0,0.14442723216356027
27,717,765,4195,0.2,0.8368005894066352,0.9565407537961421,0.10011086939560894,0.0,0.6025712502338791,0.6522257916445702,0.041641893123227205,0.14586499149789456,0.3773207639119969,1.0,0.15081586585665852
28,698,796,4264,0.2,0.8373095642541917,0.9572098035162082,0.09892989838479603,0.0,0.6049498264218887,0.6522257916445702,0.04130930517270991,0.14586499149789456,0.3823275131907399,1.0,0.15040147689936725
29,714,775,4328,0.2,0.834390211755727,0.9565407537961421,0.10485170844077102,0.0,0.6008945706103065,0.6522257916445702,0.04184394290310578,0.1414213562373095,0.38913051937455795,1.0,0.14900296583611503
30,697,780,4399,0.2,0.8333093332553083,0.9565407537961421,0.11014830350382412,0.0,0.6001768087368727,0.6516651642322957,0.04401786782872859,0.1414213562373095,0.3908310761587964,1.0,0.15569439898392623
31,699,781,4461,0.2,0.8322666243533658,0.9546715949176375,0.10417501288436631,0.0,0.6036532088351264,0.6516651642322957,0.043119806683666786,0.1414213562373095,0.396279767381622,1.0,0.14872560045060745
32,702,792,4522,0.2,0.8291512314244706,0.9546715949176375,0.11010298968553409,0.0,0.6031034580398253,0.6516651642322957,0.0437956670033442,0.1414213562373095,0.39645094939259906,1.0,0.15516836959235297
33,692,796,4579,0.2,0.8342164647091329,0.9546715949176375,0.10848966379519577,0.0,0.6012526216600763,0.6516651642322957,0.04255187301628965,0.14285714285714285,0.39320349679934213,1.0,0.15413765872402035
34,703,770,4629,0.2,0.8368890114548866,0.9546715949176375,0.10857003258922106,0.0,0.6012390099211158,0.6516651642322957,0.042939874102436854,0.14002800840280097,0.3863495790838442,1.0,0.15666595607085793
35,703,770,4671,0.2,0.8343052470095748,0.9546715949176375,0.10493624069907145,0.0,0.603880149953136,0.6516651642322957,0.04249925599717707,0.14586499149789456,0.39260360522616167,1.0,0.15163419202529307
36,692,768,4723,0.2,0.8256408350111502,0.9546715949176375,0.10907770360509539,0.0,0.6035404676778772,0.6516651642322957,0.04308176600745847,0.1414213562373095,0.40168496985111835,1.0,0.15485839025791645
37,705,792,4777,0.2,0.8234468472390376,0.9546715949176375,0.11054040108300396,0.0,0.6018700035184776,0.6516651642322957,0.04328424212746353,0.14002800840280097,0.40616252233324385,1.0,0.1538836981309288
38,701,784,4824,0.2,0.8268341360261938,0.9546715949176375,0.1074890713435948,0.0,0.6014563466940989,0.6516651642322957,0.04307770248787431,0.14586499149789456,0.40136649411024417,1.0,0.15463704044215176
39,697,763,4865,0.2,0.8328764659801725,0.9546715949176375,0.1022504847098822,0.0,0.6014207507513117,0.6516651642322957,0.042106739201863475,0.14433756729740643,0.3990441758637564,1.0,0.1505832163715281
