gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,429,429,0.2,0.804060785062575,0.9369672671495778,0.1197466981386627,0.0,0.5596297585135009,0.613718615271866,0.07402526835988388,0.14002800840280097,0.2678640276243352,1.0,0.1365598310049874
1,681,661,666,0.2,0.7853781833596882,0.9369672671495778,0.10863733887638896,0.0,0.5632848570028262,0.6144172284876284,0.040669132102463965,0.14002800840280097,0.3139124250825879,1.0,0.12068384627431074
2,736,715,887,0.2,0.7954558547448186,0.9369672671495778,0.11180746048190751,0.0,0.5699516188224606,0.6179953839113261,0.04104293527696394,0.1414213562373095,0.3170747628552524,1.0,0.13257822881165318
3,731,720,1103,0.2,0.7877648715151604,0.9369672671495778,0.12287340408165581,0.0,0.5689261476013971,0.6179953839113261,0.0436744271047703,0.1414213562373095,0.3352424123256953,1.0,0.14915573185963638
4,736,743,1312,0.2,0.785768194171716,0.9369672671495778,0.11518483662830241,0.0,0.5691824007437467,0.6179953839113261,0.03949082368257183,0.1414213562373095,0.35398770123031764,1.0,0.14269386429886358
5,745,768,1525,0.2,0.7903653622862579,0.9369672671495778,0.1135888385916923,0.0,0.5720443659764615,0.6206342765900416,0.04183960355116646,0.1414213562373095,0.35669924799315017,1.0,0.14369680525404216
6,744,780,1721,0.2,0.7854648443679307,0.9369672671495778,0.11847018601944967,0.0,0.5709608854742594,0.6194317322647891,0.04222259839537769,0.14002800840280097,0.37082621212856853,1.0,0.15379477237438016
7,736,803,1917,0.2,0.8085320123985941,0.9369672671495778,0.10108179419551137,0.0,0.5792195684277053,0.6194317322647891,0.03822216165104761,0.14002800840280097,0.33835493930968996,1.0,0.14347493768534725
8,726,805,2097,0.2,0.8017974936062899,0.9369672671495778,0.10476541047371404,0.0,0.5781150515062636,0.6194317322647891,0.039392347098510576,0.13483997249264842,0.35401735347175445,1.0,0.14959635334420504
9,740,773,2230,0.2,0.8057760852986182,0.941934288282974,0.10061873691540749,0.0,0.5786986383545978,0.6194317322647891,0.035132922434212406,0.13483997249264842,0.3549004937570884,1.0,0.14311250975377443
