gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,419,419,0.2,0.7916889513509541,0.9271506016448814,0.14361721397727878,0.0,0.5554772870805853,0.6251857189577668,0.08978425575035055,0.14002800840280097,0.2824357423163718,1.0,0.15988603255520203
1,676,667,669,0.2,0.7943937905594195,0.9271506016448814,0.10913857424937619,0.0,0.5687163699498047,0.6247503088392545,0.04153087908587291,0.14002800840280097,0.3080063605255377,1.0,0.1281080008571931
2,748,678,876,0.2,0.8100046489252732,0.9271506016448814,0.10262888959841779,0.0,0.5741969779506214,0.6233350766437911,0.03934286730657176,0.1386750490563073,0.3124901850936462,1.0,0.13505125538270168
3,751,735,1104,0.2,0.80715224282858,0.9271506016448814,0.11891451327304983,0.0,0.5751978516823179,0.6316033307554658,0.04306238649673072,0.1386750490563073,0.3195422637960432,1.0,0.15198167081065542
4,730,742,1312,0.2,0.800557138328273,0.9337890685262085,0.11762145346072933,0.0,0.5748990993691045,0.6340815975741503,0.043348039474334854,0.13736056394868904,0.3402211614545311,1.0,0.14936177438000917
5,746,769,1521,0.2,0.8012402430226553,0.9337890685262085,0.11711457072504006,0.0,0.5780270415849968,0.6340815975741503,0.04359075844314401,0.1386750490563073,0.3395533840076338,1.0,0.15667224769038546
6,718,789,1719,0.2,0.8057481332392162,0.9337890685262085,0.1186763328805846,0.0,0.5791299511053625,0.6340815975741503,0.04501411858818768,0.12598815766974242,0.3358551617578502,1.0,0.15803989626148854
7,719,777,1897,0.2,0.8220023936254777,0.9337890685262085,0.09010985005047378,0.0,0.5844667118764687,0.6340815975741503,0.037603085843009434,0.12403473458920845,0.3259310481981986,1.0,0.13927885237185217
8,714,792,2072,0.2,0.805014653148293,0.9337890685262085,0.10375575626327088,0.0,0.582289117123763,0.6340815975741503,0.040184160277133424,0.125,0.3549738394768224,1.0,0.15525616297073705
9,726,782,2224,0.2,0.8147406947185405,0.9337890685262085,0.10164209129233298,0.0,0.5838034861478816,0.6340815975741503,0.040619163625588754,0.125,0.3389244722016948,1.0,0.15327377364241876
10,712,790,2368,0.2,0.8208725510312953,0.9361389564265858,0.09234235512513053,0.0,0.5865848217610848,0.6328927933827911,0.038387434533264916,0.125,0.34474933768474914,1.0,0.14792337992940216
11,732,777,2512,0.2,0.8154147395164654,0.9337890685262085,0.09206997802055539,0.0,0.5884263054061887,0.6328927933827911,0.03872482366669748,0.125,0.35572810430511687,1.0,0.14796169380457597
12,740,791,2640,0.2,0.8221008593951119,0.9337890685262085,0.09094034252773642,0.0,0.589072678363863,0.6328927933827911,0.03853781055899197,0.11867816581938534,0.3450458985100024,1.0,0.14697418803918133
13,721,788,2771,0.2,0.8091286946770875,0.9337890685262085,0.0980452929708207,0.0,0.5896444669151057,0.6337495154589006,0.03873103562224809,0.11785113019775792,0.3688130531377197,1.0,0.15255693626278727
14,737,788,2899,0.2,0.8141901779344511,0.9356221841137676,0.09630709562733078,0.0,0.5904030788993443,0.6340198145978444,0.03787014244506179,0.11785113019775792,0.35913491780081586,1.0,0.1546770941421436
15,726,809,3039,0.2,0.8256110110116477,0.9356221841137676,0.0889743251050296,0.0,0.5924347722183988,0.6340198145978444,0.03786732684109858,0.11704114719613055,0.3414629384858486,1.0,0.14702024130054006
16,713,808,3163,0.2,0.8238848774441051,0.9356221841137676,0.09273471512694534,0.0,0.5908350406229642,0.6330850793678815,0.03745327479031561,0.11704114719613055,0.34848112078042437,1.0,0.15069608520627245
17,728,795,3254,0.2,0.8175529173105418,0.9356221841137676,0.08911896925953386,0.0,0.5938579631064019,0.6333019187668856,0.03732013435908546,0.11785113019775792,0.3544761855606076,1.0,0.14524081918471438
18,737,806,3367,0.2,0.8175183988231128,0.9356221841137676,0.08431098419235135,0.0,0.5942355885188172,0.6333019187668856,0.03740471687561097,0.11785113019775792,0.36307259726939106,1.0,0.14232342765748057
19,725,802,3470,0.2,0.825908135354259,0.9356221841137676,0.08771739263547673,0.0,0.5921460188277954,0.6333019187668856,0.037126283927162454,0.11785113019775792,0.3566979542182631,1.0,0.14381583102946763
20,708,782,3578,0.2,0.825184187487944,0.9356221841137676,0.08584927105917246,0.0,0.5916670829073808,0.6333019187668856,0.03688594347074019,0.11704114719613055,0.36652259643058654,1.0,0.14032586820863666
21,718,812,3675,0.2,0.8240699162249926,0.9356221841137676,0.0869587314803335,0.0,0.5939752586950519,0.6363504750919055,0.035918987133285396,0.11547005383792516,0.37161296779195957,1.0,0.1450319815273852
22,717,800,3768,0.2,0.8245867690413322,0.9356758609790387,0.08665372669900327,0.0,0.5955611901670946,0.6363504750919055,0.03604119935998888,0.11785113019775792,0.3693907602468929,1.0,0.14247607632694628
23,704,834,3875,0.2,0.8206709871243827,0.9356221841137676,0.0924497953171554,0.0,0.5954095653705295,0.6363504750919055,0.037865367973088454,0.11624763874381928,0.37420626987445554,1.0,0.15025906578953332
24,705,794,3963,0.2,0.8217693311024107,0.9356221841137676,0.09387604506106575,0.0,0.5922065668185907,0.6363504750919055,0.03817902900155715,0.11624763874381928,0.3843753225416223,1.0,0.14859613830861562
25,722,804,4041,0.2,0.8239150986968934,0.9374390953646412,0.09207487154112134,0.0,0.5933316108529426,0.6363504750919055,0.037817526658091176,0.11785113019775792,0.38092593946607806,1.0,0.14745239286093983
26,722,781,4109,0.2,0.8243456088249571,0.9374390953646412,0.08826462891154079,0.0,0.5965305391324989,0.6381774106974918,0.03804885189441626,0.11785113019775792,0.37578153121943025,1.0,0.14432985932019002
27,712,811,4184,0.2,0.8194107112314188,0.9374390953646412,0.09230900437265102,0.0,0.5940341431787417,0.6381774106974918,0.037386370190898854,0.11785113019775792,0.389048212302942,1.0,0.14905291915582985
28,716,830,4255,0.2,0.8176637007313385,0.9374390953646412,0.09655303143267759,0.0,0.5939270806196998,0.6381774106974918,0.03802991702692944,0.11785113019775792,0.39098701310723605,1.0,0.1540089758631605
29,709,791,4333,0.2,0.8120689941322872,0.9380563793152584,0.09822115361942022,0.0,0.5947336105787465,0.6381774106974918,0.037738101971905864,0.11785113019775792,0.4013180330792236,1.0,0.14998376207311007
30,711,777,4395,0.2,0.8097814679857186,0.9380563793152584,0.10487146960918904,0.0,0.5914902543694611,0.6381774106974918,0.040512803381179865,0.11785113019775792,0.40658953737223846,1.0,0.15814088736422785
31,717,786,4463,0.2,0.8123618067081715,0.9380563793152584,0.10789044862698921,0.0,0.5895555585720538,0.6433674461041581,0.04017638295122193,0.11785113019775792,0.399249962543172,1.0,0.16567143663265638
32,697,793,4527,0.2,0.8078659163446407,0.9393795646827424,0.11267671385911716,0.0,0.5905303772910463,0.6433674461041581,0.04211504317309429,0.11704114719613055,0.4085207928986991,1.0,0.16497350148195877
33,735,827,4587,0.2,0.8133660602523402,0.9424042054022148,0.10264072100831256,0.0,0.5951238955398415,0.6433674461041581,0.04128007037790876,0.11704114719613055,0.40378999775424723,1.0,0.15256663538162624
34,708,802,4642,0.2,0.8013014283840154,0.9424042054022148,0.11324063552463477,0.0,0.5913719036556901,0.6433674461041581,0.04383189981499799,0.11704114719613055,0.42030941286254375,1.0,0.15809388644272038
35,700,801,4694,0.2,0.8047024577126873,0.9424042054022148,0.11064464446273836,0.0,0.5926252927369564,0.6433674461041581,0.0434668622807303,0.11547005383792516,0.4162033973486556,1.0,0.162328272914234
36,700,780,4728,0.2,0.8059344921553818,0.9424042054022148,0.10928283121353007,0.0,0.5913684098067763,0.6433674461041581,0.04294733853848269,0.11704114719613055,0.4183704952968463,1.0,0.15914591491836022
37,689,785,4777,0.2,0.8070215575146786,0.9424042054022148,0.1066438966169605,0.0,0.591871197890302,0.6433674461041581,0.04205904439706165,0.11624763874381928,0.4186835146543606,1.0,0.1580012350083749
38,679,822,4813,0.2,0.7975164620751396,0.9424042054022148,0.11240334467929121,0.0,0.5906045411638542,0.6433674461041581,0.04224508753896607,0.11547005383792516,0.4313439153997499,1.0,0.157062692676709
39,696,811,4856,0.2,0.7973540377886074,0.9424042054022148,0.11477957806804613,0.0,0.5919119443535001,0.6433674461041581,0.04355398077821183,0.11785113019775792,0.4265154542337674,1.0,0.16038621968687652
40,671,814,4900,0.2,0.8040268358418259,0.9424042054022148,0.10809114030081089,0.0,0.5942283406513185,0.6433674461041581,0.04312752006207155,0.11785113019775792,0.42304261083598305,1.0,0.15314623761821516
41,687,793,4941,0.2,0.8019502068054917,0.9424042054022148,0.11180877104636143,0.0,0.5930693522735883,0.6439056663565633,0.043596147323915965,0.11785113019775792,0.4280000348859088,1.0,0.15671748129638424
42,703,822,4990,0.2,0.7969917664540556,0.9424042054022148,0.11530385710374214,0.0,0.5920196192124453,0.6439056663565633,0.04414135651673582,0.11785113019775792,0.4376836517391648,1.0,0.15515415771735058
43,701,806,5028,0.2,0.7960921235147301,0.9424042054022148,0.12049506583430497,0.0,0.5919450110834703,0.6439056663565633,0.046870839527164546,0.11785113019775792,0.43730895836969125,1.0,0.1570708292122843
44,678,805,5068,0.2,0.7896335609241841,0.9424042054022148,0.12027445690919998,0.0,0.5904048163993378,0.6439056663565633,0.047568134458606276,0.11785113019775792,0.45547065083917626,1.0,0.14868635592573093
45,706,794,5104,0.2,0.7987042676758578,0.9424042054022148,0.11592788090404196,0.0,0.5919675286278873,0.6439056663565633,0.04515297092164063,0.11785113019775792,0.43802206293672463,1.0,0.1566672012135509
46,685,787,5131,0.2,0.8044598224306175,0.9424042054022148,0.11326584783167061,0.0,0.5916951746821073,0.6433674461041581,0.04531552681556627,0.11785113019775792,0.4329914898228493,1.0,0.1573765213043285
47,693,789,5158,0.2,0.8080142691196451,0.9424042054022148,0.11115208103851251,0.0,0.5928605766967336,0.6433674461041581,0.04379953538980261,0.11785113019775792,0.4243420450095409,1.0,0.16175813914890438
48,683,822,5181,0.2,0.804761706090546,0.9437354929380417,0.11138452701523618,0.0,0.5939744362190087,0.6433674461041581,0.04456435432057543,0.11785113019775792,0.43450005243078926,1.0,0.1607153127694212
49,676,839,5212,0.2,0.8071824500438907,0.9437354929380417,0.12214334126012166,0.0,0.5933948453830206,0.6433674461041581,0.046617145336529255,0.11704114719613055,0.4203282376990461,1.0,0.1742027544436958
50,677,816,5238,0.2,0.8099976613703452,0.9437354929380417,0.11992126474030262,0.0,0.5919093837999235,0.6433674461041581,0.04560449445167301,0.11624763874381928,0.4217814440197508,1.0,0.17543379029596262
51,688,811,5276,0.2,0.8262101869222054,0.9437354929380417,0.10997312308598531,0.0,0.5951487520955131,0.6433674461041581,0.04362994217319444,0.11624763874381928,0.39891662304536374,1.0,0.17213795087095982
52,687,792,5299,0.2,0.821254764463607,0.9437354929380417,0.11304107159073264,0.0,0.5933181716223355,0.6433674461041581,0.043970207817694784,0.11547005383792516,0.4039391375858514,1.0,0.17447500239273836
53,691,796,5327,0.2,0.8291007051477268,0.9437354929380417,0.10780938199062662,0.0,0.5959351407956476,0.6433674461041581,0.04141783999875437,0.11704114719613055,0.40106820675753246,1.0,0.1691896277421854
54,698,788,5349,0.2,0.8201297367713848,0.9437354929380417,0.11359171473123021,0.0,0.5947536632525026,0.6433674461041581,0.04258285504519452,0.11704114719613055,0.41060343865523463,1.0,0.17242327853536257
55,707,806,5371,0.2,0.8328814537362654,0.9447054802925354,0.10549864972236286,0.0,0.5976801791192635,0.6440072213444874,0.04141375637485965,0.11704114719613055,0.39082477803808646,1.0,0.16967506005589972
56,696,818,5391,0.2,0.8252178547766404,0.9447054802925354,0.10671250833543654,0.0,0.5980703250168579,0.6440072213444874,0.04135775652820082,0.11704114719613055,0.4039597753917074,1.0,0.17033165717259455
57,706,808,5405,0.2,0.8253237071565463,0.9447054802925354,0.10632543995379798,0.0,0.5968700330061995,0.6440072213444874,0.04176519427719473,0.11704114719613055,0.4102569314823878,1.0,0.16756924542672996
58,706,810,5426,0.2,0.8180599707662461,0.9447054802925354,0.1141905565338924,0.0,0.5947073413870261,0.6440072213444874,0.04217746471918845,0.11704114719613055,0.41813877850519754,1.0,0.17156398982970106
59,710,789,5443,0.2,0.8238964550658218,0.9447054802925354,0.10502469847863029,0.0,0.598366218677757,0.6489053848343844,0.04135057500335363,0.11704114719613055,0.4105650839726686,1.0,0.1665065488499865
60,693,830,5465,0.2,0.8342321812709429,0.9447054802925354,0.09735052360988246,0.0,0.5997959886575168,0.6489053848343844,0.04100950225828339,0.11704114719613055,0.39793027856733726,1.0,0.16682313260548148
61,695,849,5489,0.2,0.8299005801764906,0.9447054802925354,0.1005368225328183,0.0,0.6002427841306838,0.6489053848343844,0.04157413046916949,0.11785113019775792,0.40495250839288777,1.0,0.1636556839604317
62,705,806,5506,0.2,0.8173825296995109,0.9447054802925354,0.11186334140125746,0.0,0.6014338429174625,0.6489053848343844,0.042811494615032634,0.11704114719613055,0.419482423555637,1.0,0.16929291680714909
63,705,807,5523,0.2,0.8259643870368134,0.9447054802925354,0.106265516352535,0.0,0.6009848749005212,0.6489053848343844,0.040964319551653194,0.11704114719613055,0.4062475491195629,1.0,0.16855138297433933
64,690,779,5536,0.2,0.8267167425656129,0.9447054802925354,0.10608693444093474,0.0,0.5980739582181973,0.6489053848343844,0.04024742159226347,0.11704114719613055,0.40882903865414233,1.0,0.16681960385840688
65,701,781,5549,0.2,0.8207057086135234,0.9449968992719118,0.10750700301816508,0.0,0.5972283603213528,0.6489053848343844,0.039861292001426844,0.11785113019775792,0.4148353981717994,1.0,0.16984801144721728
66,692,795,5563,0.2,0.8225432979405183,0.9449968992719118,0.10334871958047291,0.0,0.5989656316380676,0.6489053848343844,0.04019600817641367,0.11785113019775792,0.4166284291243457,1.0,0.1622001727104638
67,700,788,5575,0.2,0.8192893492757628,0.9449968992719118,0.11760457307185128,0.0,0.5990422683857706,0.6489053848343844,0.041927217961270725,0.11785113019775792,0.40777753241228926,1.0,0.17848416043905627
68,694,778,5589,0.2,0.820239889989512,0.9449968992719118,0.11227634554736896,0.0,0.5973337457546166,0.6502490051802399,0.04219469307347954,0.11785113019775792,0.4082524349958977,1.0,0.17898058453183718
69,706,805,5601,0.2,0.8194952737272825,0.9449968992719118,0.1165213748538275,0.0,0.5980325912614344,0.6502490051802399,0.04209112474709636,0.11785113019775792,0.40528320321456623,1.0,0.17973698815846556
70,700,797,5611,0.2,0.8248494515609275,0.9449968992719118,0.11116684683437116,0.0,0.5992136008934581,0.6502490051802399,0.04160531883519179,0.11785113019775792,0.39936838437520483,1.0,0.176555262582572
