gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5058,5058,0.2,0.779416770381454,0.8931547224041008,0.12180015633075511,0.14002800840280097,0.2505099215312201,1.0,0.1443199949672501
1,374,4104,5120,0.2,0.7669126322904356,0.8931547224041008,0.13325767069628022,0.13130643285972254,0.287592237742491,1.0,0.14842385532974164
2,363,2787,5186,0.2,0.7559536486586071,0.8970710533110264,0.14458822666474455,0.14433756729740643,0.31696605351822793,1.0,0.15272518324958897
3,364,2002,5242,0.2,0.7599450592661274,0.8970710533110264,0.1547878664557374,0.14744195615489714,0.32699692707759354,1.0,0.1606555121484028
4,362,1766,5289,0.2,0.765883426292037,0.8970710533110264,0.15673330742656424,0.14433756729740643,0.3311760488370918,1.0,0.16281403987508128
5,374,1546,5342,0.2,0.7745964107584443,0.8970710533110264,0.1375357367355983,0.15075567228888181,0.3349389577970839,1.0,0.1514291563861231
6,369,1225,5390,0.2,0.7886376515714679,0.8970710533110264,0.12824757141947035,0.15075567228888181,0.3302995275950451,1.0,0.1475894638720121
7,376,1182,5429,0.2,0.777047999505263,0.8976815007638953,0.14238302577136136,0.14586499149789456,0.3501187304395032,1.0,0.1607931081098788
8,380,1116,5465,0.2,0.7858682711684183,0.8981466708743101,0.1431534069558075,0.14433756729740643,0.34592007683086734,1.0,0.16222048852306586
9,380,952,5495,0.2,0.7863341816715553,0.9150806048055206,0.1480409934815978,0.14907119849998599,0.35011837863068096,1.0,0.16577618395543184
10,371,969,5532,0.2,0.773753730239967,0.9150806048055206,0.15754531472823197,0.14907119849998599,0.37257847217244916,1.0,0.16745429701026635
11,382,966,5564,0.2,0.7702381640478232,0.9150921785447063,0.1654188898995243,0.14907119849998599,0.37894342022341154,1.0,0.17696069247601903
12,352,869,5594,0.2,0.8025329913398076,0.9150921785447063,0.14252098070420202,0.14907119849998599,0.35144514404877575,1.0,0.16249148635062954
13,388,923,5626,0.2,0.7978967360957847,0.9150921785447063,0.1477619983688919,0.15249857033260467,0.36369628210535404,1.0,0.1647904021386222
14,361,821,5643,0.2,0.8113109106883882,0.9150921785447063,0.13457485397104,0.15075567228888181,0.35420105142842245,1.0,0.16357923902938118
15,374,853,5669,0.2,0.8007273552187854,0.9206783947245419,0.14668640526735457,0.16222142113076254,0.3713938625681912,1.0,0.1685376259190351
16,397,811,5685,0.2,0.7965581318901392,0.9206783947245419,0.14794542764091892,0.15811388300841897,0.3824354148980268,1.0,0.17150478084647988
17,377,763,5699,0.2,0.8049989926803056,0.9287548518520155,0.1500565154938232,0.15811388300841897,0.37055039806483275,1.0,0.17358511980954164
18,359,734,5710,0.2,0.823717804022704,0.9287548518520155,0.13194211381752255,0.16012815380508713,0.3599789127786609,1.0,0.15888791768620175
19,369,768,5723,0.2,0.8188123498697233,0.9287548518520155,0.1424125811255105,0.16012815380508713,0.36294532887087616,1.0,0.16963455995475074
20,393,757,5741,0.2,0.8127326857058448,0.9287548518520155,0.14815290908173717,0.16222142113076254,0.3717690138612272,1.0,0.1789871354347077
21,385,788,5751,0.2,0.8223525039014642,0.9287548518520155,0.14236787202454887,0.16222142113076254,0.36545299220224364,1.0,0.17502149123797975
22,379,767,5761,0.2,0.8321186442222941,0.9287548518520155,0.11875326705598668,0.16012815380508713,0.370955075779172,1.0,0.15962307479702048
23,356,669,5769,0.2,0.8351685713051475,0.9287548518520155,0.12216266550661259,0.15811388300841897,0.3699264886875974,1.0,0.15982627688433024
24,379,711,5775,0.2,0.8274433571193222,0.9287548518520155,0.13873888664316295,0.15617376188860607,0.37446548504796734,1.0,0.17603955005649513
25,378,671,5780,0.2,0.8255901889677746,0.929374046898455,0.14700296158948828,0.15811388300841897,0.3758996739134723,1.0,0.1860890077197249
26,368,698,5786,0.2,0.8272663427668875,0.929374046898455,0.14684783137226143,0.15617376188860607,0.3749855028038599,1.0,0.18941605413981516
27,385,701,5794,0.2,0.8245258085324184,0.929374046898455,0.151083427574952,0.16012815380508713,0.38033359408973255,1.0,0.19213101829736895
28,377,730,5800,0.2,0.8417903962162858,0.9318527141069068,0.1377271792156132,0.15617376188860607,0.36361381908746027,1.0,0.18509772320778237
29,369,645,5808,0.2,0.839374326554243,0.9318527141069068,0.13776500292121366,0.15811388300841897,0.371349057508438,1.0,0.18782616510214992
30,368,632,5813,0.2,0.8438920209694805,0.9318527141069068,0.1388000951646265,0.14907119849998599,0.36130659635400364,1.0,0.1919107651187412
31,362,643,5819,0.2,0.8332260955836231,0.9318527141069068,0.15244462847192958,0.16012815380508713,0.3781351447387083,1.0,0.20155418964833277
32,374,646,5826,0.2,0.8283668316446777,0.9318527141069068,0.1656374241714735,0.16012815380508713,0.38904941125907794,1.0,0.20793194567512477
