gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5056,5056,0.2,0.8047677615428225,0.9011429121218566,0.11597351787450763,0.14002800840280097,0.24811355400837964,1.0,0.1433544111196857
1,366,3895,5107,0.2,0.787288301740765,0.9011429121218566,0.1256229461094682,0.12909944487358055,0.2945953577398315,1.0,0.14224088419524256
2,361,2612,5164,0.2,0.7777597911524794,0.9011429121218566,0.13290377931133857,0.13608276348795434,0.3255207610357118,1.0,0.15315095036312623
3,375,1979,5224,0.2,0.7971027756285834,0.9129411883855416,0.12697611793729402,0.13483997249264842,0.318405894409462,1.0,0.15653185014844717
4,355,1757,5281,0.2,0.7817213454451328,0.9129411883855416,0.15340898769643305,0.13483997249264842,0.34596608419009717,1.0,0.16901809222153416
5,363,1500,5323,0.2,0.7946563397700821,0.9129411883855416,0.1415526353074823,0.13736056394868904,0.3476764300216634,1.0,0.17118815243990382
6,369,1361,5380,0.2,0.7951857257929467,0.9135853107687945,0.13560104009220775,0.14002800840280097,0.36291583601507726,1.0,0.16608863075675503
7,380,1189,5431,0.2,0.7884942790212486,0.9135853107687945,0.14452499869627183,0.14002800840280097,0.37951865520522515,1.0,0.17595451549108365
8,353,1014,5462,0.2,0.7812435679970945,0.9154290604523035,0.15630725510812996,0.14285714285714285,0.39693003596154763,1.0,0.1859334295530954
9,361,912,5498,0.2,0.7850808949457307,0.923212194140201,0.15311395417754028,0.1336306209562122,0.40352960657583226,1.0,0.18762302745260878
10,391,900,5537,0.2,0.7885657210918048,0.923212194140201,0.15397936045341762,0.1336306209562122,0.40629217340936213,1.0,0.18694085517362838
11,378,818,5574,0.2,0.7988996506882016,0.923212194140201,0.14840862676470917,0.1336306209562122,0.4041723765877508,1.0,0.1815486425116056
12,371,787,5598,0.2,0.799996343048634,0.923212194140201,0.1476346824602479,0.1336306209562122,0.4058824338381102,1.0,0.18464982036122526
13,368,768,5614,0.2,0.8009406195850606,0.9275600202271574,0.1572563498878602,0.1336306209562122,0.40060491772691964,1.0,0.19238234390218684
14,382,715,5642,0.2,0.8157879706117397,0.9275600202271574,0.14347338310502178,0.1336306209562122,0.3923090494513057,1.0,0.1816332152070925
15,379,731,5658,0.2,0.8225333023849345,0.9275600202271574,0.13880109380191494,0.1336306209562122,0.3868850684170293,1.0,0.18011169279215072
16,372,680,5676,0.2,0.8258202065016603,0.9275600202271574,0.139170118032028,0.13736056394868904,0.3800980790310563,1.0,0.18654529032846984
17,379,679,5700,0.2,0.818990822221704,0.9275600202271574,0.14475036930361246,0.1386750490563073,0.3946820713505271,1.0,0.19184647028030882
