gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5069,5069,0.2,0.7866989481137382,0.8997479390610493,0.12280531886537244,0.14002800840280097,0.2530211214742111,1.0,0.15065762239657632
1,376,3968,5128,0.2,0.7764869818710148,0.8997479390610493,0.1256671692332458,0.13608276348795434,0.2901097015811371,1.0,0.13803594605839084
2,356,2741,5184,0.2,0.7613446144354453,0.8997479390610493,0.14375000467471813,0.1386750490563073,0.32632924449617806,1.0,0.15706556798350269
3,385,2127,5235,0.2,0.7571282383239513,0.8997479390610493,0.15004251015799538,0.13483997249264842,0.3483518201409107,1.0,0.16457762792346234
4,378,1671,5284,0.2,0.7652643807569572,0.8997479390610493,0.1562608135380026,0.13483997249264842,0.35053733037791784,1.0,0.1705055962582531
5,368,1506,5343,0.2,0.7819406604826263,0.8997479390610493,0.14296867099843913,0.1336306209562122,0.34311051261321596,1.0,0.1623656511596278
6,363,1359,5386,0.2,0.7808898904470691,0.8997479390610493,0.14702877980926907,0.12309149097933274,0.3514777876584985,1.0,0.1753568755411748
7,374,1199,5433,0.2,0.773209362401059,0.8997479390610493,0.15816268385024065,0.12216944435630522,0.3654075414338355,1.0,0.1881792769241243
8,383,1130,5488,0.2,0.7758059896631487,0.8997479390610493,0.1622343341493739,0.12309149097933274,0.36640704768097154,1.0,0.19394199354286748
9,380,1038,5517,0.2,0.8014952502637598,0.9015861507673832,0.14443026448806645,0.12309149097933274,0.3404676616949095,1.0,0.18607595476239974
10,391,1035,5537,0.2,0.7931277430952975,0.9034267154279398,0.15860086588123867,0.1203858530857692,0.35467917842376645,1.0,0.1957655886885889
11,383,1019,5568,0.2,0.7819644679018647,0.9034267154279398,0.16579252379713735,0.14586499149789456,0.3799147647813891,1.0,0.1986361361776139
12,374,851,5589,0.2,0.7828161679846478,0.9078031357328445,0.15820835841051836,0.15249857033260467,0.39658811659826554,1.0,0.1917814153693596
13,382,832,5613,0.2,0.7790582545962415,0.9078031357328445,0.16311197063065216,0.15249857033260467,0.4018889751546387,1.0,0.20037239826940167
14,366,798,5632,0.2,0.7881688803180892,0.9078031357328445,0.1571633485939106,0.14907119849998599,0.39735168154402883,1.0,0.19863085705261696
15,374,837,5652,0.2,0.7929335335659995,0.9078031357328445,0.16423241999689325,0.15249857033260467,0.40073210264377873,1.0,0.20133741203547859
16,373,813,5669,0.2,0.7750318867475879,0.9113500867423102,0.18686487663177734,0.15811388300841897,0.4256637540103063,1.0,0.2162764377120695
17,364,740,5689,0.2,0.7868041038880683,0.9125884768351895,0.16794380975094267,0.15811388300841897,0.42791444390520766,1.0,0.19528058372472373
