gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,98,98,0.14002800840280097,0.2623405238139236,1.0,0.16563920800667342,0.0,0.49437899343440744,0.8282287831652252,0.17314444803048565
1,514,334,335,0.17149858514250885,0.31683747291895104,1.0,0.12505008761020928,0.0,0.5745260054582638,0.8282287831652252,0.19233379057287897
2,500,417,571,0.23570226039551584,0.3874794128403145,1.0,0.12431682859277318,0.0,0.5622125666035807,0.8294572487406835,0.24890483079354142
3,500,421,767,0.25,0.40557443445934815,1.0,0.12606878518071174,0.0,0.6148277869472477,0.8294572487406835,0.21998203557831075
4,500,433,943,0.2581988897471611,0.4210060926524045,1.0,0.13535116259427662,0.0,0.6323994138856399,0.8308523281323463,0.22788465926664367
5,500,456,1111,0.2672612419124244,0.4273591395236749,1.0,0.13473368455803514,0.0,0.6481977682137138,0.8321057952173132,0.22642655231245762
6,500,453,1256,0.2773500981126146,0.4226498836722221,1.0,0.12772890306995513,0.024700000717327586,0.67956327123908,0.8321057952173132,0.19613158528745164
7,500,451,1376,0.2773500981126146,0.4276315405275779,1.0,0.1266148970148344,0.07666986729832259,0.6896617073812936,0.8321057952173132,0.1864465356562549
8,500,461,1490,0.28867513459481287,0.4311226843915394,1.0,0.12621289811068345,0.09990175205555529,0.6956787770353815,0.8321057952173132,0.1829147416484926
9,500,454,1579,0.28867513459481287,0.4314116302584114,1.0,0.12661747539640625,0.13377097574448638,0.7062461544467294,0.8321057952173132,0.17320668084849297
10,500,458,1665,0.28867513459481287,0.43056724611940345,1.0,0.12617619596318053,0.148120467745826,0.7136364559466765,0.8324239260283649,0.16911766959506597
11,500,467,1744,0.28867513459481287,0.43107067353302375,1.0,0.12597014908377818,0.16497256769671215,0.720104120650603,0.8324239260283649,0.16600947223615564
12,500,484,1833,0.28867513459481287,0.43354521201802393,1.0,0.1256338305615051,0.16497256769671215,0.7217184562353107,0.8325060505421911,0.1666685654756849
13,500,483,1902,0.30151134457776363,0.43491411484175885,1.0,0.12521324326944386,0.17770234623512482,0.7249852981628034,0.8325060505421911,0.16357904506374848
14,500,480,1955,0.30151134457776363,0.4356991522330177,1.0,0.1257440216819073,0.18068772199468852,0.726676704888383,0.8325060505421911,0.16444054292336285
15,500,491,2015,0.30151134457776363,0.43551183182320424,1.0,0.12579648082242717,0.18072752884367327,0.7289091238953985,0.8325060505421911,0.1637910808277695
16,500,490,2053,0.30151134457776363,0.4360655323816528,1.0,0.12548933408631685,0.18290470965105987,0.7304217273767609,0.8325060505421911,0.16306169991156896
17,500,490,2100,0.30151134457776363,0.4360655323816528,1.0,0.12548933408631688,0.1946149537835835,0.7329566219057925,0.8325060505421911,0.16128057864355638
18,500,451,2133,0.30151134457776363,0.43609496522453095,1.0,0.12545949396007658,0.2034856733908958,0.7347875306012763,0.8325148609647575,0.1590551704166093
19,500,474,2177,0.30151134457776363,0.4358782119718394,1.0,0.12554244632375836,0.20603153369667004,0.73651117007187,0.8325148609647575,0.15751177962761678
20,500,506,2222,0.30151134457776363,0.43626269329407313,1.0,0.1253090244846344,0.20957384274232083,0.7375439151210516,0.8325148609647575,0.15664734070588382
21,500,491,2248,0.30151134457776363,0.4362626932940731,1.0,0.1253090244846344,0.22660226010683165,0.7394467623222735,0.8325148609647575,0.1543283045633621
22,500,484,2274,0.30151134457776363,0.43626269329407313,1.0,0.1253090244846344,0.23394180030802636,0.7403621507686475,0.8325148609647575,0.15332136923030282
23,500,479,2291,0.30151134457776363,0.4361990493165619,1.0,0.1253693523649728,0.2390147200888204,0.7415083189147903,0.8325148609647575,0.1513544050883237
24,500,514,2317,0.30151134457776363,0.43802253932735885,1.0,0.12563819618218688,0.2390147200888204,0.7401324407648712,0.8325148609647575,0.152774992336459
25,500,462,2337,0.30151134457776363,0.4384180279212343,1.0,0.12539815679953514,0.24562771757402568,0.7413571304431831,0.8325148609647575,0.15080980766864166
26,500,493,2356,0.30151134457776363,0.4372113484541413,1.0,0.1252068538995807,0.2495998746216549,0.7431940454164304,0.8325148609647575,0.14920666391229442
27,500,508,2371,0.30151134457776363,0.4362626932940731,1.0,0.1253090244846344,0.25687754589548384,0.744935907534458,0.8325435747876115,0.14668594724981016
28,500,522,2384,0.30151134457776363,0.4362626932940731,1.0,0.1253090244846344,0.25875981498808387,0.7457564771954242,0.8325435747876115,0.14513934243623264
29,500,504,2393,0.30151134457776363,0.4362626932940731,1.0,0.1253090244846344,0.2593221681193909,0.7469989678439176,0.8325435747876115,0.1430300532023891
30,500,505,2404,0.30151134457776363,0.4362626932940731,1.0,0.1253090244846344,0.2594775240425624,0.7475564555176695,0.8325435747876115,0.1425609427398319
31,500,513,2417,0.30151134457776363,0.4362332604511949,1.0,0.1253389398209004,0.2632279794598079,0.7480437940058093,0.8325435747876115,0.14189364892638637
32,500,511,2430,0.30151134457776363,0.4362332604511949,1.0,0.1253389398209004,0.26679705927145086,0.7484617220515446,0.8325435747876115,0.14149345137071287
33,500,496,2435,0.30151134457776363,0.4362332604511949,1.0,0.1253389398209004,0.2731122073095836,0.7491410658578261,0.8325435747876115,0.14027016288400782
34,500,520,2442,0.30151134457776363,0.436080354194332,1.0,0.1254565101585295,0.2731122073095836,0.7494127078487435,0.8325435747876115,0.1402397127330157
35,500,522,2453,0.30151134457776363,0.43612917635916393,1.0,0.12542913166167918,0.2786613062053857,0.7502320321948698,0.8325435747876115,0.13851029245246171
36,500,510,2460,0.30151134457776363,0.4362626932940731,1.0,0.1253090244846344,0.2786613062053857,0.7503482827884563,0.8325435747876115,0.13846479294606223
37,500,534,2466,0.30151134457776363,0.4371057756451412,1.0,0.12517611744330057,0.2788604045885237,0.7501205590224874,0.8325435747876115,0.1380643676485249
38,500,524,2478,0.30151134457776363,0.43762556201651437,1.0,0.12575526609350965,0.2788604045885237,0.7497502537983852,0.8325435747876115,0.1388151658001571
39,500,540,2482,0.30151134457776363,0.43791696651835876,1.0,0.12560824707820725,0.28342927889845204,0.7499735823462716,0.8325524586751138,0.1385873072018193
40,500,514,2488,0.30151134457776363,0.43802253932735885,1.0,0.12563819618218688,0.28342927889845204,0.7500036302279496,0.8325524586751138,0.13859406952432768
