gen,evals,gen_feats,explored,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,117,117,0.14002800840280097,0.23869689147759737,1.0,0.12557060744779258,0.3864460344453077,0.6068759108511668,0.6920192618235732,0.05518849670393652
1,503,334,335,0.1414213562373095,0.29795227009190123,1.0,0.11872827347960624,0.4985334552478658,0.6439729077814896,0.6949482089905131,0.02181505259876694
2,500,381,535,0.14433756729740643,0.36626592085982007,1.0,0.11119132145371713,0.4165847664271538,0.6529919488346391,0.6949482089905131,0.027406631447138993
3,500,414,721,0.2773500981126146,0.4292629301513711,1.0,0.10139028624336992,0.4165847664271538,0.657168983688045,0.6949482089905131,0.03193383443608604
4,500,420,898,0.28867513459481287,0.46552825486318605,1.0,0.11001230837183902,0.4428375178856352,0.6602069895640046,0.7011070187372576,0.03642457282704322
5,500,478,1083,0.31622776601683794,0.4823522094414518,1.0,0.11210042273385293,0.4428375178856352,0.6648337299403212,0.7011070187372576,0.037744622906444286
6,500,484,1231,0.31622776601683794,0.4985568433665992,1.0,0.11677122238281488,0.4345447887388543,0.6659945681686081,0.7011070187372576,0.0425841838235855
7,500,477,1381,0.3333333333333333,0.5045513023532974,1.0,0.11625867078066382,0.4985334552478658,0.6704169490307894,0.7023244548492991,0.03640827090064014
8,500,475,1507,0.3333333333333333,0.5069394864544805,1.0,0.11695396568368509,0.4985334552478658,0.6735868941761485,0.7023244548492991,0.03334918642808298
9,500,472,1630,0.3535533905932738,0.5118020280968124,1.0,0.11476318572562563,0.4985334552478658,0.6763909829756393,0.7023244548492991,0.03073025171087396
10,500,491,1753,0.3535533905932738,0.5188200581089412,1.0,0.1123219635436954,0.4985334552478658,0.677688293498963,0.7023244548492991,0.030902922466291838
11,500,482,1859,0.3535533905932738,0.5251881519638507,1.0,0.1113607406611723,0.4985334552478658,0.6786941522778693,0.7023244548492991,0.03046875878550599
12,500,505,1948,0.3779644730092272,0.5308452324443377,1.0,0.10969006618508688,0.4985334552478658,0.6794956448932848,0.7033710717470186,0.03033598359309024
13,500,468,2031,0.3535533905932738,0.5360962129155287,1.0,0.10824748109907628,0.4985334552478658,0.6803243683016971,0.7033710717470186,0.02989599330845123
14,500,499,2104,0.3535533905932738,0.540814380372698,1.0,0.10709718008470072,0.4985334552478658,0.6810336068660604,0.7033710717470186,0.029221563042346885
15,500,498,2188,0.3779644730092272,0.5445866819352375,1.0,0.10592725784238281,0.4985334552478658,0.6829928365021315,0.7033710717470186,0.027078495444718187
16,500,465,2254,0.3779644730092272,0.5443005669032748,1.0,0.10609401721030956,0.4985334552478658,0.6840338890631642,0.7033710717470186,0.02599969353709959
17,500,500,2318,0.3779644730092272,0.5474592547555184,1.0,0.10471177039245898,0.4985334552478658,0.6852484079637527,0.7060951399846189,0.024986075122348596
18,500,482,2379,0.3779644730092272,0.5498192387412753,1.0,0.10394020692074174,0.4985334552478658,0.6859850765095504,0.7060951399846189,0.024466017999229657
19,500,476,2424,0.408248290463863,0.5522571533371042,1.0,0.1030147396637888,0.4985334552478658,0.6862204487516456,0.7060951399846189,0.024478276977232018
20,500,491,2467,0.408248290463863,0.5537147816525251,1.0,0.10246921771681818,0.4985334552478658,0.6871651740472359,0.7061179568620952,0.02340518023300366
21,500,502,2508,0.408248290463863,0.5550157884244159,1.0,0.10242464514440626,0.4985334552478658,0.687191027206572,0.7061179568620952,0.023741830220837604
22,500,513,2551,0.408248290463863,0.5575425526866613,1.0,0.10155278730939982,0.4985334552478658,0.6875033930111278,0.7061179568620952,0.023712624568202067
23,500,483,2581,0.408248290463863,0.5584784736255584,1.0,0.10133341582880441,0.4985334552478658,0.6879717403305722,0.7061179568620952,0.023335493345024275
24,500,491,2630,0.408248290463863,0.5590781116121541,1.0,0.10082161697533433,0.4985334552478658,0.6886207908759259,0.7061179568620952,0.022821375958217524
25,500,465,2663,0.408248290463863,0.5583226124054139,1.0,0.1015342001993782,0.4985334552478658,0.6889987589151726,0.7061179568620952,0.022590738855259307
26,500,497,2691,0.408248290463863,0.560301187773973,1.0,0.10080961749295192,0.4985334552478658,0.6890781297172864,0.7061179568620952,0.02272527259177048
27,500,505,2718,0.408248290463863,0.5618643888983936,1.0,0.10004203360505394,0.4985334552478658,0.68938422519488,0.7061179568620952,0.02241816146429478
28,500,465,2742,0.408248290463863,0.563713584563971,1.0,0.0996343042231879,0.4985334552478658,0.6894277858563792,0.7061179568620952,0.02246132735228575
29,500,490,2767,0.408248290463863,0.564755078311868,1.0,0.09925573797497005,0.4985334552478658,0.6897968817978837,0.7061179568620952,0.022067274296874734
30,500,496,2780,0.408248290463863,0.5658745026698372,1.0,0.09875582967516996,0.4985334552478658,0.6900180780472538,0.7061179568620952,0.021974363675793317
31,500,483,2801,0.408248290463863,0.5676181255264146,1.0,0.09836833962483213,0.4985334552478658,0.6900002399503091,0.7061735087533065,0.02212052419072176
32,500,464,2814,0.408248290463863,0.5686872614732394,1.0,0.0979530430260723,0.4985334552478658,0.6902255146844221,0.7061735087533065,0.021899275458951945
33,500,544,2834,0.4472135954999579,0.5687651920833116,1.0,0.0978408040701857,0.4985334552478658,0.6903972976224595,0.7061735087533065,0.0217993211330859
34,500,500,2852,0.4472135954999579,0.5690254654306909,1.0,0.09769008662458555,0.4985334552478658,0.690717197663297,0.7061735087533065,0.021351091438290316
35,500,484,2870,0.4472135954999579,0.5696508246110642,1.0,0.09762823030900462,0.4985334552478658,0.691040377254009,0.7061735087533065,0.02101678250500421
36,500,466,2888,0.4472135954999579,0.5713165168575693,1.0,0.09728362777159129,0.4985334552478658,0.6909516789273246,0.7061735087533065,0.021127287201855683
37,500,490,2904,0.4472135954999579,0.5704308843298168,1.0,0.09751208234215597,0.4985334552478658,0.6913181749478448,0.7061735087533065,0.020793795990752824
38,500,474,2916,0.4472135954999579,0.5714220896665695,1.0,0.09717747736877065,0.4985334552478658,0.6915695183798993,0.7061735087533065,0.020480385476764167
39,500,542,2929,0.4472135954999579,0.572202149385322,1.0,0.0970465536335589,0.4985334552478658,0.6916553847950331,0.7068863806017267,0.020378768938919198
40,500,484,2932,0.4472135954999579,0.5737131410934478,1.0,0.0967121074979231,0.4985334552478658,0.691641809056235,0.7068863806017267,0.020429408991066936
41,500,496,2942,0.4472135954999579,0.5748590469685797,1.0,0.09628296553238141,0.4985334552478658,0.6917257523592911,0.7068863806017267,0.020319361077125456
42,500,481,2946,0.4472135954999579,0.5748590469685796,1.0,0.09628296553238139,0.4985334552478658,0.6918543574407336,0.7068863806017267,0.020294985026956387
43,500,468,2949,0.4472135954999579,0.5775159445518375,1.0,0.09543933739152019,0.4985334552478658,0.6917173615381716,0.7068863806017267,0.020359526403008536
44,500,486,2954,0.4472135954999579,0.5789213634509633,1.0,0.09513177671040217,0.4985334552478658,0.6915435372161591,0.7068863806017267,0.020578944590890512
45,500,487,2956,0.4472135954999579,0.5801728421350953,1.0,0.09451352592205657,0.4985334552478658,0.6915234076326512,0.7068863806017267,0.02058161268553553
46,500,486,2959,0.4472135954999579,0.5818385343816003,1.0,0.09397120077629105,0.4985334552478658,0.6914464374170791,0.7068863806017267,0.02067938053819203
47,500,494,2965,0.4472135954999579,0.582724166909353,1.0,0.0936262710628484,0.4985334552478658,0.6915299125600067,0.7068863806017267,0.02058088661101489
48,500,466,2970,0.4472135954999579,0.5844954319648582,1.0,0.09290724771986639,0.4985334552478658,0.6913446137417247,0.7068863806017267,0.020753691409255353
49,500,485,2973,0.4472135954999579,0.5846010047738582,1.0,0.09278109658794792,0.4985334552478658,0.691395087225836,0.7068863806017267,0.020778491275589547
50,500,496,2975,0.4472135954999579,0.585381064492611,1.0,0.09253292747358262,0.4985334552478658,0.6913788696669376,0.7068863806017267,0.02073572100382911
51,500,503,2977,0.4472135954999579,0.5854866373016109,1.0,0.09240525350100724,0.4985334552478658,0.6915390332184838,0.7068863806017267,0.02056660408000582
52,500,477,2980,0.4472135954999579,0.5863722698293634,1.0,0.0920193521774647,0.4985334552478658,0.691624361032514,0.7068863806017267,0.02039653242650473
53,500,449,2984,0.4472135954999579,0.5875181757044954,1.0,0.09140966333049867,0.4985334552478658,0.6915733752190667,0.7068863806017267,0.02043687557023361
54,500,435,2987,0.4472135954999579,0.5890291674126213,1.0,0.09079999965415367,0.4985334552478658,0.691403671400193,0.7068863806017267,0.02055834043999424
55,500,448,2989,0.4472135954999579,0.5896545265929946,1.0,0.09059547046288585,0.4985334552478658,0.6914099341512591,0.7068863806017267,0.02048011032246842
56,500,476,2992,0.4472135954999579,0.5906948596591265,1.0,0.09007172755986441,0.4985334552478658,0.6913970154102801,0.7068863806017267,0.020432495394334563
57,500,485,2993,0.4472135954999579,0.5915804921868789,1.0,0.08962433410592313,0.4985334552478658,0.6913832849398451,0.7068863806017267,0.02040039764837496
58,500,466,2996,0.4472135954999579,0.5916860649958792,1.0,0.08948519704226222,0.4985334552478658,0.6914667148000095,0.7068863806017267,0.020345042946862877
59,500,457,2997,0.4472135954999579,0.5925716975236317,1.0,0.08902499626862316,0.4985334552478658,0.6914101385104311,0.7068863806017267,0.020336001722551247
60,500,438,3001,0.4472135954999579,0.5933517572423841,1.0,0.08869625420900393,0.4985334552478658,0.6913365859028439,0.7068863806017267,0.02037259398251926
61,500,462,3003,0.4472135954999579,0.5939771164227575,1.0,0.08845630842082153,0.4985334552478658,0.6912706133587028,0.7068863806017267,0.02046150696773362
62,500,465,3003,0.4472135954999579,0.5943429625791369,1.0,0.08807066953676938,0.4985334552478658,0.6913848787807845,0.7068863806017267,0.020331405340623627
63,500,463,3004,0.4472135954999579,0.5948627489505101,1.0,0.08796766400810349,0.4985334552478658,0.6913063696705277,0.7068863806017267,0.020374580610410777
64,500,463,3005,0.4472135954999579,0.5952285951068895,1.0,0.0875761738930483,0.4985334552478658,0.6914294940676176,0.7068863806017267,0.020301131644946412
65,500,474,3007,0.4472135954999579,0.5952285951068895,1.0,0.0875761738930483,0.4985334552478658,0.6914424491746699,0.7068863806017267,0.020306485752172334
66,500,476,3009,0.4472135954999579,0.5952285951068895,1.0,0.0875761738930483,0.4985334552478658,0.6914508495485359,0.7068863806017267,0.020310540151350243
67,500,451,3011,0.4472135954999579,0.5952285951068895,1.0,0.0875761738930483,0.4985334552478658,0.6914771856713279,0.7068863806017267,0.020297460970582756
68,500,484,3011,0.4472135954999579,0.5952285951068895,1.0,0.0875761738930483,0.4985334552478658,0.691502672174541,0.7068863806017267,0.020275528798654446
69,500,484,3012,0.4472135954999579,0.5952285951068895,1.0,0.0875761738930483,0.4985334552478658,0.691536872241385,0.7068863806017267,0.02025029437394014
70,500,493,3013,0.4472135954999579,0.5952285951068895,1.0,0.0875761738930483,0.4985334552478658,0.6915519834458027,0.7068863806017267,0.020257865969696424
71,500,454,3014,0.5,0.5958539542872627,1.0,0.08731971041465615,0.4985334552478658,0.6916153997569506,0.7068863806017267,0.02016069736758048
72,500,469,3014,0.5,0.596008654825642,1.0,0.08721821315678402,0.4985334552478658,0.6917172904836787,0.7068863806017267,0.020024545301326798
73,500,446,3014,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.691721244721208,0.7068863806017267,0.02002682950945515
74,500,473,3014,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6917405269608482,0.7068863806017267,0.020037687298417248
75,500,486,3014,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6918163660668274,0.7068863806017267,0.01995446441942799
76,500,455,3014,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6919020801049142,0.7068863806017267,0.019881028089752492
77,500,475,3015,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6919587950274182,0.7068863806017267,0.019821577008983966
78,500,444,3015,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6919677428760688,0.7068863806017267,0.01982604850757855
79,500,460,3015,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.692017012731255,0.7068863806017267,0.019767866242269776
80,500,444,3016,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6920737350530548,0.7068863806017267,0.0197054185369924
81,500,466,3016,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6920925718968965,0.7068863806017267,0.019715135372694266
82,500,464,3016,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6921086386141971,0.7068863806017267,0.019710705835092615
83,500,468,3016,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6921227570451923,0.7068863806017267,0.019717949214896623
84,500,479,3017,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6921966625933742,0.7068863806017267,0.019653076552726533
85,500,461,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.692325634255272,0.7068863806017267,0.01951068534326967
86,500,472,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6924332296645571,0.7068863806017267,0.019399351841794452
87,500,491,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6924444372614079,0.7068863806017267,0.019404564466724023
88,500,452,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6924510816825304,0.7068863806017267,0.01940822674829003
89,500,471,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6925306934234278,0.7068863806017267,0.01929729712961248
90,500,440,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6925327936013741,0.7068863806017267,0.019298690442654427
91,500,468,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6925507736140426,0.7068863806017267,0.01927873977633934
92,500,480,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6925556063610994,0.7068863806017267,0.01928187512593153
93,500,464,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6925620090399145,0.7068863806017267,0.019286137701192908
94,500,459,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6926491799297785,0.7068863806017267,0.019213836419333982
95,500,473,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6926949177312208,0.7068863806017267,0.01915105377863288
96,500,443,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6927045798644662,0.7068863806017267,0.019136418190114815
97,500,474,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6927064939710956,0.7068863806017267,0.01913768800741445
98,500,457,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6927949386520971,0.7068863806017267,0.019022030750427393
99,500,460,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6928291224860333,0.7068863806017267,0.018980843743524847
100,500,462,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6928377797379482,0.7068863806017267,0.01898555409255662
101,500,475,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6928459144558416,0.7068863806017267,0.018989908326012408
102,500,472,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6929326988908995,0.7068863806017267,0.01888291837658762
103,500,476,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6929797461263558,0.7068863806017267,0.01882285106014004
104,500,473,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.69300200085433,0.7068863806017267,0.01880909048757888
105,500,463,3018,0.5,0.596008654825642,1.0,0.087218213156784,0.4985334552478658,0.6930040853164487,0.7068863806017267,0.018810308184597335
106,500,498,3020,0.5,0.5958539542872627,1.0,0.08731971041465615,0.4985334552478658,0.6930308639464597,0.7068863806017267,0.01882413215831939
107,500,453,3020,0.5,0.5958539542872627,1.0,0.08731971041465615,0.4985334552478658,0.693099282696685,0.7068863806017267,0.018750577190737836
108,500,442,3020,0.5,0.5958539542872627,1.0,0.08731971041465615,0.4985334552478658,0.6931124458390959,0.7068863806017267,0.018756992816082833
