Optimizer,Fold,root_leanness_train_fitness,root_leanness_train_std_dev,root_leanness_train_ci_min,root_leanness_train_ci_max,root_leanness_test_fitness,root_leanness_test_std_dev,root_leanness_test_ci_min,root_leanness_test_ci_max,SKSurvCox_c-index_train_fitness,SKSurvCox_c-index_train_std_dev,SKSurvCox_c-index_train_ci_min,SKSurvCox_c-index_train_ci_max,SKSurvCox_c-index_test_fitness,SKSurvCox_c-index_test_std_dev,SKSurvCox_c-index_test_ci_min,SKSurvCox_c-index_test_ci_max
NSGA3,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7205995747670476,0.0296259208215919,0.6711209065311147,0.7541259644092534,0.6664439693568501,0.0379362082202573,0.6360689727579584,0.7372263238752368
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.714532569111839,0.0252886739791398,0.6742031900429343,0.7458054651145424,0.621058257616248,0.0354593055659382,0.5708859143577187,0.6861452590301171
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7141971453268118,0.0322958878583569,0.6527991896599991,0.7501210301277189,0.6847496882237663,0.0391587901721583,0.6324200604636211,0.7415039930668588
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.712251927535592,0.028992815341981,0.6562097562867881,0.739540664809953,0.6820773205059683,0.0349581832293113,0.636657480260868,0.7422257212474058
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7059925068941549,0.0291840033786863,0.6506980873281851,0.7340003996104265,0.6822554783538215,0.031071487745642,0.6397196182775208,0.7318255202623856
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7047223000880193,0.0307164253501211,0.6537685966291106,0.7440487159118879,0.6631925886335293,0.0377415565064113,0.6248725085643102,0.7320705289018943
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7032387396442256,0.0282156500539399,0.6488846881881408,0.7296102239101777,0.6291644396935685,0.0303548893936011,0.5955890441243873,0.6788269379487841
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7026474520954826,0.0298710431737601,0.6523502935637583,0.7351466194987591,0.7008729734544806,0.0312927883920576,0.6619710081769055,0.7661055355752588
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7006791027363103,0.0329177119042398,0.6412719631333214,0.7359735322933593,0.6726349545697488,0.0332929733719605,0.63619732033268,0.7347078501490261
NSGA3,0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.6994640226095669,0.030549051824771,0.652044532744132,0.7453834119393152,0.7305362551220381,0.0229107906843199,0.7075633556539861,0.7800062393307907
