gen,evals,gen_feats,explored,Pam50 svm balanced accuracy_min,Pam50 svm balanced accuracy_avg,Pam50 svm balanced accuracy_max,Pam50 svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,935,935,0.1900372325043378,0.6732704892037787,0.8522070802005013,0.148097767803638,0.0196078431372549,0.0892288118949284,1.0,0.15673601010136723
1,366,1285,1363,0.1900372325043378,0.6831857607962213,0.8581359649122808,0.14970021423828883,0.014925373134328358,0.08975056772666416,1.0,0.10589780289434077
2,365,1329,1770,0.1900372325043378,0.7053807046462309,0.8683030894544054,0.14715393709958774,0.014925373134328358,0.09245078497376957,1.0,0.11067011191408205
3,346,1334,2143,0.2,0.7179615011085406,0.8699691536533642,0.14546257714378388,0.013513513513513514,0.09516886018016354,1.0,0.11367544352160726
4,366,1321,2524,0.2,0.7344389707441682,0.8730169172932332,0.13990469179704845,0.013157894736842105,0.09472539736280325,1.0,0.11385053780272329
5,358,1315,2929,0.2,0.7519531280123385,0.8823908328513592,0.13220903849742313,0.012658227848101266,0.09130367964214264,1.0,0.11135015179170034
6,358,1254,3289,0.2,0.7565503197898592,0.8836631241565452,0.13377196311951361,0.012658227848101266,0.09474050066987877,1.0,0.11220314318499579
7,372,1232,3658,0.2,0.7660817367939078,0.9089383314054367,0.1299653871753421,0.012658227848101266,0.09340439273941509,1.0,0.11130027488360118
8,350,1202,4006,0.2,0.7751394413919416,0.9089383314054367,0.13133921152339142,0.0125,0.09119817764587415,1.0,0.11194617810170421
9,361,1189,4337,0.2,0.7842656043956044,0.9142954742625795,0.12636990418056074,0.012345679012345678,0.08874098522658372,1.0,0.10972869342987547
10,366,1203,4691,0.2,0.7873302385772123,0.9142954742625795,0.12826471078008828,0.012345679012345678,0.0904375864122926,1.0,0.11057785629945467
11,375,1165,5015,0.2,0.7947939435126277,0.9142954742625795,0.12438865426627664,0.012195121951219513,0.0896065070203682,1.0,0.10950270075063563
12,360,1145,5335,0.2,0.7988985046751496,0.9142954742625795,0.12452993509804955,0.014705882352941176,0.08967193135498475,1.0,0.10940776934453496
13,357,1049,5616,0.2,0.8063785343165607,0.9149187873529978,0.12332146544925877,0.014705882352941176,0.0878033565183269,1.0,0.1100278536046588
14,360,1079,5929,0.2,0.8150779499228842,0.9149187873529978,0.12221908306182723,0.014925373134328358,0.08443867224411207,1.0,0.10979348090292534
15,375,1044,6222,0.2,0.8214658169462117,0.9149187873529978,0.11891389918896293,0.014925373134328358,0.08267058798955522,1.0,0.10828011919313024
16,366,1082,6558,0.2,0.8256920729708889,0.9309610564873723,0.11819680099849708,0.01282051282051282,0.08210511059128658,1.0,0.10842303759044912
17,372,1057,6865,0.2,0.8275734699730094,0.9372110564873722,0.1175309883190021,0.012345679012345678,0.08295139911152814,1.0,0.10816030317025452
18,365,1020,7140,0.2,0.8299751033834586,0.9372110564873722,0.11700495703771009,0.011764705882352941,0.08318037740731828,1.0,0.10799980179227105
19,346,993,7415,0.2,0.8319856909099673,0.9372110564873722,0.11696668370137951,0.011764705882352941,0.08357897954051745,1.0,0.10795729184165262
20,362,1029,7683,0.2,0.8336980294486216,0.9372110564873722,0.1169628862486048,0.012345679012345678,0.08413361134357607,1.0,0.10794782067965254
21,374,993,7927,0.2,0.8406004091960672,0.9372110564873722,0.11279305984052168,0.011904761904761904,0.0805873429104075,1.0,0.10562506524822109
22,367,1023,8177,0.2,0.8453692946308079,0.9372110564873722,0.1121952849558638,0.011764705882352941,0.07920424741915703,1.0,0.10627757339020245
23,352,1009,8425,0.2,0.8541539748409486,0.9372110564873722,0.10758336202514224,0.011627906976744186,0.07424931311948788,1.0,0.10402857654269893
24,361,1020,8638,0.2,0.8561325455465587,0.9392708935801041,0.10737148146487667,0.011627906976744186,0.07423824857396802,1.0,0.10405391071373393
25,362,1009,8876,0.2,0.8585741300366301,0.9415076151918257,0.10700709163920898,0.011494252873563218,0.07403708834355396,1.0,0.10419330727120606
26,368,1039,9132,0.2,0.8604577053209949,0.9415076151918257,0.10697397032357508,0.011494252873563218,0.07413785698239159,1.0,0.10420497185933567
27,358,974,9333,0.2,0.8621395845382688,0.9415076151918257,0.10720316843694713,0.011494252873563218,0.07402475587706761,1.0,0.10431755673205056
28,367,1022,9561,0.2,0.8642035735974553,0.9415076151918257,0.10719920020305457,0.011363636363636364,0.07360144488076246,1.0,0.10437634652360275
29,384,1035,9781,0.2,0.8644840570175439,0.9447814247156353,0.10706355551300402,0.011627906976744186,0.07445822343923404,1.0,0.10408220734702904
30,353,970,9998,0.2,0.8655476711008291,0.9447814247156353,0.10702768009267352,0.011627906976744186,0.07488196511272577,1.0,0.10405819199603548
31,373,972,10190,0.2,0.8658930496915366,0.9457458550221707,0.1060696461788408,0.011235955056179775,0.07577256344117675,1.0,0.10372200743263009
32,366,982,10403,0.2,0.8687183890013496,0.9457458550221707,0.10640593161744857,0.011235955056179775,0.07481633959925138,1.0,0.10408721189990186
33,372,1003,10594,0.2,0.8693619059668402,0.946120710429921,0.10586872178737532,0.011235955056179775,0.07542733305468673,1.0,0.10385458428106759
34,360,959,10774,0.2,0.8733517714960478,0.946120710429921,0.10458787410675142,0.01098901098901099,0.0726367470592829,1.0,0.10286248856561467
35,370,963,10953,0.2,0.8754638403701561,0.946120710429921,0.10187980287640651,0.01098901098901099,0.0718090371704472,1.0,0.10101947482909704
36,359,974,11123,0.2,0.8755045915268943,0.9464183294775401,0.10167596647278886,0.01098901098901099,0.07252786035095488,1.0,0.10078642433552717
37,357,965,11305,0.2,0.876583839888182,0.9464183294775401,0.10191623130242526,0.01098901098901099,0.0725218823050272,1.0,0.1008092262675836
38,345,971,11471,0.2,0.8783309706959707,0.9464183294775401,0.102347000499905,0.010752688172043012,0.07195911119210295,1.0,0.10099586699320322
39,372,996,11638,0.2,0.883292270821284,0.9465671390013496,0.09816294692633014,0.010638297872340425,0.06808881130865321,1.0,0.09808928378754769
40,359,983,11793,0.2,0.879833062222865,0.9480787304800463,0.10387907099553215,0.010869565217391304,0.07180720152813151,1.0,0.1010707256899762
41,376,1006,11954,0.2,0.8806423168498169,0.9480787304800463,0.10298969636502289,0.010869565217391304,0.07198768208438205,1.0,0.10101944372176282
42,370,942,12096,0.2,0.8809452920763446,0.9480787304800463,0.10313095755589954,0.010752688172043012,0.07239464102902365,1.0,0.10093455498918795
43,376,1020,12246,0.2,0.8816773002217082,0.9480787304800463,0.10244182820184511,0.010752688172043012,0.07243436978555058,1.0,0.10086858438814392
44,371,985,12385,0.2,0.8824705781280122,0.9517565548486602,0.10253780667492031,0.010752688172043012,0.07256388086408,1.0,0.10085454673466705
45,375,1010,12531,0.2,0.8828419462116831,0.9547081646423752,0.10240648990427234,0.010752688172043012,0.07280864160690925,1.0,0.1007060724326056
46,374,1010,12669,0.2,0.8797604195585117,0.9547081646423752,0.10707176241952245,0.010752688172043012,0.07647461454274235,1.0,0.10340141179342215
47,361,939,12784,0.2,0.8800270006747639,0.9547081646423752,0.10652359093035216,0.010752688172043012,0.0772097035218966,1.0,0.1031496731292988
48,378,993,12908,0.2,0.8782984974455369,0.9547081646423752,0.10561604158950876,0.010752688172043012,0.07926552732584984,1.0,0.10227515136967795
49,357,930,13023,0.2,0.8789221011663775,0.9547081646423752,0.1037079986458193,0.010752688172043012,0.07977072610973503,1.0,0.1020505145276279
50,357,957,13152,0.2,0.877239217273954,0.9547081646423752,0.10754688766951481,0.010752688172043012,0.08172869458538776,1.0,0.104583980091359
51,366,930,13278,0.2,0.8760309646712935,0.9547081646423752,0.10741707266261107,0.012345679012345678,0.08364352345945686,1.0,0.10439011612863343
52,376,944,13403,0.2,0.8756534533449007,0.9585772122614227,0.10718517194894574,0.014925373134328358,0.08449565567251387,1.0,0.10405488302086587
