gen,evals,gen_feats,explored,Pam50 svm balanced accuracy_min,Pam50 svm balanced accuracy_avg,Pam50 svm balanced accuracy_max,Pam50 svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,931,931,0.2,0.689658335277497,0.8586892005462758,0.14111284996627554,0.0196078431372549,0.08599133740325762,1.0,0.14582263230904968
1,367,1278,1346,0.2,0.6991153172806813,0.8628259032174885,0.14135952282077105,0.014925373134328358,0.08687342409302855,1.0,0.10339294235698848
2,356,1331,1736,0.2,0.7185799518614856,0.8715892974815919,0.13513071807492422,0.014285714285714285,0.08615991977178876,1.0,0.10277930306752164
3,370,1401,2159,0.2,0.7305217009163492,0.8715892974815919,0.1304997860754219,0.014285714285714285,0.08680568279974818,1.0,0.10265566054065266
4,358,1339,2527,0.2,0.7357593062934281,0.8836243140854313,0.12927325895988845,0.015873015873015872,0.08949765386578462,1.0,0.10536324968490761
5,361,1347,2920,0.2,0.7432032724451986,0.8836243140854313,0.13027514201067164,0.015873015873015872,0.09107560012281564,1.0,0.10861351271743479
6,380,1300,3290,0.2,0.7524743900783533,0.8918679771352716,0.12763805951290408,0.015873015873015872,0.09045219857295407,1.0,0.10861725478678913
7,378,1257,3654,0.2,0.7588394824244198,0.8918679771352716,0.127420882319968,0.015873015873015872,0.09117294473588894,1.0,0.10841168779084841
8,367,1207,4015,0.2,0.7643651925216552,0.8929046171157344,0.12754843476523584,0.015873015873015872,0.09142947779972684,1.0,0.10821938764453905
9,361,1192,4371,0.2,0.7704340970741361,0.8968919346883814,0.12761077780185917,0.015873015873015872,0.09170842264113442,1.0,0.10825970808701854
10,363,1120,4709,0.2,0.7756380848436415,0.8968919346883814,0.12535752263024663,0.017543859649122806,0.09218795192271005,1.0,0.10778939577124241
11,374,1109,5042,0.2,0.7820116268061963,0.8968919346883814,0.1259553663100835,0.017543859649122806,0.09136224763259844,1.0,0.1084239948752726
12,364,1091,5367,0.2,0.7871231013536836,0.9007446231938039,0.12550403142718045,0.017543859649122806,0.09101313334217406,1.0,0.10866182782822532
13,358,1023,5648,0.2,0.7910237944565415,0.9007446231938039,0.12468850932125299,0.01818181818181818,0.09145761646380905,1.0,0.10841855201644297
14,369,1050,5962,0.2,0.7982062998746184,0.9007446231938039,0.12426893607669522,0.01818181818181818,0.09022508645619615,1.0,0.10866656530239127
15,361,1015,6260,0.2,0.802361148942716,0.900817934363672,0.12270560834409011,0.016129032258064516,0.0904044347006641,1.0,0.10866638275674084
